 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63
92,415.143,125.585,109.847,123.571,165.894,70.277,325.875,95.804,129.057,231.600,92.270,123.803,233.238,128.026,76.428,1155.714,145.865,106.001,91.810,115.420,157.943,492.750,131.411,152.815,722.375,133.735,158.073,89.333,133.724,53.305,447.419,91.611,108.627,268.600,100.778,105.937,312.500,115.013,125.541,391.077,97.704,163.891,185.500,97.333,139.856,413.667,114.311,117.468,259.625,132.048,163.038,494.846,122.511,118.169,270.812,131.119,80.878,253.333,146.891,97.732,659.647,154.524,129.344,50.333,38.899,79.505,880.417,133.612,130.921,629.308,128.442,149.028,155.357,115.724,106.412,383.812,101.607,97.888,211.300,121.893,42.881,33.786,112.517,46.230,199.000,151.028,104.992,153.765,53.069,151.717,373.700,139.978,96.074,112.500,134.420,138.339,387.250,106.724,130.208,228.000,123.915,165.486,224.667,115.637,131.007,695.818,119.157,143.122,18.882,60.225,139.098,130.923,110.578,100.976,8.500,91.346,92.024,223.000,134.624,146.337,479.214,137.363,108.153,171.588,141.071,139.219,194.923,154.020,118.298,27.750,119.402,79.333,130.438,109.143,87.383,196.077,133.996,123.402,590.500,107.273,118.346,412.154,119.892,103.086,558.375,119.872,109.832,37.562,159.487,70.545,387.538,140.108,92.810,222.250,136.054,86.903,5.000,82.634,133.150,109.188,137.019,152.492,81.524,134.526,64.460,282.308,119.640,137.831,140.000,100.621,137.154,22.323,153.508,136.231,50.143,124.807,114.588,70.385,159.097,80.565,400.250,97.105,89.564,242.190,132.782,117.701,500.846,128.244,142.058
93,421.143,125.540,109.903,135.643,165.992,70.093,269.750,95.722,129.263,195.300,92.404,123.902,232.667,127.803,76.488,657.857,145.879,106.053,155.429,115.556,158.132,507.583,131.436,152.699,687.000,133.763,158.108,116.667,133.481,53.202,478.516,91.624,108.638,298.200,100.791,105.694,219.667,115.118,125.645,311.846,97.646,163.811,178.167,97.533,139.754,435.056,114.314,117.437,289.875,132.101,163.037,399.462,122.604,118.117,244.250,131.328,81.021,354.476,146.834,97.777,614.471,154.553,129.389,14.000,38.650,79.659,707.833,133.603,130.977,504.231,128.467,149.145,323.143,115.692,106.495,316.125,101.689,97.971,282.500,121.810,42.807,80.571,112.487,46.192,152.955,150.926,104.866,122.000,52.807,151.723,459.300,139.951,96.236,69.625,134.556,138.475,419.500,106.820,130.025,166.000,123.945,165.552,214.000,115.551,130.743,779.273,119.181,143.034,30.529,60.545,139.251,199.462,110.509,100.661,23.500,90.973,91.854,206.300,134.492,146.279,523.071,137.349,108.107,231.059,141.027,139.272,180.615,154.115,118.439,31.375,119.244,79.812,107.125,108.899,87.418,149.615,133.953,123.614,467.625,107.348,118.432,368.692,119.993,103.043,549.250,119.802,109.848,14.062,159.780,70.958,343.615,140.268,92.744,183.875,136.070,86.768,6.769,82.784,133.533,96.625,136.928,152.797,80.381,134.544,64.326,322.462,119.534,137.873,195.000,100.596,137.066,25.742,153.307,135.714,60.429,124.548,114.258,46.769,159.138,80.431,423.000,97.110,89.584,372.857,132.843,117.668,542.769,128.125,141.936
94,444.000,125.489,109.870,105.571,165.871,70.154,388.875,95.785,129.106,251.000,92.320,124.105,351.429,127.985,76.424,1386.143,145.856,105.989,93.429,115.398,158.370,525.333,131.393,152.688,487.875,133.736,158.077,144.000,133.563,53.229,454.065,91.500,108.710,342.700,100.797,105.633,134.000,115.027,125.601,382.538,97.494,163.910,135.333,97.238,139.692,407.000,114.294,117.316,349.500,132.029,162.845,341.462,122.595,118.003,326.375,131.244,80.910,339.810,146.851,97.783,652.235,154.494,129.519,69.500,38.690,79.421,635.917,133.578,131.040,543.538,128.537,149.012,299.429,115.591,106.436,387.188,101.718,97.971,144.100,121.730,42.995,115.500,112.479,46.164,194.136,150.928,104.919,98.471,52.825,151.626,315.100,139.989,96.191,64.188,134.363,138.248,465.125,106.740,130.199,136.625,123.787,165.607,156.000,115.646,131.249,894.182,119.178,143.057,22.176,60.920,139.154,96.231,110.575,100.669,18.800,90.977,91.994,224.700,134.535,146.351,385.000,137.402,108.051,136.529,140.941,139.413,202.538,154.018,118.421,10.625,119.645,79.843,133.062,109.091,87.420,240.538,133.849,123.527,459.625,107.284,118.445,291.692,119.974,103.159,706.375,119.816,109.751,16.438,159.785,70.731,306.615,140.144,92.891,191.125,135.971,86.743,6.692,83.246,133.284,200.438,137.014,152.585,96.095,134.536,64.349,308.615,119.599,137.784,113.714,100.605,136.917,61.871,153.387,136.110,98.857,124.683,114.351,28.385,158.683,80.143,383.250,97.075,89.596,254.286,132.765,117.722,519.231,128.161,141.970
95,472.429,125.544,109.833,90.929,165.942,70.344,347.500,95.730,129.014,215.800,92.520,124.100,286.000,127.798,76.434,823.429,145.844,106.057,57.714,115.628,157.962,445.500,131.432,152.686,597.500,133.702,158.122,58.833,133.458,52.987,547.032,91.644,108.680,282.000,100.688,105.688,352.000,115.105,125.599,368.769,97.619,163.884,130.889,97.303,139.608,490.333,114.305,117.381,277.500,132.043,162.912,370.154,122.534,118.167,271.688,131.258,80.866,269.143,146.778,97.787,618.706,154.543,129.425,82.500,38.684,79.404,883.250,133.599,130.991,673.462,128.507,149.090,208.143,115.644,106.489,420.938,101.807,98.040,125.200,121.859,42.912,62.786,112.686,46.136,182.500,150.895,104.865,104.235,52.911,151.820,327.400,139.995,96.021,49.062,134.409,138.169,367.500,106.697,130.223,172.375,123.756,165.572,198.500,115.562,131.449,744.909,119.197,143.136,24.588,60.065,138.986,117.923,110.449,100.839,22.600,91.167,92.222,193.400,134.434,146.383,421.643,137.319,108.049,220.765,140.885,139.211,258.154,153.989,118.329,57.375,119.579,79.893,111.875,109.153,87.332,236.231,133.871,123.579,464.625,107.246,118.466,492.077,119.987,103.103,405.125,119.761,109.689,23.938,159.540,70.927,295.462,140.142,92.894,328.125,136.003,86.794,23.385,82.709,133.693,152.438,136.984,152.495,38.190,134.347,64.516,324.385,119.703,137.730,166.286,100.568,137.118,53.290,153.163,136.370,169.429,124.814,114.184,32.000,159.421,80.498,538.167,97.067,89.646,267.810,132.764,117.630,557.154,128.135,142.074
96,464.786,125.455,109.771,108.786,165.977,70.447,235.375,95.731,128.952,213.900,92.161,123.865,331.810,127.911,76.506,185.000,145.848,105.914,54.000,115.221,158.298,525.833,131.466,152.613,592.750,133.757,158.098,123.000,133.773,53.081,467.871,91.545,108.743,324.900,100.738,105.701,264.333,114.943,125.638,357.231,97.411,163.824,208.722,97.401,139.624,492.056,114.323,117.391,323.375,132.107,162.858,470.615,122.533,118.128,216.812,131.300,80.990,345.714,146.724,97.767,689.765,154.519,129.431,12.500,38.649,79.139,833.667,133.588,130.965,496.769,128.441,149.033,274.571,115.647,106.502,381.375,101.743,98.106,54.000,121.828,42.960,59.286,112.566,46.227,153.136,150.896,104.857,132.353,52.902,151.594,302.200,140.038,96.139,88.000,134.363,138.443,379.500,106.823,130.133,205.750,123.870,165.533,178.167,115.624,131.083,598.000,119.246,143.048,38.235,60.521,139.313,90.231,110.367,100.936,46.800,91.185,92.098,278.500,134.485,146.340,295.500,137.282,108.202,141.706,141.134,139.191,136.231,153.868,118.307,7.188,119.195,79.515,108.000,109.152,87.475,335.615,133.950,123.637,453.125,107.220,118.437,401.923,119.918,103.021,525.750,119.813,109.802,29.000,159.414,70.806,336.538,140.184,92.913,290.625,135.833,86.877,10.923,83.043,134.385,176.125,136.880,152.444,95.190,134.584,64.597,336.846,119.625,137.834,100.143,100.544,136.888,38.774,153.266,135.916,95.571,124.603,114.406,38.462,159.491,80.324,366.750,97.082,89.634,301.429,132.743,117.632,561.000,128.165,141.923
97,426.143,125.496,109.924,114.071,165.919,70.372,253.125,95.872,129.017,230.900,92.451,124.121,191.238,127.869,76.447,172.429,145.865,106.025,93.714,115.281,158.268,497.833,131.406,152.654,520.000,133.658,158.066,65.583,133.641,53.163,393.290,91.486,108.736,312.300,100.770,105.759,245.167,114.973,125.512,320.231,97.527,163.874,146.444,97.387,139.820,363.500,114.277,117.387,221.500,132.148,162.904,483.000,122.576,118.055,266.688,131.212,80.920,206.190,146.829,97.761,650.118,154.503,129.501,10.667,38.619,78.919,763.667,133.615,131.001,636.077,128.548,148.990,217.214,115.573,106.632,460.000,101.686,97.956,143.100,121.552,42.830,50.429,112.314,46.180,180.136,150.963,104.864,157.882,52.853,151.674,301.000,139.991,96.194,44.375,134.562,138.434,358.500,106.917,130.157,183.000,123.775,165.620,241.333,115.660,131.072,615.091,119.165,143.085,16.588,60.647,139.191,110.308,110.618,100.585,8.600,91.028,92.268,225.200,134.501,146.352,386.571,137.261,108.178,176.000,141.080,139.273,174.615,154.052,118.525,54.188,119.844,79.812,90.188,109.230,87.542,196.692,134.093,123.479,333.250,107.309,118.404,369.923,119.848,103.007,503.250,119.816,109.777,44.250,159.576,70.999,235.846,140.159,92.888,348.250,135.808,86.790,20.538,82.962,132.989,155.312,137.045,152.458,72.000,134.427,64.569,330.769,119.768,137.761,121.429,100.555,137.081,50.452,153.198,136.261,60.571,124.649,114.251,85.308,159.132,80.676,354.000,97.229,89.609,260.190,132.785,117.746,622.308,128.154,141.957
98,522.643,125.497,109.890,83.357,165.979,70.110,232.375,95.771,129.259,280.000,92.430,124.005,278.952,127.871,76.364,155.714,145.848,105.845,91.524,115.523,158.267,573.833,131.507,152.634,517.625,133.819,158.141,112.667,133.460,53.168,411.677,91.570,108.650,336.200,100.820,105.776,285.833,114.975,125.530,348.769,97.461,163.802,215.000,97.225,139.632,488.278,114.337,117.419,224.250,131.943,162.892,436.000,122.617,118.086,269.000,131.221,80.989,322.571,146.916,97.686,590.824,154.574,129.382,24.000,38.905,78.708,812.167,133.588,130.963,525.692,128.513,149.071,205.643,115.600,106.213,340.562,101.613,97.970,114.200,121.826,42.872,80.286,112.228,46.087,208.227,151.019,104.931,68.118,52.947,151.608,273.600,139.964,96.158,58.688,134.570,138.380,411.750,106.782,130.244,257.125,123.883,165.599,140.333,115.586,131.079,623.273,119.195,143.047,14.294,60.301,139.219,145.385,110.472,100.431,30.000,91.316,91.816,260.700,134.548,146.221,249.786,137.379,108.075,93.059,140.966,139.279,122.538,154.076,118.413,40.812,119.680,79.873,88.125,109.036,87.219,315.462,133.806,123.548,442.812,107.260,118.368,390.077,119.983,103.075,606.188,119.717,109.727,24.750,159.457,70.933,318.923,140.190,92.842,376.375,136.089,86.790,7.000,82.557,133.840,119.062,137.192,152.590,63.429,134.520,64.549,349.846,119.584,137.752,167.571,100.598,137.016,25.677,153.146,135.890,152.857,124.786,114.396,28.154,158.949,80.400,447.750,97.200,89.596,247.143,132.753,117.657,619.923,128.230,142.010
99,407.786,125.563,109.814,162.714,165.839,70.291,274.000,95.892,129.028,252.900,92.388,124.038,302.190,127.849,76.312,126.714,145.998,105.976,75.429,115.676,158.202,449.167,131.473,152.611,606.375,133.749,158.141,76.417,133.643,53.421,479.871,91.498,108.667,303.100,100.838,105.825,211.833,115.071,125.574,299.000,97.541,163.988,127.167,97.421,139.459,513.111,114.352,117.293,298.500,132.082,162.829,497.462,122.545,118.048,248.250,131.268,80.979,369.905,146.870,97.876,703.647,154.550,129.443,56.333,38.899,79.766,856.833,133.631,130.947,454.154,128.469,149.112,529.643,115.566,106.492,388.938,101.664,97.958,158.000,121.708,42.703,93.571,112.088,46.274,189.000,150.958,104.739,167.176,53.117,151.571,425.100,139.982,96.121,75.500,134.292,138.412,431.500,106.755,130.253,258.125,123.895,165.544,120.500,115.496,130.948,557.818,119.230,143.101,19.235,60.173,139.414,149.385,110.486,100.651,8.000,91.179,92.272,159.400,134.415,146.405,284.357,137.318,108.061,76.412,141.019,138.950,141.385,153.945,118.168,45.438,119.397,79.705,83.625,109.277,87.495,291.000,133.910,123.544,441.188,107.313,118.336,408.692,119.988,103.105,495.875,119.840,109.791,36.062,159.389,70.552,291.154,140.220,92.773,275.250,135.899,86.789,12.385,82.881,133.370,159.688,136.994,152.762,59.952,134.412,64.300,398.769,119.692,137.786,117.000,100.684,136.965,33.871,153.241,136.106,102.571,124.754,114.129,17.615,159.116,80.372,374.500,97.114,89.484,190.381,132.667,117.653,551.231,128.231,142.053
100,392.786,125.527,109.920,139.071,166.082,70.542,289.125,95.706,129.071,193.000,92.350,123.879,265.238,127.910,76.542,237.857,145.875,106.050,41.333,115.422,158.376,501.333,131.466,152.683,514.875,133.762,158.139,107.500,133.736,53.323,444.065,91.564,108.660,246.300,100.719,105.530,254.333,114.943,125.648,275.692,97.531,163.793,190.444,97.321,139.827,484.167,114.323,117.459,318.500,132.106,162.899,377.231,122.619,118.141,232.125,131.275,81.067,286.857,146.878,97.871,585.529,154.547,129.402,24.667,38.595,79.172,960.083,133.644,130.994,622.615,128.472,149.078,2191.214,115.641,106.462,389.188,101.674,97.937,165.000,121.768,42.932,103.429,112.298,46.269,193.318,150.816,104.898,73.412,53.150,151.800,339.000,140.004,96.001,80.875,134.268,138.408,390.875,106.821,130.185,207.875,123.814,165.497,195.167,115.565,130.939,519.636,119.201,143.048,12.412,60.689,139.032,172.923,110.528,100.903,10.600,90.985,92.535,117.300,134.488,146.191,340.214,137.299,108.222,172.588,140.989,139.167,112.462,154.074,118.313,20.375,119.808,79.368,148.750,109.136,87.326,166.923,134.018,123.469,405.125,107.246,118.393,355.923,119.900,103.082,512.812,119.839,109.831,43.188,159.666,70.639,355.462,140.063,92.803,259.250,135.839,86.864,23.538,82.883,133.165,160.188,137.027,152.677,71.048,134.470,64.519,366.000,119.629,137.688,183.429,100.734,137.180,31.419,153.480,136.598,70.571,124.820,114.330,28.769,159.113,80.190,387.417,97.135,89.559,254.476,132.634,117.574,553.615,128.164,141.923
101,429.000,125.560,109.951,97.929,166.045,70.184,237.500,95.779,129.121,240.600,92.331,123.944,267.619,127.899,76.453,148.429,145.843,105.900,36.857,115.714,158.424,379.250,131.466,152.755,849.125,133.778,158.111,97.667,133.730,53.124,522.258,91.531,108.741,330.500,100.766,105.684,319.500,114.979,125.536,262.231,97.550,164.001,211.722,97.448,139.579,476.111,114.373,117.502,256.625,132.102,162.725,489.462,122.596,118.114,252.250,131.221,80.968,271.905,146.721,97.751,642.941,154.531,129.532,0.667,38.905,79.515,860.667,133.573,130.998,575.846,128.490,149.054,1674.214,115.639,106.453,310.125,101.586,97.963,177.500,121.815,42.875,165.357,112.494,46.296,195.273,150.827,104.833,124.706,52.889,151.758,360.500,139.988,96.119,122.688,134.405,138.328,382.125,106.740,130.198,225.250,123.894,165.613,208.167,115.669,130.979,718.909,119.218,143.015,27.471,60.452,139.088,111.615,110.631,100.557,2.900,91.295,92.845,226.900,134.458,146.356,354.286,137.284,108.246,123.294,141.090,139.113,74.385,153.882,118.297,39.125,119.389,79.443,92.250,109.114,87.395,254.462,133.871,123.625,375.500,107.207,118.456,388.000,119.922,103.100,517.688,119.760,109.737,24.625,159.583,70.778,192.385,140.046,92.862,184.625,135.887,86.730,1.692,83.489,133.427,159.000,137.007,152.673,71.429,134.407,64.762,374.692,119.581,137.770,169.857,100.622,136.960,27.097,153.481,136.368,86.714,124.767,114.198,88.308,159.276,80.619,547.000,97.209,89.630,248.286,132.799,117.605,602.231,128.168,141.880
102,431.143,125.506,109.781,168.000,165.978,70.435,358.875,95.800,129.105,289.400,92.315,124.029,208.381,127.901,76.525,167.143,145.906,106.181,56.000,115.638,158.473,397.917,131.465,152.635,522.000,133.665,158.117,102.417,133.497,52.967,497.290,91.566,108.734,269.100,100.630,105.764,238.500,115.076,125.567,313.462,97.513,163.868,178.611,97.357,139.804,391.500,114.332,117.388,224.375,132.000,162.788,522.462,122.637,118.126,273.312,131.305,80.999,301.524,146.816,97.715,651.059,154.519,129.446,47.667,38.841,79.440,928.500,133.581,130.976,526.231,128.541,149.049,1265.929,115.608,106.562,414.438,101.751,97.997,111.800,121.844,42.958,84.429,112.503,46.160,192.500,150.937,104.928,92.706,53.192,151.724,197.400,140.049,96.161,83.250,134.353,138.319,390.125,106.890,130.173,151.625,123.817,165.667,234.667,115.613,131.015,771.636,119.166,143.143,19.706,61.099,139.186,217.385,110.427,100.777,44.500,91.372,92.011,346.200,134.479,146.275,317.929,137.318,108.132,150.647,141.045,139.119,123.308,153.890,118.286,37.250,119.616,79.615,123.875,109.142,87.360,192.385,133.959,123.385,458.625,107.178,118.454,324.000,119.901,103.020,523.938,119.731,109.708,50.938,159.664,70.934,329.538,140.129,92.871,179.250,135.991,86.771,17.231,82.825,133.970,157.438,137.058,152.488,70.286,134.423,64.406,357.615,119.616,137.883,190.857,100.453,137.292,56.323,153.351,135.928,104.000,124.776,114.184,19.846,158.993,80.256,571.167,97.117,89.565,304.000,132.788,117.663,464.769,128.228,142.008
103,471.714,125.572,109.791,49.714,165.888,69.909,262.500,95.826,129.285,229.500,92.342,123.757,255.619,127.987,76.466,120.000,145.944,105.922,78.000,115.607,157.995,504.667,131.410,152.707,1012.125,133.752,158.079,86.667,133.541,53.073,371.097,91.503,108.663,251.900,100.771,105.723,313.167,115.092,125.578,325.077,97.555,163.902,197.333,97.404,139.736,478.278,114.347,117.494,253.250,132.067,162.727,488.615,122.656,118.061,282.062,131.234,81.041,278.095,146.828,97.744,750.118,154.529,129.428,89.833,38.700,79.526,694.333,133.573,130.983,490.385,128.552,149.123,908.357,115.626,106.548,334.000,101.708,97.887,199.500,121.905,42.683,121.357,112.375,46.198,216.000,150.971,104.745,115.765,52.638,151.846,279.900,139.993,96.120,74.750,134.406,138.240,314.875,106.749,130.078,223.375,123.797,165.620,160.000,115.555,130.920,760.364,119.224,143.168,15.118,60.358,139.191,118.692,110.669,100.884,22.800,91.110,91.420,262.800,134.538,146.291,351.429,137.363,108.288,119.176,141.086,139.074,102.231,154.187,118.199,43.875,119.341,79.458,123.188,109.033,87.453,232.769,133.924,123.617,444.375,107.287,118.448,358.385,119.956,103.109,540.938,119.818,109.689,32.188,159.567,70.724,328.615,140.273,92.804,264.125,136.004,86.778,8.231,83.050,133.496,165.875,137.005,152.577,65.619,134.440,64.320,271.462,119.729,137.760,193.571,100.589,136.959,123.290,153.171,136.193,81.143,124.531,113.946,26.308,159.159,80.277,485.750,97.191,89.578,323.619,132.905,117.689,564.154,128.158,141.987
104,522.143,125.562,109.942,118.714,165.977,70.323,400.500,95.805,129.133,243.100,92.432,123.871,222.857,127.945,76.450,148.000,145.868,106.118,76.476,115.539,158.247,554.583,131.428,152.764,3678.750,133.776,158.121,113.250,133.694,53.334,319.935,91.480,108.710,217.000,100.729,105.728,259.833,115.055,125.610,238.231,97.379,163.782,213.667,97.271,139.599,475.722,114.310,117.383,318.500,132.142,162.996,529.615,122.669,118.124,248.375,131.235,80.839,370.381,146.841,97.815,797.765,154.525,129.536,39.500,38.701,79.174,726.750,133.601,130.985,347.077,128.523,148.979,466.286,115.643,106.525,428.125,101.668,97.887,138.100,121.787,42.572,102.214,112.354,46.169,219.545,151.038,105.003,126.235,52.785,151.711,318.000,139.950,96.131,104.500,134.515,138.449,380.250,106.767,130.231,192.875,123.880,165.685,251.000,115.654,131.043,603.273,119.182,143.101,20.412,60.567,139.200,127.154,110.360,100.708,27.200,91.141,92.332,207.500,134.611,146.510,285.143,137.280,108.297,124.765,140.911,139.216,127.923,154.169,118.229,12.062,119.658,79.741,130.688,109.261,87.432,196.923,133.911,123.598,507.500,107.166,118.518,432.923,119.908,103.069,536.750,119.831,109.773,10.875,159.780,71.040,353.000,140.074,92.831,283.750,135.915,86.973,20.077,82.949,133.378,167.188,136.953,152.562,65.905,134.545,64.084,346.846,119.681,137.786,143.857,100.621,136.869,247.677,153.264,136.144,162.000,124.840,114.110,32.462,158.895,80.183,406.417,97.119,89.582,244.476,132.855,117.733,660.923,128.177,142.041
105,374.357,125.609,109.912,90.571,165.966,70.445,364.125,95.724,129.219,267.200,92.370,123.901,224.286,127.992,76.559,156.286,145.889,105.820,97.238,115.465,158.411,719.500,131.430,152.654,2837.062,133.788,158.106,126.083,133.627,53.118,467.226,91.699,108.772,250.400,100.752,105.649,319.833,114.959,125.554,292.769,97.379,164.001,143.056,97.279,139.692,411.667,114.282,117.367,263.750,132.049,162.967,659.346,122.643,118.196,239.562,131.142,80.902,270.571,146.885,97.837,652.941,154.516,129.487,22.000,38.905,79.041,657.500,133.612,131.012,546.154,128.411,149.120,255.643,115.629,106.429,545.000,101.762,97.908,103.900,121.841,42.681,80.786,112.517,46.217,168.545,150.949,104.846,104.941,52.957,151.838,341.300,139.956,96.101,68.125,134.275,138.581,358.750,106.864,130.217,198.750,123.833,165.607,242.167,115.669,131.097,711.273,119.203,142.988,28.529,60.999,139.297,122.154,110.415,100.707,25.700,91.295,92.177,166.600,134.466,146.343,359.214,137.377,108.174,133.765,140.990,139.086,175.615,154.012,118.092,46.562,119.558,79.666,143.125,108.991,87.587,224.077,133.899,123.528,429.562,107.275,118.469,473.000,119.966,103.107,488.250,119.814,109.773,24.750,159.516,70.825,299.462,140.295,92.802,258.875,135.988,86.880,1.154,82.615,133.455,128.250,137.252,152.656,89.429,134.604,64.623,407.846,119.599,137.796,137.571,100.599,137.308,260.645,153.152,136.463,167.286,124.726,114.254,39.385,159.289,80.669,496.167,97.115,89.603,246.286,132.810,117.657,420.385,128.181,142.083
