 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57
263,101.875,88.571,79.587,273.625,81.746,96.075,524.667,51.469,122.044,4095.000,72.075,97.185,538.000,110.587,92.542,37.800,37.777,100.152,80.258,125.850,112.471,59.938,56.867,117.784,9.032,136.555,116.715,18.562,61.170,124.354,241.769,31.356,110.853,73.500,59.625,113.789,28.227,116.553,101.667,12.378,72.787,124.110,84.000,24.267,106.168,33.048,97.270,133.827,40.769,98.960,127.247,253.250,60.309,100.824,525.000,106.060,115.308,90.250,152.907,95.651,22.875,97.788,108.382,132.250,116.362,131.769,177.875,66.627,89.651,11.273,55.740,136.055,1804.100,82.387,142.877,129.438,108.433,110.142,251.750,107.294,100.022,80.429,70.979,88.310,87.000,93.127,97.811,24.255,72.868,107.070,89.000,98.398,112.089,587.000,54.948,106.275,94.529,94.736,85.659,29.400,117.152,115.823,26.125,110.301,104.499,281.000,67.355,117.457,465.333,90.190,128.638,21.355,111.414,126.194,139.355,108.799,131.995,33.381,87.141,117.982,358.000,159.533,103.623,519.429,102.588,90.488,43.000,103.583,104.278,29.812,32.085,100.675,32.222,21.172,113.578,141.219,76.757,113.488,29.000,89.648,103.798,236.333,103.798,86.113,28.667,77.914,86.660,8.667,127.875,104.315,31.077,120.635,121.334,55.625,119.244,92.251,25.125,122.435,99.923,110.545,154.128,117.946,707.667,121.827,130.466,27.619,156.158,131.918,51.625,141.038,121.615
264,219.250,88.470,79.531,288.625,81.680,96.100,488.571,51.623,122.033,2426.235,72.062,97.173,447.619,110.606,92.459,46.800,38.399,100.089,108.387,125.935,112.294,79.125,57.363,117.567,11.226,136.535,117.328,39.875,61.159,124.094,203.462,31.488,110.773,20.167,59.493,113.861,25.091,116.778,101.701,101.838,72.594,123.931,86.833,24.596,105.911,41.619,97.407,133.495,32.077,98.566,126.719,273.000,60.353,100.780,559.688,106.046,115.340,130.000,152.878,95.760,71.438,97.986,108.124,139.750,116.478,131.827,273.375,66.628,89.678,3.818,55.645,135.315,2535.100,82.376,142.930,62.750,108.492,110.188,275.875,107.444,99.990,103.071,71.144,88.408,44.250,93.035,97.588,18.383,72.407,107.513,189.833,98.218,112.023,624.056,54.983,106.328,81.647,94.920,86.036,44.686,117.278,116.383,43.250,110.110,104.242,276.750,67.324,117.490,244.917,90.111,128.549,49.548,111.653,126.025,108.258,109.049,131.982,44.429,87.114,117.999,384.750,159.658,103.625,357.143,102.637,90.554,63.700,103.394,104.585,28.969,31.658,101.194,43.722,20.974,113.545,137.000,76.788,113.365,13.824,90.112,104.469,207.167,103.702,86.213,30.286,77.675,86.536,0.000,NaN,NaN,11.077,120.314,121.475,449.750,119.245,92.487,12.625,121.841,100.285,135.455,154.252,117.994,567.000,121.767,130.457,60.000,156.319,132.335,11.500,140.706,121.554
265,178.000,88.477,79.626,212.750,81.805,96.034,475.714,51.605,121.951,742.118,72.148,97.164,783.429,110.471,92.580,62.000,38.083,100.250,112.774,125.904,112.379,33.625,56.577,117.722,8.581,136.837,116.822,16.812,61.127,123.499,267.308,31.499,110.889,39.500,59.893,113.389,8.636,116.842,101.677,29.622,72.764,124.354,36.000,24.656,105.931,51.143,97.241,133.629,32.077,98.861,126.767,223.000,60.267,100.818,563.688,105.977,115.337,249.250,152.823,95.533,43.188,97.892,108.309,168.625,116.534,131.755,161.125,66.545,89.805,13.636,55.442,135.633,1709.875,82.367,142.921,151.250,108.465,110.103,314.250,107.318,99.888,106.643,70.824,88.387,37.625,92.891,97.698,46.596,72.554,107.222,120.500,98.426,111.972,551.611,54.943,106.211,172.294,94.817,85.904,25.800,117.699,116.188,51.500,109.912,104.381,0.000,NaN,NaN,190.250,90.233,128.686,29.613,111.479,126.280,119.355,109.011,132.260,48.857,87.510,117.909,285.125,159.753,103.637,447.714,102.617,90.553,5.100,103.191,104.643,27.094,31.906,100.581,73.611,21.210,113.244,136.188,76.951,113.606,25.176,89.928,103.996,323.667,103.920,86.166,60.667,77.724,86.749,1.667,128.123,104.067,35.077,119.803,120.930,707.750,119.165,92.376,27.625,122.104,99.767,141.818,154.193,117.702,98.500,121.911,130.469,18.762,156.612,132.133,2.750,141.163,121.929
266,80.750,88.522,79.748,305.250,81.888,96.206,547.905,51.636,121.992,749.529,72.201,97.182,4031.190,110.519,92.541,52.400,37.634,100.208,65.677,126.081,112.477,44.312,57.306,117.736,11.548,136.635,117.676,25.125,60.967,123.982,317.538,31.415,110.750,88.667,59.905,113.934,20.500,116.523,102.033,14.919,72.897,123.815,36.667,24.513,105.796,25.143,97.302,133.790,44.846,98.824,126.852,194.333,60.134,100.801,595.750,106.083,115.326,43.500,152.618,95.626,47.000,98.035,108.085,110.250,116.527,131.883,261.500,66.546,89.873,0.000,NaN,NaN,889.550,82.314,142.919,138.688,108.594,109.939,418.750,107.311,99.956,78.786,71.124,88.148,51.500,92.914,97.725,33.362,72.146,107.272,74.333,98.239,112.121,657.111,54.850,106.281,201.765,94.883,85.989,25.400,117.451,116.329,44.125,110.020,104.402,11.750,67.425,117.335,101.083,90.219,128.884,78.968,111.401,125.948,165.355,108.962,132.144,609.143,87.690,118.100,261.250,159.610,103.718,531.286,102.609,90.388,54.400,103.314,104.202,24.656,31.595,100.733,54.333,21.212,113.412,119.938,76.682,113.626,29.412,89.987,103.874,3421.333,103.833,86.183,103.429,77.837,86.578,2.333,127.609,104.005,13.154,120.328,121.176,354.750,119.150,92.305,37.250,121.969,99.915,66.545,154.362,118.115,59.500,121.657,130.550,35.333,156.264,132.155,13.125,141.326,121.666
267,101.375,88.613,79.672,276.000,81.741,96.133,537.048,51.620,122.012,739.412,72.105,97.176,2813.286,110.525,92.570,5.400,37.757,100.067,82.516,126.043,112.414,49.250,57.041,117.950,3.677,137.175,117.025,27.562,61.122,124.256,2821.692,31.467,110.915,70.833,59.718,114.047,30.955,116.583,102.047,24.649,73.119,124.274,88.667,24.385,105.939,21.619,96.946,133.958,620.000,98.724,126.873,237.583,60.255,100.851,576.562,106.025,115.320,71.750,152.791,95.684,26.438,97.952,108.298,146.375,116.612,131.890,215.125,66.653,89.759,7.455,55.645,135.935,329.175,82.377,142.941,47.188,108.599,110.074,434.000,107.268,100.022,96.357,71.144,88.357,20.625,92.875,97.811,40.936,72.488,107.401,44.167,98.289,111.826,636.500,54.997,106.270,155.235,94.852,85.958,27.086,117.588,116.061,67.750,110.214,104.194,32.000,67.197,117.645,153.333,90.195,128.674,60.323,111.636,126.432,198.710,108.939,132.367,394.810,87.514,118.097,249.625,159.683,103.613,593.571,102.623,90.336,33.800,103.503,104.126,14.000,32.055,100.731,68.389,20.843,113.373,105.625,76.574,113.684,25.059,90.360,103.739,2427.000,103.840,86.186,53.905,77.925,86.744,0.000,NaN,NaN,8.846,120.430,121.300,285.000,119.021,92.444,70.125,121.847,100.009,208.909,154.169,117.983,47.000,121.861,130.439,21.238,156.018,132.114,12.375,140.980,121.055
268,210.500,88.391,79.752,362.875,81.712,96.165,360.762,51.608,122.035,647.412,72.150,97.161,745.143,110.551,92.623,27.400,38.138,99.975,140.258,125.999,112.323,802.438,57.049,117.772,19.484,136.464,117.287,35.750,61.338,123.961,2148.461,31.485,110.896,44.333,59.892,113.827,16.773,116.311,102.235,19.135,73.012,124.218,70.333,24.789,106.167,44.667,97.178,133.932,214.231,98.716,126.873,201.000,60.284,100.648,551.938,106.125,115.285,71.000,152.902,95.439,17.250,97.729,108.640,137.188,116.410,131.865,203.750,66.627,89.729,38.000,55.531,135.483,189.750,82.323,142.902,83.000,108.326,110.095,372.000,107.249,100.081,55.429,70.933,88.216,20.875,92.958,97.818,22.766,72.112,107.359,136.833,98.108,112.193,668.944,55.042,106.182,104.059,94.853,85.974,43.457,117.802,116.550,45.125,109.831,104.553,14.500,67.468,117.469,439.333,90.213,128.565,57.032,111.682,125.886,148.065,108.977,132.414,132.286,87.490,117.996,284.375,159.598,103.581,416.571,102.549,90.566,33.700,103.697,104.302,18.156,31.875,101.034,55.444,20.997,113.554,161.406,76.897,113.680,21.176,89.878,103.892,809.667,103.809,86.149,38.762,77.890,86.609,1.500,127.255,104.315,37.538,120.022,121.244,20.000,119.354,92.322,47.250,121.874,100.071,80.909,154.130,117.840,29.333,121.737,130.765,38.381,156.275,132.485,12.250,141.177,121.511
269,123.875,88.431,79.698,211.875,81.726,96.063,534.286,51.558,121.979,606.824,72.040,97.172,468.667,110.535,92.514,17.800,38.560,100.142,217.290,126.060,112.416,472.312,57.082,117.803,11.548,136.858,116.918,9.562,60.605,124.133,1496.308,31.486,110.937,68.833,59.612,113.689,18.045,116.614,102.120,11.459,73.061,124.313,78.833,24.580,106.206,54.476,97.187,133.780,32.462,98.855,126.863,187.083,60.289,100.808,496.250,106.097,115.345,79.500,152.922,95.537,41.562,98.102,108.442,133.500,116.474,131.760,212.625,66.595,89.873,20.727,55.895,135.655,194.425,82.284,142.942,75.250,108.438,110.062,205.250,107.355,99.996,65.214,70.776,88.412,37.375,92.888,97.790,34.255,72.588,107.489,117.333,98.335,112.117,538.000,54.958,106.314,94.588,94.684,85.924,25.971,117.510,116.206,54.875,109.980,104.511,64.250,67.731,117.391,149.750,90.252,128.613,29.290,111.302,125.869,181.677,108.960,132.083,34.857,87.693,118.191,270.000,159.590,103.539,431.857,102.589,90.679,50.900,103.626,104.514,23.219,32.048,100.798,51.167,21.239,113.598,101.375,76.775,113.413,12.353,90.147,104.613,386.667,103.832,86.124,74.190,77.932,86.616,0.167,127.875,104.005,15.692,120.171,121.569,67.625,119.431,92.227,31.500,121.919,99.736,167.455,154.230,117.949,27.667,121.951,130.706,42.857,155.898,132.559,17.125,141.415,121.476
270,215.625,88.581,79.698,220.875,81.794,96.164,565.524,51.590,121.988,547.176,72.082,97.184,439.238,110.552,92.574,52.400,38.126,100.267,120.000,126.051,112.337,146.688,57.121,117.742,7.806,136.160,117.138,26.000,61.238,123.759,1329.615,31.458,110.921,6.500,59.762,113.853,20.636,116.440,102.286,28.108,73.114,124.398,168.833,24.433,105.952,28.667,97.204,133.859,38.692,98.882,126.674,183.833,60.291,100.744,562.812,106.017,115.390,30.250,153.157,95.643,47.250,97.810,107.978,73.750,116.665,131.782,279.500,66.546,89.821,9.273,55.335,135.935,147.625,82.220,142.980,62.750,108.523,109.970,277.750,107.305,99.958,120.571,70.682,88.408,33.125,93.042,97.813,31.617,72.414,107.212,79.667,98.284,112.203,495.444,55.034,106.289,82.529,94.650,86.236,32.457,117.490,116.279,63.500,109.951,104.411,0.000,NaN,NaN,84.000,90.222,128.581,61.484,111.447,126.353,124.194,108.895,132.112,31.476,87.429,118.162,293.000,159.595,103.568,443.786,102.569,90.526,66.400,103.467,104.534,32.281,31.709,100.895,955.333,21.059,113.462,131.531,76.715,113.647,17.235,89.974,103.517,202.000,103.783,86.220,82.762,77.844,86.808,0.000,NaN,NaN,5.462,120.370,121.404,40.875,119.146,92.541,61.625,122.023,99.867,170.364,154.233,117.938,42.500,122.081,130.348,51.524,156.067,132.472,1.375,141.205,120.745
271,114.250,88.712,79.646,275.250,81.722,96.069,439.905,51.560,121.895,639.294,72.183,97.188,431.429,110.488,92.569,62.200,37.971,100.133,112.581,125.908,112.072,37.500,56.999,117.826,5.097,136.724,116.499,9.812,61.304,123.920,1400.538,31.452,110.916,19.333,59.509,113.901,13.636,116.504,102.568,19.892,73.006,124.081,94.667,24.548,106.150,37.905,97.097,133.887,19.846,98.713,126.726,194.000,60.484,100.868,557.500,106.046,115.287,185.500,152.659,95.710,417.812,97.997,108.224,130.812,116.738,131.996,191.125,66.684,89.675,16.909,55.575,135.745,204.450,82.449,142.850,97.500,108.437,110.042,270.500,107.280,100.018,92.143,70.978,88.440,44.500,93.224,97.984,41.617,72.011,107.344,236.833,98.404,112.141,580.167,54.974,106.311,121.176,94.687,85.985,52.829,117.486,116.197,47.500,109.649,104.157,12.250,67.735,117.645,99.083,90.075,128.781,60.774,111.350,126.102,108.774,108.874,132.621,29.429,87.695,117.928,414.750,159.632,103.735,401.071,102.643,90.629,85.800,103.614,104.441,17.938,32.252,100.928,666.611,21.011,113.473,90.969,76.688,113.676,15.412,90.469,103.779,233.167,103.868,86.175,30.286,77.995,86.482,20.833,127.875,104.315,9.615,120.051,120.509,53.625,119.418,92.214,75.625,121.868,99.815,162.545,154.245,117.990,44.000,122.010,130.413,27.143,156.084,132.633,11.500,141.168,121.237
272,113.000,88.501,79.649,219.750,81.736,96.094,471.238,51.675,121.997,602.824,72.250,97.167,357.143,110.455,92.656,105.400,38.100,100.147,96.839,126.016,112.077,48.688,57.052,117.819,26.452,136.773,117.222,41.438,60.918,123.673,872.077,31.448,110.848,64.667,60.162,113.563,13.227,116.529,101.520,15.838,72.710,123.877,58.333,24.428,106.080,81.810,97.250,133.790,46.462,98.850,126.658,260.750,60.310,100.776,516.812,106.050,115.383,76.750,152.887,95.740,551.688,97.988,108.135,108.375,116.532,131.972,184.250,66.716,89.783,11.455,55.955,135.866,158.250,82.231,142.888,65.188,108.723,110.157,273.375,107.224,99.968,138.357,71.010,88.534,45.500,93.098,97.641,40.128,72.549,107.172,198.833,98.443,112.014,596.000,54.895,106.313,75.176,94.971,85.821,18.029,117.245,115.771,41.000,109.892,104.239,35.500,67.259,117.418,36.750,90.433,128.603,84.581,111.262,125.913,94.581,108.956,132.125,46.190,87.495,118.067,316.500,159.748,103.593,487.357,102.595,90.487,70.200,103.334,104.266,24.125,32.197,100.698,337.667,20.925,113.454,114.500,76.525,113.667,20.824,90.306,104.020,249.833,103.863,86.205,45.905,77.939,86.576,2.333,127.986,104.071,7.000,120.401,121.443,27.375,119.092,92.294,18.125,121.914,100.031,90.909,154.174,117.997,39.167,121.969,130.418,31.429,155.949,132.283,36.750,140.942,121.642
273,173.125,88.474,79.587,187.375,81.712,96.223,479.619,51.623,121.929,519.059,72.002,97.223,506.476,110.516,92.559,55.600,37.782,100.205,71.484,126.111,112.344,61.688,57.137,117.735,0.903,136.998,117.379,27.062,60.901,124.073,234.077,31.553,110.847,60.667,59.841,113.698,14.182,115.792,101.699,11.351,73.306,124.269,34.667,24.158,106.129,53.429,97.534,133.845,33.077,98.731,126.639,209.000,60.257,100.730,575.750,106.091,115.305,245.000,152.763,95.535,194.688,97.934,108.273,90.500,116.351,131.814,134.000,66.709,89.724,0.000,NaN,NaN,179.400,82.306,142.912,53.688,108.638,109.912,296.750,107.303,99.994,93.786,71.080,88.419,40.125,92.953,97.882,32.383,72.714,107.319,134.667,98.522,112.099,704.889,54.897,106.326,78.588,94.802,86.352,29.057,117.487,116.386,26.750,110.072,104.180,18.000,66.994,117.339,56.917,90.257,128.678,71.613,111.301,125.908,110.323,108.929,132.169,28.429,87.640,117.991,393.125,159.680,103.579,610.286,102.604,90.522,50.000,103.744,104.709,22.406,31.530,100.880,165.778,21.202,113.451,130.719,76.759,113.550,10.471,90.163,103.834,235.333,103.688,86.219,23.143,77.896,86.978,6.333,127.410,104.005,0.538,120.081,121.454,48.000,118.975,92.734,42.750,121.952,99.759,146.727,154.077,117.790,22.500,122.109,130.573,49.429,156.008,132.196,17.250,141.174,121.051
274,159.875,88.442,79.573,208.750,81.886,96.142,497.143,51.565,122.013,612.588,72.022,97.175,446.095,110.481,92.598,15.000,37.806,100.202,86.323,125.897,112.531,31.562,57.392,117.790,4.774,136.283,117.201,17.875,60.905,123.846,174.308,31.501,110.804,35.333,59.963,113.384,17.136,116.653,102.092,20.108,73.188,124.247,50.000,24.725,105.715,43.905,97.411,133.800,38.538,98.726,127.022,303.250,60.208,100.841,528.938,105.989,115.318,123.000,152.867,95.610,44.750,97.871,108.281,102.062,116.443,132.004,217.875,66.707,89.700,29.636,55.409,135.241,178.325,82.263,142.864,73.250,108.592,110.226,300.375,107.232,100.082,108.643,71.050,88.503,34.750,93.231,97.989,37.447,72.351,107.244,33.667,98.620,112.113,563.389,54.962,106.350,75.941,94.821,86.020,26.171,117.147,116.411,45.250,109.859,104.267,93.500,67.324,117.465,8.750,90.158,128.291,68.645,111.325,125.748,127.355,108.937,132.169,42.524,87.459,117.809,372.875,159.579,103.568,532.500,102.596,90.613,49.000,103.544,104.636,30.812,31.896,100.903,40.944,20.687,113.477,97.469,76.633,113.580,36.294,90.016,103.784,320.333,103.777,86.122,47.048,78.040,86.629,7.000,127.565,103.695,20.538,119.956,121.503,7.500,119.004,92.607,69.250,121.880,99.752,149.636,154.265,118.041,27.667,122.091,130.445,34.190,155.942,132.067,62.250,141.177,121.675
275,138.000,88.393,79.559,224.750,81.816,96.058,464.095,51.657,121.920,734.941,72.104,97.185,434.381,110.490,92.514,15.600,37.800,100.285,61.355,126.094,112.312,76.562,57.349,117.742,5.935,136.777,117.204,40.688,61.381,124.201,213.615,31.462,110.940,11.167,59.953,113.893,104.409,116.519,101.676,12.865,72.827,123.575,49.333,24.516,105.996,49.333,97.327,133.441,29.462,98.905,126.953,311.500,60.266,100.749,537.625,106.058,115.320,139.500,152.956,95.538,45.750,97.974,108.257,73.750,116.554,131.941,237.625,66.700,89.617,13.636,55.955,135.935,152.350,82.548,143.029,118.250,108.495,110.178,341.750,107.232,100.012,96.286,70.992,88.322,28.500,93.200,97.952,43.532,72.365,107.486,58.667,98.168,112.133,588.056,54.926,106.298,74.765,94.736,85.845,29.286,117.162,116.038,19.125,109.895,104.123,78.750,67.519,117.443,26.917,90.114,128.410,1095.548,111.418,126.049,151.290,108.935,132.121,31.810,87.033,118.302,261.000,159.673,103.585,501.286,102.613,90.586,90.000,103.596,104.479,21.094,32.025,100.877,35.778,21.297,113.641,91.625,76.605,113.873,21.294,89.846,103.797,175.833,103.919,86.147,30.667,77.945,86.957,7.500,127.565,103.695,5.462,119.985,120.435,33.000,119.447,92.169,101.625,121.895,99.566,94.000,154.340,117.776,55.833,121.918,130.618,28.667,156.028,131.908,3.875,141.515,121.675
