 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22
143,57.041,126.050,131.469,66.925,123.642,136.740,263.222,119.726,90.422,158.101,171.225,64.407,47.524,154.177,142.152,64.197,122.766,74.614,174.638,119.216,148.420,526.000,169.414,56.007,152.427,163.869,60.892,59.952,122.214,125.336,56.600,147.926,142.234,41.647,113.456,129.202,249.833,139.187,137.341,204.111,135.781,126.098,724.108,143.436,133.440,468.091,144.359,126.800,265.543,150.035,124.391,226.381,153.923,130.153,107.625,139.958,148.524,28.667,138.377,154.514,48.583,89.939,178.384,81.594,119.042,132.837
144,76.898,126.279,131.275,51.350,123.411,136.751,326.407,119.755,90.443,139.316,171.244,64.476,65.048,154.312,142.169,78.295,122.615,74.921,135.489,119.243,148.765,450.903,169.397,56.076,124.960,163.842,60.851,32.571,122.231,125.109,53.200,147.894,142.012,42.000,113.504,129.032,291.444,139.075,137.419,268.722,135.866,126.085,634.703,143.385,133.484,546.091,144.336,126.890,206.400,149.949,124.509,280.714,154.181,130.272,124.062,139.968,148.107,81.333,137.699,154.715,43.625,89.798,178.755,62.562,118.900,132.929
145,52.286,125.920,130.902,80.175,122.952,136.888,279.407,119.890,90.543,191.595,171.278,64.223,71.714,154.278,141.787,101.738,122.533,74.648,160.809,119.255,148.714,552.774,169.478,56.114,115.227,163.639,60.686,75.619,122.257,125.312,46.567,148.051,141.997,38.529,113.819,129.456,251.889,139.149,137.286,189.056,135.701,126.076,853.243,143.399,133.469,506.909,144.287,126.842,188.429,149.914,124.410,254.952,154.194,130.240,103.312,140.027,148.101,63.333,137.841,155.109,49.042,90.179,178.425,59.406,118.831,132.770
146,63.041,126.144,131.537,50.075,123.229,137.140,1371.370,119.758,90.588,120.532,171.201,64.458,57.429,154.217,142.015,71.016,122.549,74.988,175.319,119.149,148.641,540.774,169.401,56.081,180.827,163.809,60.857,49.095,121.950,125.253,60.967,147.668,142.341,63.000,113.566,129.096,246.833,139.195,137.215,252.000,135.724,126.194,712.811,143.437,133.403,524.591,144.217,126.881,212.857,150.019,124.508,173.381,154.168,130.157,102.875,140.036,148.191,45.524,137.890,154.687,51.125,89.835,178.673,44.688,118.680,132.793
147,71.776,125.916,130.980,63.325,122.939,136.986,4007.519,119.672,90.686,176.228,171.352,64.217,68.381,154.420,142.134,51.934,122.674,74.786,191.660,119.130,148.524,566.968,169.410,56.025,147.680,163.780,61.011,58.571,122.057,125.314,31.100,147.838,142.231,43.882,113.637,129.470,286.722,139.146,137.337,274.778,135.710,125.935,760.541,143.348,133.482,581.000,144.282,126.821,187.400,150.055,124.641,237.000,154.026,130.076,106.625,139.929,148.260,74.762,137.645,154.738,61.250,89.915,178.460,24.531,118.591,133.185
148,79.184,126.202,131.407,41.900,122.964,136.672,515.444,119.753,90.609,211.975,171.259,64.456,90.190,154.168,142.450,70.918,122.642,74.605,167.872,119.208,148.718,461.290,169.395,56.013,109.867,163.811,61.251,43.905,121.661,125.084,68.467,148.056,142.238,45.412,113.681,129.173,270.444,139.058,137.328,247.778,135.828,126.187,794.811,143.345,133.396,476.773,144.244,126.873,208.343,149.958,124.435,255.333,153.993,130.113,142.688,140.081,148.346,51.429,137.683,154.703,67.292,89.981,178.594,48.469,118.626,132.806
149,57.265,126.175,131.212,69.350,123.197,136.925,220.000,119.787,90.698,209.747,171.188,64.519,72.429,154.322,141.827,82.000,122.927,74.633,134.638,119.140,148.420,580.645,169.455,56.107,100.000,163.728,60.982,44.429,121.960,124.986,77.967,147.887,142.086,49.529,113.771,129.102,295.389,139.217,137.398,204.389,135.716,126.171,797.081,143.415,133.452,505.000,144.270,126.754,208.886,149.959,124.490,245.714,154.037,130.167,142.688,139.879,148.244,96.905,138.138,154.484,38.250,90.004,178.552,55.750,118.868,132.976
150,49.531,126.058,131.350,62.900,123.443,136.776,326.815,119.772,90.588,152.962,171.102,64.388,87.333,154.131,141.797,59.902,122.547,74.729,147.915,119.217,148.506,516.387,169.355,56.095,146.773,163.768,61.151,69.619,121.890,125.179,46.667,148.206,142.158,30.294,113.679,129.181,319.222,139.194,137.437,217.000,135.928,126.025,669.838,143.402,133.415,503.727,144.361,126.857,216.600,150.063,124.409,274.810,154.178,130.354,115.875,139.897,148.385,92.238,137.563,154.587,44.708,89.847,178.428,40.094,118.839,133.072
151,71.633,126.109,131.335,57.350,122.924,136.672,315.037,119.760,90.458,192.582,171.227,64.254,62.667,154.402,142.013,63.738,122.449,74.390,169.830,119.210,148.643,567.355,169.433,56.062,99.893,163.964,61.043,102.810,121.659,125.379,30.233,147.849,142.089,45.000,113.707,129.288,238.889,139.246,137.412,206.833,135.731,126.213,744.487,143.423,133.450,571.455,144.230,126.856,222.371,150.136,124.445,215.238,154.096,130.360,184.062,139.811,148.195,65.810,137.506,154.505,63.167,89.966,178.608,57.594,118.616,132.950
152,64.837,126.057,131.395,49.050,123.137,137.163,395.185,119.765,90.508,170.152,171.154,64.527,62.286,154.123,142.017,41.049,122.769,74.894,81.021,118.973,148.507,494.452,169.321,56.093,117.627,164.024,60.839,56.571,121.999,125.408,57.600,147.918,142.050,77.294,113.936,129.304,318.722,139.126,137.513,190.889,135.657,125.908,605.892,143.423,133.437,531.500,144.354,126.871,252.114,150.063,124.441,194.000,154.127,130.117,199.750,139.930,148.359,37.524,137.531,154.397,71.708,89.971,178.426,39.375,118.547,132.952
153,65.653,125.889,131.335,83.600,123.434,136.589,307.926,119.797,90.644,185.646,171.213,64.398,62.524,154.278,142.011,64.885,122.519,74.621,123.872,119.154,148.768,518.323,169.371,56.060,123.867,163.792,60.790,60.857,121.901,125.284,30.600,147.977,142.171,54.118,113.444,129.339,253.000,139.137,137.488,227.667,135.843,126.088,749.351,143.401,133.515,523.545,144.314,126.913,188.286,150.106,124.478,257.143,154.127,130.209,191.438,140.021,148.095,81.381,137.601,154.671,56.542,90.221,178.623,42.938,118.801,132.589
154,63.653,125.962,131.771,44.200,123.040,136.918,297.148,119.761,90.616,170.886,171.151,64.087,80.905,154.122,142.210,56.787,122.574,74.336,176.894,119.242,148.557,492.645,169.390,56.178,148.773,163.867,60.859,61.429,121.784,125.373,75.333,148.188,141.846,74.765,113.776,129.431,278.722,139.135,137.416,203.389,135.839,126.075,714.649,143.378,133.388,536.773,144.359,126.821,223.057,150.053,124.374,198.095,154.039,130.227,173.375,139.934,147.984,54.762,138.144,154.646,44.958,90.177,178.610,89.406,118.688,132.707
155,71.184,125.935,131.472,59.250,123.112,137.015,234.667,119.705,90.662,149.291,171.141,64.399,59.524,154.289,141.700,60.295,122.419,74.590,144.000,119.217,148.539,532.645,169.403,56.148,146.693,164.075,61.009,25.333,121.681,124.966,53.833,148.208,142.092,51.824,113.677,129.248,319.278,139.102,137.259,231.389,135.729,126.195,751.405,143.389,133.346,586.500,144.257,126.833,242.514,149.932,124.577,213.762,154.076,130.045,139.688,139.878,148.248,76.810,138.049,154.863,35.875,89.722,178.364,71.344,118.868,132.865
156,39.224,126.146,131.548,40.100,123.379,136.531,305.815,119.791,90.678,175.494,171.310,64.490,69.810,154.411,141.944,49.705,122.725,74.591,162.468,119.180,148.773,554.903,169.460,55.982,100.693,163.868,60.866,54.381,122.074,125.019,65.433,147.975,142.084,43.647,113.522,129.187,278.389,139.068,137.347,258.111,135.722,126.125,849.027,143.405,133.482,453.500,144.330,126.798,197.400,149.905,124.593,191.429,154.136,130.102,140.500,139.962,148.044,115.429,137.766,154.639,68.000,89.948,178.649,35.906,118.697,132.443
157,45.653,126.192,131.340,66.600,123.280,136.861,305.556,119.802,90.531,159.468,171.446,64.312,65.619,154.088,142.128,63.803,122.570,74.442,169.745,119.160,148.758,507.742,169.419,56.072,148.053,164.007,60.905,60.952,121.726,125.141,45.433,147.743,141.681,62.118,113.798,129.232,364.000,139.208,137.533,217.444,135.540,126.126,709.081,143.295,133.414,457.591,144.246,126.815,200.171,150.100,124.483,188.238,154.140,130.160,122.438,140.017,147.968,79.429,137.921,154.600,40.000,90.611,178.621,33.938,118.926,132.838
158,42.694,125.683,131.570,43.875,123.172,136.843,277.407,119.739,90.658,184.076,171.284,64.504,76.619,154.246,141.865,51.934,122.714,74.593,92.000,119.226,148.757,474.774,169.424,56.114,176.987,163.869,61.057,70.000,121.979,125.170,58.500,148.141,142.090,34.118,113.811,129.062,271.500,139.125,137.392,245.000,135.755,126.064,722.216,143.377,133.321,586.955,144.266,126.810,249.429,149.951,124.424,230.714,154.081,130.207,117.938,139.933,148.250,39.571,137.882,154.553,46.542,89.579,178.434,52.438,118.720,132.803
159,93.020,126.205,131.404,46.100,122.692,136.796,267.185,119.733,90.468,170.051,171.338,64.414,66.381,154.199,141.718,56.689,122.711,74.807,178.894,119.105,148.496,454.129,169.369,56.106,147.413,164.036,60.813,87.286,121.926,125.250,77.867,148.099,141.940,54.882,113.692,129.143,234.222,139.281,137.498,148.500,135.747,126.243,670.378,143.363,133.492,557.864,144.357,126.846,241.200,149.969,124.490,274.429,154.146,130.198,130.375,139.979,148.234,91.476,137.746,154.927,40.875,89.890,178.632,69.188,118.429,132.785
160,63.878,126.290,131.571,40.150,123.436,136.981,264.815,119.847,90.526,165.139,171.142,64.388,52.667,154.244,142.216,91.607,122.511,74.397,143.702,119.211,148.565,486.645,169.358,56.128,138.800,163.841,61.027,65.000,122.159,125.270,47.067,147.653,142.348,47.706,113.760,128.940,366.889,139.226,137.295,227.889,135.779,125.899,715.892,143.395,133.392,513.364,144.289,126.834,245.200,150.094,124.443,207.190,154.133,130.319,136.438,140.130,148.228,104.905,137.847,154.543,45.792,90.234,178.509,52.031,118.992,132.923
161,63.041,126.176,131.197,57.075,122.982,137.025,266.556,119.717,90.592,163.165,171.244,64.278,89.524,154.482,141.830,77.639,122.722,74.411,186.766,119.041,148.588,511.548,169.394,55.948,139.920,163.857,60.704,40.857,122.085,125.200,40.867,148.177,142.089,34.824,113.723,129.316,184.500,139.052,137.180,249.167,135.859,126.017,694.703,143.456,133.412,495.273,144.334,126.817,189.400,150.141,124.514,275.143,153.913,130.176,122.562,139.927,148.110,59.476,137.990,154.595,56.250,89.877,178.483,55.125,118.568,133.028
162,60.204,126.102,131.205,68.875,122.909,136.922,269.704,119.843,90.608,215.646,171.190,64.285,49.238,154.340,142.252,61.475,122.355,74.437,161.915,119.215,148.616,556.387,169.428,56.129,129.893,163.877,61.086,44.238,121.345,125.377,31.200,147.743,142.105,41.824,113.543,129.590,298.556,139.088,137.399,197.444,135.781,126.106,918.162,143.359,133.385,512.545,144.278,126.835,178.800,150.154,124.408,268.381,154.158,130.226,156.250,139.968,147.923,57.429,137.420,154.620,30.000,90.030,178.508,60.469,118.736,133.075
163,47.939,126.056,131.342,48.650,123.237,137.010,258.259,119.866,90.577,181.772,171.347,64.331,71.952,154.226,141.976,74.098,122.629,74.597,193.447,119.190,148.674,584.129,169.397,55.979,154.293,163.833,60.902,49.952,122.033,125.267,46.067,148.017,141.879,80.118,113.416,129.097,238.667,139.180,137.337,250.500,135.929,125.963,707.622,143.407,133.420,439.727,144.280,126.805,245.714,150.086,124.518,177.571,154.128,130.104,172.625,139.944,148.163,85.381,137.988,154.702,55.500,89.509,178.545,37.500,118.829,132.753
164,83.408,125.972,131.215,62.250,123.332,136.980,264.815,119.629,90.676,146.025,171.261,64.336,63.429,154.046,141.839,90.000,122.625,74.932,113.021,119.278,148.344,501.677,169.450,56.136,130.613,163.662,60.762,77.095,121.806,125.323,43.967,147.711,142.383,56.412,113.647,129.449,248.778,139.286,137.409,196.111,135.844,125.973,661.459,143.401,133.460,514.364,144.287,126.906,225.543,150.077,124.479,243.952,154.082,130.298,141.375,140.194,148.170,80.905,138.008,154.528,92.625,89.861,178.354,36.281,118.689,132.645
165,53.898,125.845,131.405,49.075,123.091,136.971,243.259,119.685,90.735,138.608,171.380,64.318,46.476,154.292,141.909,110.426,122.597,74.649,132.468,119.139,148.686,526.903,169.396,56.090,133.360,163.838,60.641,70.571,121.854,125.332,42.633,148.096,142.196,61.118,113.669,129.229,222.500,139.129,137.237,285.444,135.832,126.129,635.892,143.431,133.409,481.727,144.233,126.839,250.057,150.000,124.511,228.810,154.157,130.027,71.625,139.967,148.346,57.429,138.138,154.489,76.083,89.870,178.373,35.500,118.331,132.812
166,46.857,126.121,131.252,41.025,123.276,136.380,264.704,119.854,90.514,120.633,171.251,64.510,69.095,154.237,142.224,56.885,122.392,74.781,159.404,119.176,148.715,516.516,169.295,56.058,171.840,163.822,60.744,52.429,121.866,125.452,50.933,147.799,142.299,41.294,113.633,129.285,254.556,139.242,137.395,254.833,135.716,126.057,598.216,143.365,133.389,509.045,144.270,126.816,209.371,150.195,124.526,225.810,154.111,130.208,95.562,139.843,148.282,94.952,137.894,154.478,58.417,89.942,178.367,54.469,118.550,133.257
167,62.245,126.128,131.370,68.000,123.205,136.563,269.037,119.816,90.524,158.861,171.187,64.200,62.000,154.308,142.122,35.607,122.668,74.665,143.617,119.197,148.639,527.613,169.318,56.063,103.307,163.926,61.190,73.810,121.672,125.113,50.267,147.631,142.320,39.294,113.637,129.322,231.444,138.949,137.340,237.000,135.753,125.998,773.297,143.423,133.432,484.364,144.237,126.795,215.000,150.118,124.481,237.476,154.002,130.083,176.875,139.921,148.154,44.714,137.711,154.366,43.167,90.452,178.479,47.344,118.865,132.751
168,71.612,126.294,131.175,68.925,123.557,136.913,221.000,119.777,90.651,194.000,171.251,64.360,52.619,154.363,141.759,75.508,122.428,74.464,147.617,119.217,148.594,609.484,169.377,56.039,107.440,163.918,61.226,66.619,121.655,125.230,33.533,148.269,142.023,22.471,113.419,128.817,242.056,139.054,137.364,147.833,135.698,125.867,633.676,143.357,133.373,471.182,144.376,126.873,183.571,150.051,124.503,162.905,154.226,130.116,153.188,140.027,148.189,30.667,138.084,154.554,34.958,89.735,178.468,40.938,118.956,132.636
169,67.449,125.962,131.669,57.900,123.021,136.991,348.667,119.830,90.556,193.114,171.349,64.295,69.286,154.168,142.156,82.656,122.796,74.708,167.915,119.104,148.665,512.903,169.316,56.112,115.653,163.783,60.842,48.429,122.154,125.252,40.300,148.194,142.108,82.941,113.774,129.246,248.722,139.024,137.435,326.278,135.909,126.106,639.459,143.456,133.426,538.818,144.378,126.900,231.657,150.050,124.470,228.333,154.140,130.122,125.875,139.858,148.344,68.238,137.813,154.652,85.708,89.803,178.360,39.906,118.857,133.132
170,62.000,125.910,131.303,67.350,123.048,136.790,266.593,119.783,90.552,162.380,171.414,64.316,44.952,154.339,142.164,42.787,122.523,74.571,137.702,119.133,148.471,572.710,169.296,56.036,154.667,163.773,60.712,24.905,122.082,125.514,45.967,148.094,142.122,44.706,113.477,129.112,196.111,139.069,137.512,273.667,135.777,125.895,837.027,143.382,133.405,506.682,144.185,126.719,178.914,149.890,124.539,251.476,154.129,130.203,122.750,140.028,148.246,87.476,137.788,154.770,50.958,89.972,178.479,29.500,118.692,132.358
171,34.061,126.374,131.171,61.525,123.193,136.907,214.667,119.763,90.596,212.228,171.346,64.579,46.524,154.366,142.134,55.082,122.842,74.284,124.085,119.168,148.713,615.613,169.374,56.112,106.267,163.860,60.803,70.952,121.780,125.345,57.033,147.928,142.065,63.941,113.946,129.275,301.944,139.032,137.373,220.222,135.903,125.922,702.865,143.362,133.365,500.364,144.296,126.858,202.914,150.174,124.511,242.333,153.880,130.290,130.375,140.146,148.317,81.143,137.840,154.536,56.833,90.285,178.315,49.938,118.513,132.909
172,59.959,126.133,131.499,46.950,123.304,136.722,260.296,119.712,90.806,139.949,171.324,64.228,79.619,154.059,142.206,58.295,122.470,74.979,97.362,119.251,148.410,462.194,169.259,56.126,119.013,163.885,60.577,61.952,121.823,125.245,50.267,147.693,142.434,64.294,113.873,129.301,251.389,139.181,137.395,179.833,135.747,126.153,583.784,143.465,133.359,611.409,144.341,126.734,218.714,150.155,124.373,205.810,154.062,130.298,139.750,139.894,148.085,86.429,137.624,154.697,57.167,90.068,178.323,40.594,118.725,132.527
173,51.306,126.054,131.334,46.625,123.581,136.626,303.259,119.829,90.753,167.544,171.155,64.233,54.714,154.352,141.642,71.016,122.636,74.521,146.809,119.139,148.568,516.581,169.370,56.079,112.880,163.833,60.843,56.571,122.094,125.503,39.200,147.939,142.060,57.706,113.785,129.372,263.167,139.153,137.268,193.056,135.700,126.133,771.676,143.343,133.304,535.909,144.335,126.840,275.343,150.137,124.436,238.381,154.082,130.028,117.500,140.142,148.052,89.952,138.084,154.477,60.333,89.613,178.487,47.625,118.871,132.881
174,54.776,126.004,131.197,37.600,123.023,136.837,233.185,119.780,90.541,161.392,171.111,64.299,25.857,154.235,142.304,39.705,122.563,74.721,164.085,119.167,148.861,482.516,169.324,56.044,146.453,163.805,60.924,36.952,121.553,125.256,39.367,148.092,142.192,11.059,113.615,129.222,241.500,139.086,137.452,190.000,135.853,125.944,617.081,143.405,133.330,596.727,144.324,126.863,239.943,150.158,124.519,295.905,154.187,130.023,143.875,139.903,148.027,72.524,137.898,154.708,63.042,89.465,178.585,53.875,118.558,132.858
175,51.898,126.120,131.255,50.250,123.370,136.655,244.926,119.742,90.555,108.430,171.149,64.279,81.810,154.286,142.259,54.918,122.859,74.651,117.915,119.148,148.837,504.839,169.340,56.046,141.467,163.706,60.940,77.476,121.795,125.180,45.100,147.840,142.278,34.824,114.248,129.533,208.167,139.170,137.300,198.889,135.737,126.108,769.622,143.430,133.333,382.955,144.331,126.856,223.200,150.112,124.578,220.095,154.146,130.361,114.312,140.031,148.072,58.143,137.816,154.584,37.000,90.340,178.476,74.406,118.700,132.701
176,53.878,126.194,131.340,58.250,123.812,136.929,254.593,119.861,90.770,159.924,171.288,64.259,56.571,154.284,142.047,52.820,122.699,74.599,139.702,119.299,148.674,456.258,169.282,56.020,167.760,163.809,61.141,83.714,122.355,125.267,48.933,148.043,141.865,29.706,113.293,128.964,238.889,139.154,137.255,296.389,135.809,126.052,679.405,143.373,133.364,586.591,144.289,126.758,257.200,150.028,124.490,146.524,154.025,130.196,161.875,140.009,148.204,116.048,137.817,154.702,66.542,90.045,178.652,74.875,118.807,133.084
177,43.510,126.307,131.626,54.075,123.220,136.774,224.630,119.713,90.311,207.291,171.281,64.462,35.857,154.232,142.309,81.148,122.629,74.625,101.234,119.084,148.696,448.968,169.380,56.063,120.533,163.554,60.916,65.667,121.974,125.323,50.100,147.451,142.002,30.941,113.591,129.198,324.167,139.085,137.200,203.111,135.789,126.051,568.487,143.399,133.447,565.591,144.316,126.879,224.257,150.100,124.500,198.286,154.166,130.140,86.625,140.053,148.188,74.000,137.755,154.529,61.208,89.732,178.306,43.000,118.750,133.280
178,73.918,126.083,131.411,66.525,123.325,136.486,283.111,119.764,90.674,169.671,171.146,64.325,101.429,154.230,142.095,63.639,122.563,74.517,141.957,119.274,148.433,453.290,169.337,56.045,124.267,163.617,60.653,66.571,121.946,125.373,62.967,147.858,142.004,25.706,113.648,129.199,251.000,139.206,137.239,200.889,135.854,126.199,675.297,143.334,133.449,551.318,144.274,126.793,224.800,150.019,124.548,148.524,154.052,129.966,115.000,139.986,147.925,85.905,137.943,154.546,74.708,89.860,178.511,39.344,118.901,132.971
179,68.408,125.834,131.208,47.675,123.310,136.610,251.556,119.790,90.563,156.861,171.153,64.258,79.905,154.305,141.788,52.787,122.672,74.531,147.702,119.185,148.657,504.129,169.403,56.111,90.720,163.928,60.791,65.810,121.946,125.242,51.433,147.783,142.631,27.059,113.315,129.122,202.722,139.143,137.422,163.944,135.664,126.018,716.378,143.445,133.396,506.773,144.311,126.860,223.543,150.135,124.588,197.905,154.102,130.001,154.250,139.980,148.313,70.476,137.896,154.630,79.792,90.096,178.491,49.375,119.025,132.610
