 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
57,275.941,260.693,197.405,174.455,162.907,172.985,80.500,257.229,193.467,144.710,259.616,187.501,233.318,169.487,169.438,103.941,247.581,196.000,83.667,246.532,200.804,143.647,242.667,155.716,330.875,229.183,198.353,302.412,229.580,193.708,152.296,222.246,215.946,145.429,163.734,168.909,138.756,244.445,190.791,135.000,240.067,195.109,306.286,237.681,169.715,356.188,258.583,181.133,146.000,216.019,194.836,61.531,220.839,198.588,54.824,238.221,190.832,423.923,240.693,161.678
58,392.059,260.679,197.276,219.273,162.827,173.133,79.000,257.388,193.363,90.000,259.670,187.610,300.000,169.293,169.469,128.059,247.705,195.894,107.833,246.286,200.590,208.294,242.507,155.620,626.562,229.058,198.377,148.941,229.334,193.642,186.037,222.303,215.909,301.762,163.664,168.849,129.098,244.661,190.692,146.125,240.402,195.011,334.619,237.728,169.617,304.625,258.534,180.963,106.118,216.050,194.943,91.344,220.686,198.359,53.294,238.187,190.729,360.231,240.713,161.508
59,339.118,260.820,197.377,174.545,162.767,173.080,81.375,257.640,193.509,97.677,259.889,187.699,217.045,169.474,169.472,132.118,247.591,195.681,115.889,246.442,200.470,229.059,242.637,155.520,899.625,229.179,198.367,100.765,229.378,193.605,177.222,222.352,215.968,377.857,163.653,168.869,143.659,244.613,190.479,87.083,240.386,194.937,351.619,237.719,169.765,324.594,258.589,181.042,142.382,216.145,194.583,106.812,220.744,198.301,72.471,238.307,190.367,301.385,240.606,161.578
60,247.353,260.744,197.383,194.955,162.810,173.285,82.812,257.262,193.331,144.129,259.514,187.802,171.727,169.521,169.364,179.471,247.727,195.710,143.111,246.646,200.501,151.824,242.654,155.532,642.125,229.221,198.240,115.824,229.787,193.896,162.444,222.285,215.973,186.810,163.718,168.866,92.439,244.553,190.924,119.125,240.213,195.498,408.095,237.754,169.659,307.344,258.542,181.142,150.765,216.050,194.607,68.562,220.834,198.284,55.412,238.266,190.718,296.385,240.589,161.557
61,205.765,260.684,197.381,266.364,162.781,173.166,113.625,257.270,193.464,136.000,259.605,187.764,245.727,169.383,169.587,179.824,247.781,195.984,108.444,246.382,200.611,132.000,242.702,155.527,356.375,229.088,198.300,188.941,229.641,193.605,142.333,222.348,215.939,90.667,163.790,168.922,139.171,244.491,190.748,156.500,240.165,195.010,374.714,237.692,169.631,320.938,258.509,181.047,168.324,216.029,194.783,55.562,220.643,198.532,53.471,238.060,190.907,358.615,240.635,161.605
62,288.471,260.633,197.480,162.091,162.755,173.204,135.188,257.407,193.410,112.710,259.745,187.659,222.864,169.502,169.494,110.118,247.660,195.668,101.611,246.554,200.625,130.471,242.675,155.581,194.500,229.067,198.309,177.471,229.349,193.680,182.407,222.349,215.953,134.619,163.690,169.048,144.829,244.504,190.476,169.167,240.220,194.972,350.333,237.861,169.590,358.000,258.514,181.095,134.765,216.114,194.950,103.531,220.859,198.154,55.647,238.419,190.748,390.000,240.671,161.532
63,329.471,260.665,197.380,162.364,162.767,173.045,67.375,257.345,193.449,161.161,259.595,187.697,163.364,169.358,169.541,115.235,247.513,195.828,142.500,246.612,200.668,141.235,242.317,155.539,232.812,229.128,198.376,110.118,229.605,193.783,392.444,222.256,216.002,132.952,163.774,168.880,125.854,244.629,190.412,86.750,240.303,195.039,363.714,237.754,169.676,326.062,258.584,180.931,104.000,216.022,194.997,66.125,220.906,198.430,54.588,238.640,190.675,394.692,240.639,161.619
64,302.588,260.545,197.479,198.818,162.752,173.133,106.125,257.095,193.486,133.097,259.708,187.714,293.727,169.322,169.725,90.588,247.663,195.785,36.611,246.688,200.697,185.882,242.657,155.631,253.938,229.065,198.407,155.471,229.642,193.693,189.556,222.334,216.103,100.714,163.679,169.074,135.415,244.569,190.376,159.292,240.307,195.062,342.810,237.857,169.771,242.906,258.653,181.072,157.706,216.148,195.087,58.188,220.743,198.168,40.647,238.233,190.790,440.462,240.556,161.586
65,265.941,260.646,197.227,191.955,162.866,173.166,105.250,257.320,193.267,173.032,259.440,187.587,311.000,169.414,169.551,154.471,247.466,195.886,56.111,246.313,200.937,89.765,242.810,155.628,164.062,229.017,198.370,188.235,229.708,193.738,124.667,222.221,216.017,175.571,163.723,168.981,119.585,244.615,190.253,131.583,240.080,195.095,405.048,237.824,169.716,324.312,258.590,181.016,139.794,216.097,194.816,62.594,220.461,198.233,13.588,238.436,190.750,438.615,240.593,161.514
66,246.588,260.709,197.346,137.500,162.685,173.188,104.938,257.127,193.453,98.645,259.736,187.459,232.455,169.518,169.536,150.235,247.595,195.730,70.500,246.588,200.594,189.706,242.397,155.684,287.312,229.114,198.171,119.000,229.336,193.792,178.148,222.319,215.955,223.524,163.750,169.001,145.512,244.705,190.575,186.208,240.314,195.102,390.905,237.761,169.737,358.562,258.556,181.098,119.471,216.075,194.665,78.875,220.516,198.333,55.412,238.199,190.772,409.692,240.630,161.541
67,184.706,260.709,197.155,118.818,162.713,172.985,96.688,257.294,193.534,95.935,259.559,187.932,210.727,169.460,169.589,142.882,247.767,195.936,61.333,246.260,200.544,108.353,242.616,155.595,145.125,229.131,198.210,139.824,229.554,193.969,199.704,222.416,216.070,156.952,163.699,169.167,148.317,244.492,190.598,155.792,240.240,195.189,303.762,237.739,169.583,385.125,258.468,181.069,154.647,216.132,195.036,72.344,220.499,198.147,39.882,238.487,190.352,363.000,240.592,161.534
68,231.529,260.709,197.552,294.818,162.808,173.207,77.500,257.250,193.360,84.065,259.475,187.469,244.045,169.480,169.480,153.941,247.418,195.875,97.833,246.435,200.782,143.588,242.722,155.646,257.938,229.075,198.588,231.765,229.570,193.631,164.556,222.298,215.981,176.857,163.751,168.839,129.122,244.468,190.297,140.000,240.394,195.276,352.048,237.779,169.729,303.375,258.546,181.025,157.559,216.034,194.669,113.094,220.721,198.434,38.882,238.507,190.762,455.846,240.656,161.543
69,202.882,260.733,197.393,3343.318,162.705,173.083,129.188,257.179,193.628,80.065,259.558,187.706,290.591,169.388,169.518,154.294,247.758,195.924,110.667,246.318,200.694,156.471,242.445,155.572,225.375,229.058,198.271,161.000,229.697,193.780,182.111,222.197,216.076,413.000,163.554,169.329,137.268,244.537,190.160,123.458,240.295,194.864,315.810,237.679,169.701,394.781,258.564,181.067,101.882,216.020,194.925,77.344,220.543,198.129,39.059,238.260,190.421,421.923,240.658,161.576
70,195.176,260.644,197.356,2473.773,162.748,173.146,88.500,257.469,193.522,110.581,259.571,187.896,287.955,169.370,169.400,101.471,247.697,196.098,125.389,246.390,200.667,173.706,242.798,155.527,225.688,229.265,198.268,164.765,229.476,193.816,184.926,222.167,216.169,414.000,163.581,169.406,141.366,244.567,190.300,136.000,240.134,195.123,268.048,237.795,169.788,346.344,258.406,180.886,111.118,216.213,195.057,73.531,220.761,198.358,47.235,238.438,190.583,380.846,240.719,161.754
71,258.941,260.681,197.486,2022.818,162.723,173.093,118.250,257.262,193.300,120.000,259.486,187.708,221.545,169.555,169.646,112.765,247.698,195.862,104.944,246.456,200.534,144.471,242.355,155.618,255.625,229.112,198.401,220.000,229.783,193.609,170.815,222.368,216.228,362.238,163.642,169.307,119.537,244.596,190.605,138.208,240.466,195.033,326.429,237.680,169.830,374.219,258.610,180.976,119.559,216.165,194.719,67.188,220.779,198.637,18.235,238.146,190.559,469.769,240.608,161.479
72,207.824,260.695,197.179,1876.636,162.761,173.144,74.062,257.471,193.515,160.516,259.566,187.642,312.591,169.381,169.438,91.647,247.523,196.021,101.722,246.544,200.552,174.824,242.511,155.496,231.812,229.083,198.346,137.235,229.909,193.763,184.296,222.283,215.826,229.762,163.733,169.232,128.951,244.595,190.392,101.750,240.085,195.027,297.571,237.619,169.829,377.156,258.458,181.000,151.147,216.069,194.544,90.625,220.820,198.297,46.471,238.367,190.409,538.615,240.602,161.650
73,226.588,260.585,197.408,1428.182,162.753,173.147,113.000,257.455,193.605,118.968,259.578,187.724,278.909,169.433,169.598,93.176,247.448,195.754,115.944,246.405,200.618,164.000,242.811,155.664,1122.750,229.074,198.293,158.118,229.536,193.651,139.519,222.342,216.008,241.095,163.706,169.117,110.293,244.514,190.702,148.417,240.088,195.031,399.952,237.675,169.721,365.469,258.509,181.129,97.235,216.158,195.030,61.719,220.896,198.476,30.000,238.471,190.368,355.538,240.742,161.626
74,216.412,260.721,197.434,241.182,162.717,173.203,152.812,257.293,193.739,110.258,259.465,187.809,257.636,169.296,169.554,107.412,247.778,196.030,22.333,246.475,200.630,193.765,242.437,155.527,1966.875,229.044,198.365,297.941,229.455,193.593,98.296,222.321,215.873,113.952,163.708,168.534,153.488,244.620,190.697,136.333,240.303,195.095,354.286,237.790,169.726,359.000,258.475,180.991,85.324,216.072,195.144,68.531,220.527,198.167,22.118,237.947,190.451,388.231,240.570,161.545
75,202.706,260.767,197.295,252.318,162.731,173.155,121.562,257.384,193.539,107.677,259.512,187.863,210.818,169.454,169.436,106.000,247.686,195.774,94.111,246.445,200.644,133.471,242.477,155.726,847.438,229.088,198.331,378.353,229.679,193.783,152.852,222.376,215.951,169.095,163.762,169.032,163.585,244.463,190.551,153.917,240.208,195.117,292.857,237.826,169.738,371.375,258.569,180.973,133.324,216.083,194.744,61.844,220.608,198.435,49.235,238.490,190.676,352.231,240.739,161.537
76,237.294,260.560,197.453,169.909,162.684,173.212,72.750,257.231,193.525,104.194,259.518,187.786,237.455,169.496,169.588,134.235,247.790,195.711,72.444,246.291,200.276,164.647,242.656,155.605,171.062,228.985,198.414,172.882,229.751,193.710,142.741,222.337,215.981,107.333,163.752,168.950,122.049,244.584,190.945,129.625,240.270,195.043,308.714,237.699,169.697,326.219,258.508,180.948,125.029,216.176,195.108,76.500,220.776,198.111,49.353,238.228,190.018,313.692,240.681,161.595
77,241.529,260.727,197.461,155.864,162.651,173.211,275.688,257.192,193.556,130.387,259.677,187.736,255.455,169.408,169.499,125.647,247.614,195.849,40.944,246.721,201.028,168.059,242.743,155.540,167.562,229.093,198.225,149.588,229.592,193.684,224.185,222.157,216.173,167.381,163.659,168.913,161.366,244.528,190.520,111.750,240.184,194.880,368.048,237.758,169.714,295.594,258.543,181.080,153.382,215.983,194.648,88.531,220.395,198.534,34.824,238.284,190.747,449.231,240.730,161.594
78,278.471,260.713,197.319,236.227,162.662,173.013,103.188,257.338,193.633,172.000,259.506,187.691,224.545,169.524,169.638,107.176,247.677,195.794,40.500,246.210,200.143,197.412,242.725,155.492,161.312,229.095,198.455,233.000,229.752,193.651,161.741,222.291,216.064,147.714,163.683,168.891,93.561,244.461,190.555,119.333,240.377,195.083,384.524,237.788,169.791,343.969,258.510,181.070,146.853,216.193,194.988,72.688,220.652,198.087,32.353,238.286,190.943,477.231,240.681,161.525
79,250.471,260.608,197.446,215.591,162.555,173.155,124.438,257.349,193.519,162.645,259.436,187.656,234.091,169.473,169.686,134.471,247.631,196.066,62.611,246.586,200.735,127.529,242.565,155.663,143.125,229.212,198.456,295.588,229.410,193.723,220.111,222.149,216.129,155.095,163.836,168.942,131.732,244.667,190.611,138.792,240.275,194.990,286.762,237.755,169.820,317.281,258.719,181.062,101.059,216.121,194.709,97.750,220.879,198.659,30.765,238.365,190.606,519.154,240.660,161.633
80,212.824,260.618,197.324,245.955,162.709,173.075,80.500,257.440,193.484,218.194,259.492,187.776,199.136,169.518,169.528,95.235,247.561,196.051,80.611,246.530,200.696,100.647,242.247,155.389,180.062,229.019,198.437,264.471,229.580,193.692,188.296,222.396,216.055,105.667,163.854,168.752,163.293,244.621,190.330,140.917,240.097,194.970,369.048,237.790,169.776,348.406,258.540,180.972,150.412,216.153,194.726,74.500,220.706,198.189,68.647,238.184,190.145,555.615,240.736,161.519
81,197.235,260.707,197.401,255.045,162.779,173.125,31.312,257.537,193.537,144.839,259.564,187.882,223.591,169.363,169.497,131.118,247.805,195.754,117.556,246.516,200.372,208.412,242.565,155.520,301.375,229.077,198.319,229.706,229.587,193.732,192.741,222.378,216.252,147.857,163.674,168.577,147.585,244.662,190.643,136.208,240.369,194.911,437.762,237.661,169.492,368.219,258.541,181.133,92.235,216.070,195.015,104.469,220.658,198.631,72.412,238.381,190.436,539.462,240.595,161.404
82,153.176,260.673,197.373,163.773,162.817,173.286,142.250,257.324,193.443,151.677,259.637,187.900,239.182,169.368,169.347,140.118,247.762,196.077,140.778,246.399,200.592,222.529,242.535,155.799,168.938,229.112,198.313,260.176,229.669,193.766,180.778,222.201,216.005,126.381,163.853,169.049,162.902,244.541,190.400,150.250,240.199,195.302,279.952,237.728,169.690,343.125,258.605,181.099,154.647,216.094,194.967,81.188,220.642,198.417,74.412,238.435,190.162,482.308,240.683,161.580
83,198.176,260.589,197.531,208.545,162.596,173.169,65.062,257.158,193.658,144.000,259.501,187.758,186.364,169.406,169.567,91.529,247.723,195.589,82.056,246.423,200.692,192.176,242.565,155.532,216.875,229.052,198.277,285.882,229.474,193.700,161.667,222.308,215.969,159.714,163.614,169.044,144.024,244.519,190.793,133.333,240.160,194.934,342.810,237.771,169.658,339.812,258.532,180.857,100.235,216.159,194.687,70.156,220.581,198.300,26.471,238.553,190.236,342.538,240.715,161.578
84,185.412,260.779,197.415,241.318,162.937,173.096,94.125,257.543,193.417,160.129,259.409,188.025,289.455,169.498,169.575,96.588,247.927,195.841,82.167,246.532,200.838,190.529,242.548,155.627,190.625,229.016,198.333,216.471,229.556,193.580,196.815,222.344,216.234,128.333,163.811,169.141,144.341,244.638,190.438,157.417,240.360,195.015,382.952,237.697,169.660,353.000,258.554,180.956,119.000,216.174,195.204,60.250,220.766,198.067,42.294,238.603,190.508,536.923,240.707,161.422
85,240.529,260.722,197.439,189.682,162.712,173.195,78.375,257.206,193.502,110.839,259.565,187.920,230.909,169.387,169.467,110.706,247.694,195.613,59.500,246.607,200.674,150.941,242.527,155.594,201.875,229.247,198.469,190.294,229.487,193.618,181.111,222.349,216.089,160.095,163.768,168.841,183.146,244.594,190.506,164.917,240.291,195.154,217.143,237.852,169.763,296.656,258.584,180.922,107.118,216.007,195.038,65.312,220.732,198.193,45.588,238.410,190.481,526.923,240.692,161.518
86,210.647,260.546,197.293,180.136,162.577,173.141,90.625,257.654,193.533,109.484,259.739,187.789,247.818,169.383,169.486,93.000,247.565,196.194,108.500,246.342,200.336,173.588,242.782,155.729,204.750,229.126,198.479,194.412,229.603,193.737,205.296,222.309,215.971,130.238,163.547,169.074,148.293,244.545,190.342,83.625,240.417,194.967,343.095,237.853,169.744,342.188,258.592,180.982,129.882,215.935,194.775,82.625,220.894,198.469,73.000,238.380,190.466,583.077,240.672,161.455
87,294.647,260.711,197.537,204.818,162.620,173.128,81.875,257.382,193.410,115.097,259.436,187.530,233.545,169.484,169.609,174.412,247.700,195.751,152.500,246.258,200.508,113.176,242.656,155.730,118.625,229.214,198.367,219.353,229.622,193.515,192.407,222.356,216.018,132.476,163.837,168.921,110.756,244.530,190.583,169.375,240.249,195.006,275.762,237.825,169.710,280.812,258.597,180.984,75.176,216.173,194.674,103.938,220.558,198.391,74.412,238.369,190.224,509.692,240.674,161.536
88,232.294,260.690,197.515,371.136,162.853,173.092,100.938,256.947,193.564,171.226,259.531,187.767,244.409,169.521,169.613,109.471,247.791,195.803,128.167,246.573,200.601,194.118,242.534,155.592,263.125,229.028,198.207,190.118,229.742,193.792,173.704,222.355,216.059,170.190,163.602,168.986,141.951,244.578,190.256,112.792,240.382,195.135,394.095,237.785,169.765,319.062,258.554,180.907,139.706,216.152,194.856,84.656,220.838,198.183,47.471,238.127,190.278,469.462,240.741,161.616
89,170.824,260.543,197.276,3016.000,162.678,173.138,138.000,257.676,193.592,127.871,259.444,187.580,256.636,169.364,169.779,95.647,247.707,195.697,74.833,246.426,200.571,168.588,242.643,155.726,185.000,229.008,198.459,148.294,229.923,193.685,134.407,222.395,216.066,365.905,163.580,169.287,136.415,244.568,190.724,127.375,240.414,194.865,321.095,237.692,169.834,384.938,258.594,180.922,158.294,216.044,195.136,89.875,220.673,198.443,71.412,238.112,190.386,478.846,240.680,161.489
90,267.882,260.647,197.484,2256.636,162.766,173.044,81.000,257.176,193.585,105.677,259.579,187.742,218.409,169.414,169.635,141.824,247.680,195.688,112.444,246.545,200.532,174.000,242.624,155.551,203.312,229.150,198.368,129.765,229.563,193.764,164.519,222.377,216.056,457.571,163.670,169.255,174.317,244.621,190.315,100.500,240.552,194.759,409.238,237.641,169.808,371.469,258.527,181.006,154.529,216.040,194.710,87.938,220.545,198.421,59.941,238.549,190.349,297.462,240.690,161.614
91,259.353,260.726,197.429,1431.227,162.675,173.068,70.000,257.407,193.451,104.452,259.538,187.568,239.409,169.471,169.686,124.471,247.696,195.981,71.722,246.309,200.601,141.000,242.501,155.543,283.250,229.014,198.419,268.941,229.781,193.833,182.407,222.355,216.226,231.524,163.816,169.108,134.244,244.482,190.426,120.875,240.256,195.109,312.810,237.780,169.809,326.594,258.481,181.036,123.529,216.087,194.567,101.219,220.990,198.386,17.765,238.123,190.751,418.077,240.677,161.534
92,231.000,260.629,197.299,2104.727,162.695,173.138,59.562,257.446,193.457,133.226,259.607,187.623,216.545,169.398,169.523,74.529,247.911,195.988,96.833,246.352,200.238,145.059,242.591,155.630,330.062,229.083,198.403,213.882,229.599,193.537,215.185,222.265,215.971,360.952,163.530,169.369,119.927,244.483,190.258,99.667,240.273,194.734,325.619,237.708,169.596,331.375,258.520,181.051,147.765,216.111,194.781,76.188,220.731,198.292,17.941,238.211,189.988,557.615,240.678,161.523
93,250.059,260.524,197.313,1457.500,162.794,173.114,95.062,257.468,193.545,130.194,259.660,187.572,232.273,169.418,169.674,93.882,247.715,195.832,112.611,246.554,200.687,170.824,242.865,155.465,257.938,229.166,198.373,196.588,229.380,193.536,141.889,222.262,216.022,287.143,163.524,169.049,142.439,244.539,190.404,149.875,240.347,194.971,405.810,237.740,169.628,405.031,258.539,180.990,136.471,216.115,194.829,66.406,220.813,197.888,14.353,238.417,190.392,495.077,240.652,161.556
94,256.118,260.698,197.290,521.500,162.849,173.282,47.250,257.531,193.752,143.613,259.826,187.923,220.045,169.292,169.449,194.000,247.721,195.790,65.389,246.405,200.778,115.353,242.607,155.686,417.188,229.080,198.418,300.235,229.701,193.664,195.481,222.181,216.072,119.048,163.702,168.952,167.366,244.664,190.413,92.542,240.164,195.021,230.714,237.791,169.676,476.438,258.635,181.040,124.647,216.094,194.784,94.156,220.615,198.393,49.353,238.544,190.640,437.846,240.673,161.553
