 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
88,339.818,107.864,69.909,83.020,118.377,87.231,83.938,124.338,89.244,218.235,124.406,105.581,15.400,149.986,119.088,131.097,118.526,107.087,164.312,119.819,111.047,131.588,102.436,137.026,327.294,112.362,94.741,58.294,128.398,98.554,12.143,130.922,92.437,21.889,107.472,64.144,360.222,98.064,68.660
89,266.409,107.659,69.700,104.510,118.230,87.003,50.688,124.212,89.179,181.471,124.461,105.631,41.600,149.802,118.930,109.548,118.448,106.916,65.375,120.055,110.910,110.176,102.355,137.134,307.353,112.515,94.591,35.176,128.204,98.376,54.357,130.733,92.644,69.833,107.155,63.902,200.722,98.075,68.522
90,308.318,107.834,69.915,66.588,118.393,87.139,67.250,124.288,89.006,268.294,124.470,105.724,22.100,150.034,119.323,226.065,118.218,107.054,118.875,119.744,110.821,1354.588,102.429,137.013,308.588,112.600,94.776,38.176,128.313,98.684,24.786,130.666,92.676,24.500,106.864,64.531,288.889,97.878,68.479
91,271.273,107.840,69.799,119.176,118.188,87.109,66.375,124.512,89.094,163.059,124.202,105.802,40.100,149.839,118.326,1393.806,118.295,107.134,133.938,120.144,110.951,749.706,102.448,137.064,251.471,112.614,94.669,67.588,128.378,98.591,69.429,130.626,92.775,24.000,107.424,63.437,168.889,97.926,68.495
92,97.045,107.861,69.778,112.941,118.363,87.191,43.375,124.331,89.273,186.941,124.385,105.787,36.500,150.096,119.181,1079.032,118.249,107.079,136.062,119.989,110.832,945.941,102.396,137.024,310.882,112.498,94.657,70.824,128.363,98.187,37.857,130.783,93.546,26.944,107.057,64.080,208.944,97.998,68.524
93,32.591,108.073,69.623,79.412,118.508,87.109,38.750,124.417,89.300,194.765,124.429,105.583,19.600,149.575,119.299,1150.839,118.283,107.057,127.500,119.973,111.170,981.765,102.403,137.037,221.353,112.537,94.701,53.588,128.195,98.010,56.500,130.722,93.151,57.944,107.207,63.705,286.000,98.045,68.444
94,56.136,107.960,69.886,127.294,118.401,87.213,99.688,124.207,89.494,180.941,124.457,105.636,28.800,149.753,118.837,830.968,118.246,107.108,114.625,119.958,110.954,392.941,102.486,137.003,332.412,112.461,94.629,40.176,128.542,98.565,79.286,130.963,92.493,77.278,107.311,63.819,173.333,97.834,68.423
95,41.500,107.758,70.162,108.824,118.669,87.130,47.250,124.237,89.209,227.706,124.567,105.719,24.800,149.480,119.231,747.161,118.275,107.122,125.438,119.894,111.178,305.647,102.429,137.043,350.529,112.507,94.817,104.412,128.379,98.526,18.286,130.879,93.018,28.611,107.204,63.777,195.722,98.106,68.470
96,37.455,108.155,69.548,89.176,117.885,87.513,65.250,124.096,89.704,151.529,124.427,105.575,47.400,149.822,119.142,681.548,118.225,107.023,157.125,119.752,110.990,160.412,102.344,137.012,390.235,112.613,94.620,38.941,127.971,98.304,48.643,130.625,93.238,37.000,107.344,63.683,148.167,98.155,68.467
97,8.273,108.122,69.670,172.471,118.312,87.420,34.188,124.217,89.564,151.882,124.289,105.795,59.400,149.958,118.996,384.710,118.365,107.059,111.750,119.947,110.948,1139.588,102.419,137.060,428.176,112.515,94.605,57.765,128.369,98.364,69.214,130.740,92.768,26.111,107.358,63.940,68.333,97.871,68.236
98,54.909,107.844,69.629,90.471,118.495,87.327,70.312,124.027,89.515,123.824,124.543,105.675,41.700,149.731,118.821,297.226,118.189,107.154,107.500,119.893,110.886,1011.000,102.513,136.976,539.588,112.503,94.676,52.412,128.444,98.273,434.357,130.833,93.151,25.667,107.047,64.383,32.167,98.248,68.431
99,50.364,107.976,69.648,111.961,118.326,87.200,32.688,124.201,89.268,190.118,124.403,105.735,46.800,149.664,118.984,800.710,118.266,107.133,139.000,119.854,110.873,800.294,102.505,137.059,3111.823,112.502,94.686,42.412,128.206,98.137,187.357,130.890,92.859,26.500,107.069,64.177,21.556,98.273,68.854
100,29.364,107.918,69.738,99.020,118.232,87.322,25.250,124.688,89.452,113.647,124.439,105.548,51.100,149.725,118.554,505.677,118.241,107.213,119.125,119.836,110.950,696.000,102.465,137.043,1902.353,112.517,94.678,107.765,128.343,98.478,293.643,130.719,92.914,44.333,107.225,64.683,43.778,97.703,68.370
101,29.045,107.733,69.526,59.961,118.372,86.936,46.062,124.355,89.163,148.059,124.373,105.673,8.900,149.335,119.425,100.323,118.117,106.967,79.188,119.848,111.224,457.294,102.310,137.113,1132.353,112.528,94.694,102.941,128.290,98.530,87.643,130.862,92.938,35.222,107.286,64.429,28.056,98.468,68.835
102,49.136,107.745,69.900,117.765,118.238,87.310,45.125,124.462,88.943,168.353,124.705,105.808,18.000,149.668,119.216,87.677,118.068,107.061,118.500,119.939,110.892,129.059,102.364,137.053,382.882,112.518,94.588,361.588,128.441,98.361,144.286,130.945,92.942,37.500,107.410,64.111,45.444,98.170,68.364
103,34.909,108.020,69.335,79.922,118.149,87.391,68.125,124.263,89.521,220.647,124.575,105.607,11.600,150.085,118.869,112.129,118.252,107.358,76.375,119.903,110.967,113.294,102.619,136.918,294.176,112.535,94.698,197.353,128.368,98.417,47.429,130.813,93.190,28.556,107.273,64.431,45.889,98.071,68.258
104,42.818,107.619,69.964,99.961,118.427,87.322,51.125,124.622,89.152,224.412,124.355,105.526,16.600,149.864,119.062,143.484,118.181,107.060,114.812,119.838,110.978,101.059,102.188,137.104,371.059,112.535,94.845,97.529,128.494,98.342,56.857,130.986,92.861,20.056,107.120,63.935,43.500,98.425,68.314
105,33.136,107.944,69.528,109.255,118.502,87.296,43.812,124.048,89.725,116.059,124.399,105.885,57.600,149.623,119.320,86.710,118.241,106.849,94.188,120.039,110.950,105.647,102.305,137.506,291.353,112.592,94.714,125.118,128.462,98.408,69.643,130.796,93.141,31.333,107.870,64.215,50.833,97.657,68.531
106,30.182,108.097,69.782,116.196,118.406,87.088,84.125,124.542,89.061,80.294,124.350,105.640,39.500,149.577,119.296,100.258,118.491,106.849,159.062,119.899,110.865,58.471,102.460,136.750,349.000,112.536,94.630,46.941,128.488,98.408,83.000,130.631,92.672,59.056,107.194,64.005,25.278,97.971,68.141
107,32.227,108.063,69.793,68.706,118.201,87.165,92.312,124.287,89.158,169.059,124.507,105.667,43.300,149.658,118.674,132.710,118.393,107.022,146.562,119.873,110.824,94.176,102.455,136.974,301.353,112.406,94.657,68.647,128.411,98.240,48.571,130.854,92.999,13.944,107.442,64.092,39.500,97.928,68.421
108,41.318,107.799,69.997,116.667,118.238,87.432,57.312,124.614,89.299,183.000,124.496,105.782,25.000,149.688,118.546,83.935,118.498,106.945,164.000,120.019,111.219,76.765,102.629,136.868,339.353,112.487,94.796,57.765,128.611,98.407,60.071,130.712,92.981,31.056,107.076,64.035,28.833,98.129,68.345
109,32.318,107.732,69.618,119.765,118.275,87.376,87.125,123.968,89.424,150.647,124.455,105.743,10.600,149.765,119.005,79.806,118.262,107.357,154.875,119.860,110.949,120.647,102.508,137.063,261.882,112.556,94.672,52.588,128.343,98.624,46.429,130.937,92.928,39.611,107.280,64.172,65.722,97.844,68.653
110,18.818,107.638,70.211,126.353,118.270,87.290,82.062,124.313,89.448,147.176,124.402,105.698,36.400,149.569,119.064,119.032,118.150,107.099,111.438,120.009,111.063,147.941,102.292,136.939,230.529,112.541,94.753,53.647,128.435,98.329,23.786,130.918,92.662,447.944,107.312,64.075,21.278,98.124,68.921
111,37.500,107.822,69.502,142.745,118.438,87.308,79.750,124.470,89.304,248.588,124.516,105.737,20.200,149.629,119.467,121.935,118.098,107.237,219.125,119.905,110.924,100.588,102.448,136.932,290.471,112.613,94.716,37.765,128.360,98.031,56.500,130.788,93.191,274.833,107.304,64.127,39.333,98.221,68.536
112,32.227,107.535,69.924,87.961,118.411,87.260,70.000,124.405,89.461,172.529,124.277,105.737,2.800,149.719,118.431,144.903,118.422,106.976,160.375,120.116,110.987,61.765,102.366,136.871,379.412,112.532,94.568,42.059,128.058,98.259,58.857,130.726,93.093,289.222,107.234,64.314,49.389,97.933,68.528
113,33.682,107.912,69.814,90.353,118.385,87.331,53.062,124.661,89.365,169.647,124.642,105.630,3.000,149.968,118.348,81.097,118.251,107.104,148.750,119.998,111.000,98.412,102.438,136.932,279.882,112.526,94.803,110.765,128.222,98.357,16.714,130.795,92.192,119.111,107.415,64.029,29.389,97.997,68.402
114,20.182,107.844,69.980,66.863,118.454,87.214,72.188,124.097,89.284,205.235,124.506,105.666,0.100,149.885,119.505,69.613,118.281,107.172,123.938,119.720,111.166,135.824,102.305,137.083,245.647,112.494,94.885,45.353,128.338,98.522,57.786,130.807,92.688,135.611,107.324,64.160,20.389,97.783,68.286
115,22.364,107.806,70.175,108.549,118.648,87.213,120.438,124.096,89.199,166.765,124.335,105.713,43.800,149.877,119.274,71.871,118.167,107.106,152.062,119.886,110.914,114.000,102.337,136.984,402.176,112.532,94.786,62.706,128.360,98.285,34.500,130.825,93.013,65.056,107.307,63.821,46.611,97.819,68.202
116,31.364,107.964,70.026,159.804,118.314,87.259,59.875,124.529,89.260,193.706,124.584,105.692,14.400,149.446,119.283,112.774,118.178,106.952,127.312,120.121,110.902,92.588,102.376,136.998,373.647,112.606,94.856,68.941,128.289,98.230,30.929,130.807,93.127,28.778,107.307,64.173,36.556,97.954,68.805
117,36.727,107.427,69.577,160.863,118.311,87.425,97.812,124.129,89.522,217.059,124.409,105.597,22.200,149.939,119.078,120.774,118.367,107.068,167.312,119.867,110.759,75.941,102.373,136.954,352.294,112.521,94.643,60.471,128.297,98.322,25.143,130.948,92.856,28.000,107.775,64.224,26.833,98.184,68.562
118,36.091,107.813,69.666,96.471,118.029,87.343,64.000,124.209,89.318,225.529,124.415,105.660,10.800,149.885,118.957,68.581,118.395,107.255,152.688,119.818,111.176,51.706,102.264,137.348,357.647,112.526,94.879,73.118,128.479,98.675,42.071,130.892,92.913,31.000,107.546,63.807,11.889,97.969,68.338
119,14.864,108.130,69.786,86.784,118.363,87.223,83.625,124.480,89.185,160.706,124.345,105.868,10.000,149.935,119.316,70.903,118.284,106.900,166.000,119.781,110.991,94.176,102.474,136.934,354.412,112.563,94.795,65.647,128.234,98.492,47.643,130.770,92.896,18.667,107.452,64.401,58.278,97.634,68.595
120,29.091,107.929,69.618,96.000,118.538,87.170,76.875,124.315,89.118,170.412,124.590,105.692,53.900,149.920,119.308,75.226,118.280,107.015,162.375,120.071,110.845,143.647,102.547,136.962,306.824,112.577,94.684,27.059,128.620,98.723,43.643,130.776,92.727,20.667,107.473,64.323,50.222,98.001,68.490
121,31.727,107.673,70.178,123.725,118.279,87.282,44.500,124.498,89.190,112.000,124.490,105.679,59.500,149.420,119.225,156.968,118.298,107.075,160.938,120.087,110.930,124.176,102.276,136.924,426.824,112.395,94.628,35.529,128.757,98.377,74.786,130.666,92.861,9.389,107.468,63.887,57.111,98.221,68.248
122,15.318,107.585,70.218,93.059,118.169,87.061,59.125,124.150,89.262,221.647,124.359,105.656,8.900,149.606,118.864,151.935,118.263,107.174,214.875,119.893,111.077,69.941,102.713,137.178,467.588,112.514,94.799,77.353,128.219,98.404,59.429,130.777,92.593,41.167,107.432,64.174,43.222,97.943,68.643
123,50.045,107.740,70.415,72.157,118.385,87.086,121.938,124.412,89.147,146.471,124.440,105.588,74.000,149.818,118.923,44.065,118.154,107.431,184.500,119.843,111.021,38.471,102.578,137.258,387.059,112.613,94.580,60.235,128.315,98.436,17.500,130.754,92.621,71.556,107.294,64.265,47.556,97.794,68.207
124,40.864,107.908,70.141,104.157,117.953,87.268,108.688,124.380,89.299,169.294,124.550,105.698,12.200,149.984,118.570,45.290,118.249,107.468,148.125,119.912,111.067,123.235,102.303,136.983,281.000,112.662,94.604,22.000,128.270,98.596,59.357,130.887,93.093,109.889,107.159,64.289,21.722,97.790,68.579
125,52.182,107.727,69.881,135.333,118.274,87.302,145.250,124.294,89.192,161.882,124.208,105.845,13.800,149.620,118.986,144.452,118.268,106.959,104.250,119.918,110.741,140.353,102.707,136.796,358.471,112.599,94.613,20.294,128.274,97.948,105.643,130.928,92.892,410.556,107.196,64.219,46.611,97.705,68.384
126,27.591,108.054,69.957,128.745,118.391,87.147,39.375,124.108,89.401,211.647,124.577,105.590,24.900,149.616,119.346,67.226,118.214,106.631,167.250,120.116,110.843,87.882,102.560,136.986,355.529,112.653,94.794,70.529,128.429,98.519,33.929,130.928,93.244,123.333,107.377,64.187,19.278,97.838,68.495
127,32.727,107.468,69.695,54.588,118.271,87.467,54.625,124.165,89.244,265.765,124.609,105.572,5.800,149.890,119.045,81.097,118.416,107.139,72.000,119.863,111.110,99.824,102.436,137.209,261.529,112.488,94.613,36.824,128.479,98.389,30.357,130.713,93.373,226.278,107.265,64.244,26.556,98.184,68.455
128,27.545,107.986,69.727,113.333,118.204,87.046,77.000,124.238,89.219,132.706,124.376,105.583,17.400,149.700,118.949,88.839,118.177,107.289,194.688,120.109,111.250,150.353,102.187,137.007,332.118,112.573,94.709,35.647,128.298,98.298,38.929,130.928,92.797,154.056,107.434,64.277,15.333,97.475,68.310
129,28.409,107.911,69.904,113.373,118.531,87.199,56.750,124.091,89.376,214.706,124.383,105.668,36.000,149.742,118.706,75.290,118.110,106.926,161.000,119.855,110.868,89.529,102.342,137.299,220.235,112.639,94.682,72.941,128.319,98.734,24.214,130.914,92.994,232.167,107.270,64.213,29.278,97.717,68.655
130,29.409,107.608,70.351,185.804,118.460,87.395,247.000,124.345,89.379,225.765,124.565,105.728,66.600,149.394,119.289,82.516,118.086,106.958,156.125,119.870,110.842,85.059,102.359,137.366,272.882,112.454,94.776,72.824,128.480,98.238,85.857,130.778,92.735,95.333,107.371,64.054,16.444,97.871,68.347
131,16.909,107.748,69.816,126.157,118.508,87.326,226.312,124.263,89.235,169.765,124.275,105.596,11.200,150.140,118.658,100.516,118.353,107.425,137.438,119.904,111.105,59.941,102.373,137.011,320.353,112.600,94.550,54.471,128.274,98.434,25.000,130.970,93.010,339.056,107.347,64.048,17.500,98.117,68.366
132,36.727,107.911,69.675,109.059,118.281,87.233,735.500,124.395,89.369,204.176,124.668,105.683,17.500,149.595,118.451,115.806,118.260,106.843,139.438,120.242,111.071,83.235,102.367,137.002,339.412,112.626,94.658,30.765,128.378,98.589,64.429,130.910,93.541,146.889,107.313,64.251,23.500,97.867,68.421
133,62.636,107.961,69.863,112.157,118.496,87.475,570.312,124.314,89.300,248.824,124.405,105.793,18.900,149.706,119.398,111.290,118.180,107.321,122.938,120.057,111.004,110.647,102.326,136.791,266.529,112.461,94.547,30.412,128.193,98.281,27.571,130.778,93.029,82.667,107.234,64.062,25.944,97.391,68.767
134,31.773,108.006,70.109,100.667,118.416,86.983,504.188,124.338,89.294,146.294,124.631,105.568,33.100,149.605,119.099,87.806,118.276,107.003,195.312,120.009,110.945,140.529,102.396,136.967,395.412,112.506,94.677,52.941,128.355,98.173,27.643,130.737,92.680,136.778,107.369,64.105,19.444,98.082,68.839
135,31.818,108.025,69.707,134.824,117.921,86.908,386.812,124.446,89.181,284.000,124.398,105.680,16.300,150.195,119.069,109.419,118.281,107.091,132.500,119.957,111.092,75.000,102.640,137.176,297.941,112.424,94.716,40.235,128.519,98.346,34.857,130.718,92.978,160.500,107.315,64.262,43.222,98.109,68.645
136,65.955,107.665,69.983,109.686,118.324,87.209,185.250,124.494,89.455,141.059,124.510,105.590,40.500,150.067,119.297,960.645,118.276,107.098,212.562,119.984,111.083,82.941,102.785,137.282,360.412,112.514,94.632,39.471,128.431,98.495,104.929,130.796,92.853,35.444,107.363,63.925,39.667,97.885,68.871
137,39.909,107.918,69.658,89.765,118.657,87.302,155.812,124.453,89.341,199.824,124.371,105.732,6.000,149.885,118.678,1342.581,118.258,107.132,2177.750,119.996,110.944,110.412,102.494,137.032,277.529,112.560,94.844,42.412,128.142,98.345,56.929,130.757,93.200,132.111,107.400,63.992,36.389,97.808,68.780
138,59.773,108.163,69.793,98.980,118.206,87.243,66.500,124.274,89.278,263.176,124.383,105.706,76.100,149.726,119.082,1367.290,118.252,107.031,1848.062,119.949,110.994,93.471,102.309,136.992,332.176,112.649,94.629,44.353,128.035,98.786,43.000,130.798,93.547,346.667,107.309,64.377,79.000,97.791,68.510
139,61.500,107.709,70.166,161.843,118.180,87.346,51.812,124.112,89.304,241.235,124.163,105.667,41.600,150.030,119.505,1386.129,118.277,107.148,1533.438,119.969,111.001,85.059,102.460,137.327,304.235,112.489,94.680,69.529,128.234,98.542,61.571,130.827,92.412,54.389,107.466,64.197,86.611,98.125,68.577
140,45.136,107.959,69.839,102.118,118.214,87.315,47.062,124.374,89.225,305.176,124.288,105.660,71.500,149.628,119.132,1183.355,118.282,107.053,1082.500,119.932,110.924,99.000,102.425,136.991,295.118,112.542,94.690,40.765,128.327,98.292,35.357,130.860,93.144,99.500,107.414,64.280,27.500,98.256,68.698
141,23.045,108.007,69.468,107.490,118.032,86.991,86.438,124.504,89.306,190.882,124.631,105.590,38.300,149.869,118.746,1008.000,118.206,107.070,473.188,119.940,110.978,61.588,102.130,136.771,265.176,112.561,94.623,24.882,128.524,98.906,38.929,130.703,92.925,108.778,107.232,64.203,24.222,98.348,68.401
142,26.591,108.060,69.804,84.157,118.590,87.297,70.625,124.317,89.224,173.647,124.559,105.870,25.600,149.754,118.948,817.806,118.227,107.140,206.500,120.248,111.014,133.824,102.345,137.258,326.176,112.607,94.731,47.941,128.476,98.781,25.143,130.915,93.519,48.833,107.115,64.220,48.278,98.114,68.493
143,34.364,107.633,69.738,136.588,118.535,87.238,103.562,124.254,89.291,198.059,124.415,105.581,52.700,149.830,118.929,743.032,118.283,107.021,143.812,120.007,110.844,114.235,102.481,137.120,379.059,112.486,94.647,49.941,128.104,98.454,57.571,130.650,93.250,28.167,107.235,64.384,22.611,98.381,68.552
144,38.727,107.611,69.761,89.412,117.982,87.238,77.000,124.263,89.400,191.412,124.238,105.636,28.800,149.992,118.809,595.871,118.163,107.132,118.688,119.889,110.827,79.529,102.601,137.255,319.176,112.561,94.725,34.353,128.616,98.434,43.786,130.719,93.180,34.722,107.144,64.112,41.167,97.639,68.428
145,44.409,107.829,69.737,160.745,118.326,87.178,74.188,124.125,89.143,199.706,124.491,105.959,23.300,149.684,119.106,396.258,118.257,107.123,172.062,120.002,110.852,64.765,102.620,136.917,319.765,112.533,94.729,38.294,128.119,98.634,23.357,130.861,93.071,37.222,107.428,63.985,82.611,97.904,68.464
146,11.818,108.290,69.701,117.843,118.495,87.189,107.062,124.397,89.511,327.824,124.447,105.737,27.100,149.597,118.365,233.613,118.210,106.968,141.688,119.759,111.042,49.353,102.745,137.016,364.353,112.480,94.680,54.471,128.379,98.614,67.214,130.755,93.087,37.556,107.253,64.117,41.278,97.719,68.217
147,16.182,107.536,69.440,120.745,118.401,87.467,29.500,124.389,89.398,1925.647,124.466,105.740,28.000,149.737,119.234,190.710,118.191,106.946,127.625,120.189,110.690,107.059,102.374,137.287,418.824,112.609,94.613,50.706,128.238,98.393,42.071,131.009,93.115,27.444,107.056,64.242,28.389,98.263,68.754
148,33.318,107.525,69.975,98.157,118.449,87.233,90.938,124.153,89.599,1014.471,124.501,105.812,23.200,149.432,119.264,72.710,118.335,107.123,181.125,120.205,110.958,82.353,102.196,137.176,2323.000,112.587,94.747,93.235,128.341,98.303,46.214,130.776,92.988,32.222,107.205,64.365,55.000,97.990,68.708
149,19.273,108.114,69.768,90.627,118.365,86.990,107.875,124.266,89.421,748.176,124.435,105.710,48.000,149.607,119.267,132.839,118.339,107.238,153.188,120.099,110.883,183.471,102.758,136.832,2454.118,112.534,94.684,69.059,128.307,98.035,52.214,130.688,92.892,27.111,107.629,64.247,54.889,97.758,68.769
150,38.636,108.138,69.994,134.392,118.412,87.054,66.375,124.119,89.395,1721.177,124.461,105.699,27.900,149.707,118.732,66.774,118.355,107.140,187.500,119.899,111.001,72.471,102.554,137.110,1538.471,112.570,94.691,47.235,128.126,98.518,40.714,130.786,93.220,40.500,106.785,64.430,58.333,98.060,68.538
