 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26
283,115.290,92.101,96.302,14.100,75.437,72.367,860.557,86.567,101.609,962.367,86.595,94.990,78.167,107.231,97.679,120.923,105.573,103.091,27.486,125.477,118.520,202.778,102.952,93.329,84.818,100.352,103.065,139.571,127.093,106.750,77.833,55.758,66.811,117.308,132.402,104.637,24.194,36.749,58.906,42.412,132.081,123.432,31.091,137.933,111.290,3734.750,55.315,61.099,53.133,80.502,141.663,20.136,90.005,137.448,2902.500,64.806,49.741,99.156,69.695,63.673,197.419,58.879,57.002,49.889,125.446,112.310,199.568,115.084,119.314,44.370,126.236,123.381,44.905,80.475,84.184,62.100,101.725,119.916
284,55.419,92.287,96.284,36.867,75.607,73.016,840.186,86.583,101.697,1246.600,86.625,94.952,61.167,106.999,97.804,156.231,105.371,103.226,44.171,125.255,119.103,200.333,103.019,93.353,132.864,100.198,103.050,226.400,126.930,106.705,97.429,55.789,67.097,186.231,132.390,104.438,18.516,37.245,58.133,35.353,131.973,123.335,22.591,137.834,111.003,3228.469,55.328,61.121,47.600,80.714,141.929,38.000,89.976,137.211,2452.412,64.751,49.830,51.594,69.988,63.554,155.806,58.640,56.738,48.000,125.597,112.286,191.622,115.017,119.582,44.259,126.444,123.846,60.190,80.080,84.023,49.600,101.890,119.759
285,90.194,92.044,95.788,29.833,74.886,72.573,938.948,86.602,101.745,1014.267,86.595,94.885,73.111,107.253,98.136,148.462,105.783,102.998,31.514,124.990,119.329,173.361,102.999,93.316,152.136,100.264,102.940,242.400,126.943,106.643,82.286,55.463,66.829,152.000,132.351,104.566,11.871,36.851,59.025,67.412,132.167,123.124,14.364,137.772,111.174,2525.656,55.316,61.071,66.933,80.495,141.920,15.864,90.019,137.612,1453.471,64.788,49.833,59.625,69.859,63.357,131.677,58.785,56.792,54.611,125.646,112.454,153.135,115.278,119.527,44.926,126.160,123.640,46.952,80.581,84.186,70.400,101.924,119.634
286,142.000,92.171,96.179,19.833,75.260,72.472,830.041,86.582,101.751,903.833,86.655,95.001,105.333,107.158,97.765,109.000,105.583,102.989,43.229,125.177,119.633,133.333,102.926,93.290,139.909,100.401,103.068,180.371,126.937,106.629,81.405,55.717,67.065,85.231,132.470,104.594,14.710,36.617,58.789,46.941,131.987,123.510,25.000,137.826,111.473,3019.656,55.338,61.138,55.200,80.422,141.394,44.636,89.907,137.336,684.529,64.755,49.910,63.250,69.668,63.255,109.032,58.743,56.773,32.611,125.429,112.463,142.378,115.473,119.473,53.926,126.260,123.853,60.286,80.560,84.031,64.075,101.961,119.635
287,91.806,92.281,96.543,53.200,75.226,72.528,908.000,86.582,101.661,950.667,86.615,94.962,67.333,107.041,97.985,115.077,105.359,103.107,36.686,125.137,119.524,169.250,102.845,93.265,140.091,100.257,103.012,186.114,127.087,106.767,113.357,55.834,66.705,99.231,132.448,104.560,4.323,36.721,58.111,46.412,132.010,123.626,33.000,137.536,111.289,2303.750,55.337,61.132,41.000,80.591,141.981,13.682,89.546,137.180,392.176,64.812,49.901,120.938,69.610,63.450,135.484,58.800,56.904,118.167,125.589,112.600,211.405,115.111,119.530,54.000,126.447,123.509,47.190,80.521,84.198,60.150,101.966,119.635
288,138.710,92.097,96.117,44.433,75.505,72.995,1084.887,86.586,101.671,4095.000,86.645,94.860,72.000,107.200,98.038,148.231,105.471,103.085,49.857,125.321,119.465,124.917,102.967,93.331,147.636,100.366,103.254,98.571,126.911,106.630,114.905,55.741,66.664,122.385,132.358,104.607,30.129,36.495,58.357,65.000,131.936,123.606,32.182,137.698,111.171,1250.500,55.330,61.104,59.600,80.519,141.530,46.318,89.814,137.286,221.176,64.963,49.746,40.938,69.809,63.542,140.194,58.727,56.917,65.167,125.522,112.178,212.649,115.030,119.460,40.148,126.204,123.339,50.143,80.849,84.059,66.925,101.959,119.956
289,98.774,92.154,96.177,40.100,75.083,72.895,1070.887,86.547,101.691,4082.467,86.644,94.862,112.944,107.153,98.069,144.462,105.393,103.265,40.686,125.058,119.753,150.472,102.924,93.303,136.273,100.442,103.051,169.286,127.025,106.638,89.381,55.644,67.020,132.308,132.349,104.598,15.548,37.206,57.828,63.000,131.898,123.509,14.000,137.462,111.014,512.750,55.306,61.056,47.267,80.645,141.979,19.773,89.606,137.310,198.824,64.797,49.781,54.344,69.737,63.825,66.903,58.809,56.644,52.722,125.363,112.292,152.108,115.039,119.419,60.556,126.170,123.628,68.571,80.317,84.169,29.975,101.964,119.744
290,103.742,92.066,96.168,21.633,75.565,73.049,1053.299,86.538,101.680,3615.083,86.640,94.916,73.167,107.239,97.879,136.538,105.239,103.043,19.143,125.048,119.280,147.083,102.917,93.675,96.045,100.377,103.173,157.886,126.963,106.616,79.762,55.781,66.953,107.308,132.381,104.653,30.516,36.705,58.059,20.882,132.367,123.300,26.864,137.737,111.406,448.188,55.405,61.207,31.733,80.889,141.939,68.273,89.935,137.337,277.765,64.791,49.884,57.000,69.650,63.910,86.065,58.683,56.924,61.667,125.822,112.103,154.378,115.262,119.633,47.852,126.084,123.764,80.095,80.402,84.130,62.625,102.084,120.027
291,349.290,92.089,96.548,30.833,74.953,72.830,3939.278,86.605,101.805,2919.350,86.597,94.923,94.500,107.330,97.890,93.538,105.547,103.040,43.171,125.380,119.001,163.778,102.928,93.291,159.455,100.194,103.131,172.257,126.847,106.695,92.452,55.665,66.878,103.846,132.478,104.539,9.806,36.890,58.217,54.412,132.085,123.792,18.955,138.188,111.383,459.250,55.339,61.132,56.000,80.442,142.394,30.500,89.666,137.431,261.706,64.812,49.888,101.875,69.924,63.762,97.290,58.624,56.693,88.889,126.132,112.203,245.784,115.150,119.313,67.963,126.182,123.604,75.143,80.576,84.290,53.325,101.695,119.678
292,302.387,92.052,96.488,22.933,75.184,72.741,3969.041,86.606,101.807,2511.667,86.582,94.979,121.611,107.176,97.797,201.462,105.571,103.147,19.800,125.338,119.265,181.722,102.802,93.462,116.591,100.080,103.191,170.143,126.909,106.577,96.143,55.686,67.083,381.615,132.202,104.504,7.613,36.872,58.285,41.471,131.997,123.760,8.909,137.953,111.138,409.500,55.389,61.177,52.533,80.434,141.561,40.818,89.736,137.225,310.882,64.909,49.807,65.906,69.809,63.551,99.097,58.858,56.896,71.778,125.487,112.361,258.595,115.157,119.654,71.407,126.212,123.590,49.143,80.457,84.276,90.450,101.960,119.841
293,145.032,92.004,96.438,35.133,75.441,73.370,3779.031,86.579,101.772,1672.100,86.600,94.892,67.667,106.934,98.033,83.846,105.401,102.844,37.629,125.067,119.218,169.833,102.985,93.256,175.000,100.475,103.262,159.686,126.956,106.535,120.167,55.644,66.875,296.000,132.364,104.554,34.710,37.172,58.582,58.412,132.029,123.657,24.136,137.760,111.418,784.250,55.309,60.963,81.900,80.808,142.326,27.182,89.993,137.064,329.294,64.763,49.714,77.281,69.750,63.489,2381.645,58.732,56.788,34.889,125.565,112.137,190.703,115.108,119.504,39.370,126.347,123.873,44.095,80.602,84.212,77.175,101.948,119.973
294,403.419,92.047,96.576,17.600,75.254,72.588,3877.062,86.619,101.796,3733.017,86.611,94.874,122.944,106.982,97.920,152.308,105.416,103.027,67.829,125.212,119.423,142.028,102.733,93.294,155.136,100.311,103.103,142.286,126.897,106.521,100.095,55.758,67.000,461.769,132.272,104.613,17.613,36.576,58.803,49.588,131.982,123.437,29.000,137.869,110.715,835.188,55.293,61.015,51.100,80.555,142.231,45.545,89.857,137.482,140.471,64.883,49.720,56.281,69.782,63.411,1616.452,58.640,56.760,70.944,125.603,112.143,220.000,115.249,119.384,41.000,126.325,123.912,40.905,80.559,84.570,65.825,101.779,119.674
295,252.710,92.031,96.375,56.567,75.349,72.792,3533.247,86.604,101.735,4095.000,86.645,94.860,112.889,107.263,97.766,157.769,105.594,102.877,33.743,125.282,119.081,134.806,102.685,93.475,125.227,100.165,103.106,152.857,126.939,106.649,90.619,55.725,66.627,436.769,132.287,104.521,29.161,37.083,58.574,57.235,132.436,123.579,22.364,137.549,111.056,601.500,55.340,60.983,40.967,80.636,141.969,33.727,89.932,137.368,199.294,64.839,50.023,58.344,69.610,63.556,710.581,58.663,56.788,52.278,125.681,112.323,218.541,115.073,119.537,60.333,126.378,123.655,29.048,80.657,84.127,48.300,101.714,119.832
296,205.097,92.104,96.468,27.633,75.164,73.163,3968.742,86.614,101.805,3805.050,86.614,94.894,68.389,107.181,97.878,120.308,105.411,103.189,43.400,125.355,119.008,145.333,102.935,93.254,177.227,100.377,103.085,146.114,126.890,106.495,98.167,55.573,66.689,279.385,132.292,104.585,13.032,37.269,58.610,58.353,132.136,123.398,30.500,138.079,111.450,463.438,55.308,61.052,75.433,80.502,141.917,40.091,89.733,137.125,269.882,64.779,49.836,51.125,69.795,63.773,583.161,58.645,56.856,25.111,125.296,111.946,328.649,115.238,119.459,22.815,126.454,124.031,66.238,80.634,84.259,65.625,102.146,119.692
297,146.129,92.141,96.448,33.467,75.017,72.992,3881.959,86.601,101.790,1791.167,86.695,94.939,56.444,107.054,97.908,91.692,105.435,103.321,51.886,125.387,119.488,159.972,102.789,93.310,156.045,100.317,103.208,181.800,126.840,106.699,165.571,55.584,67.190,163.615,132.338,104.738,13.677,36.307,58.534,51.118,132.244,123.329,26.182,137.636,111.329,704.125,55.312,61.026,24.400,80.670,141.795,24.818,89.791,137.253,206.765,64.776,49.748,67.875,70.036,63.519,1284.387,58.700,56.805,1779.056,125.536,112.222,223.027,115.084,119.575,74.667,126.315,123.704,32.048,80.850,83.998,82.300,102.065,119.875
298,79.742,92.163,96.451,33.767,75.113,72.744,2100.330,86.675,101.704,1152.000,86.607,94.949,138.778,107.303,98.039,103.000,105.447,103.232,34.771,125.145,119.088,163.500,102.861,93.149,128.636,100.411,103.275,144.000,127.004,106.616,92.667,55.414,66.963,128.231,132.227,104.534,28.968,36.565,58.204,35.529,132.184,123.907,28.955,137.801,111.125,669.750,55.366,61.069,54.900,80.492,142.088,31.955,89.401,137.470,266.941,64.725,49.711,64.375,69.859,63.311,777.871,58.709,56.681,1117.444,125.586,112.238,226.703,115.081,119.550,34.222,125.986,123.697,66.476,80.694,83.811,53.075,101.913,119.887
299,80.323,92.300,96.057,27.533,75.034,72.888,922.124,86.684,101.702,910.000,86.571,94.962,97.389,107.170,98.024,205.231,105.188,103.080,50.771,125.090,119.110,173.111,102.860,93.431,176.909,100.598,103.236,180.943,126.949,106.627,101.452,55.790,66.999,155.462,132.227,104.676,4.581,36.464,59.313,38.471,132.040,123.477,25.091,137.702,111.242,665.375,55.327,60.984,60.433,80.651,141.691,51.955,89.757,137.476,192.235,64.691,49.995,63.844,70.078,63.659,1149.871,58.689,56.779,1050.111,125.542,112.223,222.919,115.257,119.503,79.481,126.335,123.730,59.286,79.971,83.990,42.275,101.942,119.867
300,50.839,92.078,96.539,28.233,75.441,72.923,873.216,86.640,101.675,843.600,86.618,94.888,88.889,107.216,97.948,145.231,105.371,103.138,34.257,125.504,118.846,158.944,102.912,93.290,139.136,100.446,102.952,151.171,126.823,106.748,96.952,55.602,66.954,202.231,132.338,104.559,10.129,37.256,59.122,35.765,131.862,123.573,30.318,137.734,111.298,566.312,55.372,61.053,75.300,80.770,142.009,24.591,89.445,137.090,187.882,64.700,49.674,32.594,69.791,63.505,465.419,58.640,56.900,820.889,125.540,112.231,180.973,115.110,119.563,64.778,126.162,124.208,36.238,80.718,83.876,89.175,101.957,119.418
301,56.903,91.963,95.884,19.100,75.058,72.783,821.732,86.602,101.722,802.833,86.654,94.958,107.500,107.175,98.142,97.538,105.250,103.212,29.686,125.441,118.819,161.528,102.957,93.404,143.955,100.348,103.173,114.571,126.995,106.501,93.667,55.611,66.742,142.462,132.221,104.629,4.194,36.735,58.435,60.824,132.118,123.607,37.409,138.224,111.076,557.062,55.370,61.112,67.867,80.640,141.974,28.318,89.742,137.344,224.824,64.854,49.899,60.219,70.020,63.873,1058.000,58.723,56.861,416.944,125.533,112.304,169.622,115.161,119.348,28.815,126.103,123.273,27.286,80.762,83.949,66.675,101.983,119.853
302,88.387,92.088,96.387,28.167,75.194,72.594,837.464,86.665,101.702,835.200,86.625,94.898,67.833,107.024,97.639,120.846,105.300,103.194,65.486,125.098,118.980,175.222,102.896,93.160,178.045,100.294,103.149,157.829,127.017,106.702,99.952,55.935,67.069,114.000,132.351,104.552,26.839,36.566,58.659,78.588,131.939,123.226,14.864,137.485,111.347,474.375,55.266,61.145,73.267,80.678,141.836,28.682,89.476,137.426,159.059,64.797,49.813,64.219,69.810,63.889,596.129,58.703,56.736,450.556,125.752,112.110,238.054,115.138,119.583,68.370,126.190,123.643,75.048,80.570,84.149,41.600,101.954,120.017
303,68.000,92.180,96.160,19.700,75.310,72.987,808.412,86.636,101.701,723.767,86.647,94.949,97.000,107.119,97.760,104.923,105.301,102.976,24.200,125.058,119.536,193.111,102.948,93.420,130.864,100.348,103.151,113.057,127.026,106.532,78.976,55.575,67.313,88.077,132.179,104.603,16.000,36.208,58.040,57.353,132.226,123.350,36.136,137.753,111.477,504.562,55.308,61.102,73.567,80.648,141.938,20.182,89.822,137.117,167.118,64.877,49.898,92.781,69.707,63.489,138.774,58.471,56.637,418.278,125.567,112.316,173.405,115.119,119.382,58.630,126.306,123.717,31.905,80.610,83.636,78.425,101.924,119.688
304,983.032,92.245,95.999,45.967,75.274,72.723,913.155,86.664,101.699,719.567,86.582,94.937,112.833,107.070,97.855,150.462,105.423,103.170,52.714,125.030,119.313,115.167,102.888,93.314,153.591,100.314,103.361,161.543,127.016,106.407,80.167,55.700,67.076,93.769,132.349,104.340,20.452,36.746,59.001,29.176,131.894,123.854,36.500,137.730,110.940,456.375,55.349,61.141,39.733,80.584,141.591,22.182,89.890,137.435,168.765,64.821,49.832,40.469,69.863,63.667,111.226,58.554,56.923,163.556,125.528,112.360,210.865,115.234,119.371,89.593,126.196,123.776,53.476,80.322,83.991,52.450,101.870,120.007
305,834.258,92.190,95.977,23.800,75.495,72.809,830.371,86.658,101.676,704.267,86.635,94.935,131.500,107.085,98.037,193.538,105.424,103.067,45.571,125.350,119.237,170.639,102.982,93.388,117.909,100.248,103.178,172.943,126.981,106.594,72.857,55.829,66.979,79.154,132.170,104.501,19.806,36.626,58.822,53.176,131.974,123.550,13.136,137.959,111.180,406.562,55.374,61.165,62.000,80.676,141.420,32.318,89.829,137.216,228.529,64.726,49.782,80.312,69.753,63.179,131.355,58.899,56.844,97.944,125.698,111.990,207.189,115.200,119.613,38.741,126.143,123.702,79.381,80.485,84.347,72.900,102.024,119.384
306,784.774,92.261,95.930,30.067,75.261,72.622,982.928,86.629,101.657,762.000,86.648,94.907,97.944,107.449,97.896,129.385,105.680,103.242,25.086,125.343,119.450,139.806,102.857,93.485,190.091,100.235,103.250,202.057,126.903,106.483,90.786,55.796,67.036,92.769,132.247,104.427,7.032,36.325,58.762,16.059,132.116,123.512,23.955,138.020,111.141,402.812,55.358,61.130,69.167,80.598,141.749,31.273,90.005,137.579,202.118,64.846,49.685,54.656,69.858,63.734,114.000,58.617,56.753,54.278,125.359,112.151,186.486,115.308,119.386,36.000,126.338,123.837,34.333,80.389,84.128,84.500,102.109,119.855
307,471.290,92.148,95.948,51.367,75.084,72.828,854.289,86.694,101.711,716.767,86.610,94.950,114.167,107.307,97.755,168.000,105.556,103.261,52.314,125.335,119.163,147.444,102.985,93.470,166.909,100.224,102.897,180.629,126.961,106.605,113.976,55.592,66.889,91.231,132.267,104.696,26.839,36.348,58.551,21.706,132.193,123.145,36.682,137.579,111.260,466.812,55.293,61.004,59.833,80.620,141.824,36.273,89.839,137.232,187.588,64.776,49.794,66.188,69.765,63.359,116.258,59.128,56.814,64.056,125.819,112.403,171.946,115.207,119.255,55.407,126.243,123.725,51.333,80.707,84.218,61.700,101.791,119.713
308,754.516,92.180,95.939,17.967,74.989,72.665,892.701,86.603,101.637,787.433,86.677,94.867,67.833,107.168,97.893,180.000,105.371,103.132,27.971,124.915,119.381,196.528,103.068,93.531,127.864,100.367,103.107,147.600,126.936,106.402,233.548,55.655,67.156,178.846,132.179,104.464,39.871,36.772,58.556,43.706,132.205,123.392,33.773,137.513,110.834,318.812,55.369,61.073,68.333,80.630,141.757,9.136,89.978,137.288,188.059,64.765,49.871,56.406,69.569,63.644,108.581,58.593,56.872,85.667,125.772,112.422,151.459,115.178,119.395,61.222,126.151,123.527,41.857,80.648,84.222,94.700,101.810,119.687
309,109.548,92.231,96.124,42.100,75.157,72.683,831.856,86.699,101.696,659.800,86.610,94.939,101.611,107.165,98.013,251.462,105.591,103.009,30.543,125.251,119.056,148.694,103.003,93.364,139.364,100.483,103.197,151.514,126.956,106.615,1781.214,55.731,66.948,143.846,132.309,104.508,2.516,36.973,58.030,44.235,131.903,123.511,28.455,137.571,111.143,443.812,55.297,61.040,34.333,80.699,141.356,33.364,89.681,137.544,206.235,64.702,49.794,63.562,69.802,63.492,99.871,58.358,56.547,51.000,125.608,112.094,213.892,115.115,119.306,82.185,126.225,123.638,7.190,80.552,83.970,52.125,102.288,119.899
310,93.935,92.045,96.308,34.767,75.085,72.708,916.206,86.653,101.752,793.600,86.593,94.944,108.611,107.251,97.840,174.846,105.446,103.141,40.200,125.228,119.372,138.472,102.905,93.264,204.182,100.306,103.148,141.000,126.868,106.568,878.357,55.741,66.936,32.385,132.323,104.626,31.871,36.761,58.613,31.176,132.272,123.489,29.545,138.126,111.218,438.438,55.384,61.057,76.600,80.759,141.721,34.227,89.916,137.445,249.412,64.890,49.819,102.031,69.728,63.851,99.355,58.656,56.985,58.556,125.496,112.168,270.216,115.088,119.373,66.704,126.221,123.799,57.238,80.310,84.194,51.675,101.676,119.638
311,58.645,92.144,96.204,26.133,75.300,73.033,913.423,86.581,101.704,726.433,86.563,94.943,101.111,107.251,97.832,362.846,105.479,103.046,41.486,125.253,119.024,166.417,102.854,93.429,188.773,100.441,103.179,132.571,126.981,106.462,879.619,55.693,66.982,94.385,132.381,104.766,38.645,37.006,58.235,48.647,131.857,123.228,26.227,137.498,111.757,411.938,55.394,60.970,59.233,80.592,141.721,38.091,89.992,137.947,173.941,64.916,49.842,51.688,69.435,63.646,104.968,58.712,57.001,63.056,125.275,112.465,174.486,115.033,119.471,46.741,126.084,123.989,34.000,80.440,84.090,108.450,101.988,120.102
312,91.677,92.249,96.350,38.900,75.084,72.557,854.309,86.642,101.716,790.300,86.616,94.925,1104.500,107.155,98.027,2592.846,105.445,103.010,52.286,125.059,119.379,135.361,103.128,93.508,363.682,100.700,103.050,138.514,126.964,106.521,1200.024,55.694,66.951,87.231,132.249,104.577,15.161,36.537,58.927,30.706,131.989,123.315,29.727,137.694,111.394,462.125,55.258,61.121,73.233,80.471,142.024,53.318,89.768,137.168,201.471,64.710,49.774,71.781,69.708,63.504,142.194,58.564,56.766,53.556,125.431,111.916,209.622,114.947,119.677,43.037,126.095,123.543,65.952,80.119,84.025,75.275,102.028,119.667
313,101.613,92.035,96.185,41.500,75.186,72.595,879.237,86.525,101.697,665.900,86.724,95.010,1644.500,107.122,97.962,1459.000,105.443,103.065,69.257,125.271,119.037,162.917,102.987,93.313,231.091,100.587,102.997,148.400,126.849,106.789,1003.690,55.700,66.987,78.154,132.523,104.502,15.742,36.959,58.532,40.294,131.914,123.740,94.727,138.260,110.852,474.750,55.313,61.185,49.667,80.673,141.723,29.682,90.090,137.016,214.765,64.752,49.761,62.250,69.446,63.541,122.968,58.550,56.575,58.000,125.878,112.209,182.919,115.257,119.487,61.037,126.267,123.486,38.190,80.090,83.915,78.975,102.030,119.643
314,96.839,92.344,96.412,31.300,75.637,72.792,954.330,86.601,101.707,697.367,86.584,94.885,1079.889,107.201,97.902,1583.846,105.438,103.063,38.086,125.323,118.896,194.750,102.940,93.605,268.636,100.688,103.091,139.943,126.884,106.640,822.143,55.696,66.924,105.308,132.344,104.495,20.903,36.733,58.380,40.824,132.111,123.598,35.273,137.825,111.181,385.750,55.317,61.119,62.100,80.543,141.944,21.045,89.501,137.748,152.235,64.705,49.841,77.875,69.788,63.721,101.935,58.748,56.924,52.333,125.863,112.259,213.459,115.231,119.458,58.593,126.313,124.079,67.286,80.166,83.915,61.725,101.823,119.866
315,145.935,91.939,96.103,30.567,74.948,72.108,945.814,86.636,101.692,700.800,86.585,94.894,1116.167,107.099,97.921,1190.231,105.405,103.034,50.314,125.250,119.252,182.361,102.830,93.605,198.136,100.754,103.109,138.886,126.900,106.547,1364.476,55.709,66.939,67.538,132.426,104.702,14.710,36.711,58.451,45.765,131.951,123.705,11.773,137.712,111.248,462.938,55.303,61.103,55.400,80.522,141.521,11.909,89.943,137.757,193.412,64.797,49.742,41.062,69.563,63.323,109.484,58.519,56.807,39.500,125.736,112.383,312.919,115.254,119.415,53.778,126.246,123.757,52.000,80.490,83.949,47.950,102.150,119.945
316,61.419,92.417,96.370,27.200,75.380,72.951,861.216,86.596,101.713,758.533,86.681,94.961,1132.000,107.193,97.946,1311.308,105.494,103.035,28.057,125.152,118.965,171.417,102.872,93.370,263.182,100.552,103.181,190.629,126.930,106.613,884.310,55.720,66.918,127.000,132.310,104.430,25.484,36.799,58.088,66.941,131.992,123.341,23.000,137.538,111.017,439.750,55.401,61.175,42.100,80.471,141.828,30.182,89.428,137.301,213.059,64.813,49.957,85.875,69.852,63.403,104.774,58.576,56.781,75.667,125.573,112.427,446.703,115.090,119.533,42.333,126.089,123.461,34.048,80.638,84.174,62.025,102.124,119.665
317,78.323,92.094,95.866,39.333,75.192,73.263,926.124,86.611,101.696,760.367,86.617,94.956,611.611,107.102,97.950,852.923,105.408,103.053,60.314,125.467,119.412,167.694,103.013,93.359,242.682,100.554,103.055,146.600,126.965,106.512,1155.405,55.777,66.877,82.154,132.559,104.543,23.290,36.798,58.550,73.235,132.084,123.811,2.909,137.417,110.961,445.062,55.336,61.238,44.300,80.719,141.958,16.136,90.010,137.574,227.647,64.803,49.843,78.781,69.902,63.242,105.484,58.681,56.930,42.389,125.376,112.443,266.541,115.237,119.485,54.519,126.286,123.975,43.810,80.276,84.203,65.050,102.045,119.699
318,95.871,92.148,95.809,30.733,75.360,72.599,885.918,86.611,101.714,749.300,86.639,94.966,846.667,107.284,98.085,1453.923,105.394,103.061,29.257,125.328,118.831,144.278,103.089,93.383,219.000,100.523,103.214,157.686,127.020,106.559,345.881,55.691,66.885,80.462,132.638,104.489,33.097,36.894,58.736,59.235,131.962,123.625,33.955,137.779,111.154,441.688,55.285,61.032,56.733,80.489,141.443,18.682,89.173,137.508,213.235,64.733,49.801,67.500,69.865,63.652,92.581,58.507,56.805,64.056,125.526,112.316,203.297,115.053,119.513,82.296,126.336,123.825,77.714,80.396,84.143,58.275,102.046,119.618
319,102.903,92.346,96.339,52.200,75.070,72.653,905.753,86.625,101.697,758.433,86.649,94.986,822.111,107.248,97.982,1063.000,105.526,103.040,45.029,125.144,118.903,134.583,102.937,93.258,231.864,100.599,103.136,118.429,126.746,106.565,105.643,55.564,66.786,82.615,132.623,104.721,31.419,36.517,58.436,55.353,131.947,123.328,30.455,137.618,111.039,343.562,55.309,61.042,78.167,80.726,141.971,39.091,89.399,137.095,236.529,64.694,49.940,101.750,69.569,63.579,140.387,58.685,56.675,57.556,125.570,112.084,252.378,115.144,119.394,66.852,126.190,123.972,42.571,80.317,84.036,57.300,101.827,119.571
