 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38
264,4055.600,79.369,151.751,150.444,90.191,146.871,2556.745,61.316,147.559,26.483,84.783,175.628,89.533,61.279,205.090,43.188,84.188,149.300,887.905,99.415,170.880,15.192,61.320,113.811,6.778,52.240,172.437,106.941,70.201,167.185,29.267,75.491,117.008,531.583,78.147,144.577,83.600,58.998,179.314,10.692,66.990,172.453,141.455,73.937,177.331,38.091,101.269,142.641,64.167,66.829,136.135,170.188,52.484,181.071,35.588,80.111,195.170,62.353,99.871,147.837,469.875,99.491,111.920,337.125,97.158,124.623,61.000,55.084,169.104,25.188,47.257,146.653,187.400,79.448,133.369,142.591,49.439,160.725,96.323,74.795,163.587,894.682,80.200,139.210,67.622,79.741,201.170,116.774,103.406,121.635,199.750,80.327,165.135,0.500,59.055,109.275,32.750,70.090,115.731,448.194,98.362,165.081,81.243,65.086,117.070,30.692,73.724,197.576,51.286,79.952,174.170,1433.222,77.174,185.902
265,3672.867,79.380,151.777,98.000,90.384,146.666,1733.373,61.296,147.547,40.172,84.671,175.864,74.600,61.041,205.314,22.062,84.291,148.937,833.048,99.399,170.862,24.731,61.419,113.591,7.926,52.600,172.860,105.216,70.138,167.338,22.400,76.064,117.110,500.583,78.069,144.576,100.500,58.910,178.980,25.538,66.389,172.856,3576.477,73.776,177.459,21.000,100.780,143.305,71.967,66.829,136.304,149.000,52.194,181.341,16.824,80.029,195.360,21.588,99.897,147.793,476.625,99.500,111.857,198.438,97.131,124.626,78.188,55.373,169.255,4.938,47.016,146.232,158.800,79.268,133.547,209.591,49.226,160.661,91.355,74.212,163.574,514.227,80.169,139.161,64.378,79.600,201.294,93.097,103.093,121.670,187.688,80.319,165.273,7.875,59.613,109.669,29.333,70.263,116.221,227.290,98.388,165.057,70.378,65.275,116.937,74.000,73.912,197.389,53.643,79.978,173.922,740.500,77.124,185.925
266,2607.900,79.375,151.820,108.250,90.304,146.786,1190.510,61.294,147.556,71.828,84.731,175.962,665.367,61.140,205.117,47.750,84.106,149.199,99.143,99.384,170.815,25.885,61.550,113.165,8.296,52.466,172.356,76.745,70.352,167.269,37.900,75.543,117.561,606.583,78.146,144.638,56.600,58.662,179.268,15.923,66.520,173.337,2747.045,73.756,177.459,77.000,101.444,142.709,133.500,66.915,136.365,129.562,52.392,181.112,18.647,80.381,194.965,7.647,100.309,147.956,504.062,99.416,111.956,206.188,97.057,124.599,72.125,55.402,169.513,15.312,47.352,147.119,145.100,79.488,133.543,148.864,49.479,160.691,2112.645,74.598,163.549,448.545,80.161,139.106,59.784,80.064,200.947,67.871,103.345,121.600,196.250,80.340,165.100,0.000,NaN,NaN,83.583,70.015,115.781,8.581,98.667,165.150,56.595,65.004,117.058,83.923,74.045,196.981,32.000,79.824,173.772,1242.222,77.035,185.972
267,3438.833,79.379,151.774,115.389,90.211,146.679,1537.412,61.306,147.522,23.586,84.867,176.140,2035.700,61.067,205.069,50.125,84.308,149.507,37.905,99.422,171.011,12.538,61.996,113.967,7.667,52.597,172.993,104.980,70.239,167.387,46.567,75.604,116.942,638.167,78.093,144.562,131.600,58.949,179.219,13.462,66.399,172.680,2464.591,73.753,177.489,15.955,101.020,143.065,44.600,66.836,136.166,182.562,52.410,181.003,11.647,80.473,194.891,24.765,100.299,147.813,447.000,99.463,111.911,209.062,97.103,124.758,36.125,55.311,169.047,4.750,47.140,146.145,143.600,79.481,133.464,113.364,49.331,160.764,1561.935,74.578,163.532,470.273,80.158,139.234,93.405,79.552,201.119,142.645,103.346,121.755,266.688,80.075,165.095,0.688,59.675,108.655,51.083,69.847,115.911,10.839,98.056,165.695,47.676,65.108,117.218,72.000,74.010,197.151,49.357,79.998,173.828,906.333,77.148,185.906
268,2254.233,79.386,151.756,100.889,90.285,147.059,602.549,61.251,147.561,51.448,84.579,176.016,1755.900,61.069,205.127,47.938,84.240,149.739,26.667,99.611,170.487,30.769,61.727,113.759,19.370,52.015,172.522,101.765,70.191,167.425,22.267,75.535,117.441,440.750,78.168,144.448,120.100,58.937,179.090,26.692,66.406,173.142,2255.591,73.778,177.431,708.636,101.123,142.974,68.067,66.495,136.341,138.938,52.239,181.206,44.294,80.327,195.401,135.353,99.972,147.683,513.938,99.553,111.891,306.125,97.212,124.630,56.312,55.330,169.170,9.000,47.508,146.370,82.900,79.315,133.550,111.864,49.504,160.719,1884.774,74.612,163.546,417.409,80.141,139.260,103.730,79.655,201.107,54.839,103.450,121.819,250.688,80.328,165.333,5.500,60.267,109.275,63.083,70.081,115.723,6.516,98.741,165.348,28.216,65.251,117.319,71.385,74.183,197.151,52.429,80.108,174.074,1212.500,77.112,185.871
269,881.933,79.411,151.824,96.806,90.139,146.804,152.784,61.327,147.531,27.207,84.582,175.962,1337.267,61.108,205.124,67.875,84.242,149.516,28.524,99.451,170.647,19.269,60.872,114.025,5.259,52.215,172.777,64.863,70.078,167.423,26.667,75.617,116.990,590.000,78.056,144.659,99.900,58.949,179.048,17.923,66.314,173.400,2415.318,73.769,177.439,270.682,101.147,142.881,79.833,66.810,135.969,196.062,52.464,181.071,38.235,80.483,194.890,28.471,100.298,148.187,490.875,99.504,111.951,196.312,97.130,124.789,46.875,55.356,169.509,26.438,47.200,146.633,150.000,79.476,133.671,155.500,49.632,160.666,192.774,74.622,163.449,402.500,80.206,139.116,49.892,79.662,201.178,80.258,103.322,121.550,268.125,80.361,165.091,8.875,59.586,109.113,39.000,70.151,115.818,0.968,98.735,165.695,50.865,65.239,116.796,77.923,73.769,196.873,37.286,79.835,173.711,741.056,77.174,185.889
270,579.167,79.330,151.709,101.250,90.213,147.066,123.569,61.357,147.614,37.345,84.764,175.777,1344.300,61.032,205.150,58.812,84.080,149.926,19.857,99.408,170.378,29.846,61.566,113.766,21.556,51.963,172.392,84.549,69.971,167.314,32.100,75.782,117.330,626.542,78.126,144.555,48.200,59.166,179.438,21.769,66.431,172.697,1972.455,73.813,177.496,25.955,101.044,142.944,61.600,66.746,136.076,159.688,52.417,181.044,27.294,80.421,194.991,49.824,100.061,148.249,406.438,99.511,112.007,153.875,97.235,124.651,39.250,55.017,169.073,16.875,47.340,146.139,149.900,79.372,133.604,141.500,49.335,160.574,83.613,74.521,163.418,459.091,80.188,139.208,48.108,79.466,201.003,91.419,103.313,121.640,307.062,80.306,165.231,7.625,59.368,109.270,60.667,69.920,115.716,26.194,98.372,165.539,44.378,65.294,117.277,89.923,73.793,197.264,57.214,80.010,173.800,154.944,77.187,185.940
271,570.967,79.361,151.608,106.611,90.264,146.871,77.765,61.393,147.622,33.138,84.122,175.558,941.700,61.054,205.111,46.625,84.113,149.487,34.762,99.387,171.481,18.769,61.019,114.158,10.074,51.956,173.002,94.980,70.181,167.433,35.000,75.406,117.325,594.917,78.069,144.661,108.300,58.861,179.332,25.154,66.201,173.000,593.364,73.821,177.477,20.545,101.135,142.851,83.133,67.040,136.173,191.812,52.209,181.090,17.235,80.391,195.000,23.647,99.872,148.246,483.250,99.566,111.879,161.562,97.299,124.620,31.625,54.936,169.635,24.250,47.182,146.502,123.700,79.351,133.646,134.091,49.500,160.937,111.032,74.385,163.552,540.682,80.128,139.210,60.541,79.550,201.256,78.000,103.298,121.757,236.875,80.248,165.181,4.875,60.184,109.339,47.083,69.950,115.386,4.129,98.498,165.661,21.568,65.277,116.282,104.692,73.855,197.282,44.071,80.006,174.184,56.944,77.156,185.767
272,547.933,79.404,151.651,114.611,90.297,146.912,88.157,61.264,147.724,32.517,84.491,175.897,161.333,61.072,205.071,31.438,83.952,149.462,28.429,99.116,170.700,18.115,61.005,114.029,26.519,52.128,172.988,139.569,70.289,167.385,43.400,75.931,117.254,627.208,78.120,144.666,60.000,59.166,179.287,56.154,66.464,172.807,180.636,73.950,177.499,48.773,101.013,143.107,60.567,67.128,136.282,120.562,52.207,181.076,36.647,80.097,194.385,23.765,100.066,147.808,475.938,99.456,112.016,183.688,97.098,124.636,31.875,55.074,169.431,24.188,47.055,146.590,183.600,79.386,133.552,198.727,49.422,160.812,92.387,74.937,163.601,515.909,80.145,139.233,71.405,79.713,200.941,85.613,103.230,121.641,274.000,80.479,165.157,0.188,60.295,109.585,39.917,70.064,115.250,2.065,98.134,165.356,56.432,65.388,117.108,36.308,74.127,197.265,55.000,79.800,174.231,88.556,77.351,185.971
273,581.867,79.419,151.750,93.944,90.325,146.887,116.667,61.317,147.613,25.069,84.430,175.992,68.233,61.323,205.342,23.438,84.163,149.797,29.476,99.385,170.776,23.038,61.404,113.886,7.074,52.026,173.083,98.588,70.239,167.384,25.333,75.409,117.398,544.833,78.079,144.615,99.000,58.985,179.286,22.308,66.868,172.295,210.773,73.829,177.469,28.500,101.076,142.824,77.900,67.008,136.172,189.812,52.417,181.062,22.765,79.967,195.018,29.824,100.092,147.573,516.000,99.571,111.955,167.875,97.383,124.568,31.375,55.072,169.434,22.438,47.213,146.672,177.000,79.179,133.609,158.955,49.330,160.580,93.677,74.411,163.497,408.682,80.120,139.143,74.541,79.459,201.108,64.452,103.405,121.546,279.750,80.251,165.159,0.688,60.154,108.937,30.833,70.152,116.062,19.290,98.469,164.938,67.730,65.300,117.208,61.692,73.925,197.131,49.643,79.938,173.316,93.556,77.345,185.887
274,558.100,79.337,151.658,102.167,90.264,146.698,118.863,61.375,147.799,48.000,84.458,176.103,84.733,61.267,204.866,18.812,84.022,150.008,47.381,99.465,171.249,1012.154,61.332,113.860,14.000,52.160,172.630,123.725,70.253,167.385,34.267,75.854,117.277,558.833,78.128,144.542,55.300,59.063,179.347,55.692,66.420,172.990,173.273,73.838,177.403,14.500,101.645,142.635,88.967,67.186,136.208,173.188,52.435,181.069,20.176,80.319,194.999,36.176,100.367,147.683,465.562,99.546,111.939,210.062,97.323,124.753,37.375,55.191,169.449,876.375,47.220,146.294,99.700,79.448,133.470,133.545,49.459,160.447,147.355,74.835,163.443,466.500,80.071,139.198,46.811,79.545,200.854,102.903,103.296,121.721,230.688,80.279,165.250,32.250,59.664,109.718,39.333,70.072,115.533,15.226,98.617,164.682,259.243,65.190,116.825,51.615,74.007,196.895,27.929,80.008,174.389,97.222,77.239,185.716
275,613.600,79.462,151.625,142.028,90.199,146.850,112.745,61.328,147.458,11.207,84.038,176.303,46.600,61.389,205.138,35.250,84.025,149.849,27.095,99.144,170.499,877.769,61.372,113.806,14.296,52.411,172.156,75.020,70.320,167.456,71.167,75.704,116.841,460.208,78.123,144.515,19.000,58.880,179.443,23.692,66.506,172.911,165.136,73.894,177.653,40.682,100.988,142.880,76.567,67.049,136.038,241.750,52.255,181.122,32.176,80.166,195.148,23.412,99.859,148.135,474.938,99.580,111.836,221.500,97.260,124.731,42.625,55.063,169.090,276.688,47.288,146.282,169.300,79.496,133.504,211.591,49.549,160.565,122.258,74.999,163.483,455.591,80.163,139.199,96.595,79.596,201.124,111.355,103.379,121.957,249.750,80.242,165.201,58.312,59.692,109.654,53.000,69.977,115.681,23.548,98.477,165.261,204.811,65.150,116.853,77.923,73.996,197.568,32.071,79.973,173.736,80.333,77.375,185.916
276,541.267,79.417,151.642,130.444,90.400,146.699,159.098,61.274,147.612,23.310,84.898,175.968,75.300,61.257,205.352,36.062,84.023,149.698,68.238,99.490,170.630,692.192,61.421,113.747,21.370,52.092,172.198,104.000,70.388,167.455,30.533,75.675,116.998,498.833,78.158,144.581,40.200,58.840,179.162,34.385,66.281,173.274,174.045,73.837,177.468,29.500,100.916,142.757,91.633,67.047,136.300,2529.281,52.314,181.120,40.412,80.327,195.236,46.941,100.318,148.063,4095.000,99.510,111.910,357.062,97.288,124.681,35.812,55.275,169.376,411.312,47.258,146.198,130.100,79.537,133.440,125.909,49.517,160.561,111.871,74.612,163.499,451.682,80.222,139.149,71.405,79.576,200.970,101.548,103.423,121.788,228.500,80.246,165.143,119.938,59.793,109.351,85.750,69.977,115.714,5.677,98.467,165.610,180.378,65.209,116.908,52.308,73.903,197.205,63.143,79.834,173.956,113.000,77.321,185.976
277,474.067,79.377,151.654,125.361,90.269,146.826,89.725,61.297,147.691,25.793,84.421,175.965,56.200,60.961,205.062,41.750,84.241,149.829,36.333,99.271,171.037,497.077,61.412,113.764,17.778,52.021,172.779,104.667,70.430,167.352,29.767,75.391,117.594,537.250,78.114,144.521,102.800,58.950,179.343,35.077,66.266,172.816,170.909,73.843,177.474,26.091,100.965,143.112,71.233,66.943,136.169,1504.000,52.261,181.075,14.882,80.044,195.212,41.353,100.032,147.994,4045.812,99.511,111.903,2936.000,97.260,124.659,65.062,55.096,169.302,533.312,47.269,146.269,154.000,79.458,133.349,161.500,49.408,160.530,82.258,74.423,163.348,475.455,80.195,139.213,57.351,79.642,200.902,100.516,103.565,121.600,3371.312,80.290,165.199,28.938,59.302,109.309,60.333,70.169,115.896,12.710,98.504,165.300,119.730,65.326,116.654,106.231,73.878,197.310,34.786,79.723,173.798,60.278,77.382,185.960
278,571.467,79.435,151.713,120.361,90.114,146.983,127.922,61.272,147.465,21.345,84.115,175.929,80.167,61.306,205.419,55.750,84.078,149.631,30.286,99.276,170.858,248.308,61.347,113.812,14.481,52.038,172.901,97.294,69.998,167.574,31.800,75.602,117.258,430.542,78.141,144.520,681.500,58.965,179.365,25.923,66.928,172.938,160.864,73.860,177.554,16.000,101.321,142.674,78.533,66.884,136.368,288.062,52.309,181.113,46.412,80.492,195.369,20.118,100.174,148.396,3423.438,99.514,111.927,2580.812,97.264,124.648,29.688,55.337,169.226,111.312,47.136,146.570,92.100,79.280,133.337,228.591,49.531,160.693,137.097,74.724,163.536,499.682,80.182,139.078,50.270,79.416,201.161,101.613,103.205,121.670,1863.750,80.291,165.158,54.312,59.514,109.588,81.833,70.243,115.415,11.548,98.397,165.679,103.297,65.179,116.701,59.615,74.138,197.016,38.357,80.153,174.016,99.056,77.296,186.253
279,622.233,79.339,151.668,119.972,90.146,146.712,90.471,61.312,147.652,44.690,84.486,175.993,72.667,61.266,205.325,31.125,84.150,150.165,22.429,99.175,170.712,204.808,61.427,113.576,5.259,52.488,171.718,108.235,70.210,167.433,44.633,75.975,117.497,435.083,78.069,144.500,2137.100,58.881,179.219,31.769,66.570,172.695,140.773,73.925,177.389,35.545,101.177,143.015,71.167,66.948,136.360,159.250,52.355,180.986,11.353,80.313,195.624,19.294,100.222,148.037,3755.500,99.493,111.930,2550.406,97.285,124.666,60.312,55.456,169.407,31.125,47.467,146.009,137.200,79.507,133.359,143.409,49.578,160.605,110.323,74.575,163.648,399.455,80.164,139.201,57.027,79.428,201.091,98.903,103.498,121.782,1272.188,80.306,165.192,17.812,59.445,109.633,103.667,70.139,115.486,15.226,97.868,165.396,63.946,65.236,117.160,33.231,74.021,197.309,44.857,79.921,173.957,39.167,77.171,185.820
280,555.733,79.403,151.700,107.417,90.265,146.842,112.863,61.178,147.687,26.069,84.765,176.013,56.633,61.481,204.802,47.062,84.170,149.585,53.095,99.407,171.061,38.962,61.344,113.628,31.000,52.582,172.375,80.824,70.285,167.552,28.967,75.723,116.825,475.042,78.079,144.535,1486.600,58.905,179.170,68.231,66.526,172.888,183.773,73.716,177.610,57.318,101.076,142.706,41.633,67.113,136.614,178.188,52.336,181.085,22.412,80.554,194.785,21.941,99.676,147.853,3204.031,99.496,111.924,1864.625,97.256,124.689,62.250,55.474,169.329,21.750,47.218,146.240,31.700,79.326,133.641,224.364,49.388,160.563,102.387,74.677,163.433,451.909,80.184,139.135,42.541,79.412,201.101,69.742,103.348,121.688,890.438,80.280,165.245,9.000,59.643,108.997,68.833,70.076,115.871,15.548,98.317,165.456,28.054,65.360,117.446,73.615,73.870,197.151,35.786,80.181,174.322,67.222,77.102,185.862
281,594.633,79.475,151.647,93.444,90.116,146.789,116.000,61.280,147.668,30.724,84.819,176.032,82.033,60.916,205.327,51.625,84.172,149.351,35.952,99.426,171.178,35.154,61.724,113.842,18.667,51.975,172.997,71.686,69.983,167.330,81.800,74.944,117.180,490.542,78.068,144.564,1454.800,58.946,179.164,48.846,66.344,173.192,193.909,73.796,177.386,27.727,101.048,142.528,98.733,66.931,136.188,153.812,52.229,181.099,33.588,80.131,195.319,42.118,100.280,148.185,3447.469,99.546,111.897,2447.750,97.265,124.671,37.812,55.274,169.242,32.688,47.417,145.710,32.300,79.438,133.481,137.636,49.409,160.525,134.258,74.554,163.587,443.591,80.172,139.224,2092.108,79.517,201.051,69.677,103.312,121.687,233.125,80.139,165.154,0.562,59.675,108.655,1446.583,70.062,115.799,15.290,98.354,164.872,70.757,65.237,116.594,101.308,73.941,197.040,44.286,79.992,174.430,36.778,77.113,185.921
282,659.267,79.390,151.706,89.361,90.233,146.753,134.510,61.368,147.665,27.966,84.822,175.521,72.300,60.681,205.160,61.312,84.188,149.673,41.286,99.102,171.212,44.769,61.456,114.185,23.370,52.021,172.960,94.784,70.060,167.207,108.667,74.767,117.270,494.875,78.111,144.410,290.400,58.863,179.133,70.769,66.382,173.172,157.136,73.765,177.524,14.682,101.407,142.878,80.333,67.265,136.264,140.188,52.199,180.949,98.824,80.386,194.922,35.118,99.978,147.744,2912.844,99.522,111.973,2093.562,97.235,124.671,55.375,55.100,169.178,5.938,47.412,146.831,1417.800,79.380,133.492,186.727,49.313,160.480,96.645,74.369,163.576,1374.409,79.993,139.053,892.865,79.562,201.012,62.258,103.183,121.670,268.000,80.214,165.207,0.438,59.985,109.895,1103.333,70.086,115.856,14.774,98.489,164.879,1759.297,65.253,117.109,76.462,73.857,197.063,22.143,80.016,174.373,79.778,77.126,185.783
283,783.433,79.363,151.762,93.167,90.417,146.592,98.431,61.416,147.668,28.483,85.238,175.905,69.233,61.081,205.253,57.625,84.372,149.383,39.429,99.449,171.286,38.115,61.555,113.643,15.370,52.115,172.269,104.235,70.287,167.282,100.700,74.943,117.515,564.542,78.125,144.528,63.700,58.886,179.330,40.462,66.332,173.133,173.818,73.841,177.424,19.455,100.857,142.988,78.167,67.028,136.619,68.125,52.173,181.412,38.176,80.505,194.864,27.412,100.178,148.249,2814.562,99.502,111.926,1356.188,97.279,124.636,45.875,55.386,169.179,27.562,47.514,146.306,1568.800,79.417,133.488,206.682,49.406,160.519,140.710,74.374,163.681,3369.409,80.139,139.186,164.703,79.523,201.101,140.645,103.254,121.645,212.875,80.127,165.281,9.000,59.369,108.937,885.167,70.102,115.784,7.419,98.905,164.703,489.351,65.242,117.130,82.538,73.946,197.064,53.786,80.112,173.968,53.389,77.231,185.771
284,548.767,79.334,151.558,101.722,90.311,147.032,135.804,61.385,147.673,30.862,84.994,175.930,70.900,61.164,204.883,77.750,84.166,149.420,31.333,99.479,170.568,23.654,61.000,113.594,12.296,52.240,171.942,110.039,70.292,167.348,51.567,75.395,117.273,661.667,78.227,144.484,77.600,58.875,179.110,36.462,66.448,173.013,201.909,73.703,177.252,53.182,101.138,143.209,77.567,66.667,136.247,160.375,52.398,181.180,766.529,80.156,195.038,39.353,99.962,147.990,3036.781,99.524,111.926,1963.812,97.260,124.704,52.500,55.286,169.188,14.062,47.179,146.381,1372.000,79.372,133.504,191.318,49.471,160.502,86.581,74.641,163.440,4093.545,80.135,139.190,106.973,79.393,201.059,91.871,103.359,121.756,283.250,80.139,165.222,17.812,59.985,108.655,189.417,70.036,115.856,13.677,98.523,164.500,97.514,65.135,116.933,88.846,73.786,197.126,30.214,79.991,173.798,66.667,77.384,186.075
285,462.000,79.348,151.679,101.000,90.307,146.727,116.745,61.400,147.666,44.793,84.614,175.978,42.400,61.263,205.002,60.938,84.111,149.831,44.286,99.512,170.815,17.885,61.264,113.750,19.926,52.235,172.232,114.941,70.168,167.731,20.467,75.860,117.144,588.500,78.151,144.446,52.500,59.112,179.126,30.538,66.346,173.006,160.182,73.825,177.329,48.545,101.032,142.777,124.567,67.142,136.341,149.375,52.158,181.193,776.529,80.288,195.178,28.588,100.247,147.992,3906.156,99.518,111.921,364.625,97.323,124.771,22.875,55.187,169.268,25.750,47.069,146.985,1394.100,79.419,133.530,183.727,49.458,160.639,123.226,74.760,163.604,3594.341,80.119,139.168,64.378,79.494,200.843,419.355,103.249,121.758,266.562,80.241,165.106,4.938,59.345,109.585,80.417,70.113,115.754,29.871,98.066,164.877,38.865,65.488,117.026,65.077,73.880,197.265,22.286,79.982,174.159,113.889,77.214,185.648
286,537.700,79.379,151.704,76.417,90.108,146.967,126.039,61.314,147.571,27.207,84.596,175.942,45.667,60.765,205.077,73.062,84.304,149.628,32.429,99.447,171.162,40.423,61.471,113.810,19.519,52.331,172.144,106.275,70.202,167.449,51.800,75.569,117.104,601.292,78.118,144.409,128.500,58.724,179.178,28.462,66.708,172.861,152.545,73.924,177.360,24.591,100.972,142.827,50.567,67.170,136.322,113.188,52.361,181.017,562.765,80.332,195.218,32.588,100.308,147.684,500.750,99.567,111.934,212.438,97.357,124.791,32.750,55.376,169.590,26.375,47.141,146.873,868.900,79.356,133.542,212.682,49.354,160.561,113.161,74.545,163.495,2597.955,80.144,139.195,53.946,79.652,201.055,122.387,103.285,121.664,177.375,80.277,165.192,2.375,59.854,109.748,71.250,69.978,115.600,7.613,98.562,165.398,56.108,65.274,116.918,83.385,73.794,196.937,58.857,80.079,173.941,59.000,77.143,185.795
