 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54
112,75.000,62.834,29.306,320.250,89.872,22.770,66.357,162.433,47.373,95.438,128.204,105.472,104.056,130.883,21.429,47.355,64.307,99.285,314.615,136.567,107.193,88.571,125.532,100.462,40.615,120.837,89.331,9.269,81.414,41.305,32.611,158.048,40.787,20.588,116.261,91.702,37.389,131.336,130.775,129.667,137.275,22.798,254.216,159.380,20.357,23.250,105.680,80.885,19.548,106.927,17.132,63.571,79.158,25.613,459.312,87.108,19.643,76.686,121.779,36.431,89.568,161.070,55.881,36.710,161.787,66.751,326.385,156.385,23.612,259.524,146.840,15.573,314.824,110.987,37.853,346.595,131.344,109.226,19.944,101.427,16.949,91.875,84.906,21.400,112.250,118.776,14.817,10.273,128.645,24.655,119.027,112.234,28.206,546.765,80.304,31.046,92.615,129.832,34.330,0.000,NaN,NaN,161.769,13.817,61.680,174.353,116.619,20.968,133.500,115.039,36.922,20.500,65.524,116.727,22.375,142.098,82.470,47.077,131.478,17.688,25.548,84.996,35.691,261.286,150.439,12.195,23.286,115.041,83.311,29.308,135.764,14.893,76.435,137.486,78.215,223.875,150.732,20.965,271.625,14.702,55.864,16.688,80.214,16.504,11.333,77.655,49.160,52.100,84.782,47.842,166.323,121.055,17.337,171.000,110.448,25.036,2.300,64.150,25.669,63.688,121.617,51.559
113,37.231,62.827,29.566,403.188,89.917,22.596,73.429,162.677,47.748,138.875,128.067,105.343,114.000,130.923,21.443,51.355,64.306,99.019,314.385,136.811,107.216,83.571,125.489,100.305,16.231,120.760,89.407,24.385,81.516,40.673,24.611,157.727,41.090,15.882,115.857,92.029,10.556,130.761,130.691,231.083,137.175,22.912,294.649,159.443,20.445,20.125,105.181,80.978,38.645,107.116,17.650,96.571,79.088,25.751,1027.375,87.180,19.586,46.657,121.951,36.810,71.946,160.831,56.131,47.677,161.784,66.664,323.385,156.370,23.433,302.286,146.766,15.582,42.039,110.881,38.023,279.081,131.283,109.265,31.500,100.993,17.344,61.625,84.652,21.472,27.750,118.690,15.035,14.545,127.995,24.560,103.459,112.420,28.210,224.824,80.258,30.942,141.154,129.819,34.159,0.000,NaN,NaN,169.923,13.878,61.460,225.647,116.717,20.954,97.750,114.724,36.946,22.429,65.197,117.280,14.688,141.899,83.037,96.077,131.563,17.810,10.452,84.645,35.633,183.143,150.415,12.562,7.286,115.475,83.436,36.538,135.849,14.962,96.696,137.523,78.572,245.375,150.833,21.151,269.750,14.753,55.781,18.688,80.477,16.226,8.083,78.336,48.975,44.567,84.741,47.965,158.065,121.012,17.408,41.500,110.558,25.168,13.700,64.402,26.274,38.625,121.908,51.478
114,21.615,62.721,29.260,367.062,89.911,22.622,103.571,162.580,47.818,50.062,128.215,105.594,154.611,131.015,21.413,44.839,64.366,99.206,290.846,136.553,107.227,36.429,125.892,100.430,26.077,121.108,89.424,48.115,81.867,40.884,27.500,157.912,40.804,23.824,116.323,91.418,10.278,130.821,130.895,170.917,137.447,23.023,249.784,159.406,20.410,21.750,105.176,80.481,41.548,107.167,17.779,54.476,78.937,25.558,1989.500,87.141,19.551,50.714,121.655,36.422,68.649,160.740,56.139,71.161,161.901,66.360,292.231,156.289,23.541,253.048,146.767,15.542,26.549,110.967,37.841,337.892,131.305,109.149,32.056,101.371,17.214,148.500,85.026,21.344,55.500,118.800,14.732,25.318,128.349,25.090,125.514,112.375,28.230,125.176,80.413,30.838,77.846,129.894,34.208,0.000,NaN,NaN,95.538,13.703,61.598,224.118,116.774,20.947,99.500,114.779,36.813,43.571,65.389,116.791,22.875,142.040,83.001,42.077,131.283,17.747,27.290,84.980,35.529,139.571,150.366,12.440,20.286,115.124,83.301,32.308,135.402,14.836,49.739,137.400,77.951,172.188,150.812,21.194,298.000,14.766,55.707,23.688,80.399,16.384,37.083,77.811,49.102,26.700,84.784,47.602,115.161,121.138,17.377,116.750,110.427,24.970,3.300,64.635,25.575,52.500,121.627,51.792
115,83.462,62.956,29.561,339.125,89.816,22.559,107.214,162.356,47.807,39.688,127.982,105.364,136.444,130.843,21.556,14.129,64.149,99.271,265.462,136.604,107.143,70.500,125.629,100.452,6.308,121.584,88.845,27.769,81.501,40.989,15.833,157.900,40.933,23.000,116.651,92.311,7.611,131.018,130.679,248.500,137.289,22.963,220.595,159.379,20.477,42.750,105.446,80.629,41.161,107.170,17.671,81.714,79.153,25.559,1689.688,87.121,19.522,62.771,121.906,36.506,71.459,161.135,56.229,9.419,161.707,65.971,394.154,156.319,23.572,242.952,146.840,15.586,22.863,111.074,37.953,365.730,131.325,109.272,20.667,101.433,16.994,126.125,85.130,21.225,61.750,118.898,14.765,42.136,128.646,24.879,124.270,112.347,28.239,113.941,80.369,31.054,121.385,129.829,34.274,2.125,116.241,97.331,169.154,13.963,61.577,380.118,116.661,20.958,133.000,114.899,36.966,29.571,65.528,117.063,21.750,142.335,82.294,66.308,131.162,17.715,20.000,85.085,35.416,161.857,150.528,12.457,16.571,115.181,83.831,11.000,135.783,15.072,53.217,137.388,78.068,243.438,150.755,21.111,336.125,14.752,55.802,26.312,79.980,16.395,23.250,78.103,49.067,40.033,84.977,47.785,53.097,120.883,17.434,83.000,110.585,24.833,4.400,64.607,26.449,72.375,121.777,51.197
116,77.154,62.995,29.506,320.625,89.908,22.651,71.143,162.530,47.949,58.938,128.026,105.504,193.167,130.851,21.258,41.290,64.315,98.942,233.692,136.594,107.115,70.071,125.775,100.394,27.769,121.204,89.185,212.308,81.535,40.864,22.278,158.480,40.973,14.647,116.249,91.860,26.167,130.481,130.899,209.333,137.126,22.841,202.270,159.404,20.376,15.375,105.731,80.604,25.097,107.234,17.620,41.000,79.206,25.410,1002.125,87.165,19.482,62.086,121.677,36.335,48.216,161.068,55.946,35.097,161.841,66.446,350.538,156.383,23.550,225.333,146.693,15.561,30.275,111.172,37.863,312.378,131.313,109.334,34.833,101.575,17.071,181.000,84.958,21.430,187.250,118.687,14.795,16.545,128.039,24.943,116.270,112.273,28.416,79.118,80.501,30.967,80.462,129.803,34.262,3.375,115.475,97.495,149.692,13.800,61.554,265.647,116.712,20.998,116.750,115.037,36.746,53.000,65.329,117.081,31.000,142.374,82.516,58.385,131.364,17.679,21.290,84.778,35.640,185.429,150.536,12.330,10.286,114.855,83.235,57.385,135.453,14.755,50.000,137.435,77.800,235.062,150.700,21.001,178.750,14.691,55.758,28.562,79.908,16.238,2.333,78.275,48.205,20.700,84.946,47.663,81.548,120.942,17.460,203.250,110.580,25.215,1.800,64.377,25.782,63.250,121.801,51.659
117,45.308,62.872,29.383,353.125,89.991,22.688,108.143,162.501,47.628,93.375,128.084,105.454,113.889,130.788,21.526,23.548,64.366,99.457,279.538,136.542,107.153,100.571,125.593,100.356,47.385,121.271,89.551,84.154,81.376,40.831,6.222,158.335,41.319,26.765,116.734,91.578,21.611,130.761,130.805,246.917,137.307,22.916,252.865,159.320,20.479,5.125,105.555,80.997,21.290,106.926,17.126,1334.524,79.213,25.484,450.812,87.135,19.575,39.371,121.931,36.736,97.730,160.956,56.095,31.032,161.881,66.559,394.615,156.408,23.513,211.810,146.870,15.612,52.745,110.972,37.820,248.811,131.242,109.454,34.389,101.488,17.142,86.125,84.759,21.322,36.750,118.630,14.942,24.318,128.391,24.858,83.243,112.574,28.328,105.059,80.412,30.852,104.846,129.983,34.309,0.125,116.715,97.495,3073.577,13.812,61.623,337.765,116.685,21.153,33.000,114.965,36.918,11.357,65.547,117.142,39.188,142.388,82.718,72.769,131.399,17.543,17.226,84.802,35.619,179.857,150.498,12.465,6.571,114.855,83.235,67.308,135.540,14.991,47.217,137.350,77.219,239.000,150.843,20.994,230.125,14.749,55.785,33.312,80.302,15.953,13.750,77.768,48.507,43.100,85.116,47.635,125.226,121.200,17.449,134.500,110.414,24.989,5.100,64.714,26.268,61.250,121.485,51.821
118,120.308,62.808,29.417,374.750,89.822,22.644,62.357,162.485,47.838,70.000,128.049,105.479,127.556,130.791,21.259,11.097,64.078,98.989,299.077,136.633,107.191,84.500,125.915,100.533,42.385,121.336,89.555,28.846,81.473,41.219,11.944,157.853,40.766,62.000,116.505,92.056,13.944,130.842,131.405,256.000,137.368,22.886,259.622,159.487,20.227,56.125,105.289,80.441,56.194,107.106,17.379,1233.381,79.153,25.544,407.062,87.099,19.496,67.886,121.996,36.663,78.324,160.991,56.128,62.387,162.114,66.425,433.154,156.450,23.482,265.619,146.867,15.693,29.137,111.097,37.983,288.000,131.239,109.135,17.722,102.128,17.277,66.375,84.901,21.333,153.500,118.820,14.918,42.318,128.286,24.918,78.811,112.609,28.442,129.588,80.157,30.924,440.538,129.934,34.250,1.750,116.715,97.805,1949.462,13.799,61.635,667.412,116.694,20.919,88.000,114.962,37.056,23.286,65.293,116.901,11.062,142.202,83.556,44.385,131.391,17.740,20.645,84.528,35.698,267.143,150.404,12.546,37.857,114.908,82.939,45.077,135.658,14.597,48.348,137.580,77.636,236.312,150.784,21.226,366.250,14.690,55.797,30.812,80.117,16.348,13.000,78.027,48.787,23.800,85.024,47.893,141.871,121.184,17.411,116.500,110.431,25.152,6.500,64.244,25.623,58.375,121.896,51.598
119,44.462,62.860,29.311,359.062,89.877,22.638,96.357,162.382,48.088,96.125,128.022,105.471,160.667,130.890,21.347,20.774,63.907,98.674,269.308,136.721,107.150,49.714,125.979,100.208,19.538,121.079,89.004,29.923,81.497,41.348,5.444,157.787,41.037,25.000,116.706,91.939,14.222,131.118,130.785,169.583,137.311,22.969,206.108,159.436,20.316,26.625,105.648,80.886,59.742,107.033,17.648,631.571,79.171,25.504,489.062,87.126,19.552,47.057,121.748,36.513,115.622,161.105,56.188,33.226,162.282,66.753,328.615,156.473,23.565,274.667,146.835,15.665,31.961,111.142,38.293,308.919,131.345,109.330,11.889,101.431,17.089,86.750,84.857,21.282,79.250,118.413,14.752,19.455,128.524,24.980,69.838,112.294,28.348,85.471,80.348,30.913,926.231,129.915,34.285,345.000,116.136,97.605,1983.923,13.810,61.635,271.882,116.728,20.995,190.250,114.902,36.673,14.071,65.559,116.997,19.375,142.321,82.601,39.538,131.315,17.330,19.548,85.164,35.050,161.000,150.449,12.325,42.286,115.294,83.176,34.846,135.578,14.582,49.478,137.409,77.918,193.812,150.763,21.215,198.125,14.674,55.935,10.875,80.996,16.453,14.667,78.035,49.249,24.233,84.872,48.159,49.806,121.163,17.250,172.500,110.451,25.067,16.400,64.274,25.498,64.625,121.725,51.538
120,32.308,62.916,29.452,306.562,89.923,22.655,39.857,162.527,47.712,81.438,128.008,105.543,113.944,130.920,21.545,9.677,64.015,99.481,299.846,136.605,107.180,108.357,125.650,100.476,10.615,121.062,89.460,22.154,81.749,40.719,17.056,158.230,40.840,24.235,116.385,91.663,16.722,131.000,130.615,157.083,137.230,22.937,202.054,159.409,20.340,51.500,105.369,80.744,49.613,107.169,17.306,223.524,79.257,25.571,353.750,87.066,19.551,59.143,121.749,36.578,96.432,161.020,55.951,14.581,162.277,66.474,404.615,156.414,23.513,234.571,146.673,15.596,23.216,111.059,37.818,320.432,131.299,109.236,14.333,101.920,17.580,86.875,84.980,21.238,191.000,118.577,14.863,42.318,127.945,25.031,120.595,112.439,28.356,87.118,80.222,30.992,495.385,129.906,34.349,81.000,115.863,97.703,1310.923,13.767,61.625,181.765,116.749,21.059,18.750,114.950,36.863,22.643,65.185,116.922,39.562,142.073,82.785,73.692,131.138,17.766,24.839,84.757,35.499,199.857,150.448,12.475,16.714,115.162,83.428,66.231,135.527,14.838,31.565,137.481,77.804,241.250,150.858,21.129,198.250,14.723,55.830,30.500,80.204,16.329,23.167,77.943,48.909,62.333,85.039,47.849,139.226,120.976,17.457,303.500,110.493,25.100,15.100,64.253,25.879,5.812,122.058,51.755
121,35.692,62.560,29.219,445.125,89.949,22.648,90.286,162.619,47.832,75.062,128.087,105.531,127.778,130.804,21.338,32.129,64.173,99.028,249.385,136.644,107.202,76.786,125.544,100.597,28.692,121.132,89.613,37.731,81.719,40.886,21.556,158.196,41.111,19.529,116.566,91.423,9.222,130.786,130.669,188.417,137.271,23.049,283.838,159.355,20.370,3.000,106.123,80.729,65.355,106.910,17.398,104.905,79.336,25.805,229.438,87.131,19.411,43.371,121.947,36.467,81.081,161.062,56.008,35.871,161.864,66.539,292.000,156.449,23.499,260.952,146.728,15.612,55.765,110.859,37.739,309.622,131.266,109.245,18.611,102.184,17.260,88.250,84.818,21.339,130.750,118.771,14.796,41.136,128.476,24.629,168.432,112.319,28.476,133.176,80.303,30.993,159.846,129.755,34.303,0.000,NaN,NaN,1190.769,13.802,61.645,183.882,116.712,20.905,116.750,114.802,36.877,12.714,65.229,117.227,15.688,142.015,82.100,69.846,131.421,18.085,13.806,84.959,35.392,216.857,150.519,12.383,38.857,115.052,83.362,54.462,135.716,14.954,33.826,137.603,78.297,205.438,150.788,21.214,192.750,14.726,55.659,10.312,80.922,16.470,26.833,77.819,49.093,41.967,85.197,47.852,99.677,121.204,17.210,199.750,110.565,25.053,3.500,64.945,26.195,42.438,121.740,51.575
122,38.846,62.610,29.418,356.062,89.853,22.545,125.714,162.448,47.875,78.750,128.129,105.559,139.389,130.743,21.409,37.032,64.144,99.489,323.538,136.665,107.127,61.143,125.614,100.528,36.692,121.111,89.112,47.885,81.697,41.114,16.778,157.718,40.826,34.588,116.339,92.238,11.056,131.642,130.561,235.917,137.313,22.969,171.135,159.389,20.590,51.000,105.778,80.557,60.129,106.912,17.565,68.429,79.080,25.668,253.500,87.225,19.472,78.400,121.940,36.533,87.676,161.128,56.170,24.194,162.182,66.931,342.692,156.307,23.617,255.905,146.841,15.672,36.275,110.435,37.702,269.622,131.298,109.217,23.167,101.624,17.444,58.000,84.982,21.149,187.250,118.860,14.862,47.682,128.306,25.218,121.622,112.299,28.302,83.588,80.080,31.115,41.077,129.653,34.210,2.750,116.208,98.115,1266.923,13.768,61.552,153.647,116.801,21.095,59.250,114.999,36.882,28.786,65.301,117.091,18.312,141.878,82.863,88.154,131.209,17.701,61.742,84.753,35.777,299.857,150.525,12.395,21.429,115.244,83.466,69.154,135.603,14.903,54.174,137.562,78.243,197.188,150.726,21.180,250.625,14.652,55.853,5.312,80.171,16.457,26.083,78.158,49.505,32.133,85.201,47.906,102.710,121.083,17.782,16.500,110.637,24.838,17.300,64.762,25.828,111.062,121.740,51.602
123,25.538,62.701,29.122,397.375,89.903,22.688,126.714,162.361,47.773,65.062,127.824,105.494,192.556,130.930,21.483,30.581,64.152,99.169,243.308,136.567,107.185,78.929,125.266,100.359,45.538,120.974,89.517,46.923,81.605,40.929,21.444,157.983,40.861,14.941,116.226,91.772,7.222,131.595,130.224,194.750,137.268,22.869,177.784,159.476,20.223,4.250,105.245,80.755,30.774,106.889,17.479,60.381,79.108,25.933,239.812,87.039,19.483,67.257,121.797,36.726,106.649,161.079,56.083,38.516,161.905,66.788,252.231,156.480,23.656,247.048,146.875,15.636,47.804,111.055,37.709,312.324,131.370,109.319,10.278,101.294,16.969,83.375,84.837,21.407,73.750,118.685,14.752,45.318,128.390,25.006,124.973,112.345,28.333,78.412,80.105,31.101,64.615,129.968,34.158,18.000,115.789,98.081,316.385,13.871,61.489,134.941,116.661,21.021,113.750,114.840,36.846,33.857,65.372,117.208,40.000,141.857,82.861,124.769,131.350,17.602,19.290,84.615,35.822,172.143,150.508,12.554,10.000,115.063,83.173,85.846,135.588,15.010,45.130,137.378,78.391,155.938,150.652,21.028,278.750,14.791,55.820,35.188,80.030,16.136,22.750,78.326,49.431,66.567,84.789,47.746,114.903,121.068,17.414,120.000,110.467,24.998,33.700,64.362,26.092,48.375,121.553,51.909
124,35.846,62.967,29.255,344.375,89.787,22.593,102.929,162.446,47.948,46.875,128.104,105.279,148.611,130.835,21.404,24.774,64.076,99.164,265.923,136.682,107.164,57.071,125.466,100.451,30.077,121.270,89.536,38.115,81.769,41.018,30.833,158.611,41.007,1.412,116.508,91.915,20.833,130.907,130.565,185.333,137.298,22.956,204.541,159.391,19.976,46.625,105.497,80.634,38.774,107.062,17.613,59.714,79.331,25.741,266.875,87.100,19.498,58.829,121.714,36.324,42.595,161.099,56.122,167.613,161.969,66.565,314.769,156.424,23.576,230.571,146.830,15.611,26.353,111.010,38.124,317.297,131.191,109.229,12.889,101.458,17.312,54.875,84.438,21.310,39.000,118.845,14.747,34.636,128.186,25.063,181.297,112.412,28.305,87.471,80.186,30.999,90.769,129.900,34.142,0.250,116.405,97.495,159.231,13.833,61.505,147.765,116.773,20.881,54.750,114.967,37.045,46.857,65.287,116.921,6.500,142.245,81.965,43.692,131.319,17.534,46.194,84.921,35.622,249.000,150.498,12.501,69.143,115.233,83.329,29.077,135.772,14.987,54.957,137.479,77.864,264.500,150.789,21.191,301.875,14.876,55.768,20.688,79.749,16.543,9.833,77.834,49.014,30.333,84.814,48.053,98.323,121.118,17.261,102.000,110.722,25.095,39.900,64.205,26.202,50.500,121.677,51.638
125,42.385,62.809,29.649,330.188,89.976,22.552,1675.286,162.470,47.975,80.562,128.098,105.395,178.000,130.613,21.527,18.065,64.473,99.163,233.615,136.716,107.143,87.429,126.167,100.424,28.846,121.410,89.753,38.923,81.666,40.911,10.611,157.760,40.358,17.529,115.979,91.829,5.167,130.355,131.285,247.333,137.166,23.016,254.757,159.436,20.238,22.750,105.482,80.263,56.839,106.937,17.530,87.952,79.058,25.559,275.500,87.176,19.415,68.743,121.851,36.577,75.297,160.916,55.797,686.387,162.016,66.434,240.231,156.433,23.766,261.333,146.938,15.648,39.686,110.972,37.979,365.081,131.293,109.254,23.056,101.177,17.610,51.875,84.677,21.265,118.250,118.871,14.843,25.455,128.220,24.830,155.459,112.504,28.337,130.529,80.184,31.192,87.462,129.963,34.233,4.625,116.095,97.185,116.000,13.774,61.585,212.471,116.624,20.978,90.000,115.051,36.865,0.000,NaN,NaN,16.375,142.024,82.445,50.385,131.276,17.746,47.613,84.979,36.037,221.714,150.536,12.530,34.143,115.363,82.895,17.769,135.883,15.321,55.043,137.367,78.075,193.188,150.647,21.182,290.625,14.690,55.774,30.062,80.250,16.115,31.750,78.066,48.705,33.400,84.650,47.442,90.774,120.977,17.524,217.750,110.477,24.936,1.300,64.945,26.195,69.188,121.727,51.415
126,55.692,63.132,29.544,402.562,89.799,22.616,1203.929,162.444,47.968,83.375,128.024,105.406,122.889,130.807,21.492,23.355,64.292,99.035,274.615,136.484,107.129,78.571,125.068,100.419,17.769,120.843,89.753,29.308,81.750,41.148,15.278,158.066,40.395,21.588,116.224,91.704,8.278,130.580,131.006,151.500,137.157,22.929,207.730,159.343,20.325,6.125,106.175,80.445,34.710,107.144,17.396,110.571,79.098,25.960,270.188,87.087,19.437,77.514,121.752,36.415,96.108,161.193,56.014,344.645,162.034,66.608,311.231,156.383,23.530,352.571,146.925,15.667,20.118,110.706,38.189,332.973,131.275,109.272,38.222,101.301,17.162,87.750,84.856,21.372,117.000,118.633,14.971,33.727,128.409,24.718,131.514,112.391,28.459,120.235,80.331,31.116,72.923,130.061,34.212,6.000,116.095,97.805,167.385,13.808,61.549,189.294,116.747,20.976,139.000,114.994,36.787,7.714,65.743,116.985,25.375,141.659,82.559,85.077,131.208,17.503,41.097,85.180,35.244,191.857,150.514,12.399,52.000,115.268,82.911,68.385,135.661,14.837,55.304,137.473,78.132,274.812,150.685,21.053,246.625,14.688,55.800,23.000,80.263,15.905,7.500,77.965,48.825,23.900,84.839,47.750,99.290,121.105,17.622,180.250,110.530,25.088,6.400,64.853,25.759,61.000,121.793,51.650
127,19.769,62.765,29.053,424.812,89.912,22.655,702.929,162.428,47.944,58.688,127.894,105.282,171.611,130.878,21.625,21.032,64.713,99.305,339.692,136.611,107.228,90.786,125.779,100.488,35.000,120.808,89.195,28.385,81.811,40.729,24.667,157.997,41.216,16.882,116.175,92.179,12.722,131.008,131.171,223.333,137.167,22.769,216.757,159.450,20.361,99.125,105.543,80.370,8.581,107.275,17.095,80.429,78.986,25.668,296.688,87.058,19.462,54.286,122.001,36.640,63.135,161.131,56.147,338.774,162.048,66.496,261.923,156.424,23.668,256.286,146.624,15.595,16.667,111.020,37.948,210.649,131.360,109.272,13.056,101.354,17.183,146.625,84.702,21.282,91.750,118.868,14.877,25.955,128.489,24.704,127.459,112.394,28.519,124.941,80.433,31.015,133.000,129.884,34.294,7.250,115.732,97.575,158.692,13.813,61.633,173.529,116.706,20.632,173.500,114.810,36.962,35.786,65.488,117.188,16.688,142.375,82.867,60.923,131.137,17.769,18.323,84.735,35.340,191.429,150.541,12.514,5.000,115.307,82.996,43.231,135.483,15.209,69.478,137.525,77.910,274.500,150.726,20.961,335.250,14.660,55.878,24.062,80.260,16.641,14.583,78.284,48.919,48.167,84.859,47.653,108.323,121.141,17.399,85.750,110.524,25.044,24.100,64.258,26.042,31.062,121.629,51.409
128,27.615,62.998,29.265,425.062,89.959,22.628,1280.643,162.448,47.920,115.312,128.188,105.369,1072.944,130.762,21.452,10.452,63.914,99.399,299.385,136.610,107.122,30.571,125.867,100.505,59.077,121.343,89.406,39.269,81.594,40.909,16.889,157.217,40.710,22.118,116.428,92.099,12.556,130.874,131.053,176.917,137.094,22.978,227.405,159.355,20.390,27.250,105.099,80.462,45.806,107.158,17.263,65.524,79.092,25.745,271.125,87.053,19.507,59.400,121.938,36.223,105.189,161.018,56.009,49.032,162.009,65.934,244.231,156.363,23.441,327.429,146.757,15.502,32.392,111.241,37.781,269.405,131.149,109.277,9.722,101.523,17.322,119.500,84.827,21.449,113.000,118.667,14.821,77.182,128.239,24.887,136.054,112.423,28.246,144.235,80.332,30.927,67.923,129.745,34.341,0.000,NaN,NaN,185.462,13.946,61.645,144.706,116.857,20.874,52.000,114.798,36.686,22.714,65.436,117.174,25.562,141.870,82.789,78.154,131.168,17.914,29.226,84.947,35.357,321.286,150.508,12.387,18.857,114.881,83.108,41.846,135.673,15.045,18.261,137.655,77.984,248.562,150.691,21.053,277.000,14.605,55.752,32.438,80.327,16.314,33.250,78.021,48.820,30.867,84.952,47.577,118.774,121.008,17.543,190.750,110.525,24.927,11.500,64.403,25.694,55.625,121.767,51.601
129,43.231,62.734,29.042,402.312,89.980,22.597,526.786,162.379,47.867,51.062,128.026,105.366,1314.722,130.811,21.395,14.903,64.101,99.422,247.692,136.658,107.045,82.643,125.631,100.614,19.923,121.074,89.275,52.615,81.579,41.041,3.611,158.284,40.941,25.235,116.493,91.713,7.222,130.660,130.057,145.167,137.092,22.996,246.919,159.386,20.420,6.625,105.368,80.445,48.710,107.184,17.567,106.762,79.040,25.786,204.812,87.217,19.544,48.314,121.871,36.576,70.000,161.104,55.790,49.871,161.820,66.395,380.231,156.454,23.553,265.714,146.681,15.563,29.686,111.032,38.156,257.514,131.368,109.259,3.611,101.625,17.811,136.625,84.708,21.421,149.500,118.812,14.755,48.545,128.383,25.009,158.919,112.287,28.347,113.706,80.348,31.015,69.308,130.001,34.049,13.375,116.295,97.715,184.000,13.879,61.729,144.588,116.750,20.915,162.250,114.897,36.867,16.571,65.247,116.989,21.375,142.130,82.367,87.308,131.097,17.791,10.452,84.645,35.457,205.714,150.571,12.649,24.286,115.087,82.544,36.308,135.675,14.766,28.087,137.668,78.325,220.125,150.773,21.143,357.750,14.860,55.728,2.750,80.445,16.663,14.000,77.987,49.046,26.567,85.315,47.766,94.839,121.048,17.700,92.750,110.537,25.075,24.700,64.216,26.113,47.375,121.503,51.505
130,79.077,62.885,29.162,396.938,89.895,22.526,131.643,162.536,47.967,70.438,127.722,105.351,969.333,130.755,21.432,14.129,64.566,98.668,334.538,136.570,107.080,68.500,125.701,100.567,38.692,121.114,89.400,28.808,81.928,41.165,5.556,157.731,40.852,13.059,116.317,91.879,12.667,130.562,131.093,221.417,137.219,22.885,228.270,159.361,20.352,22.125,105.555,80.153,31.871,107.075,17.396,124.667,79.196,25.755,255.250,87.059,19.490,66.800,121.586,36.420,71.189,160.904,56.140,22.129,161.822,66.319,409.846,156.431,23.598,188.190,146.776,15.628,16.314,110.724,37.815,303.243,131.196,109.319,17.111,101.665,17.748,69.750,84.622,21.525,90.000,118.708,14.901,41.000,128.568,24.822,104.541,112.363,28.248,128.824,80.128,31.095,101.231,129.832,34.322,0.000,NaN,NaN,186.769,13.728,61.738,120.706,116.659,20.928,190.000,114.849,37.015,12.571,65.526,117.888,19.938,142.298,82.786,71.615,131.450,17.978,29.290,84.676,35.506,335.571,150.568,12.219,47.857,115.295,82.934,35.308,135.886,14.690,45.130,137.491,77.849,196.062,150.759,21.174,266.375,14.605,55.714,26.188,80.379,15.824,27.917,77.985,48.624,31.033,85.192,47.717,129.742,121.163,17.403,172.750,110.581,25.132,11.200,64.325,24.999,35.375,121.835,51.231
