 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53
310,1990.750,56.398,84.004,140.900,73.470,102.057,582.308,31.031,78.008,73.706,34.572,91.249,123.077,124.753,86.785,45.625,15.736,77.951,59.308,22.163,80.342,206.938,41.620,91.838,149.000,39.735,50.829,424.300,62.912,123.707,36.375,43.519,96.031,207.161,50.556,90.659,32.571,80.981,105.468,72.500,84.900,103.246,98.714,77.515,94.426,99.946,125.627,108.899,106.941,46.967,87.309,422.808,53.921,118.203,252.231,59.926,119.654,47.429,77.035,127.528,1204.774,25.232,77.006,110.381,76.351,111.080,114.700,34.433,106.707,47.375,42.270,61.541,54.875,71.834,93.803,97.077,86.401,128.927,82.323,12.278,93.682,218.065,55.687,111.001,42.194,27.298,108.457,12.000,70.344,131.211,49.167,62.772,85.575,6.649,97.104,123.056,166.500,43.206,127.041,404.615,32.074,59.339,42.476,75.643,132.756,271.357,65.463,127.041,22.583,66.719,114.691,641.000,21.944,71.931,284.476,35.792,75.524,113.545,28.149,98.848,283.875,117.763,80.707,25.226,29.237,114.067,1011.812,66.023,119.723,240.143,81.414,131.140,47.235,55.468,126.861,401.538,50.368,122.738,157.500,118.365,62.245,170.400,61.931,112.831,396.250,69.736,124.867,38.385,34.132,96.526,84.387,73.142,119.215,15.290,69.244,103.316,189.765,83.225,125.571
311,1638.250,56.433,84.035,350.500,73.439,101.956,552.615,31.095,78.109,133.471,34.510,91.500,120.692,124.914,86.753,31.438,15.630,77.928,60.231,22.545,80.295,258.875,41.900,91.891,182.231,39.542,50.993,213.900,62.952,123.631,124.250,43.470,96.172,200.452,50.771,90.714,21.810,80.919,105.137,48.900,84.781,103.218,112.143,77.554,94.393,132.811,125.372,108.948,92.118,46.922,87.299,307.077,53.847,118.095,245.462,59.956,119.357,53.857,76.892,127.577,840.839,25.249,77.056,70.667,76.284,111.267,38.300,34.504,106.103,36.500,41.969,61.255,87.625,71.944,93.641,114.769,86.253,128.887,49.548,12.151,93.826,146.774,55.571,111.014,9.742,27.829,108.503,11.118,70.650,131.077,37.417,62.734,85.460,18.432,96.780,123.679,123.875,43.358,127.064,182.846,31.857,59.320,30.476,75.812,132.700,296.929,65.373,126.969,20.250,66.795,114.777,948.250,22.098,71.909,284.952,35.732,75.457,61.273,27.995,98.723,264.875,117.777,80.770,13.419,29.651,114.374,938.062,66.112,119.678,225.571,81.312,131.071,63.765,55.565,126.314,410.154,50.330,122.753,104.900,118.405,62.366,140.000,61.885,112.919,499.875,69.884,125.042,56.000,34.120,96.586,63.484,73.004,119.295,6.258,68.419,103.254,322.824,83.242,125.292
312,1156.812,56.490,84.058,275.500,73.524,102.073,1012.923,31.170,78.150,62.647,34.329,91.286,111.923,124.791,86.475,65.125,15.923,77.348,40.923,22.475,80.399,179.000,41.765,91.905,213.308,39.694,50.968,74.100,62.893,123.825,34.000,43.199,96.021,210.323,50.704,90.678,57.429,80.923,105.731,45.100,84.870,103.280,69.571,77.611,94.040,62.595,125.583,108.712,121.059,47.006,87.354,424.154,53.844,118.150,238.385,59.872,119.535,7.143,76.756,127.813,928.581,25.303,77.017,91.714,76.478,111.076,9.000,35.347,106.244,23.812,42.238,61.493,131.625,71.476,93.794,80.154,86.566,129.072,50.710,12.410,93.742,109.613,55.700,110.990,37.161,27.681,108.299,7.059,70.437,131.631,79.083,62.355,85.439,18.649,96.327,123.598,152.750,43.128,127.194,40.769,31.663,59.567,32.190,76.031,132.708,288.143,65.381,127.085,21.250,66.343,114.423,395.250,22.041,71.896,354.857,35.817,75.566,90.500,28.002,99.019,256.125,117.835,80.619,10.710,29.527,114.002,694.875,66.033,119.626,171.143,81.456,131.066,49.471,55.618,126.481,469.385,50.383,122.798,124.400,118.505,62.224,1737.600,61.965,112.838,440.125,69.990,124.921,72.154,34.219,96.498,85.355,73.072,119.126,2.000,68.825,102.065,190.824,83.326,125.456
313,879.562,56.428,84.059,156.100,73.571,102.145,2736.961,31.138,78.148,80.118,34.382,91.232,76.385,124.756,86.843,63.312,16.095,77.869,57.538,22.065,80.674,178.812,41.634,91.809,210.769,39.675,50.977,34.600,62.915,124.154,84.875,43.609,96.018,190.774,50.613,90.706,38.667,80.879,105.830,75.400,84.882,103.278,163.429,77.572,94.242,92.811,125.427,108.737,75.059,47.090,87.027,316.615,53.943,118.173,256.077,59.845,119.610,20.571,77.151,127.270,2283.097,25.305,77.026,79.333,76.506,111.285,69.800,34.635,106.356,43.938,41.981,61.913,43.875,71.511,93.446,146.538,86.335,128.779,143.613,12.460,93.693,147.032,55.991,110.997,26.968,27.802,108.505,8.941,70.552,131.085,59.917,62.584,85.496,10.000,97.163,123.620,75.375,43.354,127.448,14.538,31.511,59.475,24.000,75.692,132.890,342.786,65.428,127.004,24.167,66.652,113.998,715.500,22.007,71.923,373.429,35.863,75.455,69.591,28.066,98.631,212.000,117.646,80.702,21.613,29.758,114.231,457.312,66.019,119.664,290.429,81.279,130.970,31.471,55.604,126.348,451.077,50.358,122.733,155.500,118.447,62.313,2173.200,61.982,112.795,338.750,69.873,124.860,47.000,34.402,96.451,67.935,73.173,119.184,8.258,69.033,102.114,195.882,83.150,125.304
314,503.250,56.434,84.099,178.100,73.480,102.164,3277.308,31.163,78.123,74.118,34.680,91.268,121.000,124.833,86.862,63.562,16.185,77.335,29.462,22.217,80.162,193.938,41.945,91.878,244.769,39.740,50.983,26.600,63.007,123.546,335.000,43.532,96.125,328.774,50.504,90.589,41.048,81.543,105.702,53.500,84.753,103.280,124.286,77.538,94.398,136.811,125.496,108.860,92.471,46.931,87.473,423.231,53.921,118.118,387.231,59.784,119.560,75.857,77.091,127.507,2300.871,25.387,77.037,86.000,76.474,111.275,21.300,34.932,105.865,35.375,42.435,61.515,86.625,71.638,93.663,67.462,86.502,128.852,85.032,12.166,93.897,191.484,55.849,111.065,14.645,27.581,108.546,4.529,70.070,130.540,39.917,62.095,85.444,21.946,97.137,123.938,45.625,43.481,127.083,33.154,31.713,59.251,23.429,75.670,133.149,318.500,65.473,126.912,29.833,66.523,114.710,1052.750,22.037,71.927,684.286,35.781,75.525,55.455,28.040,98.857,204.250,117.842,80.834,0.774,29.295,114.545,286.875,66.180,119.662,170.857,81.308,130.888,56.588,55.452,126.214,459.846,50.386,122.770,244.100,118.440,62.352,1589.300,62.003,112.788,519.250,69.870,124.977,51.077,34.289,96.473,57.484,73.212,119.340,7.355,68.853,103.695,394.941,83.247,125.465
315,316.375,56.377,84.001,221.500,73.527,101.913,3385.385,31.157,78.121,58.824,34.727,91.277,163.923,124.696,86.857,52.375,15.478,77.481,56.000,22.399,80.241,180.312,41.811,91.806,226.538,39.797,51.044,35.200,62.799,123.850,205.500,43.608,96.089,263.032,50.545,90.635,73.619,80.994,105.563,87.000,84.982,103.382,165.429,77.680,94.414,53.459,125.295,109.190,93.647,47.091,87.520,356.846,53.910,118.192,302.462,59.769,119.538,37.286,77.107,127.250,1732.452,25.283,77.014,86.857,76.324,111.147,56.000,35.025,106.395,46.375,42.178,61.619,44.875,71.584,93.640,77.923,86.408,128.920,115.226,12.399,93.774,143.161,55.809,110.984,19.548,27.926,107.945,13.294,70.956,131.144,65.417,62.761,85.485,23.405,96.929,123.877,209.625,43.283,127.030,29.231,31.915,59.259,34.476,75.821,132.997,278.143,65.427,127.026,43.500,66.642,114.474,610.750,22.049,71.941,3187.095,35.790,75.513,79.500,28.077,98.946,210.750,117.772,80.746,30.194,29.582,114.115,210.250,66.090,119.494,244.286,81.365,131.136,27.471,55.155,126.524,469.923,50.442,122.701,650.200,118.405,62.313,1236.800,61.943,112.812,482.125,69.814,124.943,97.231,34.146,96.257,76.581,72.689,119.045,13.548,69.294,102.696,267.176,83.226,125.291
316,205.438,56.637,84.066,230.600,73.428,102.029,2824.923,31.153,78.090,89.941,34.465,91.531,151.077,124.726,86.927,36.625,15.989,77.495,57.231,22.250,80.303,300.500,41.735,91.918,311.154,39.711,51.078,48.800,63.066,123.482,85.000,43.333,95.913,275.419,50.504,90.697,66.762,81.337,105.552,82.100,84.895,103.368,82.000,77.576,94.047,100.000,125.340,108.729,103.294,47.052,87.530,462.154,53.908,118.186,284.000,59.979,119.409,34.000,77.129,127.390,2090.645,25.330,76.982,58.190,76.450,111.350,52.700,34.727,106.245,28.625,41.918,61.562,43.625,72.016,93.895,63.308,86.595,128.807,105.806,12.408,93.754,150.065,55.641,111.006,34.839,27.326,108.417,12.118,70.790,131.199,53.500,62.789,85.580,12.162,97.053,123.287,57.500,43.312,126.948,28.692,32.018,59.486,52.286,75.666,132.750,316.786,65.506,127.043,44.833,66.604,114.461,216.250,21.963,71.799,2682.952,35.817,75.467,61.864,27.878,98.762,205.500,117.701,80.794,31.032,29.133,114.093,176.000,66.058,119.699,162.714,81.354,131.203,20.118,55.420,126.567,525.077,50.395,122.715,634.600,118.393,62.281,477.500,62.064,112.754,504.375,69.825,124.961,62.308,34.835,96.591,127.097,72.980,119.204,7.161,69.394,102.877,260.824,83.269,125.379
317,178.375,56.415,83.947,2766.700,73.461,102.028,2312.615,31.106,78.144,42.765,34.300,91.144,144.923,124.646,86.924,67.938,16.093,77.501,186.154,22.487,80.441,224.875,41.930,91.907,171.154,39.725,51.087,65.300,62.980,123.790,109.000,43.472,96.046,246.387,50.623,90.746,67.429,81.262,105.704,83.900,84.825,103.356,121.571,77.557,94.524,90.595,125.491,108.692,83.059,46.998,87.451,413.269,53.885,118.173,310.462,59.824,119.470,28.143,77.030,126.948,1523.484,25.301,77.014,49.333,76.529,111.137,9.800,34.495,106.273,18.438,42.041,61.528,177.125,71.686,93.431,50.154,86.601,128.773,70.129,12.279,93.605,167.226,55.552,110.916,27.290,27.465,108.108,12.471,70.404,130.681,50.333,62.659,85.650,11.892,96.969,123.855,109.625,43.294,127.009,39.000,31.810,59.564,13.429,75.687,132.762,409.357,65.389,127.200,35.417,66.716,114.347,113.250,22.127,71.890,1950.857,35.782,75.506,147.136,28.134,99.129,194.125,117.761,80.563,1.677,29.355,114.056,274.812,66.073,119.752,233.286,81.417,131.310,94.294,55.543,126.414,489.538,50.366,122.772,547.100,118.422,62.337,228.200,62.197,112.863,534.500,69.866,125.020,46.923,34.460,96.633,118.452,72.739,118.975,5.677,69.162,102.688,245.529,83.178,125.493
318,206.438,56.400,84.139,2173.900,73.478,101.974,1352.462,31.195,78.105,97.118,34.269,91.093,462.769,124.796,86.772,27.750,16.081,77.446,1081.462,22.337,80.439,157.812,41.557,91.833,202.692,39.678,50.874,76.200,63.144,123.727,35.125,43.778,96.091,185.355,50.537,90.636,39.143,80.895,105.716,67.200,84.919,103.395,134.143,77.683,94.413,86.757,125.708,109.017,89.412,46.876,87.546,688.462,53.906,118.141,275.538,59.745,119.541,15.714,77.196,127.624,808.645,25.410,77.041,54.571,76.486,111.131,32.700,34.614,106.465,57.188,42.237,61.564,449.375,71.718,93.816,137.538,86.359,128.854,83.935,12.338,93.828,170.903,55.674,111.219,34.387,27.502,108.070,21.647,69.981,130.665,117.083,62.554,85.484,26.324,96.697,123.599,154.375,43.277,127.034,53.615,32.001,59.658,56.190,75.855,132.615,270.214,65.499,127.027,36.250,66.217,114.489,144.250,21.915,72.030,1382.762,35.837,75.519,61.500,28.016,99.128,243.750,117.959,80.728,0.323,28.985,114.235,260.375,66.107,119.726,223.429,81.426,130.925,51.647,55.354,126.374,3526.731,50.377,122.743,501.500,118.433,62.405,250.100,62.033,112.770,579.750,69.911,124.972,17.077,34.057,96.491,82.129,73.039,119.153,26.839,69.307,102.238,304.000,83.275,125.488
319,277.500,56.484,84.016,1018.200,73.448,101.960,804.769,31.194,78.159,53.000,34.477,91.163,1288.769,124.778,86.798,912.938,15.810,77.531,1023.769,22.385,80.405,195.250,41.986,91.846,172.846,39.810,50.949,5.100,62.489,124.155,54.125,43.627,96.019,174.452,50.623,90.590,24.476,81.176,105.765,54.400,84.942,103.240,102.286,77.676,94.302,102.649,125.410,108.904,102.118,46.864,87.457,1202.500,53.897,118.300,267.000,59.804,119.455,6.143,77.035,128.041,497.226,25.366,77.024,98.667,76.341,111.194,39.800,34.372,106.277,33.562,42.217,61.416,1010.625,71.623,93.733,120.846,86.256,128.941,65.097,12.115,93.760,139.097,55.800,111.021,12.516,27.146,108.454,2.000,70.580,131.376,111.583,62.337,85.582,13.730,96.956,123.695,117.000,43.291,127.220,44.385,31.678,59.739,74.667,75.840,132.864,289.071,65.313,127.135,12.417,66.882,115.040,64.750,21.873,71.876,687.619,35.835,75.560,82.636,28.106,98.968,219.500,117.915,80.715,16.129,29.372,113.972,278.062,66.065,119.593,258.571,81.351,130.984,66.176,55.394,126.446,4018.769,50.377,122.760,156.500,118.546,62.270,162.400,61.841,112.789,513.500,69.822,124.901,52.077,34.323,96.582,230.387,73.009,119.259,2.710,68.355,102.809,239.647,83.199,125.455
320,185.938,56.322,84.002,1081.800,73.447,101.947,473.462,31.095,78.091,89.706,34.595,91.049,1052.154,124.725,86.810,1279.000,15.823,77.483,836.692,22.355,80.454,251.625,41.673,91.859,162.308,39.590,50.910,70.900,62.914,123.876,62.250,43.555,95.893,180.839,50.591,90.682,4.762,81.127,105.146,49.700,85.114,102.852,97.429,77.639,94.559,90.378,125.581,108.721,142.588,47.021,87.442,1139.308,53.913,118.232,238.462,59.600,119.426,7.857,77.120,127.356,386.839,25.280,77.059,47.524,76.508,111.053,87.400,34.592,106.424,8.812,41.957,61.647,1538.375,71.621,93.743,132.923,86.269,128.811,155.032,12.507,93.753,106.581,55.700,111.075,33.742,27.736,108.380,12.176,70.574,131.207,1004.250,62.455,85.615,30.000,96.571,123.613,103.250,43.143,127.322,25.308,31.687,59.220,12.286,75.680,132.496,339.429,65.400,127.225,21.583,66.566,114.150,52.250,22.034,72.001,513.333,35.875,75.437,67.318,28.218,99.000,474.375,117.765,80.656,2.645,29.295,113.925,239.875,65.969,119.606,164.000,81.337,131.086,29.529,55.383,126.455,3432.269,50.388,122.747,68.300,118.477,62.278,248.300,62.131,112.793,576.375,69.880,124.873,77.692,34.209,96.464,245.548,72.948,119.202,21.290,69.188,102.436,251.412,83.229,125.507
321,245.562,56.421,84.044,1842.800,73.473,102.021,431.000,31.106,77.986,51.471,34.645,91.057,963.846,124.786,86.789,901.938,15.806,77.469,687.769,22.356,80.528,246.188,41.746,91.779,198.154,39.675,50.918,92.500,62.924,123.755,52.375,43.505,96.342,176.516,50.618,90.725,49.238,80.989,105.658,37.900,85.034,103.246,133.000,77.568,94.202,68.432,125.579,108.955,76.941,46.963,87.109,3620.211,53.930,118.143,228.769,59.860,119.496,65.714,77.094,127.624,381.226,25.286,77.025,118.762,76.359,111.092,32.200,34.450,106.231,53.500,42.160,61.339,1167.125,71.612,93.720,110.538,86.451,128.774,56.968,12.129,93.429,194.645,55.636,111.067,18.323,27.519,108.712,22.059,70.285,130.615,1232.583,62.530,85.555,13.189,97.082,123.144,117.875,43.486,127.221,40.923,31.848,59.341,38.286,75.730,132.778,186.786,65.412,127.220,34.333,66.601,114.084,111.500,21.820,71.787,321.429,35.830,75.476,67.955,27.961,98.894,485.250,117.782,80.711,22.710,29.507,113.962,308.875,66.106,119.747,151.857,81.400,131.066,39.765,55.780,126.743,2449.808,50.350,122.795,135.100,118.400,62.535,317.700,61.925,112.840,552.625,69.926,124.883,68.308,34.022,96.491,200.774,73.046,119.249,15.161,69.489,102.608,227.059,83.225,125.407
322,209.312,56.431,83.867,1164.900,73.431,102.020,409.000,31.184,78.161,89.118,34.421,91.372,1119.000,124.723,86.820,815.875,15.801,77.479,517.846,22.340,80.428,159.125,41.850,91.924,187.462,39.733,50.995,58.000,62.942,123.895,24.000,43.410,95.866,238.194,50.750,90.637,66.762,80.921,105.418,63.300,84.692,103.530,152.714,77.503,94.308,93.568,125.393,108.896,103.882,46.907,87.405,3226.385,53.962,118.117,242.231,59.884,119.432,41.000,76.922,127.328,288.774,25.225,77.150,49.143,76.553,111.127,49.800,35.003,106.400,41.812,42.571,61.620,854.625,71.590,93.750,124.000,86.461,128.732,66.903,12.449,93.751,169.484,55.643,110.978,19.419,27.664,108.284,1.588,69.825,130.952,820.167,62.414,85.524,58.486,96.921,123.448,155.000,43.350,127.078,25.385,31.767,59.318,49.238,75.606,132.734,329.786,65.333,127.106,9.667,66.444,114.668,127.250,22.004,72.037,265.048,35.721,75.458,83.864,27.995,98.710,401.625,117.882,80.728,2.645,29.824,113.721,271.562,66.037,119.592,310.857,81.392,131.150,57.176,55.424,126.091,1342.692,50.354,122.739,118.600,118.343,62.367,200.300,62.114,112.783,508.500,69.894,124.961,33.231,34.283,96.562,142.065,73.119,119.140,25.226,69.350,103.031,190.118,83.255,125.385
323,194.438,56.438,84.191,581.600,73.463,102.071,348.077,31.135,78.117,97.706,34.469,91.212,1751.538,124.761,86.807,649.938,15.828,77.481,203.154,22.258,80.453,234.375,41.958,91.863,193.615,39.913,50.913,67.300,62.895,123.941,76.625,43.403,96.141,335.548,50.557,90.681,48.857,81.421,105.743,62.300,85.064,103.502,103.857,77.597,94.518,56.432,125.522,108.893,77.765,46.906,87.299,2459.327,53.937,118.106,214.615,59.936,119.393,54.286,77.070,127.611,292.387,25.209,76.953,66.000,76.624,111.431,42.300,34.562,105.930,18.188,42.516,61.343,511.375,71.556,93.690,74.538,86.348,128.959,79.355,12.426,93.660,129.806,55.467,110.999,40.258,27.135,108.478,8.059,70.444,130.746,916.500,62.503,85.519,3.405,96.831,123.250,146.250,43.312,126.990,8.923,32.379,59.461,28.190,75.998,133.079,335.143,65.392,127.155,28.083,66.844,114.408,114.750,22.215,71.883,293.143,35.729,75.517,78.182,28.089,99.035,324.125,117.740,80.786,4.194,29.057,113.963,304.875,66.111,119.682,239.000,81.342,131.013,43.882,55.657,126.459,865.846,50.397,122.688,176.300,118.457,62.462,225.900,62.137,112.847,576.750,69.888,124.956,60.231,34.424,96.633,155.806,72.926,119.313,11.871,69.401,102.465,250.824,83.275,125.310
324,273.375,56.468,84.078,391.100,73.507,102.085,276.231,31.063,78.210,69.000,34.545,91.162,1331.923,124.792,86.776,220.625,15.815,77.503,80.846,22.390,80.309,237.438,41.638,91.891,235.077,39.592,50.925,39.300,62.976,123.888,83.125,43.600,96.054,366.387,50.680,90.740,18.667,81.177,105.653,25.700,85.123,103.630,94.286,77.609,94.353,117.622,125.674,108.979,109.176,46.908,87.424,2323.885,53.920,118.117,270.538,59.800,119.654,82.429,77.067,127.505,259.806,25.054,77.073,72.095,76.491,111.223,53.300,34.810,106.258,33.062,42.245,61.674,275.875,71.641,93.776,58.231,86.453,128.872,110.645,12.577,93.832,183.097,55.755,110.960,28.065,26.968,108.230,14.471,70.617,130.835,904.667,62.409,85.553,35.514,96.992,123.494,103.750,43.332,127.168,70.615,32.286,59.645,31.238,76.126,132.884,255.071,65.469,127.061,20.417,66.785,114.231,40.750,22.070,71.856,264.286,35.781,75.449,74.636,28.222,98.803,291.375,117.802,80.736,5.484,30.320,114.191,244.625,66.192,119.610,178.714,81.344,131.000,55.824,55.232,126.471,621.846,50.369,122.698,180.100,118.403,62.252,284.700,62.036,112.794,592.125,69.957,124.956,63.308,34.352,96.797,116.452,72.951,119.170,11.419,69.250,102.420,189.882,83.283,125.737
325,228.375,56.299,83.871,207.900,73.429,102.106,311.923,31.129,78.176,133.941,34.597,91.212,1175.923,124.763,86.794,96.750,15.890,77.620,86.231,22.671,80.382,169.500,41.951,91.859,196.154,39.731,50.884,72.800,62.969,123.328,63.250,43.445,96.120,222.774,50.825,90.727,50.286,80.952,105.681,64.000,84.920,103.592,106.857,77.682,94.284,67.622,125.288,108.850,172.235,46.927,87.244,1533.423,53.978,118.106,262.231,59.783,119.415,48.714,77.227,127.542,244.387,25.249,76.973,78.000,76.249,111.103,41.000,34.634,106.369,15.125,41.842,61.814,151.750,71.611,93.705,66.846,86.430,128.809,104.968,12.101,93.740,185.742,55.791,111.073,27.742,27.408,108.253,12.706,70.315,130.928,677.250,62.402,85.482,17.027,96.872,123.611,110.250,43.232,126.948,27.308,31.668,59.285,33.333,75.628,132.543,270.286,65.427,126.858,19.333,66.757,114.447,124.500,21.709,71.881,367.905,35.829,75.422,133.273,28.077,98.898,267.875,117.916,80.789,0.065,30.535,114.545,296.438,66.077,119.816,161.429,81.435,130.975,33.176,55.393,126.623,621.538,50.339,122.779,122.500,118.436,62.391,272.400,61.905,112.790,620.000,69.901,124.996,54.846,34.238,96.378,83.290,72.835,119.162,5.097,68.975,102.145,194.588,83.193,125.207
326,290.312,56.373,84.124,277.800,73.499,102.094,320.692,31.151,78.054,119.941,34.589,91.244,1175.538,124.759,86.816,72.250,15.685,77.658,55.846,22.549,80.199,200.688,42.065,91.733,171.000,39.735,50.839,149.200,63.003,123.667,48.375,43.846,96.080,129.097,50.660,90.778,44.190,81.116,105.461,56.900,84.810,103.475,103.571,77.671,94.178,86.270,125.518,108.851,177.176,46.866,87.372,860.769,53.933,118.123,288.615,59.871,119.525,33.714,76.981,127.738,255.032,25.381,77.012,47.143,76.114,111.044,53.600,34.907,106.331,35.312,42.070,61.709,164.250,71.672,93.762,101.462,86.489,128.652,101.613,12.183,93.707,93.484,55.805,111.091,31.484,27.194,108.656,5.059,69.887,130.860,186.333,62.648,85.636,19.459,96.816,123.728,159.500,43.371,127.001,22.385,31.791,59.299,51.714,75.788,132.518,229.143,65.411,127.107,21.000,66.456,114.427,172.500,22.162,71.883,182.952,35.937,75.364,94.636,28.129,98.840,299.500,117.798,80.747,5.871,29.871,114.020,250.250,65.961,119.560,247.286,81.410,131.231,30.529,55.444,126.606,637.154,50.358,122.800,112.100,118.286,62.374,228.100,62.022,112.757,553.625,69.917,125.042,77.000,34.485,96.533,67.677,72.629,118.988,14.839,69.228,102.068,134.706,83.174,125.390
327,265.688,56.362,83.992,238.200,73.439,101.843,417.692,31.176,78.140,76.412,34.409,91.037,711.385,124.772,86.837,59.938,16.020,77.496,50.615,22.340,80.367,154.000,42.074,91.907,165.769,39.758,50.991,52.400,62.802,123.318,5.125,43.608,96.134,199.226,50.542,90.781,38.667,80.812,105.595,36.800,84.947,103.356,120.857,77.641,94.508,78.865,125.395,108.872,163.765,47.013,87.426,624.308,53.963,118.085,218.769,59.847,119.459,9.286,77.164,126.788,232.516,25.427,76.951,63.905,76.179,111.085,45.500,34.614,106.366,19.250,42.091,62.145,119.500,71.575,93.636,105.308,86.426,128.918,113.097,12.136,93.660,184.774,55.757,111.087,18.129,27.277,108.384,6.765,70.749,131.032,112.000,62.457,85.519,19.622,96.305,123.498,112.250,43.044,127.099,4.462,31.476,59.071,25.619,75.823,132.970,276.571,65.461,127.093,21.167,66.694,114.277,145.250,22.108,71.958,322.095,35.790,75.421,83.364,28.119,98.955,386.375,117.837,80.716,5.032,29.605,114.235,213.938,66.142,119.486,229.714,81.399,131.094,40.765,55.417,126.320,521.538,50.365,122.670,43.200,118.525,62.435,134.800,62.244,112.812,595.000,69.913,124.915,67.923,34.332,96.312,129.935,72.952,119.280,4.129,69.595,102.765,258.118,83.245,125.456
328,180.625,56.353,84.011,251.100,73.566,101.942,341.077,31.190,78.088,107.529,34.339,91.226,588.077,124.829,86.784,52.875,15.785,77.450,53.000,22.626,80.530,244.375,41.863,91.849,159.000,39.636,51.001,56.300,62.963,123.727,99.875,43.320,96.328,211.548,50.725,90.781,37.714,80.975,105.274,31.100,84.724,103.191,168.571,77.696,94.112,56.162,125.405,109.006,88.471,47.014,87.498,468.846,53.939,118.058,259.385,59.717,119.468,37.571,76.744,127.745,267.161,25.311,77.031,49.810,76.142,111.044,67.800,35.028,106.496,40.938,42.264,61.704,174.000,71.684,93.693,74.000,86.317,128.774,85.613,12.361,93.634,138.258,55.788,110.915,31.032,27.436,108.284,15.706,70.808,131.306,104.333,62.389,85.579,16.919,97.063,123.757,94.000,43.264,127.080,23.154,31.862,59.608,59.714,75.922,133.070,330.214,65.492,127.062,20.917,66.453,113.887,77.000,21.784,71.957,353.238,35.733,75.616,102.182,28.070,98.914,278.625,117.818,80.816,4.516,29.490,113.535,228.812,66.073,119.542,255.143,81.350,131.041,33.118,55.636,126.405,547.385,50.427,122.739,85.900,118.422,62.204,157.800,62.009,112.815,730.125,69.893,124.883,89.308,34.705,96.566,75.161,73.365,119.248,23.935,69.247,102.146,193.529,83.231,125.526
