 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23
280,149.556,90.314,137.414,40.125,83.114,119.979,94.385,69.036,89.318,81.833,50.557,50.663,54.250,53.931,55.369,120.000,90.559,130.793,149.333,101.704,124.606,43.500,59.029,64.682,25.600,93.862,130.178,77.750,96.586,91.510,29.444,57.196,74.680,56.222,78.659,123.975,106.500,85.685,77.795,113.412,89.515,90.952,98.750,85.921,135.044,207.200,98.831,125.543,115.000,93.694,125.390,320.750,89.658,107.584,116.909,84.489,97.181,51.500,84.811,67.582,13.308,63.339,93.807,283.333,110.205,118.950,81.091,94.148,107.567
281,165.778,90.432,137.505,61.500,83.165,119.973,42.615,69.378,89.209,24.333,50.454,50.392,17.750,53.580,55.588,162.833,90.470,130.864,125.333,101.638,124.531,71.625,58.971,64.515,102.200,93.962,130.438,22.000,96.565,91.683,28.111,57.530,75.124,29.111,78.774,123.767,63.167,85.717,77.731,96.706,89.383,90.739,124.000,86.083,135.094,119.400,98.881,125.392,193.333,93.622,125.641,244.000,89.724,107.542,204.182,84.481,97.255,36.750,84.724,67.560,24.846,63.579,93.692,356.000,110.205,119.153,138.909,94.019,107.806
282,253.556,90.378,137.522,77.375,83.062,120.029,42.308,69.251,89.334,57.167,50.605,50.604,56.250,53.683,55.557,99.667,90.430,130.968,176.667,101.666,124.501,69.625,59.161,64.399,36.200,93.775,130.124,63.500,96.705,91.927,38.778,57.330,75.038,136.000,78.429,123.878,107.000,85.736,77.856,138.353,89.415,90.865,37.250,85.931,135.359,147.800,98.899,125.469,111.000,93.725,125.732,211.375,89.692,107.652,112.909,84.528,97.269,13.750,84.176,67.735,31.154,63.452,93.813,166.333,110.205,118.901,60.364,94.086,107.662
283,139.111,90.456,137.510,54.500,83.116,119.743,63.077,69.304,89.134,91.833,50.481,50.565,35.250,53.752,55.335,138.000,90.397,130.844,85.667,101.492,124.617,47.500,59.178,64.371,94.800,93.972,130.242,83.500,96.468,91.774,45.222,57.186,75.137,31.778,78.386,123.995,40.000,85.436,77.743,182.353,89.506,90.941,106.250,85.965,135.152,133.800,98.901,125.220,142.167,93.601,125.470,266.125,89.716,107.504,211.455,84.470,97.152,42.000,84.595,67.658,40.077,63.330,93.977,203.333,110.205,118.988,87.455,93.896,107.893
284,114.222,90.193,137.569,56.875,83.039,119.838,76.308,69.236,89.240,49.167,50.565,50.524,50.750,53.912,55.201,138.667,90.426,130.914,77.333,101.598,124.647,44.625,59.288,64.665,96.200,94.026,130.410,157.000,96.583,91.649,43.000,57.163,75.139,40.444,78.537,123.709,147.833,85.483,77.874,120.235,89.537,91.094,69.000,86.006,135.117,107.400,98.901,125.315,187.167,93.724,125.578,275.375,89.763,107.625,262.727,84.442,97.053,22.500,84.699,67.852,38.692,63.439,93.754,125.000,110.205,119.139,98.727,94.115,107.509
285,179.778,90.387,137.496,31.250,83.141,120.037,41.538,69.219,89.286,74.500,50.394,50.512,61.250,53.796,55.441,145.000,90.420,130.738,123.333,101.590,124.640,80.875,59.170,64.667,48.400,94.006,130.264,99.750,96.513,91.531,58.000,57.325,75.100,18.444,78.503,123.759,129.667,85.645,77.796,99.529,89.436,90.748,80.500,85.965,135.324,166.200,98.869,125.639,135.667,93.528,125.701,204.250,89.764,107.515,201.273,84.427,97.273,23.500,84.864,67.715,39.231,63.526,93.824,179.667,110.205,119.087,90.909,93.934,107.894
286,126.444,90.404,137.599,33.875,82.916,120.103,34.231,69.279,89.458,22.667,50.425,50.352,51.750,53.785,55.537,133.500,90.622,131.027,97.833,101.742,124.508,72.000,59.422,64.678,17.000,93.782,130.435,68.750,96.480,91.727,57.500,57.187,74.901,43.333,78.396,124.155,98.500,85.537,77.911,116.706,89.397,90.795,90.250,86.048,135.184,76.200,98.912,125.502,98.667,93.557,125.430,208.750,89.730,107.571,130.000,84.538,97.188,80.000,84.808,67.519,43.462,63.504,93.602,313.667,110.205,119.262,95.818,94.135,107.716
287,175.333,90.325,137.353,36.750,82.874,119.796,65.154,69.196,89.117,36.500,50.808,50.436,78.250,53.849,55.382,103.000,90.454,130.908,107.500,101.743,124.706,86.000,59.250,64.550,125.600,93.930,130.205,77.500,96.540,91.827,43.611,57.535,74.872,32.444,78.475,123.626,58.667,85.467,77.993,109.176,89.454,90.885,91.750,85.955,135.031,127.200,98.902,125.144,90.500,93.609,125.387,222.500,89.813,107.714,150.364,84.471,97.145,36.250,84.785,68.045,27.769,63.432,93.571,290.000,110.205,119.282,69.818,93.937,107.605
288,134.222,90.325,137.443,43.625,82.793,119.916,76.923,69.070,89.411,62.333,50.474,50.300,62.000,53.578,55.331,56.500,90.456,130.867,107.833,101.581,124.589,42.500,59.184,64.598,90.000,93.924,130.460,30.000,96.526,91.587,43.056,57.295,75.081,69.778,78.428,123.808,99.333,85.470,77.677,97.059,89.523,91.077,72.500,85.935,135.242,123.800,98.973,125.302,122.000,93.618,125.529,159.375,89.767,107.575,208.727,84.499,97.260,19.500,84.713,67.671,35.231,63.603,93.506,291.000,110.205,119.066,145.636,94.061,107.800
289,109.111,90.368,137.661,48.625,83.004,119.939,36.769,69.421,89.302,33.500,50.697,50.631,105.750,53.878,55.416,114.500,90.502,130.852,101.833,101.802,124.559,52.375,59.122,64.565,56.000,93.985,130.495,64.500,96.629,91.950,51.944,57.389,74.872,5.111,78.895,123.845,38.833,85.703,77.578,152.941,89.416,90.787,95.500,86.060,135.167,101.800,98.875,125.518,58.500,93.509,125.589,191.625,89.950,107.552,125.091,84.531,97.162,15.000,84.589,67.725,53.462,63.690,93.811,308.000,110.205,118.965,64.909,94.059,107.451
290,233.556,90.353,137.465,46.125,82.844,119.993,42.846,69.131,89.146,23.167,50.371,50.275,56.250,53.690,55.426,100.167,90.616,130.802,109.500,101.699,124.599,22.375,59.209,64.775,39.200,93.900,130.311,143.000,96.659,91.708,65.222,57.338,74.820,12.222,78.422,123.603,94.500,85.651,77.856,242.706,89.427,91.058,72.500,85.956,135.241,150.200,98.821,125.451,74.000,93.614,125.512,219.625,89.803,107.696,199.636,84.505,97.266,24.000,84.475,67.690,48.077,63.361,93.868,234.000,110.205,119.214,85.636,94.038,107.672
291,129.778,90.416,137.377,42.750,82.799,120.150,64.538,69.345,89.269,353.333,50.558,50.551,86.750,53.669,55.401,166.333,90.495,130.782,119.667,101.604,124.559,59.375,59.313,64.558,56.800,94.018,130.310,125.250,96.490,91.629,45.889,57.166,75.121,64.667,78.677,123.720,65.833,85.542,77.702,155.059,89.493,91.088,84.750,85.806,135.183,85.000,98.904,125.259,85.333,93.468,125.535,289.375,89.776,107.678,130.182,84.426,97.269,33.500,84.512,67.663,74.692,63.469,93.741,271.333,110.205,119.145,59.455,94.046,107.516
292,155.333,90.215,137.455,28.625,82.807,119.819,74.308,69.271,89.102,179.333,50.614,50.555,75.750,53.598,55.488,188.500,90.515,130.811,73.667,101.673,124.588,78.250,59.054,64.700,81.200,93.958,130.370,57.750,96.462,91.640,64.000,57.207,74.968,46.889,78.688,123.851,117.167,85.611,77.759,100.588,89.293,91.006,62.000,86.258,135.201,81.400,98.937,125.320,129.000,93.649,125.339,219.375,89.738,107.493,172.545,84.389,97.197,44.250,84.936,67.835,60.077,63.651,93.825,238.667,110.205,118.951,93.818,94.147,107.994
293,116.889,90.435,137.542,30.375,83.049,120.013,44.154,69.348,89.358,145.000,50.515,50.514,25.250,53.757,55.350,101.667,90.517,130.885,80.833,101.677,124.501,88.750,59.078,64.586,48.200,93.902,129.938,33.750,96.666,91.665,37.222,57.568,74.897,28.889,78.645,123.900,98.167,85.479,77.842,146.588,89.402,90.879,82.000,85.926,135.173,143.000,98.831,125.347,134.167,93.472,125.550,246.875,89.855,107.471,124.909,84.476,97.021,119.500,84.472,67.678,48.538,63.488,93.983,245.333,110.205,119.225,31.455,94.053,107.623
294,154.222,90.391,137.532,45.875,82.960,120.147,68.923,69.179,89.212,92.833,50.458,50.569,28.000,53.810,55.498,113.333,90.420,130.733,70.000,101.645,124.587,37.375,59.288,64.617,80.000,94.036,130.608,72.250,96.534,91.679,44.056,57.177,75.270,79.111,78.638,123.887,47.500,85.718,77.807,80.824,89.446,90.826,62.000,86.183,135.108,154.000,98.909,125.351,127.333,93.551,125.589,240.750,89.643,107.640,169.455,84.560,97.215,74.000,84.577,67.797,84.923,63.499,93.814,359.333,110.205,119.285,40.909,93.994,107.912
295,153.778,90.279,137.414,47.125,82.856,120.180,80.000,69.290,89.151,30.333,50.532,50.384,55.500,53.946,55.599,160.500,90.504,130.909,131.500,101.668,124.547,30.375,59.033,64.611,83.400,93.917,130.371,57.500,96.508,91.596,23.944,57.668,75.118,52.444,78.727,123.799,109.500,85.585,77.838,171.765,89.483,91.064,106.750,86.081,135.101,163.400,98.962,125.264,88.500,93.644,125.637,341.125,89.741,107.602,177.636,84.509,97.128,33.750,84.583,67.707,27.692,63.355,93.828,385.667,110.205,119.199,108.364,94.017,107.558
296,134.222,90.412,137.454,30.125,82.822,120.121,98.077,69.473,89.320,40.500,50.392,50.639,79.750,53.722,55.414,243.667,90.534,130.841,122.833,101.595,124.717,59.375,59.050,64.621,74.400,93.875,130.072,85.000,96.428,91.652,41.722,57.378,75.029,89.778,78.565,123.660,33.667,85.506,77.974,172.235,89.446,90.854,88.250,86.082,135.113,170.200,98.877,125.493,91.167,93.621,125.559,183.750,89.785,107.598,177.091,84.484,97.124,42.500,84.521,67.664,50.923,63.593,93.720,205.333,110.205,118.804,118.364,93.944,107.673
297,140.889,90.482,137.487,32.375,82.676,120.022,46.846,69.268,89.307,65.833,50.521,50.395,48.750,54.095,55.372,124.333,90.595,130.809,86.167,101.821,124.693,85.125,59.253,64.208,46.000,93.999,130.391,68.000,96.500,91.541,54.167,57.260,75.135,21.556,78.818,123.778,99.000,85.625,77.789,74.824,89.504,91.030,136.750,86.022,135.048,82.800,98.856,125.561,121.000,93.576,125.527,205.500,89.654,107.428,179.455,84.510,97.117,11.500,84.563,67.600,41.077,63.555,93.954,134.000,110.205,119.121,58.545,94.289,107.931
298,163.111,90.377,137.555,36.250,82.943,119.744,74.923,69.278,89.284,55.667,50.594,50.468,61.250,53.823,55.491,136.333,90.390,130.955,95.333,101.823,124.386,52.625,59.259,64.615,95.600,93.959,130.452,64.500,96.397,91.587,44.444,57.253,74.625,70.000,78.647,124.020,87.000,85.560,77.903,146.353,89.416,90.861,91.500,86.160,135.163,154.800,98.922,125.521,149.667,93.628,125.586,246.375,89.643,107.491,152.545,84.458,97.116,37.750,84.370,67.632,56.769,63.253,93.744,304.333,110.205,118.966,103.636,94.177,107.597
299,176.222,90.393,137.576,74.625,83.091,120.231,84.615,69.147,89.387,98.500,50.482,50.462,7.750,53.785,55.955,129.833,90.561,130.859,115.000,101.808,124.614,66.875,59.156,64.710,45.800,93.940,130.209,100.000,96.475,91.934,26.389,57.373,74.768,75.556,78.561,123.950,72.667,85.655,77.814,98.941,89.450,90.958,87.250,85.870,135.089,53.800,98.851,125.097,121.167,93.761,125.575,211.125,89.630,107.602,123.818,84.525,97.310,13.750,84.475,67.865,64.846,63.606,93.812,224.333,110.205,119.028,173.091,94.222,107.742
300,155.333,90.413,137.424,43.125,83.126,119.858,81.231,69.255,89.327,55.833,50.480,50.562,20.250,53.620,55.197,218.833,90.466,130.855,64.833,101.631,124.551,109.875,59.199,64.649,24.200,93.934,130.227,28.000,96.416,91.683,19.889,57.263,74.919,47.333,78.653,123.943,125.333,85.467,77.770,78.000,89.497,91.049,71.250,85.977,135.019,121.800,98.955,125.553,65.333,93.433,125.569,261.750,89.819,107.533,175.091,84.478,97.206,32.000,84.836,67.674,35.923,63.305,93.789,256.000,110.205,119.235,86.182,94.025,107.773
301,207.556,90.290,137.429,100.625,82.780,119.880,96.308,69.301,89.278,64.167,50.638,50.461,39.500,53.669,55.645,146.333,90.409,130.739,163.167,101.687,124.484,19.500,59.182,64.494,63.600,93.978,130.105,146.000,96.600,91.823,53.611,57.191,75.153,66.000,78.602,123.575,26.167,85.711,77.849,91.529,89.435,90.906,70.000,86.017,135.164,99.400,98.864,125.364,93.500,93.627,125.564,246.000,89.727,107.578,222.545,84.436,97.138,45.000,84.379,67.628,72.615,63.327,93.870,234.667,110.205,119.253,191.273,94.032,107.778
302,183.778,90.321,137.484,49.500,82.700,119.999,77.923,69.175,89.284,44.167,50.587,50.277,76.250,53.722,55.510,126.833,90.596,130.901,139.167,101.699,124.608,43.625,59.004,64.552,79.800,93.881,130.084,85.500,96.474,91.850,44.000,57.360,74.858,14.889,78.590,123.697,97.333,85.729,77.927,116.235,89.373,91.004,73.750,86.098,135.388,113.000,98.978,125.526,244.167,93.593,125.553,192.000,89.656,107.513,257.091,84.508,97.215,47.000,84.272,67.712,45.231,63.784,93.772,274.333,110.205,118.815,108.545,94.026,108.132
303,157.778,90.411,137.480,69.125,82.830,119.956,57.154,69.169,89.428,32.000,50.419,50.514,61.500,53.746,55.282,169.333,90.484,130.870,124.333,101.697,124.567,63.625,59.075,64.692,99.800,93.943,130.492,5.250,96.565,92.225,38.778,57.408,74.850,14.667,78.585,123.601,82.833,85.731,77.687,185.412,89.398,90.929,78.500,85.939,135.186,156.000,98.894,125.314,122.667,93.542,125.400,205.250,89.749,107.574,206.364,84.484,97.165,50.500,84.513,67.783,35.231,63.341,93.864,251.000,110.205,119.100,56.364,94.066,107.712
304,104.444,90.385,137.441,39.500,82.921,119.866,82.231,69.351,89.227,50.500,50.606,50.410,46.000,53.699,55.559,92.000,90.482,130.785,116.167,101.649,124.768,50.625,59.156,64.792,53.000,93.818,130.465,44.500,96.617,91.856,34.889,57.114,74.766,21.333,78.582,123.806,79.500,85.584,77.823,156.353,89.442,90.857,150.000,86.058,135.087,98.600,98.877,125.369,108.833,93.634,125.570,298.375,89.789,107.590,178.364,84.506,97.127,77.250,84.787,67.809,23.308,63.438,93.602,150.667,110.205,119.205,139.455,93.983,107.705
305,176.889,90.412,137.506,14.250,82.849,119.902,40.769,69.327,89.346,90.333,50.734,50.509,111.000,53.831,55.457,138.833,90.524,130.746,93.333,101.649,124.712,75.625,59.171,64.536,79.000,93.962,130.329,90.500,96.621,91.571,17.667,57.276,75.039,83.111,78.698,123.883,108.167,85.646,77.705,109.529,89.443,90.741,140.000,86.083,135.156,139.000,98.818,125.211,110.667,93.525,125.614,209.375,89.566,107.611,123.091,84.494,97.032,24.000,84.672,67.929,32.769,63.573,93.859,135.333,110.205,118.992,103.818,94.136,107.561
306,83.111,90.266,137.544,62.000,82.810,119.986,59.077,69.315,89.100,39.833,50.719,50.588,23.000,53.873,55.621,166.000,90.410,130.801,109.833,101.677,124.611,88.875,58.975,64.679,64.600,93.908,130.314,55.250,96.520,91.724,58.500,57.394,74.777,492.000,78.525,123.811,42.833,85.543,77.618,169.294,89.353,91.049,106.000,85.866,135.124,93.000,98.892,125.405,79.833,93.693,125.689,271.375,89.698,107.530,184.909,84.409,97.137,13.750,84.858,67.498,28.077,63.446,93.703,162.667,110.205,118.968,107.636,94.137,107.826
307,90.222,90.470,137.469,511.750,82.943,120.006,69.846,69.275,89.220,54.000,50.464,50.669,42.500,53.685,55.424,118.000,90.631,130.793,56.833,101.569,124.655,57.250,59.040,64.663,115.400,93.989,130.539,47.000,96.639,92.011,34.389,57.519,74.836,270.222,78.526,123.794,98.000,85.536,77.744,94.588,89.469,90.993,59.250,85.935,135.086,183.800,98.947,125.384,137.500,93.689,125.748,255.250,89.686,107.546,254.909,84.564,97.153,39.000,84.769,67.791,40.000,63.301,93.782,162.667,110.205,118.973,106.909,94.129,107.521
308,182.444,90.411,137.438,393.125,82.945,119.996,85.462,69.351,89.228,37.833,50.654,50.329,48.250,53.814,55.568,144.333,90.397,130.872,125.500,101.714,124.449,74.625,58.955,64.680,37.400,93.951,130.610,22.750,96.439,91.864,26.556,57.046,75.061,285.333,78.549,123.889,117.000,85.473,77.808,62.471,89.332,90.945,113.250,85.952,135.140,166.200,98.912,125.360,98.500,93.724,125.553,247.500,89.820,107.502,278.909,84.480,97.146,76.000,84.478,67.656,17.692,63.483,93.818,244.333,110.205,119.031,60.182,94.059,107.657
309,181.333,90.468,137.557,138.875,83.068,119.945,87.615,69.207,89.190,28.667,50.451,50.334,88.750,53.772,55.490,178.667,90.604,130.792,59.333,101.851,124.844,42.875,59.158,64.631,73.800,93.844,130.489,135.250,96.458,91.783,55.944,57.372,75.111,198.889,78.604,123.755,105.167,85.519,77.823,126.353,89.430,90.948,383.000,86.050,135.162,140.200,98.902,125.180,45.833,93.465,125.841,239.125,89.687,107.662,208.727,84.501,97.138,60.750,84.594,67.750,45.385,63.269,93.708,245.000,110.205,118.895,44.182,94.037,107.921
310,136.000,90.405,137.585,244.000,82.955,119.877,101.615,69.392,89.559,120.000,50.546,50.513,38.000,53.936,55.457,79.500,90.555,130.871,103.333,101.719,124.639,46.375,59.252,64.850,76.400,93.994,130.291,54.000,96.555,91.701,38.056,57.556,74.931,52.444,78.655,124.072,70.833,85.722,77.797,103.412,89.423,91.073,223.500,86.144,135.155,140.200,98.860,125.379,92.000,93.385,125.411,243.750,89.823,107.584,185.818,84.440,97.155,68.250,84.833,67.792,46.385,63.589,93.828,276.000,110.205,119.098,128.727,94.132,107.744
311,198.222,90.403,137.437,173.875,82.858,120.011,65.154,69.190,89.551,26.500,50.426,50.410,11.250,53.558,55.528,49.667,90.485,130.759,122.500,101.588,124.734,102.000,59.297,64.395,2.800,94.085,130.045,132.250,96.696,91.875,15.833,57.401,74.764,94.222,78.495,123.743,146.167,85.598,77.791,128.824,89.430,91.179,163.250,85.982,135.023,178.200,98.893,125.310,136.167,93.698,125.485,200.500,89.788,107.578,159.091,84.416,97.124,16.250,84.923,67.563,56.077,63.563,93.946,189.333,110.205,119.319,65.455,94.000,107.766
312,230.444,90.340,137.368,116.250,82.982,119.889,85.462,69.195,89.165,48.500,50.615,50.478,28.000,53.605,55.415,107.833,90.430,130.937,81.333,101.672,124.583,44.625,59.083,64.833,61.800,93.912,130.256,56.000,96.434,91.732,36.778,57.218,75.045,18.667,78.880,123.760,124.500,85.471,77.755,130.353,89.475,91.002,157.250,86.041,135.168,84.200,98.945,125.287,73.333,93.550,125.625,251.125,89.856,107.588,186.909,84.534,97.149,70.250,84.635,67.632,47.385,63.685,93.957,362.333,110.205,119.199,120.000,94.064,107.809
313,65.333,90.528,137.661,78.750,82.926,119.946,93.692,69.300,89.273,48.667,50.372,50.337,73.500,53.832,55.522,121.667,90.626,130.981,125.333,101.651,124.672,40.875,59.264,64.579,159.600,93.896,130.211,121.250,96.534,91.797,51.722,57.561,75.272,94.444,78.549,123.885,64.667,85.496,77.818,143.882,89.414,91.007,130.750,85.995,135.191,80.200,98.887,125.124,99.833,93.507,125.568,275.625,89.850,107.578,134.000,84.541,97.058,63.250,84.730,67.616,39.769,63.520,93.969,179.667,110.205,119.018,72.727,94.056,107.835
314,124.667,90.286,137.495,73.125,82.811,120.079,66.923,69.130,89.254,37.333,50.614,50.486,54.000,53.606,55.427,110.833,90.506,130.761,80.167,101.451,124.751,37.250,59.459,64.266,86.200,93.845,130.233,53.750,96.362,91.899,30.000,57.099,74.835,49.333,78.705,123.728,70.667,85.685,77.823,121.294,89.397,90.861,68.750,85.947,135.330,111.200,98.860,125.195,162.000,93.601,125.472,257.875,89.721,107.563,119.273,84.406,97.171,55.000,84.746,67.690,69.154,63.309,93.841,222.667,110.205,119.174,102.364,94.064,107.822
315,200.000,90.421,137.424,70.000,82.957,120.057,68.538,69.131,89.260,22.667,50.498,50.398,48.750,53.785,55.739,121.000,90.482,130.762,97.000,101.616,124.683,13.875,59.033,64.462,81.000,93.889,130.213,38.000,96.565,91.436,36.833,57.513,74.712,39.333,78.478,124.071,57.333,85.660,77.778,111.647,89.447,90.982,27.500,85.924,135.315,103.000,98.901,125.320,101.667,93.667,125.439,210.250,89.728,107.609,114.909,84.500,97.198,18.500,84.421,67.903,61.000,63.578,93.622,231.000,110.205,118.878,87.636,94.034,107.778
316,222.444,90.353,137.378,79.875,82.925,119.873,53.769,69.396,89.167,81.833,50.382,50.479,64.250,53.799,55.499,173.500,90.526,130.874,129.000,101.717,124.673,59.000,59.205,64.672,114.600,93.918,130.484,41.000,96.518,91.490,41.000,57.413,75.032,8.444,78.895,124.155,106.667,85.513,77.950,136.588,89.329,90.939,60.250,86.066,135.360,144.600,98.921,125.693,109.833,93.665,125.614,222.625,89.864,107.520,227.455,84.459,97.288,35.500,84.840,67.713,50.231,63.365,93.741,200.333,110.205,119.251,61.818,94.018,107.834
317,168.667,90.351,137.440,64.625,83.064,120.114,49.308,69.132,89.397,51.167,50.566,50.530,37.500,53.797,55.529,93.000,90.618,130.840,56.333,101.687,124.642,55.750,59.278,64.458,127.200,93.941,130.333,217.500,96.634,91.799,71.056,57.317,75.103,116.444,78.607,123.807,152.167,85.529,77.915,171.882,89.453,90.874,45.500,86.066,135.296,137.600,98.849,125.393,34.833,93.756,125.428,316.375,89.786,107.538,132.000,84.507,97.042,41.250,84.466,67.975,54.769,63.560,93.900,204.000,110.205,118.975,117.636,94.071,107.549
318,182.000,90.441,137.351,69.875,82.799,119.965,68.538,69.150,89.187,63.333,50.593,50.339,33.750,53.661,55.526,117.000,90.558,130.870,160.333,101.550,124.622,42.500,59.248,64.427,69.000,93.971,130.528,282.500,96.676,91.722,31.222,57.260,74.921,43.778,78.437,123.851,47.333,85.539,77.890,139.529,89.420,90.806,81.000,86.125,135.242,77.000,98.792,125.306,122.000,93.579,125.462,176.750,89.782,107.562,214.545,84.538,97.098,33.750,84.507,67.811,58.615,63.624,94.031,224.333,110.205,119.289,139.636,94.194,107.604
319,190.000,90.394,137.569,46.625,83.162,120.031,83.308,69.203,89.226,72.333,50.380,50.512,39.250,53.738,55.455,152.833,90.460,130.980,64.167,101.573,124.651,38.750,59.076,64.350,36.800,93.920,130.276,157.000,96.538,91.809,56.056,57.338,75.050,16.000,78.615,124.069,86.667,85.605,77.963,164.588,89.398,90.901,134.000,86.065,135.129,83.800,98.890,125.618,172.333,93.621,125.474,245.750,89.795,107.506,132.545,84.522,97.290,36.750,84.646,67.691,52.692,63.218,93.775,219.667,110.205,119.007,28.909,93.900,107.707
320,107.556,90.279,137.374,37.750,82.792,120.138,62.462,69.401,89.174,26.000,50.299,50.532,54.250,53.726,55.262,114.667,90.559,130.883,154.500,101.546,124.693,46.875,59.137,64.978,0.000,NaN,NaN,213.500,96.545,91.681,28.056,57.550,75.303,63.111,78.545,123.832,134.833,85.585,77.863,149.412,89.553,90.906,68.500,86.078,135.136,95.400,98.886,125.359,90.333,93.622,125.529,166.250,89.694,107.481,231.636,84.507,97.079,24.750,84.278,67.707,60.077,63.410,93.708,294.333,110.205,119.129,140.909,93.903,107.585
321,163.333,90.377,137.480,24.000,82.927,119.860,83.538,69.325,89.376,84.000,50.434,50.561,61.250,53.621,55.464,79.167,90.487,130.813,109.667,101.717,124.469,55.250,59.218,64.735,95.600,93.927,130.630,281.500,96.472,91.824,39.556,57.297,75.087,28.667,78.520,123.924,166.667,85.500,77.567,178.824,89.365,91.137,83.000,86.106,135.020,181.200,98.869,125.573,102.167,93.718,125.684,259.750,89.745,107.543,120.182,84.500,97.149,63.500,84.661,67.499,47.308,63.720,93.951,237.333,110.205,118.888,140.182,94.003,107.895
322,136.444,90.437,137.509,48.625,82.799,119.774,50.385,69.165,89.268,103.667,50.549,50.373,45.750,53.675,55.845,109.833,90.348,130.824,108.000,101.545,124.752,34.625,58.968,64.627,20.000,94.045,130.656,260.500,96.603,91.781,39.889,57.561,74.950,42.667,78.706,123.944,103.333,85.572,77.815,138.118,89.362,90.761,72.500,85.798,135.186,197.200,98.884,125.251,142.500,93.567,125.616,266.500,89.793,107.471,219.273,84.437,97.247,19.750,84.797,67.708,39.846,63.607,93.691,184.000,110.205,119.092,72.364,93.966,107.997
323,196.889,90.396,137.597,98.750,83.185,119.839,91.154,69.349,89.227,57.167,50.595,50.618,59.000,53.962,55.499,177.333,90.575,130.887,184.500,101.720,124.631,51.250,58.986,64.616,82.000,93.852,130.349,121.250,96.621,91.736,56.056,57.205,75.050,30.444,78.556,124.024,87.000,85.396,77.757,119.412,89.409,91.127,61.250,85.912,135.176,95.600,98.810,125.337,93.500,93.674,125.480,290.375,89.697,107.615,208.364,84.454,97.146,62.250,85.073,67.757,67.538,63.334,93.838,259.000,110.205,118.752,40.545,94.103,107.501
324,143.778,90.265,137.585,59.750,82.777,120.143,69.231,69.069,89.196,117.167,50.592,50.417,191.750,53.912,55.414,105.000,90.605,130.908,116.833,101.794,124.619,55.125,59.232,64.486,76.800,93.853,130.473,467.500,96.556,91.785,50.333,57.213,75.189,27.778,78.429,123.830,160.000,85.418,77.837,171.882,89.527,90.914,113.750,85.994,135.085,56.800,98.931,125.306,116.000,93.775,125.562,224.000,89.696,107.682,184.000,84.442,97.313,25.500,84.566,67.847,35.385,63.570,94.077,171.667,110.205,119.213,81.455,94.154,107.750
325,135.778,90.509,137.471,4.625,83.545,119.815,76.923,69.260,89.137,278.333,50.615,50.453,74.750,53.860,55.535,130.000,90.476,130.813,136.000,101.713,124.707,74.375,59.093,64.638,64.200,93.938,130.357,193.500,96.470,91.790,22.222,57.298,74.986,27.111,78.588,123.802,94.333,85.551,77.932,168.235,89.455,90.815,91.250,86.120,135.054,159.400,98.868,125.625,69.833,93.628,125.303,275.000,89.756,107.557,154.909,84.435,97.180,62.250,84.632,67.502,73.231,63.551,93.939,288.333,110.205,119.035,66.545,94.169,107.733
326,143.333,90.269,137.401,87.750,83.054,120.042,93.769,69.383,89.091,168.000,50.418,50.632,139.000,53.731,55.523,95.833,90.402,130.841,59.333,101.694,124.584,56.500,59.229,64.596,43.600,93.819,130.088,78.250,96.628,91.662,31.167,57.495,75.189,43.111,78.687,123.917,94.500,85.608,77.779,186.588,89.457,90.912,60.000,86.004,135.276,195.400,98.856,125.385,97.667,93.723,125.426,204.125,89.762,107.497,187.091,84.515,97.146,52.000,84.609,67.468,42.769,63.372,93.723,230.000,110.205,119.248,85.455,93.978,107.884
327,97.111,90.393,137.417,42.000,83.008,120.011,65.538,69.292,89.423,285.000,50.545,50.527,273.000,53.744,55.479,98.167,90.487,130.890,127.333,101.588,124.555,64.750,59.141,64.762,75.000,93.849,130.132,65.500,96.463,91.930,34.889,57.254,74.992,94.000,78.496,123.936,89.333,85.456,77.811,133.176,89.326,90.845,92.000,86.003,135.228,105.000,98.907,125.668,120.167,93.684,125.593,268.875,89.699,107.526,154.182,84.424,97.154,55.000,84.421,67.607,37.231,63.450,93.576,306.333,110.205,118.923,110.364,94.237,107.458
328,169.778,90.470,137.488,26.875,82.841,120.018,70.846,69.427,89.241,155.167,50.574,50.451,251.000,53.825,55.483,92.333,90.668,131.006,109.333,101.556,124.616,80.500,59.071,64.669,84.600,94.011,130.351,130.250,96.460,91.759,38.167,57.395,75.107,76.000,78.771,123.923,145.833,85.594,77.920,136.000,89.384,90.764,124.500,85.995,135.249,135.200,98.887,125.423,79.000,93.634,125.467,154.625,89.708,107.553,143.636,84.501,97.083,50.250,84.537,67.826,58.462,63.306,93.663,251.333,110.205,119.047,56.000,93.970,107.601
