 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
57,24.125,78.469,60.668,24.000,86.949,62.161,97.125,78.419,81.017,45.818,129.421,59.498,58.000,96.654,73.853,12.125,102.912,78.738,70.000,60.921,63.938,232.750,76.066,97.249,23.765,72.130,90.308,141.875,98.734,42.571,89.048,115.783,72.603,136.333,92.998,76.646,63.500,70.047,93.148,82.583,110.695,76.172,54.476,106.625,76.906,82.714,85.835,91.850,50.571,100.645,71.292,111.091,105.629,40.154,33.833,106.334,82.621,118.500,75.498,101.682
58,87.625,78.440,60.632,87.750,86.930,62.239,124.875,78.294,81.174,28.727,129.411,59.277,71.000,96.463,73.913,49.750,102.573,78.737,45.059,60.892,63.984,84.500,76.042,97.292,31.529,72.091,90.325,99.375,98.684,42.672,70.762,115.734,72.624,109.333,93.170,76.567,39.250,70.049,93.335,73.583,110.560,75.788,65.810,106.673,76.891,51.857,85.629,91.691,40.286,100.743,71.813,149.818,105.627,40.140,50.333,106.409,82.622,60.500,75.585,101.538
59,89.625,78.224,60.731,3.500,86.955,62.155,73.375,78.272,81.263,92.909,129.409,59.394,73.333,96.509,73.779,74.625,102.447,78.878,52.471,60.964,64.274,45.750,75.893,97.056,31.059,71.952,90.357,123.750,98.611,42.731,43.333,115.868,72.666,70.333,93.086,76.516,3.000,69.905,93.155,30.083,110.394,75.955,81.714,106.469,76.944,89.571,85.703,91.892,26.857,100.557,71.387,47.455,105.462,40.039,82.000,106.585,82.730,147.500,75.652,101.446
60,116.625,78.341,60.730,13.750,86.955,62.459,113.375,78.307,81.078,68.000,129.644,59.365,83.167,96.482,73.625,111.750,102.414,78.857,84.471,60.913,63.847,181.500,75.942,97.185,44.824,72.374,90.339,148.375,98.469,42.632,112.000,115.900,72.558,176.833,92.952,76.642,34.500,69.916,93.306,58.417,110.589,76.174,85.238,106.545,76.833,29.143,85.536,91.724,22.000,100.740,71.274,56.909,105.629,40.335,85.500,106.318,82.832,167.625,75.439,101.548
61,88.625,77.978,60.717,90.750,86.874,62.323,129.875,78.173,81.290,41.818,129.189,59.428,111.667,96.409,73.569,33.750,102.651,78.662,98.706,60.758,64.080,100.000,75.899,97.147,22.471,72.124,90.579,164.250,98.463,42.724,105.905,115.841,72.593,80.333,93.064,76.654,76.500,70.317,93.263,53.333,110.693,76.126,102.000,106.461,76.791,57.143,85.827,91.670,40.429,100.700,71.136,65.818,105.611,39.972,43.333,105.941,82.778,108.500,75.632,101.483
62,42.250,78.241,60.670,56.500,86.999,62.209,118.375,78.271,81.132,68.182,129.618,59.434,35.167,96.287,74.025,43.875,102.788,78.755,54.588,60.876,64.060,109.000,76.023,97.013,117.529,71.817,90.389,125.125,98.581,42.474,67.524,115.681,72.525,111.667,92.964,76.519,82.750,70.078,93.170,59.333,110.674,76.285,107.905,106.519,76.935,69.000,85.725,91.844,38.714,100.606,71.390,108.364,105.616,40.298,103.167,106.381,82.943,129.750,75.601,101.371
63,71.250,78.282,60.881,44.250,86.855,62.339,118.500,78.256,81.084,55.636,129.399,59.387,91.000,96.333,73.712,87.750,102.493,78.743,60.235,60.926,63.812,98.250,75.939,97.211,104.353,71.902,90.346,91.875,98.717,42.533,73.238,115.750,72.451,86.667,93.268,76.516,102.250,69.964,93.166,43.417,110.573,75.987,44.095,106.568,76.791,58.286,85.835,91.917,36.571,100.693,71.376,47.818,105.610,40.065,45.167,106.351,82.823,137.875,75.573,101.437
64,87.125,78.339,60.629,22.000,86.804,62.148,104.250,78.115,81.177,38.000,129.330,59.589,36.500,96.252,73.728,55.875,102.624,78.534,84.471,60.969,64.022,40.250,75.976,96.933,74.118,72.019,90.467,129.125,98.783,42.708,54.571,115.775,72.578,120.000,93.091,76.595,35.250,69.835,93.118,62.583,110.660,76.285,97.905,106.470,76.914,51.857,85.681,91.517,35.571,100.632,71.677,27.636,105.698,40.251,33.500,106.170,82.763,93.750,75.531,101.377
65,99.000,78.276,60.826,77.750,86.979,62.338,80.375,78.344,80.994,37.273,129.303,59.270,103.333,96.448,73.827,55.375,102.496,78.812,82.353,60.853,64.197,183.500,76.077,97.139,54.824,71.874,90.498,118.375,98.582,42.508,90.000,115.745,72.393,168.500,93.136,76.607,74.750,69.996,93.273,43.750,110.533,75.927,64.571,106.577,76.965,23.714,85.775,91.532,27.571,100.547,72.106,57.636,105.571,39.916,23.333,106.372,83.005,163.625,75.649,101.498
66,136.750,78.327,60.723,56.500,86.682,62.399,82.875,78.220,81.159,77.273,129.568,59.465,75.500,96.272,73.815,35.500,102.451,78.768,85.176,60.910,63.953,221.250,75.917,97.168,71.176,71.786,90.374,142.750,98.594,42.621,66.952,115.737,72.660,66.667,93.388,76.474,44.500,70.055,93.094,41.500,110.493,76.378,81.048,106.433,76.753,25.714,85.589,91.612,30.143,100.718,71.526,63.818,105.379,40.020,60.833,106.324,82.671,86.250,75.598,101.440
67,86.500,78.344,60.847,58.750,86.848,62.308,104.625,78.129,81.198,44.909,129.396,59.201,60.333,96.435,73.827,41.875,102.569,78.568,66.588,60.965,63.911,99.500,75.922,97.289,78.824,72.075,90.424,108.250,98.488,42.578,90.952,115.783,72.584,77.500,93.166,76.564,86.250,70.202,93.096,82.250,110.697,76.024,117.619,106.534,76.782,54.000,85.742,91.908,26.571,100.637,71.207,47.455,105.433,40.058,72.000,106.331,82.801,97.625,75.541,101.407
68,49.500,78.115,60.793,9.500,87.012,62.465,78.500,78.453,81.211,56.364,129.367,59.257,85.833,96.204,73.686,54.250,102.676,78.653,36.000,60.855,64.172,143.000,75.970,97.157,42.118,71.922,90.445,110.250,98.555,42.663,27.238,115.482,72.730,114.833,93.068,76.622,41.500,70.028,93.058,28.417,110.499,75.992,68.286,106.660,76.786,85.286,85.742,91.704,17.857,100.446,71.321,38.545,105.521,40.021,67.333,106.425,82.731,142.375,75.756,101.607
69,106.125,78.130,60.920,71.500,87.169,62.365,82.250,78.383,81.225,51.455,129.460,59.449,15.167,96.776,73.819,71.875,102.371,78.693,77.765,60.885,64.451,83.250,75.849,97.310,68.118,71.713,90.275,132.125,98.560,42.732,69.333,115.794,72.685,164.500,92.956,76.549,94.500,69.960,93.059,58.000,110.715,76.166,65.619,106.324,76.700,28.000,85.471,91.735,64.143,100.518,71.661,102.545,105.585,40.214,146.667,106.409,82.701,123.250,75.703,101.379
70,73.750,78.017,60.697,26.750,86.955,62.523,105.125,78.242,81.202,18.182,129.592,59.055,58.000,96.503,73.873,52.000,102.483,78.496,67.529,60.864,63.859,68.000,75.753,97.255,93.647,72.123,90.471,124.125,98.531,42.656,71.905,115.943,72.603,96.000,92.959,76.525,73.500,69.910,93.362,43.083,110.574,76.106,134.286,106.471,76.732,67.857,85.640,91.803,41.286,100.673,71.903,66.909,105.491,40.204,116.667,106.348,82.669,80.875,75.605,101.450
71,105.750,78.409,60.653,80.750,86.883,62.435,67.875,78.373,80.950,45.091,129.475,59.396,91.333,96.199,73.586,46.000,102.540,78.701,71.529,60.904,63.988,85.000,76.001,97.252,56.471,71.846,90.359,109.875,98.626,42.638,49.429,115.807,72.828,88.000,93.193,76.559,44.750,70.064,93.139,29.917,110.524,75.842,89.810,106.512,76.786,33.429,85.666,91.894,50.000,100.618,71.823,15.636,105.555,39.929,26.000,106.469,82.621,121.875,75.507,101.626
72,77.875,78.376,60.592,44.000,86.955,62.694,85.500,78.455,81.116,36.727,128.940,59.297,54.000,96.201,73.744,39.875,102.509,78.740,79.882,61.017,63.936,73.000,75.820,97.079,101.765,72.325,90.215,151.750,98.584,42.525,37.714,115.620,72.714,93.500,92.656,76.488,40.000,70.114,93.035,54.167,110.742,76.002,85.143,106.462,76.936,59.429,85.673,91.891,18.286,100.568,71.547,112.182,105.576,40.173,135.500,106.375,82.718,99.375,75.731,101.479
73,86.875,78.268,60.878,59.250,86.884,62.249,130.250,78.308,81.388,36.182,129.031,59.262,41.667,96.429,73.744,42.375,102.484,78.848,82.824,60.973,63.965,75.000,75.685,97.161,100.588,71.751,90.444,130.250,98.479,42.647,91.905,115.754,72.709,133.500,93.186,76.569,44.750,70.066,92.992,30.833,110.746,75.777,102.476,106.544,76.748,88.429,85.693,91.557,23.143,100.484,71.666,88.364,105.603,40.288,25.833,106.409,82.881,139.875,75.497,101.593
74,100.750,78.280,60.686,28.000,86.955,62.761,71.250,77.926,81.174,38.545,129.081,59.437,72.500,96.385,73.732,96.375,102.320,78.711,36.471,61.054,64.396,93.500,76.101,97.293,78.000,72.057,90.307,136.000,98.458,42.401,59.810,115.851,72.479,101.167,93.143,76.573,89.500,70.029,93.218,36.833,110.758,76.042,104.667,106.366,76.898,60.286,85.608,91.681,35.143,100.472,72.015,70.364,105.600,40.397,69.000,106.174,82.611,164.125,75.573,101.386
75,101.000,78.066,60.920,91.500,86.872,62.289,106.000,78.340,81.224,45.636,129.703,59.528,102.167,96.186,73.816,64.375,102.527,78.645,54.118,60.986,64.218,61.750,75.754,97.124,49.176,72.007,90.430,132.375,98.574,42.581,82.857,115.884,72.457,154.333,93.052,76.579,114.500,70.067,93.247,37.417,110.539,76.040,71.048,106.524,76.886,19.571,85.425,91.474,35.714,100.481,71.223,53.091,105.683,40.359,128.500,106.190,82.654,154.875,75.609,101.558
76,77.625,78.120,61.039,50.500,86.720,62.411,71.000,78.057,81.074,38.727,129.258,59.352,71.333,96.530,73.737,28.875,102.608,78.785,65.882,60.984,63.925,125.500,76.044,97.152,55.529,71.805,90.303,92.625,98.651,42.747,66.095,115.898,72.561,56.167,93.128,76.536,37.750,70.361,93.132,44.167,110.499,76.210,45.238,106.569,76.876,46.286,85.745,91.991,30.000,100.571,71.324,59.636,105.556,40.114,101.667,106.521,82.788,123.000,75.558,101.467
77,90.125,78.241,60.979,69.500,86.865,62.377,73.625,78.225,81.291,44.727,129.191,59.219,63.500,96.358,73.953,48.875,102.537,78.530,66.706,60.774,63.603,101.000,75.983,97.326,83.294,71.960,90.283,110.125,98.565,42.592,113.048,115.764,72.594,133.167,92.975,76.564,43.750,70.266,93.054,60.667,110.695,76.021,86.762,106.304,76.776,14.286,85.796,91.710,17.286,100.692,71.903,99.636,105.586,40.106,110.833,106.319,82.682,121.125,75.553,101.540
78,90.125,78.365,60.706,19.000,86.735,62.298,89.500,78.267,81.325,45.818,129.381,59.476,34.500,96.703,73.722,45.125,102.307,78.764,59.294,60.913,63.675,148.750,75.876,97.195,140.118,71.933,90.464,109.125,98.684,42.601,81.810,115.811,72.300,129.500,92.905,76.545,107.750,69.941,93.261,65.083,110.787,76.188,81.429,106.494,77.079,36.000,85.757,91.610,27.000,100.572,71.345,82.182,105.591,40.330,35.333,106.390,82.635,88.875,75.507,101.448
79,117.875,78.149,60.792,23.250,86.955,62.165,50.625,78.224,81.224,74.364,129.484,59.330,64.333,96.552,73.418,35.250,102.454,78.720,64.824,60.992,63.820,164.250,75.905,97.056,30.353,72.028,90.341,68.875,98.498,42.680,119.619,115.833,72.592,142.167,93.310,76.575,20.750,70.185,93.151,59.083,110.583,76.119,56.000,106.573,76.973,53.857,85.716,91.848,48.429,100.700,72.001,18.909,105.606,40.205,27.833,106.266,82.758,131.000,75.573,101.506
80,103.375,78.306,60.750,32.500,86.852,62.515,140.625,78.242,81.187,12.182,129.610,59.064,30.167,96.505,73.731,34.750,102.533,78.691,47.529,60.950,63.707,127.750,76.100,97.281,72.235,72.252,90.364,79.625,98.441,42.610,116.095,115.881,72.719,157.500,93.075,76.638,72.750,70.004,93.051,44.000,110.702,76.033,66.381,106.553,76.807,57.714,85.865,91.605,36.143,100.461,71.530,53.818,105.517,40.032,57.833,106.490,82.898,152.250,75.510,101.548
81,71.250,78.494,60.812,24.750,86.955,62.193,81.375,78.295,81.207,39.091,129.474,59.247,70.167,96.471,73.681,64.000,102.539,78.760,52.000,60.991,64.160,49.000,75.985,97.362,74.941,72.065,90.289,88.875,98.488,42.618,99.429,115.540,72.643,111.000,92.982,76.495,203.000,70.000,93.117,32.083,110.744,76.063,69.048,106.593,76.906,89.286,85.671,91.950,22.143,100.755,71.773,58.727,105.478,40.274,58.167,106.213,82.914,138.000,75.527,101.407
82,55.750,78.321,60.699,47.000,87.150,62.477,889.375,78.380,81.164,68.364,129.164,59.372,79.333,96.298,74.162,54.625,102.478,78.650,44.235,60.983,64.012,127.750,75.962,97.208,49.294,71.665,90.127,92.625,98.673,42.472,124.286,115.503,72.857,195.833,93.054,76.557,131.250,70.189,93.049,28.667,110.632,75.964,67.238,106.434,76.640,101.714,85.735,91.740,45.571,100.616,71.575,70.909,105.573,40.506,53.000,106.185,82.757,114.500,75.688,101.333
83,78.875,78.227,60.700,97.500,86.873,62.315,535.000,78.345,81.206,66.364,129.609,59.385,45.333,96.004,73.830,48.750,102.511,78.660,60.941,60.976,64.210,81.750,75.878,97.190,28.824,71.946,90.440,142.250,98.577,42.566,95.143,115.743,72.594,196.667,93.049,76.618,80.000,70.041,93.015,34.833,110.393,75.787,70.857,106.395,76.617,70.429,85.797,91.779,23.143,100.409,71.803,64.727,105.592,40.165,102.500,106.217,82.867,162.875,75.655,101.520
84,57.000,78.211,60.551,39.250,86.971,62.759,601.875,78.308,81.211,46.727,129.509,59.197,85.167,96.421,73.726,102.875,102.454,78.616,38.118,60.777,63.935,123.250,75.916,97.223,34.353,72.269,90.378,69.125,98.625,42.567,85.048,115.785,72.579,157.167,93.193,76.527,20.750,70.084,92.867,55.000,110.609,76.067,97.524,106.440,76.731,42.143,85.754,92.104,43.429,100.508,71.902,94.909,105.464,40.334,74.333,106.343,82.612,102.750,75.560,101.405
85,119.250,78.203,60.853,84.000,86.966,62.239,589.625,78.224,81.164,70.000,129.454,59.250,74.333,96.481,73.886,25.750,102.306,79.038,85.176,61.004,63.923,31.750,76.134,97.378,39.412,71.808,90.512,88.875,98.459,42.657,107.619,115.792,72.618,104.667,93.000,76.589,162.000,69.932,93.115,68.083,110.632,76.362,79.905,106.449,76.982,66.000,85.795,91.557,77.571,100.581,71.448,42.364,105.551,40.148,89.167,106.418,82.701,102.625,75.498,101.395
86,74.250,78.351,60.673,101.000,86.920,62.232,671.125,78.227,81.244,20.909,129.511,59.451,29.833,96.478,73.732,65.625,102.329,78.674,118.588,60.921,64.171,78.750,75.995,97.262,55.294,71.811,90.374,78.250,98.733,42.618,63.619,115.770,72.588,136.000,92.899,76.556,80.750,69.998,93.082,19.667,110.628,75.586,56.571,106.432,76.789,40.286,85.721,91.641,27.000,100.766,71.963,77.818,105.549,40.254,50.333,106.355,82.806,147.375,75.390,101.387
87,64.375,78.176,60.676,29.000,86.725,62.195,732.125,78.249,81.132,53.091,129.369,59.348,51.500,96.393,73.869,46.875,102.620,78.780,30.941,61.139,64.076,77.750,75.638,97.159,59.294,71.973,90.332,129.000,98.593,42.645,87.429,115.632,72.443,75.667,92.874,76.530,14.250,69.997,93.226,64.333,110.731,76.064,58.952,106.126,76.739,57.000,85.750,92.169,44.571,100.589,71.096,22.000,105.632,40.212,72.167,106.318,82.742,182.250,75.688,101.642
88,95.375,78.300,60.842,41.500,86.989,62.276,382.375,78.242,81.143,83.273,129.399,59.540,73.167,96.589,73.868,26.125,102.694,78.647,59.529,60.797,64.044,86.250,76.083,97.073,63.059,72.032,90.419,86.000,98.571,42.547,82.857,115.965,72.529,198.667,92.861,76.557,69.750,69.975,93.282,54.000,110.547,75.904,70.857,106.487,76.708,48.571,85.836,91.603,20.429,100.565,72.220,128.727,105.520,40.173,78.500,106.260,82.751,140.500,75.577,101.404
89,41.875,78.109,60.595,12.750,86.754,62.210,382.250,78.335,81.147,51.818,129.314,59.327,108.000,96.515,73.687,22.625,102.760,78.465,75.059,60.828,64.067,120.750,75.995,97.222,69.412,71.788,90.436,103.500,98.540,42.658,71.524,115.797,72.512,145.000,93.138,76.569,55.250,70.075,93.224,70.583,110.484,76.106,91.048,106.503,76.910,47.286,85.719,91.670,62.857,100.665,71.690,45.091,105.519,40.123,33.333,106.429,82.624,116.625,75.587,101.216
90,110.125,78.174,60.781,67.250,86.976,62.372,336.250,78.438,81.243,33.455,129.491,59.205,23.000,96.484,73.762,65.750,102.221,78.739,74.353,60.985,63.954,206.750,75.977,97.255,62.941,71.726,90.404,94.375,98.457,42.785,97.143,115.720,72.811,126.667,93.045,76.517,45.750,70.061,93.228,48.250,110.668,76.056,46.476,106.394,76.844,98.571,85.732,91.519,19.286,100.544,72.018,61.455,105.585,40.196,74.333,106.495,82.745,114.000,75.420,101.616
91,89.125,78.167,60.767,36.750,87.084,62.309,376.125,78.258,81.223,55.455,129.563,59.328,33.167,96.258,73.919,67.750,102.523,78.676,75.412,60.863,64.107,75.000,75.991,96.986,62.941,71.450,90.379,120.250,98.641,42.658,63.810,115.847,72.610,134.833,93.363,76.564,73.000,70.096,93.015,62.667,110.599,75.998,70.000,106.362,76.923,49.857,85.750,91.871,23.286,100.310,71.573,35.636,105.500,39.917,24.500,106.293,82.710,135.000,75.746,101.515
92,108.000,78.301,60.750,40.250,86.893,62.157,53.875,78.374,81.151,64.727,129.510,59.340,48.333,96.486,73.785,109.375,102.831,78.806,90.706,60.884,63.720,139.250,75.848,97.234,84.000,72.047,90.396,115.500,98.623,42.653,105.810,115.680,72.862,108.333,93.186,76.584,97.250,70.133,93.260,95.333,110.602,75.984,62.952,106.303,76.816,103.714,85.713,91.857,13.143,100.548,71.307,119.455,105.480,40.272,112.667,106.179,82.756,147.750,75.452,101.467
93,84.125,78.126,60.857,49.000,87.235,62.275,86.375,78.325,81.079,35.091,129.271,59.492,87.833,96.510,73.533,52.875,102.362,78.912,75.412,60.903,63.962,77.000,75.906,97.269,78.118,71.969,90.348,157.500,98.624,42.734,66.952,115.782,72.651,125.167,93.328,76.526,73.500,70.274,93.136,27.750,110.700,76.432,100.857,106.418,76.874,55.143,85.748,91.798,49.857,100.447,71.283,23.273,105.514,40.617,92.500,106.383,82.636,121.375,75.561,101.572
94,117.500,78.580,60.685,16.250,86.931,62.603,109.875,78.205,81.308,68.545,129.634,59.410,109.667,96.477,73.821,54.750,102.408,78.715,74.000,60.817,64.122,68.750,75.814,97.308,68.000,71.850,90.289,47.375,98.594,42.657,54.095,115.888,72.618,148.667,93.258,76.601,58.000,70.150,93.192,52.917,110.484,75.959,111.238,106.338,76.790,52.286,85.817,92.010,43.143,100.781,71.518,112.727,105.562,39.912,87.833,106.310,82.507,99.875,75.706,101.419
95,103.625,78.342,60.838,51.250,86.899,62.373,97.250,78.335,81.226,14.727,129.769,59.587,89.000,96.317,73.841,43.500,102.641,78.722,12.353,60.853,63.755,111.000,75.977,97.169,44.471,71.889,90.290,105.500,98.541,42.653,105.524,115.846,72.473,201.500,92.833,76.547,55.250,69.937,93.222,38.750,110.803,76.189,51.714,106.479,76.875,65.143,85.846,91.953,33.286,100.455,71.460,25.636,105.454,40.484,115.833,106.559,82.768,112.250,75.624,101.531
96,43.125,78.468,60.688,33.500,86.925,62.509,76.000,78.216,80.957,59.091,129.626,59.171,91.167,96.486,73.741,40.625,102.532,78.714,84.000,60.862,64.019,130.750,75.772,97.286,96.118,72.086,90.396,120.375,98.634,42.512,55.619,115.653,72.786,155.667,93.075,76.596,71.000,70.083,93.189,39.500,110.593,76.017,48.286,106.486,76.895,25.143,85.666,91.631,32.429,100.789,71.404,6.909,105.645,40.259,107.667,106.282,82.608,120.750,75.625,101.422
97,66.250,78.176,60.766,54.750,86.925,62.564,111.000,78.203,81.079,56.545,129.232,59.408,85.333,96.354,73.841,54.250,102.638,78.887,21.882,60.827,64.148,57.250,75.925,97.404,93.294,72.070,90.408,137.000,98.628,42.574,50.190,115.826,72.601,100.833,92.837,76.552,60.500,69.949,93.065,61.333,110.459,76.330,70.000,106.617,76.660,39.714,85.827,91.854,66.429,100.500,71.572,25.818,105.555,40.171,96.167,106.468,82.483,155.125,75.580,101.583
98,65.250,78.396,60.876,14.500,87.179,62.192,98.375,78.378,81.183,69.636,129.481,59.438,52.667,96.517,73.824,33.625,102.490,78.448,7.176,60.666,64.635,60.500,76.104,97.011,37.647,72.026,90.276,184.625,98.663,42.614,64.095,115.999,72.503,123.500,93.309,76.619,78.750,69.981,93.307,46.833,110.690,76.022,88.000,106.490,76.899,45.143,85.874,91.836,25.143,100.754,71.578,50.909,105.542,40.053,67.167,106.381,82.603,170.375,75.585,101.627
99,54.375,78.045,60.753,30.750,86.879,62.457,128.000,78.284,81.383,39.818,129.291,59.170,55.833,96.227,73.616,38.250,102.259,78.714,98.471,60.906,64.114,161.250,75.933,97.153,54.471,71.849,90.283,133.875,98.529,42.713,54.571,115.763,72.559,134.333,93.018,76.510,43.750,70.178,92.969,50.833,110.520,76.114,114.762,106.269,76.758,128.143,85.645,91.765,16.286,100.467,71.039,27.636,105.449,39.868,51.667,106.239,82.898,132.000,75.586,101.561
100,98.000,78.390,60.804,45.250,86.955,62.609,128.375,78.324,81.136,14.182,129.222,59.254,87.833,96.613,73.666,56.500,102.561,78.642,41.412,60.926,63.641,157.250,75.961,97.207,63.059,71.874,90.360,77.500,98.681,42.568,76.571,115.873,72.669,115.500,92.700,76.575,48.000,69.992,93.352,45.833,110.632,75.721,70.095,106.403,76.728,33.000,85.653,91.683,93.714,100.689,71.501,26.909,105.545,39.904,78.500,106.394,82.855,178.625,75.522,101.595
101,87.750,78.184,60.883,26.250,87.123,62.220,78.750,78.244,81.203,54.182,129.395,59.228,64.500,96.539,73.918,91.125,102.405,78.767,35.176,60.797,63.718,157.500,76.057,97.205,83.647,71.877,90.340,107.750,98.536,42.658,55.619,115.660,72.556,105.500,93.067,76.579,68.000,70.145,93.301,40.417,110.499,76.188,54.571,106.370,76.722,67.714,85.775,91.710,56.286,100.493,71.479,15.455,105.763,40.079,58.167,106.217,82.610,157.625,75.541,101.543
102,82.625,78.212,60.873,47.000,86.861,62.371,81.000,78.301,81.174,47.273,129.513,59.450,82.167,96.388,73.697,41.250,102.361,78.481,68.118,60.860,64.242,83.250,75.872,97.147,46.706,71.745,90.404,81.375,98.327,42.641,90.857,115.656,72.492,150.833,93.099,76.579,37.750,70.297,93.093,49.500,110.622,75.944,66.381,106.300,76.852,58.429,85.810,91.873,72.000,100.615,71.552,119.636,105.568,40.122,81.833,106.403,82.703,181.500,75.556,101.553
103,59.625,78.428,60.830,65.750,86.955,62.573,107.500,78.298,81.269,68.182,129.418,59.358,43.167,96.449,73.770,33.250,102.794,78.819,70.235,60.939,63.864,51.000,76.009,97.297,74.471,71.923,90.336,102.000,98.697,42.524,71.238,116.059,72.484,84.667,93.335,76.561,35.750,69.907,93.324,44.250,110.497,76.191,102.667,106.434,76.976,82.857,85.781,91.562,38.714,100.354,71.346,106.364,105.617,40.193,113.833,106.233,82.694,93.875,75.564,101.500
