 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16
395,35.923,42.387,102.797,71.833,40.625,107.377,44.100,39.375,83.771,366.727,60.593,86.938,84.000,43.217,80.285,279.500,52.778,80.617,38.000,44.163,96.008,89.455,43.985,75.770,72.071,39.289,75.843,158.000,21.927,91.849,14.500,51.330,69.563,40.625,66.226,76.189,148.941,54.139,86.775,381.500,62.889,63.515,39.600,33.681,95.478,34.769,47.422,64.083
396,54.769,42.361,102.713,66.000,40.575,107.922,111.800,39.397,83.814,459.091,60.649,86.914,126.727,43.318,80.132,333.125,52.790,80.586,83.375,43.948,96.010,30.000,43.991,75.725,91.071,39.289,75.274,90.750,21.873,91.819,19.500,51.747,69.256,12.000,66.230,76.279,196.471,54.081,86.760,201.250,62.962,63.531,115.400,33.881,95.397,60.077,47.251,64.069
397,30.231,42.297,102.849,93.167,40.665,107.685,113.400,39.427,83.977,502.545,60.658,86.955,236.727,43.242,80.194,282.875,52.894,80.634,91.250,44.093,95.978,54.182,43.998,75.893,141.286,39.439,75.722,126.500,21.930,92.011,75.167,51.485,69.419,44.250,66.183,76.432,165.412,54.140,86.957,290.250,62.831,63.514,76.200,33.780,95.309,43.385,47.382,63.789
398,46.154,42.232,102.622,100.333,40.657,107.545,80.000,39.141,83.930,516.727,60.602,86.901,93.273,43.368,80.194,268.000,52.908,80.629,107.375,43.964,95.831,36.909,44.102,76.076,119.929,39.345,75.511,110.750,21.721,91.710,24.500,51.746,69.439,62.000,66.286,76.134,262.941,54.206,86.917,308.250,62.916,63.573,74.100,33.729,95.007,54.923,47.440,63.985
399,30.077,42.060,102.859,53.500,40.518,107.864,68.500,39.229,83.843,500.182,60.592,86.989,115.273,43.336,80.240,262.000,52.818,80.583,81.875,43.979,95.916,59.455,44.078,75.568,131.214,39.335,75.604,122.500,21.679,91.763,50.500,51.741,69.366,53.625,66.177,75.992,189.647,54.046,86.705,314.500,62.945,63.607,90.100,33.805,95.154,36.077,47.463,64.181
400,70.000,42.229,102.700,39.667,40.551,107.369,99.800,39.345,83.892,496.364,60.623,86.950,93.273,43.203,80.284,347.875,52.877,80.601,40.500,44.053,95.654,26.545,43.897,75.271,105.143,39.414,75.720,82.750,21.805,91.745,42.000,51.584,69.235,46.125,66.093,76.253,208.588,54.126,86.721,301.750,62.971,63.546,121.100,33.829,95.159,55.769,47.404,64.064
401,58.538,42.029,102.690,42.667,40.579,107.329,99.200,39.293,83.888,653.636,60.647,87.015,191.455,43.191,80.038,421.375,52.830,80.554,122.500,44.119,96.014,42.182,43.781,75.810,68.500,39.159,75.445,118.250,21.845,91.705,31.167,51.418,69.502,92.000,66.128,76.053,172.000,54.102,86.836,138.500,62.929,63.514,61.100,33.925,94.986,62.231,47.359,64.099
402,56.231,42.123,102.651,65.667,40.761,107.604,92.400,39.366,84.039,592.182,60.599,86.911,109.091,43.303,80.168,363.625,52.945,80.536,69.250,44.132,95.872,39.273,43.932,75.798,150.000,39.375,75.616,99.250,21.910,91.705,4.167,51.355,69.570,43.500,66.454,76.230,175.529,54.152,87.104,284.250,62.902,63.523,101.200,33.761,95.228,58.385,47.413,63.999
403,46.231,42.339,102.670,71.500,40.523,107.630,108.400,39.396,84.222,561.091,60.584,86.952,144.727,43.252,80.187,252.750,52.866,80.552,108.875,44.149,96.005,44.000,43.929,75.976,140.000,39.268,75.730,91.250,21.909,91.977,17.000,51.360,69.373,148.000,66.223,76.377,181.176,54.083,86.991,303.000,62.935,63.531,130.900,33.792,95.136,79.385,47.389,63.800
404,31.308,42.220,102.916,27.000,40.556,107.765,68.300,39.402,83.928,508.000,60.569,86.918,99.455,43.350,80.097,265.750,52.874,80.598,69.500,44.182,95.827,51.455,43.755,75.978,81.286,39.429,75.943,201.250,21.912,91.720,11.333,51.747,69.376,240.125,66.250,76.272,213.176,54.073,86.865,410.250,62.906,63.582,114.700,33.680,95.185,55.000,47.387,63.855
405,59.385,42.146,102.597,71.500,40.613,107.471,90.000,39.348,84.141,569.636,60.526,86.905,144.182,43.141,80.183,293.875,52.748,80.521,110.250,43.995,96.014,110.000,44.019,75.791,65.714,39.448,75.592,220.750,21.989,91.807,17.333,51.701,69.675,253.875,66.110,76.120,221.647,54.163,86.777,216.750,62.840,63.511,96.000,33.947,95.137,74.769,47.416,63.840
406,68.769,42.209,102.702,66.333,40.707,107.391,69.100,39.337,83.622,525.818,60.635,86.871,113.273,43.284,80.245,319.500,52.926,80.549,52.375,44.139,95.688,37.818,43.884,75.817,141.286,39.269,75.696,87.250,21.751,91.626,36.500,51.646,69.405,211.750,66.058,76.243,197.294,54.183,87.048,354.500,62.921,63.569,91.000,33.817,95.348,43.923,47.293,64.136
407,49.385,41.924,102.765,112.667,40.748,107.606,72.000,39.472,84.141,414.727,60.568,86.982,81.273,43.177,80.147,279.250,52.806,80.637,119.125,44.084,95.891,22.182,43.840,75.688,103.714,39.499,75.664,165.750,21.733,91.612,5.333,51.334,69.314,141.250,66.099,76.241,173.059,54.043,86.838,202.250,62.972,63.536,95.000,33.631,95.092,46.846,47.174,63.816
408,54.154,41.725,102.758,55.167,40.660,107.667,109.100,39.142,83.894,537.818,60.677,86.887,105.091,43.206,80.237,321.375,52.905,80.625,141.250,44.010,95.939,41.091,43.764,75.969,146.857,39.351,75.664,95.000,21.817,91.699,57.000,51.412,69.586,97.500,66.254,76.210,162.706,54.103,86.939,212.250,62.922,63.524,112.000,33.854,95.228,51.769,47.274,64.027
409,32.538,42.182,102.674,67.833,40.856,107.370,70.700,39.457,84.097,606.545,60.657,86.891,116.000,43.287,80.326,382.500,52.837,80.606,100.500,43.980,95.948,80.909,43.978,75.649,120.786,39.487,75.748,155.250,21.873,91.710,42.667,51.378,69.222,175.125,66.368,76.263,126.353,54.034,86.816,319.250,62.969,63.543,84.000,33.752,95.124,60.000,47.723,63.827
410,67.538,42.060,102.737,65.167,40.687,107.530,53.100,39.241,83.974,574.182,60.667,86.930,114.909,43.124,80.106,231.375,52.931,80.690,114.250,43.970,95.918,38.364,43.865,75.913,131.214,39.325,75.903,86.750,21.943,91.792,50.000,51.783,69.435,107.875,65.963,76.235,143.294,54.078,86.782,403.250,63.042,63.568,105.500,33.906,95.270,84.462,47.421,63.914
411,34.615,42.011,102.694,46.167,40.492,107.471,90.200,39.368,83.937,346.000,60.632,86.941,127.636,43.280,80.150,239.125,52.857,80.654,119.500,43.892,96.024,40.182,43.896,75.802,72.929,39.282,75.688,178.250,21.863,91.770,57.667,51.354,69.616,58.125,66.253,76.464,218.118,54.104,87.031,253.250,62.881,63.541,77.400,33.838,95.400,29.077,47.364,63.908
412,72.692,42.288,102.778,59.500,40.505,107.541,54.800,39.294,84.126,546.545,60.634,86.873,166.545,43.218,80.074,230.625,52.758,80.605,65.875,44.009,95.891,32.000,43.789,75.897,114.286,39.359,75.558,20.500,21.745,92.006,24.000,51.374,69.634,51.625,66.399,76.202,159.176,54.123,86.692,382.250,62.819,63.548,100.000,33.864,95.144,66.462,47.422,64.099
413,59.231,42.344,102.812,117.333,40.749,107.639,79.800,39.342,83.930,391.455,60.583,86.919,199.091,43.200,80.100,253.000,52.873,80.706,113.375,43.983,95.933,106.364,43.779,75.785,123.143,39.295,75.657,129.000,21.990,91.704,62.000,51.345,69.427,27.875,66.271,76.040,165.412,54.078,87.050,456.750,62.904,63.632,161.200,33.892,95.096,66.769,47.221,63.896
414,62.692,42.038,102.666,143.667,40.617,107.712,123.600,39.434,83.821,411.273,60.610,86.937,187.818,43.191,80.253,362.875,52.898,80.607,77.000,44.105,95.848,58.364,43.717,75.517,114.643,39.324,75.809,132.250,21.867,91.699,16.667,51.820,69.456,107.875,66.169,76.100,185.647,54.091,87.024,264.750,62.949,63.542,70.600,33.851,95.239,36.077,47.297,63.815
415,55.615,42.154,102.823,117.667,40.796,107.560,101.800,39.360,84.066,487.636,60.608,86.952,84.364,43.157,80.374,331.375,52.831,80.529,70.500,43.930,96.009,60.727,43.962,75.832,102.143,39.419,75.805,46.500,21.607,91.743,23.833,51.236,69.584,45.000,65.835,76.058,193.647,54.046,86.826,263.250,62.900,63.559,85.100,33.894,95.287,46.538,47.143,63.909
416,62.538,42.145,102.720,57.667,40.466,107.604,108.900,39.418,83.933,465.273,60.579,86.959,147.636,43.256,80.185,352.250,52.820,80.545,56.125,44.315,95.972,76.727,43.826,75.846,85.714,39.253,75.747,39.500,21.981,91.587,13.000,51.388,69.595,79.750,66.098,76.098,153.176,54.071,86.667,250.750,62.985,63.486,353.700,33.852,95.239,48.615,47.243,63.956
417,61.308,42.035,102.779,77.000,40.511,107.467,113.300,39.443,83.807,620.909,60.596,86.810,186.545,43.224,79.934,261.375,52.937,80.597,92.625,44.019,95.822,77.455,43.711,75.955,130.429,39.368,75.792,128.750,21.899,91.556,34.667,51.555,69.413,37.125,66.190,76.350,208.471,54.133,86.822,349.750,62.968,63.530,404.200,33.793,95.319,44.615,47.314,63.985
418,35.385,42.558,102.736,82.167,40.609,107.691,138.000,39.348,84.098,540.545,60.652,86.942,136.545,43.342,80.256,364.500,52.886,80.647,95.750,43.968,95.994,77.455,43.802,75.761,134.571,39.322,75.461,74.500,21.784,91.808,66.167,51.448,69.533,69.250,66.209,76.351,198.824,54.082,86.880,190.500,62.891,63.563,248.200,33.879,95.172,48.692,47.227,63.892
419,64.000,41.920,102.586,161.500,40.529,107.532,131.000,39.466,84.143,436.000,60.627,86.819,185.455,43.306,80.208,313.000,52.825,80.632,100.250,44.003,95.914,42.182,44.005,76.114,92.429,39.368,75.721,239.750,21.658,91.932,12.667,51.627,69.648,28.750,66.074,76.368,210.824,54.064,86.826,359.250,62.950,63.565,217.700,33.875,95.213,26.462,47.468,63.868
420,98.615,41.951,102.827,74.000,40.653,107.587,60.500,39.246,84.007,588.909,60.632,86.963,113.273,43.295,80.260,326.250,52.773,80.663,93.500,44.046,96.035,54.364,43.922,75.943,104.643,39.437,75.777,174.750,21.942,91.688,22.167,51.508,69.434,41.250,66.145,76.261,148.706,54.094,86.963,311.750,62.925,63.568,153.500,33.883,95.111,23.154,47.570,64.215
421,284.462,42.096,102.810,155.167,40.747,107.608,94.400,39.381,84.145,475.636,60.654,86.974,79.818,43.140,79.981,263.375,52.698,80.582,74.375,44.097,95.804,38.364,43.978,75.611,117.929,39.284,75.720,139.250,21.736,91.893,61.167,51.267,69.636,45.500,66.211,76.075,268.941,54.178,86.906,272.250,62.906,63.556,92.600,33.892,95.256,41.231,47.410,64.191
422,268.154,41.982,102.862,122.167,40.771,107.525,154.800,39.471,84.037,444.727,60.643,86.914,103.636,43.327,80.117,305.625,52.824,80.641,103.250,43.968,96.091,80.545,43.824,75.748,100.286,39.315,75.461,100.500,21.941,91.759,55.500,51.366,69.105,57.625,66.177,76.137,145.882,54.093,86.944,318.000,62.945,63.508,80.000,33.752,95.422,26.923,47.744,63.881
423,211.538,42.066,102.886,47.667,40.647,107.557,155.000,39.399,83.934,513.273,60.598,87.018,125.636,43.230,80.181,221.125,52.853,80.681,78.750,44.028,96.049,88.182,43.957,75.774,83.786,39.337,75.630,159.000,21.816,91.691,2.000,51.615,69.285,39.125,66.261,75.929,159.529,54.175,86.805,244.250,62.765,63.536,124.500,33.821,95.207,75.077,47.349,64.004
424,112.385,42.206,102.794,75.500,40.616,107.652,100.800,39.337,84.112,541.455,60.572,86.930,130.182,43.224,80.180,230.625,52.813,80.563,60.250,44.074,95.925,79.636,43.867,75.948,111.429,39.325,75.553,115.750,21.846,91.809,28.000,51.226,69.414,49.375,66.164,76.253,152.353,54.134,87.028,257.750,62.811,63.537,106.000,33.753,95.117,37.538,47.734,64.030
425,193.308,42.109,102.868,52.000,40.803,107.699,38.900,39.360,84.017,358.000,60.551,87.087,113.455,43.178,80.087,243.000,52.800,80.660,55.750,43.970,95.838,27.273,43.782,75.787,120.357,39.315,75.722,59.250,21.837,91.630,48.833,51.735,69.678,30.750,66.181,76.167,170.118,54.099,86.850,309.750,62.790,63.589,104.100,33.907,95.259,43.923,47.564,63.972
426,162.077,42.053,102.703,34.667,40.591,107.498,100.900,39.372,84.026,290.000,60.649,86.951,114.182,43.060,80.214,262.750,52.782,80.613,62.875,43.911,95.830,25.818,44.077,75.782,101.000,39.385,75.255,219.500,21.874,91.782,28.667,51.458,69.435,49.000,66.191,76.107,234.824,54.043,86.860,322.000,62.845,63.536,112.700,33.868,95.111,87.846,47.411,63.969
427,107.615,42.072,102.884,56.833,40.682,107.381,167.600,39.432,83.839,430.182,60.601,86.894,118.000,43.355,80.145,183.375,52.996,80.560,85.875,43.974,95.890,55.273,44.047,75.954,121.857,39.341,75.749,101.000,21.869,91.996,49.833,51.517,69.354,55.625,65.956,76.205,234.941,54.136,86.841,416.250,62.869,63.540,64.000,33.847,95.493,44.077,47.166,64.011
428,36.154,42.085,102.580,100.000,40.541,107.438,74.900,39.415,84.328,393.455,60.611,87.006,35.091,43.094,80.318,277.000,52.875,80.562,123.125,43.856,95.677,59.091,43.908,75.828,88.143,39.381,75.666,186.750,21.970,91.718,54.667,51.611,69.425,30.375,66.003,76.388,225.294,54.131,86.782,221.250,62.857,63.571,145.500,33.815,95.332,53.692,47.170,64.087
429,75.385,42.265,102.906,26.833,40.434,107.806,93.900,39.383,83.751,381.636,60.569,86.965,106.545,43.257,80.250,329.375,52.974,80.667,87.000,44.020,96.055,31.091,43.907,75.706,139.714,39.259,75.698,79.000,21.844,91.703,34.167,51.402,69.463,37.500,66.359,76.193,239.294,54.167,86.732,262.750,62.912,63.561,116.400,33.832,94.999,68.077,47.192,63.968
430,109.923,41.976,102.928,58.667,40.740,107.318,110.200,39.418,84.006,416.727,60.632,86.911,138.545,43.364,80.061,347.750,52.773,80.522,105.875,43.984,96.050,60.545,43.950,75.666,114.857,39.325,75.529,88.750,21.803,91.826,32.333,51.276,69.033,65.875,65.927,76.325,278.471,54.086,86.766,331.500,62.793,63.529,124.400,33.799,95.228,31.769,47.553,63.805
431,46.385,42.193,102.765,45.833,40.550,107.488,117.600,39.471,84.017,457.091,60.555,86.920,110.364,43.256,80.272,287.125,52.816,80.513,63.125,44.057,95.902,35.636,43.895,75.857,129.000,39.360,75.652,277.000,21.893,91.839,9.500,51.577,69.149,63.375,66.271,76.321,144.235,53.998,87.020,222.750,62.911,63.523,82.600,33.848,95.247,30.385,47.281,63.809
432,68.846,42.095,102.944,64.000,40.692,107.604,56.900,39.499,83.804,457.818,60.660,87.018,147.273,43.205,80.140,269.375,52.821,80.555,107.000,43.887,95.914,21.636,43.638,75.620,107.071,39.381,75.618,112.500,21.830,91.863,22.000,51.469,69.891,24.750,66.118,76.190,155.882,54.095,86.561,380.250,62.925,63.474,63.300,33.822,95.116,84.077,47.430,63.907
433,46.077,41.972,102.733,80.667,40.726,107.552,87.800,39.463,84.090,478.727,60.562,86.952,169.091,43.309,80.096,296.500,52.787,80.587,73.500,44.035,95.972,36.182,43.993,75.744,118.000,39.368,75.496,53.750,21.874,91.774,64.333,51.371,69.328,55.250,66.121,76.246,191.059,54.048,86.853,307.500,63.089,63.566,150.000,33.772,95.206,43.231,47.429,64.050
434,39.846,42.204,102.724,67.833,40.431,107.473,90.300,39.298,83.959,330.000,60.588,86.806,71.636,43.149,80.200,223.125,52.850,80.581,74.875,43.978,95.712,34.000,43.790,75.966,136.643,39.252,75.777,158.750,21.792,91.642,29.500,51.443,69.313,62.875,66.229,76.297,166.824,54.089,87.152,362.250,62.903,63.583,97.800,33.795,95.207,60.462,47.480,63.972
435,39.615,42.049,102.698,42.000,40.595,107.681,114.500,39.403,83.991,389.818,60.595,86.914,110.182,43.232,80.248,319.125,52.918,80.589,68.500,44.150,96.107,10.909,43.653,75.914,88.643,39.418,75.630,148.250,21.849,91.723,2.333,51.349,69.861,36.875,66.062,76.249,231.412,54.119,86.774,297.500,62.912,63.551,84.600,33.709,95.158,38.615,47.601,63.932
436,56.846,42.061,102.616,90.833,40.804,107.454,110.100,39.443,83.897,341.636,60.637,86.914,87.091,43.097,80.187,279.375,52.853,80.590,66.875,44.048,95.989,52.909,43.864,75.861,105.786,39.339,75.555,97.500,21.996,91.853,41.833,51.442,69.244,83.125,66.179,76.319,220.235,54.041,86.886,251.500,62.887,63.540,122.100,33.928,94.929,57.385,47.439,64.004
437,63.154,42.042,102.895,71.833,40.812,107.700,75.600,39.381,84.086,408.364,60.647,86.996,114.182,43.318,80.077,257.500,52.752,80.670,72.625,44.011,95.879,35.273,43.796,76.179,94.786,39.340,75.733,135.250,21.786,91.782,38.833,51.531,69.624,43.625,66.316,76.125,206.235,54.109,86.854,358.750,62.944,63.576,83.900,33.690,95.353,58.615,47.258,63.981
