 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19
193,103.875,66.147,66.064,362.909,63.896,69.256,231.667,70.247,67.643,297.750,73.446,60.616,356.250,73.503,72.391,381.300,75.769,76.867,291.375,68.246,70.741,95.125,42.395,56.307,270.190,67.294,74.941,393.333,76.107,67.754,553.875,67.744,95.161,219.385,62.517,61.656,247.375,60.807,69.913,1368.250,68.128,56.407,377.200,67.151,61.837,35.500,62.542,54.645,165.667,70.082,59.976,35.250,36.150,60.690,301.000,71.374,70.218
194,76.438,65.950,65.976,292.818,63.897,69.237,276.333,70.260,67.667,368.250,73.484,60.667,421.750,73.506,72.443,481.950,75.795,76.984,448.250,68.233,70.746,147.750,42.337,56.368,210.667,67.168,74.821,418.222,76.120,67.771,730.500,67.763,95.124,232.808,62.488,61.683,196.875,60.862,70.017,1697.833,68.096,56.388,257.400,67.149,61.828,46.625,62.359,54.834,356.500,70.020,59.976,86.167,36.475,60.781,359.000,71.383,70.266
195,146.375,66.037,66.102,246.636,63.907,69.142,240.500,70.236,67.702,256.500,73.514,60.641,389.625,73.445,72.432,405.500,75.746,76.982,218.125,68.282,70.717,77.625,42.137,56.372,293.333,67.303,74.950,410.333,76.134,67.775,938.375,67.724,95.124,196.846,62.519,61.673,247.875,60.824,70.034,1221.833,68.116,56.403,261.100,67.141,61.818,50.750,62.056,54.539,185.333,69.912,59.942,90.333,36.433,60.715,302.333,71.338,70.285
196,170.688,65.871,66.135,244.182,63.978,69.130,252.083,70.361,67.753,321.375,73.490,60.716,239.000,73.464,72.507,364.300,75.778,76.911,426.125,68.181,70.725,136.625,42.377,56.399,266.619,67.376,74.875,353.333,76.130,67.731,930.500,67.781,95.140,183.808,62.516,61.632,234.375,60.822,69.967,935.417,68.105,56.420,379.400,67.168,61.834,81.500,62.246,54.684,246.333,69.880,59.936,90.333,36.284,60.716,433.667,71.310,70.246
197,79.375,66.008,66.079,308.364,63.939,69.145,274.417,70.246,67.606,241.250,73.516,60.575,232.250,73.476,72.410,389.950,75.777,76.964,321.875,68.270,70.653,153.375,42.232,56.440,338.524,67.239,74.936,315.667,76.133,67.760,1051.125,67.756,95.099,204.462,62.473,61.719,283.875,60.807,70.023,1235.583,68.131,56.369,229.600,67.153,61.671,37.938,62.363,54.752,306.500,69.996,59.976,96.583,36.207,60.685,267.833,71.300,70.265
198,93.688,65.951,66.077,368.000,63.974,69.231,287.750,70.344,67.640,209.500,73.474,60.631,368.500,73.480,72.430,378.750,75.672,76.948,328.375,68.233,70.791,143.625,42.352,56.438,897.000,67.288,74.942,328.222,76.035,67.684,1138.750,67.730,95.126,217.808,62.474,61.703,276.625,60.857,69.986,684.667,68.124,56.323,283.900,67.194,61.788,34.750,62.371,54.649,169.667,69.771,59.940,22.083,36.137,60.587,182.333,71.312,70.307
199,105.625,66.000,66.227,352.455,63.940,69.148,185.500,70.248,67.590,263.250,73.505,60.725,272.875,73.421,72.426,355.000,75.716,76.873,413.000,68.264,70.769,102.500,42.480,56.424,1569.190,67.283,74.910,252.778,76.126,67.772,868.500,67.742,95.140,247.192,62.578,61.676,374.500,60.804,69.999,526.333,68.074,56.406,202.400,67.152,61.934,96.688,62.310,54.775,176.667,70.061,59.998,98.000,36.117,60.790,297.333,71.316,70.290
200,140.875,65.974,66.188,292.091,63.892,69.220,197.833,70.199,67.609,284.625,73.489,60.711,327.500,73.475,72.388,327.400,75.745,77.029,347.500,68.245,70.729,90.625,42.268,56.437,1479.000,67.266,74.912,385.889,76.201,67.745,849.625,67.781,95.116,132.654,62.500,61.595,211.125,60.744,69.988,1030.417,68.136,56.398,377.400,67.165,61.812,93.062,62.147,54.634,187.667,69.889,59.945,28.833,36.603,60.689,372.333,71.342,70.276
201,98.938,65.850,66.021,372.545,63.927,69.126,192.083,70.340,67.712,269.625,73.428,60.745,402.875,73.470,72.431,240.400,75.730,76.864,259.375,68.164,70.676,91.500,42.191,56.455,1156.905,67.250,74.886,380.222,76.115,67.770,700.875,67.767,95.156,257.577,62.529,61.662,451.875,60.837,69.978,1144.417,68.154,56.391,373.600,67.135,61.811,44.875,62.396,54.664,144.167,69.885,59.932,94.417,36.199,60.640,284.667,71.406,70.247
202,117.000,65.865,66.177,326.909,63.899,69.255,122.833,70.398,67.546,303.125,73.455,60.664,485.000,73.501,72.404,407.100,75.753,76.945,454.750,68.250,70.718,214.875,42.447,56.422,1206.524,67.251,74.931,464.889,76.108,67.745,998.375,67.730,95.121,233.346,62.502,61.733,212.375,60.801,70.018,957.500,68.118,56.340,260.800,67.175,61.800,64.062,62.275,54.712,251.500,69.888,60.025,76.333,36.445,60.768,224.167,71.297,70.291
203,112.000,66.032,65.977,356.727,63.931,69.319,264.750,70.193,67.589,160.500,73.534,60.666,358.125,73.575,72.345,439.550,75.746,76.992,225.000,68.248,70.797,95.000,42.325,56.406,887.667,67.280,74.936,367.111,76.180,67.755,868.375,67.743,95.152,203.538,62.510,61.693,313.750,60.762,70.065,672.833,68.122,56.381,221.900,67.172,61.910,69.250,62.185,54.861,255.167,69.907,59.924,40.750,35.966,60.693,280.500,71.434,70.252
204,77.438,66.101,66.186,345.727,63.931,69.200,193.333,70.315,67.630,120.375,73.542,60.556,284.375,73.469,72.448,347.050,75.741,77.011,267.250,68.279,70.809,130.125,42.429,56.459,631.000,67.291,74.940,1074.111,76.167,67.756,767.750,67.739,95.119,229.423,62.564,61.522,241.250,60.749,69.978,447.833,68.127,56.404,298.100,67.175,61.764,75.438,62.349,54.790,244.000,69.962,59.959,72.083,36.257,60.627,338.500,71.396,70.245
205,145.625,65.887,65.972,459.364,63.950,69.122,165.333,70.282,67.654,149.875,73.526,60.724,349.625,73.513,72.503,499.550,75.805,76.999,344.000,68.258,70.692,61.500,42.296,56.340,774.619,67.284,74.887,1696.222,76.133,67.783,1126.500,67.739,95.102,219.885,62.459,61.703,170.125,60.890,70.113,261.500,68.185,56.407,248.000,67.179,61.749,54.625,62.329,54.835,144.667,69.867,59.994,97.417,36.384,60.643,341.667,71.335,70.248
206,146.938,65.980,66.037,385.364,63.893,69.196,163.917,70.234,67.687,201.125,73.461,60.699,388.875,73.471,72.285,426.700,75.721,76.975,315.375,68.244,70.740,118.875,42.380,56.365,1153.000,67.264,74.947,1811.000,76.160,67.767,1276.000,67.744,95.090,229.769,62.575,61.710,229.125,60.841,70.079,265.167,68.101,56.306,291.500,67.131,61.677,93.312,62.255,54.854,103.833,69.917,59.973,23.583,36.062,60.709,274.833,71.335,70.287
207,78.625,65.850,65.828,209.727,63.972,69.160,127.667,70.120,67.604,141.125,73.416,60.676,343.625,73.519,72.423,607.900,75.702,76.941,567.375,68.190,70.809,136.500,42.410,56.392,1052.238,67.282,74.912,1293.444,76.115,67.789,1418.875,67.747,95.136,251.462,62.560,61.655,196.625,60.892,70.023,199.833,68.088,56.438,238.000,67.136,61.900,59.125,62.398,54.766,305.000,69.915,60.054,142.000,36.288,60.707,326.500,71.255,70.233
208,115.500,65.969,66.158,294.455,63.954,69.288,250.417,70.260,67.607,165.125,73.456,60.693,457.750,73.482,72.406,434.900,75.788,76.931,282.000,68.215,70.680,75.375,42.398,56.420,1036.476,67.296,74.915,896.889,76.087,67.711,1260.875,67.743,95.159,271.346,62.603,61.607,289.250,60.878,70.028,196.250,68.123,56.420,158.500,67.142,61.631,98.688,62.210,54.803,177.167,69.977,60.049,158.333,36.229,60.709,314.167,71.286,70.290
209,121.500,66.008,66.157,349.273,63.974,69.216,136.167,70.110,67.672,166.125,73.452,60.726,440.375,73.475,72.452,481.300,75.772,76.888,442.000,68.271,70.735,103.625,42.178,56.413,929.143,67.292,74.906,721.444,76.141,67.777,1270.375,67.748,95.173,252.462,62.537,61.717,326.000,60.813,70.022,216.917,68.131,56.476,379.500,67.159,61.808,37.812,62.356,54.674,135.000,69.939,59.999,111.583,36.196,60.754,310.667,71.384,70.257
210,102.125,65.982,66.159,396.000,63.925,69.129,152.250,70.298,67.626,239.750,73.414,60.793,358.500,73.511,72.420,526.250,75.740,76.986,316.125,68.239,70.795,122.500,42.288,56.341,1165.810,67.304,74.951,732.000,76.106,67.729,1411.875,67.766,95.175,314.000,62.514,61.571,402.875,60.812,70.046,156.167,68.070,56.377,294.800,67.154,61.834,72.875,62.186,54.762,157.167,69.925,59.948,112.083,36.259,60.670,511.833,71.366,70.227
211,113.125,65.920,66.088,402.000,63.896,69.198,163.333,70.344,67.624,148.750,73.453,60.683,424.125,73.515,72.337,468.000,75.759,76.970,366.875,68.252,70.733,84.625,42.279,56.289,1129.238,67.295,74.913,656.222,76.147,67.771,1069.625,67.747,95.115,321.654,62.495,61.591,396.125,60.760,70.007,143.917,68.158,56.476,358.000,67.171,61.733,109.312,62.338,54.667,100.167,69.912,59.924,135.333,36.196,60.730,171.167,71.452,70.248
212,95.438,65.963,66.115,324.273,63.910,69.222,294.083,70.242,67.673,252.000,73.490,60.666,374.375,73.474,72.407,500.600,75.690,76.935,331.625,68.158,70.748,165.500,42.311,56.355,1228.524,67.297,74.911,366.000,76.100,67.783,1580.250,67.788,95.131,690.808,62.502,61.698,382.000,60.857,69.992,173.083,68.155,56.356,535.000,67.164,61.757,120.938,62.318,54.743,324.333,69.878,60.033,101.000,36.520,60.688,290.667,71.392,70.205
213,143.312,65.947,66.117,216.818,63.953,69.156,241.000,70.253,67.642,297.250,73.451,60.695,417.750,73.490,72.382,474.100,75.761,76.920,310.125,68.222,70.736,206.000,42.305,56.440,1066.238,67.319,74.938,430.444,76.130,67.790,2018.625,67.747,95.134,789.577,62.548,61.658,419.375,60.861,70.048,184.250,68.093,56.378,380.700,67.160,61.745,312.688,62.248,54.776,214.333,69.852,60.026,102.417,36.516,60.731,169.833,71.241,70.267
214,121.250,65.876,66.209,297.909,63.916,69.109,131.417,70.215,67.551,144.875,73.573,60.603,315.250,73.507,72.398,434.500,75.777,76.917,424.250,68.219,70.773,79.500,42.406,56.398,1104.619,67.247,74.908,618.889,76.140,67.720,1835.000,67.777,95.135,540.308,62.567,61.596,192.750,60.809,70.062,139.500,68.115,56.362,374.900,67.149,61.915,315.750,62.301,54.774,168.167,69.886,59.993,67.417,36.218,60.742,225.000,71.322,70.295
215,125.500,66.051,66.191,335.364,63.934,69.193,113.750,70.090,67.757,214.125,73.533,60.670,301.125,73.567,72.457,500.650,75.782,76.991,490.500,68.222,70.735,257.500,42.342,56.339,1147.048,67.278,74.960,398.333,76.165,67.628,1545.250,67.737,95.124,508.423,62.501,61.573,190.500,60.774,70.012,164.000,68.076,56.370,255.600,67.150,61.855,329.625,62.248,54.818,206.833,69.830,60.010,76.333,36.524,60.715,410.833,71.390,70.254
216,95.625,66.005,66.163,301.182,63.974,69.207,207.333,70.372,67.577,183.375,73.432,60.660,403.250,73.592,72.448,574.750,75.776,76.992,416.000,68.233,70.727,79.500,42.325,56.445,1077.190,67.299,74.898,336.333,76.167,67.720,1372.125,67.751,95.168,383.308,62.557,61.651,232.875,60.846,69.996,296.583,68.128,56.404,313.700,67.143,61.744,254.688,62.305,54.735,142.000,69.875,59.991,161.667,36.346,60.705,248.500,71.294,70.267
217,75.500,66.066,66.023,291.000,63.941,69.233,185.167,70.312,67.600,151.750,73.468,60.663,359.250,73.529,72.401,516.750,75.726,76.882,544.750,68.257,70.774,121.875,42.462,56.402,1218.429,67.283,74.924,311.333,76.148,67.746,772.375,67.760,95.120,305.731,62.533,61.639,184.750,60.756,70.058,116.833,68.129,56.474,752.000,67.177,61.785,125.625,62.233,54.724,328.000,69.866,60.051,65.500,36.141,60.643,604.833,71.336,70.265
218,111.312,65.960,66.327,269.182,63.953,69.131,184.000,70.276,67.726,429.000,73.594,60.699,369.625,73.493,72.502,401.900,75.781,77.032,2240.500,68.243,70.767,106.875,42.208,56.427,843.952,67.283,74.939,249.778,76.058,67.777,637.500,67.746,95.148,797.346,62.553,61.673,245.875,60.772,70.084,226.500,68.250,56.398,388.000,67.145,61.773,81.250,62.195,54.701,220.667,69.883,60.042,106.667,36.441,60.629,1634.333,71.317,70.240
219,48.625,66.021,66.113,179.182,63.960,69.191,180.333,70.251,67.725,412.750,73.422,60.686,366.625,73.543,72.446,388.650,75.731,76.980,2587.125,68.250,70.743,202.875,42.309,56.428,644.762,67.345,74.904,441.556,76.126,67.721,644.625,67.744,95.087,617.962,62.509,61.625,284.125,60.785,69.955,158.833,68.057,56.435,392.800,67.171,61.913,88.188,62.325,54.752,150.833,69.878,60.006,48.333,36.355,60.648,1605.833,71.374,70.257
220,128.625,66.096,66.182,241.636,63.962,69.190,169.000,70.318,67.691,462.125,73.523,60.754,397.000,73.526,72.479,364.500,75.746,76.968,2824.500,68.241,70.742,122.625,42.282,56.506,543.905,67.277,74.974,334.667,76.155,67.778,495.000,67.766,95.171,630.038,62.471,61.618,231.750,60.782,70.080,199.917,68.034,56.402,234.000,67.160,61.777,52.812,62.452,54.661,160.500,69.896,60.045,109.500,36.280,60.669,1958.500,71.330,70.246
221,70.125,65.898,66.208,502.364,63.950,69.172,177.750,70.273,67.780,654.875,73.557,60.689,409.375,73.506,72.363,421.000,75.782,76.982,2074.750,68.247,70.774,148.500,42.256,56.370,454.286,67.253,74.927,367.333,76.089,67.808,526.875,67.769,95.181,756.654,62.501,61.639,309.750,60.782,69.964,166.500,68.139,56.322,351.600,67.162,61.912,76.375,62.288,54.677,111.167,70.066,59.913,56.917,36.295,60.719,1777.500,71.308,70.275
222,132.188,65.935,66.213,401.818,63.896,69.164,280.917,70.279,67.566,706.250,73.523,60.709,392.125,73.534,72.405,437.750,75.744,76.970,2434.000,68.245,70.717,97.250,42.330,56.355,480.810,67.233,74.922,184.000,76.076,67.754,508.875,67.764,95.156,459.654,62.543,61.625,150.250,60.813,70.028,112.417,68.044,56.286,237.300,67.184,61.713,47.000,62.285,54.842,149.333,69.782,59.944,82.917,36.199,60.644,1562.167,71.322,70.247
223,118.500,66.003,66.098,305.909,63.954,69.161,266.083,70.229,67.603,451.750,73.522,60.708,300.875,73.471,72.396,468.050,75.718,76.954,2360.375,68.221,70.736,130.250,42.348,56.424,412.000,67.303,74.875,347.889,76.082,67.749,497.875,67.758,95.126,429.308,62.504,61.579,265.000,60.853,70.080,190.417,68.140,56.411,311.900,67.188,61.698,76.188,62.339,54.732,231.833,69.893,60.008,22.917,36.038,60.710,1537.000,71.321,70.276
224,137.062,65.911,66.098,413.545,63.928,69.241,90.000,70.301,67.634,378.250,73.500,60.694,384.500,73.526,72.411,428.750,75.693,76.957,2393.250,68.225,70.743,193.625,42.388,56.378,254.762,67.316,74.856,325.667,76.166,67.765,521.000,67.747,95.150,554.885,62.532,61.588,249.625,60.799,70.102,203.417,68.138,56.351,265.100,67.182,61.752,116.875,62.240,54.632,196.167,70.013,59.960,107.917,36.514,60.695,1344.500,71.319,70.263
225,106.625,65.951,66.064,379.818,63.925,69.136,254.917,70.255,67.626,332.250,73.532,60.710,309.750,73.415,72.429,471.950,75.687,77.006,2164.250,68.211,70.757,200.875,42.280,56.411,238.810,67.320,74.932,220.000,76.111,67.823,480.375,67.700,95.223,425.885,62.526,61.650,408.250,60.873,69.952,127.083,68.147,56.395,308.300,67.173,61.817,60.062,62.301,54.730,214.167,70.021,59.957,37.583,36.356,60.706,1280.500,71.331,70.270
226,107.188,65.902,66.206,426.636,63.951,69.188,181.417,70.340,67.628,269.625,73.508,60.669,431.250,73.510,72.526,497.150,75.788,76.969,1899.000,68.239,70.735,173.875,42.250,56.388,215.429,67.228,74.993,278.889,76.175,67.699,424.625,67.717,95.160,438.731,62.448,61.610,214.625,60.842,69.983,179.667,68.058,56.461,235.300,67.168,61.834,45.250,62.208,54.788,183.333,69.950,59.911,21.250,36.403,60.663,1073.000,71.333,70.259
227,137.375,65.994,66.044,322.273,63.898,69.196,211.083,70.227,67.719,224.000,73.461,60.763,389.625,73.494,72.370,420.400,75.736,76.910,1498.375,68.214,70.732,78.625,42.131,56.438,252.762,67.300,74.924,359.111,76.087,67.719,649.875,67.779,95.138,752.385,62.529,61.593,313.375,60.872,70.026,203.750,68.150,56.429,275.200,67.138,61.826,29.250,62.243,54.536,185.667,69.867,60.013,84.750,36.037,60.756,1103.333,71.355,70.256
228,120.688,65.977,66.152,421.364,63.906,69.129,276.917,70.333,67.719,267.750,73.567,60.629,446.750,73.444,72.469,454.950,75.697,76.953,1925.375,68.236,70.716,123.875,42.364,56.387,217.762,67.278,74.899,330.778,76.111,67.718,533.875,67.791,95.168,673.077,62.542,61.669,274.750,60.871,69.933,146.917,68.243,56.369,271.600,67.177,61.780,47.062,62.159,54.654,234.833,69.910,59.939,74.750,36.412,60.689,1100.167,71.349,70.273
229,116.000,65.964,66.082,576.455,63.904,69.223,205.750,70.289,67.668,207.750,73.472,60.776,367.250,73.490,72.430,388.850,75.732,76.791,1002.625,68.249,70.703,184.625,42.206,56.404,285.476,67.275,74.904,264.667,76.059,67.779,480.125,67.727,95.177,609.769,62.523,61.624,637.250,60.803,69.984,218.000,68.175,56.337,249.500,67.170,61.789,27.438,62.310,54.866,10.500,69.813,60.101,56.917,36.256,60.756,757.333,71.290,70.263
230,138.812,66.026,66.116,605.818,63.928,69.265,186.500,70.280,67.576,295.375,73.519,60.717,355.625,73.545,72.503,575.550,75.767,76.923,515.125,68.208,70.724,255.875,42.298,56.408,241.476,67.285,74.923,293.222,76.122,67.807,528.125,67.730,95.152,615.538,62.550,61.651,1541.000,60.808,70.012,195.583,68.153,56.447,225.300,67.156,61.692,61.125,62.265,54.693,226.833,69.748,59.976,33.750,35.987,60.729,334.000,71.395,70.244
231,95.625,65.909,66.194,708.364,63.943,69.259,89.417,70.126,67.674,186.125,73.459,60.656,262.750,73.528,72.439,370.900,75.693,76.909,409.125,68.247,70.773,137.375,42.366,56.459,225.952,67.288,74.904,313.778,76.127,67.738,423.000,67.779,95.084,718.154,62.496,61.653,1406.000,60.794,70.030,184.583,68.068,56.416,236.400,67.177,61.673,42.375,62.248,54.916,56.667,69.772,60.092,60.333,36.486,60.714,292.167,71.334,70.334
232,78.812,65.979,65.972,668.909,63.917,69.199,161.500,70.412,67.587,149.250,73.470,60.677,222.500,73.503,72.401,419.950,75.757,76.992,406.625,68.214,70.660,168.125,42.313,56.399,254.190,67.260,75.013,313.111,76.169,67.720,474.875,67.774,95.157,787.808,62.541,61.593,1228.000,60.837,70.034,130.417,68.141,56.396,242.000,67.158,61.795,72.562,62.078,54.771,177.000,69.858,59.969,61.500,36.119,60.670,223.833,71.340,70.302
233,206.875,65.970,66.097,532.455,63.932,69.223,205.167,70.260,67.673,154.500,73.479,60.815,287.000,73.470,72.429,503.600,75.735,76.986,351.750,68.290,70.689,152.000,42.430,56.384,219.619,67.238,74.932,270.444,76.091,67.768,680.125,67.837,95.153,708.231,62.548,61.689,997.000,60.844,70.014,243.250,68.066,56.481,261.400,67.192,61.741,115.500,62.234,54.862,93.833,69.778,59.926,40.000,36.468,60.712,424.667,71.343,70.296
234,376.812,65.971,66.115,1163.364,63.951,69.168,305.333,70.242,67.642,136.375,73.560,60.692,196.000,73.488,72.372,861.200,75.761,76.968,267.125,68.178,70.794,60.750,42.510,56.318,242.762,67.280,74.843,204.333,76.071,67.813,566.500,67.754,95.148,659.731,62.530,61.586,1021.500,60.822,70.038,259.333,68.116,56.452,320.000,67.129,61.898,61.250,62.301,54.514,121.333,69.864,60.027,104.000,36.644,60.701,223.667,71.397,70.278
235,530.812,65.993,66.067,2116.364,63.923,69.189,264.750,70.335,67.626,314.875,73.437,60.677,357.500,73.494,72.447,1169.750,75.725,76.951,348.125,68.308,70.729,92.375,42.222,56.382,255.381,67.277,74.952,293.333,76.134,67.714,507.375,67.758,95.168,740.962,62.497,61.567,1106.375,60.799,70.041,380.250,68.171,56.379,449.400,67.166,61.843,41.812,62.306,54.647,139.000,69.813,59.996,26.417,36.264,60.695,338.333,71.349,70.315
236,430.312,65.969,66.073,1891.818,63.921,69.176,167.667,70.391,67.697,155.875,73.491,60.679,368.875,73.526,72.428,1011.800,75.750,76.967,245.500,68.300,70.748,247.125,42.370,56.439,299.571,67.348,74.942,409.667,76.156,67.779,593.875,67.741,95.136,629.923,62.496,61.619,1144.500,60.842,70.030,538.583,68.151,56.407,218.500,67.122,61.862,35.500,62.507,54.562,427.167,69.856,60.006,57.917,36.185,60.671,374.167,71.349,70.283
237,361.062,65.930,66.104,1198.636,63.953,69.216,332.750,70.263,67.577,148.750,73.514,60.551,284.875,73.527,72.454,980.650,75.778,76.988,312.250,68.288,70.818,105.000,42.271,56.454,275.095,67.226,74.969,179.000,76.151,67.668,548.875,67.714,95.185,430.269,62.473,61.597,1047.625,60.813,70.000,735.667,68.107,56.406,203.500,67.157,61.856,47.812,62.005,54.793,494.167,69.894,59.994,37.750,36.653,60.667,303.500,71.372,70.217
238,385.688,65.946,66.025,793.545,63.910,69.121,213.250,70.345,67.651,351.000,73.461,60.611,218.625,73.434,72.410,1199.400,75.756,76.954,326.125,68.249,70.723,164.125,42.332,56.349,256.524,67.322,74.851,293.444,76.133,67.741,607.000,67.783,95.129,380.500,62.534,61.661,700.250,60.793,70.032,979.333,68.140,56.396,191.800,67.151,61.872,29.188,62.345,54.814,659.167,69.895,59.994,42.750,36.078,60.673,246.167,71.319,70.300
239,158.500,66.045,66.079,638.273,63.977,69.183,198.833,70.290,67.703,433.250,73.504,60.682,362.375,73.494,72.539,899.000,75.767,76.945,314.375,68.252,70.738,186.500,42.380,56.399,249.048,67.322,74.947,243.111,76.176,67.781,481.375,67.739,95.138,380.538,62.551,61.650,240.500,60.782,70.092,1384.667,68.137,56.379,222.000,67.178,61.816,91.188,62.379,54.604,619.167,69.895,59.990,43.083,36.454,60.660,346.000,71.308,70.270
240,152.500,65.959,66.111,502.364,63.970,69.127,242.583,70.269,67.746,286.625,73.526,60.656,317.125,73.476,72.389,746.600,75.727,76.930,329.375,68.289,70.727,139.500,42.279,56.431,230.571,67.230,74.992,275.778,76.111,67.771,553.875,67.748,95.141,321.500,62.514,61.699,609.375,60.826,70.020,921.917,68.101,56.469,281.000,67.140,61.721,73.750,62.212,54.764,683.333,69.938,59.986,59.333,36.591,60.702,259.667,71.319,70.302
