 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35
355,326.152,109.293,166.578,188.500,106.265,160.414,112.857,100.095,153.860,263.476,108.128,214.223,236.928,100.651,145.536,183.200,105.965,151.904,53.082,93.196,193.402,379.591,112.682,162.375,32.350,94.697,115.942,165.000,134.942,171.477,175.286,102.397,210.280,230.448,92.251,159.848,282.667,87.106,158.580,125.778,123.656,168.731,259.412,107.214,156.990,114.091,123.539,160.587,82.824,117.723,160.791,242.724,97.759,160.354,186.774,126.682,171.168,100.941,113.562,218.196,2718.189,117.697,173.713,540.278,118.050,168.229,182.227,90.038,153.451,199.833,65.665,101.445,98.865,129.978,174.393,56.091,57.063,104.042,463.750,69.403,97.600,15.308,134.905,178.419,202.812,124.758,151.784,78.375,95.131,150.436,208.839,98.982,149.955,56.889,127.158,178.175,143.250,129.217,168.651,98.250,130.179,161.423,75.000,112.237,151.204
356,365.392,109.348,166.472,246.567,106.128,160.282,129.667,99.874,153.774,341.857,108.203,214.304,293.159,100.695,145.476,198.267,106.082,151.817,25.311,93.487,193.364,393.091,112.624,162.392,26.075,94.212,115.509,139.500,134.665,171.576,242.000,102.375,210.212,230.276,92.122,159.908,290.667,87.074,158.639,160.667,123.553,168.714,347.294,107.301,157.030,111.136,123.218,160.428,90.882,117.573,161.053,272.828,97.625,160.360,232.903,126.765,171.343,72.353,113.597,218.551,1502.216,117.656,173.710,2660.889,118.105,167.970,200.500,90.052,153.444,144.733,65.572,101.516,108.919,129.932,174.636,58.182,56.821,104.116,480.875,69.383,97.642,38.846,134.779,178.011,123.812,124.780,151.891,101.625,95.336,150.293,214.000,98.934,149.807,63.333,127.378,178.119,182.688,129.162,168.825,138.042,130.169,160.965,117.200,112.257,151.844
357,277.089,109.319,166.588,221.600,106.212,160.390,742.667,99.982,153.650,1288.381,108.175,214.300,253.536,100.924,145.459,182.933,105.870,151.849,40.951,93.167,193.005,393.000,112.600,162.448,26.200,94.574,115.765,373.062,134.697,171.656,244.571,102.292,210.309,159.655,92.083,159.813,207.125,87.099,158.534,243.611,123.610,168.552,310.294,107.319,157.057,80.864,123.440,160.402,87.412,117.524,160.867,219.310,97.646,160.317,282.000,126.682,171.254,107.294,113.546,218.459,1444.270,117.657,173.743,2436.722,118.122,167.998,166.045,89.976,153.466,107.933,65.694,101.557,1401.189,130.040,174.332,67.045,57.074,103.785,415.958,69.303,97.617,36.923,134.731,178.134,117.188,124.704,151.821,112.875,95.269,150.177,296.258,99.118,149.777,28.222,127.320,177.923,477.875,129.187,168.874,298.833,130.188,160.832,84.300,112.110,151.828
358,271.316,109.436,166.499,234.433,106.309,160.330,604.714,100.163,153.720,1275.571,108.203,214.339,226.725,100.868,145.558,200.600,106.082,151.941,29.344,93.330,192.899,415.682,112.599,162.347,13.275,94.210,115.595,571.812,134.708,171.644,1968.048,102.348,210.320,188.034,92.187,159.785,320.125,87.206,158.514,173.944,123.553,168.578,295.353,107.257,157.041,154.273,123.381,160.234,77.176,117.841,160.873,169.690,97.778,160.255,240.968,126.671,171.239,92.412,113.518,218.221,1171.081,117.634,173.713,2079.917,118.102,167.989,167.727,90.118,153.367,172.667,65.948,101.590,963.351,130.025,174.306,44.682,57.069,104.037,459.375,69.358,97.681,18.231,135.184,178.323,146.125,124.756,151.682,126.750,95.217,150.148,267.161,99.033,149.814,58.056,127.661,178.152,459.312,129.192,168.961,407.708,130.186,160.986,83.100,112.099,151.447
359,315.873,109.244,166.529,205.600,106.190,160.488,584.429,100.044,153.732,674.238,108.228,214.324,203.217,100.825,145.476,227.833,106.135,151.757,49.541,93.067,193.275,414.727,112.563,162.387,16.400,94.906,115.153,463.125,134.728,171.505,1236.714,102.246,210.380,205.069,92.154,159.866,241.250,87.312,158.374,179.333,123.568,168.422,278.882,107.307,157.019,1319.864,123.386,160.452,84.059,117.633,160.952,205.897,97.582,160.488,248.129,126.652,171.224,92.000,113.709,218.099,641.351,117.634,173.736,2061.611,118.086,167.976,235.045,89.894,153.402,164.267,65.653,101.572,898.595,130.010,174.301,83.818,57.015,104.063,411.667,69.411,97.615,35.769,135.181,178.294,110.438,124.692,152.120,152.500,95.300,150.455,279.419,99.202,149.792,43.222,127.560,178.500,350.812,129.187,168.867,248.917,130.122,160.816,53.000,112.118,151.832
360,333.190,109.333,166.450,194.733,106.122,160.387,516.524,100.015,153.730,192.429,108.182,214.425,223.246,100.883,145.538,178.600,105.976,151.909,61.869,93.056,193.540,404.727,112.652,162.434,20.775,94.550,116.410,283.125,134.885,171.649,280.952,102.219,210.263,203.552,92.204,159.872,214.583,87.185,158.371,185.111,123.585,168.589,398.294,107.245,156.964,837.091,123.378,160.398,58.294,117.775,161.109,178.586,97.616,160.154,568.387,126.736,171.188,67.176,113.480,218.578,538.487,117.593,173.740,1504.694,118.090,167.994,137.682,89.988,153.478,128.467,65.852,101.383,478.919,130.004,174.403,44.000,56.880,104.042,440.042,69.326,97.672,18.692,134.992,178.201,84.250,124.780,151.630,83.000,95.410,150.151,174.452,99.158,149.743,34.056,127.554,177.727,333.812,129.170,168.851,73.417,130.106,160.919,66.400,112.239,151.705
361,294.456,109.481,166.655,246.233,106.324,160.319,297.714,100.128,153.735,125.571,108.215,214.235,230.609,100.716,145.492,215.467,106.036,151.898,45.672,93.154,192.916,357.318,112.685,162.532,24.250,94.419,115.704,280.125,134.759,171.439,169.810,102.277,210.311,190.966,92.140,159.769,271.625,87.254,158.559,145.333,123.711,168.685,270.882,107.194,157.056,200.409,123.453,160.460,95.471,117.665,160.838,176.966,97.596,160.208,765.290,126.692,171.194,78.647,113.602,218.106,343.622,117.568,173.668,505.611,118.076,167.913,159.182,90.072,153.331,154.133,65.830,101.451,358.324,129.910,174.189,67.000,57.316,104.141,462.042,69.402,97.658,51.308,134.863,177.774,97.312,124.779,152.120,43.250,95.355,150.378,273.935,99.033,149.812,41.222,127.446,177.938,486.375,129.021,168.897,100.375,130.029,161.189,143.600,112.143,151.397
362,294.456,109.458,166.429,180.267,106.177,160.270,249.143,100.024,153.658,128.095,108.202,214.513,223.391,100.760,145.450,210.800,106.028,151.872,34.164,93.007,193.011,453.045,112.729,162.519,22.425,94.489,115.893,180.188,134.847,171.583,126.810,102.155,210.472,207.483,92.154,159.741,290.875,87.116,158.324,113.722,123.645,168.454,344.824,107.306,157.134,105.000,123.412,160.460,39.412,117.829,160.648,181.310,97.497,160.399,638.387,126.693,171.249,86.647,113.369,218.253,252.486,117.761,173.766,387.278,118.034,168.070,139.682,90.064,153.310,122.767,65.852,101.508,196.595,129.995,173.948,56.955,56.983,104.304,455.958,69.443,97.614,23.692,135.015,177.700,129.438,124.765,151.789,165.500,95.146,150.387,203.419,99.230,149.911,64.833,127.425,178.179,425.500,128.970,168.816,91.500,130.202,160.666,89.000,112.040,151.686
363,322.759,109.471,166.616,196.200,106.219,160.356,184.429,99.984,153.725,124.095,108.052,214.263,216.812,100.628,145.551,194.833,106.010,151.755,30.557,93.252,193.502,449.000,112.633,162.424,20.700,94.175,116.045,215.938,134.816,171.401,181.000,102.334,210.339,211.586,92.246,159.840,287.833,87.134,158.321,157.778,123.453,168.532,286.765,107.274,157.016,100.864,123.303,160.568,85.824,117.694,160.883,204.483,97.522,160.494,570.968,126.723,171.267,90.471,113.474,218.131,352.811,117.615,173.727,386.778,118.080,168.012,87.500,90.273,153.402,136.900,65.758,101.498,149.243,130.103,174.308,56.091,57.008,104.025,385.583,69.450,97.630,29.154,135.008,178.172,91.562,124.896,151.749,84.875,95.448,150.302,154.065,98.878,149.999,42.556,127.271,177.625,430.562,128.992,168.876,111.250,130.002,160.957,74.300,112.374,151.564
364,337.468,109.356,166.581,142.233,106.090,160.291,259.571,100.127,153.692,127.762,108.196,214.202,198.232,100.631,145.527,223.533,105.969,151.918,39.377,93.158,193.095,314.500,112.646,162.450,14.650,94.702,115.740,145.375,134.752,171.451,188.714,102.214,210.266,217.241,92.298,159.765,265.708,87.146,158.505,93.778,123.761,168.670,289.059,107.276,156.977,114.909,123.414,160.507,29.235,117.813,161.203,160.103,97.500,160.456,220.710,126.718,171.325,105.882,113.596,218.438,309.838,117.637,173.721,334.111,118.134,168.045,142.045,89.994,153.381,158.367,65.829,101.573,128.919,130.102,174.120,49.000,57.302,104.190,409.958,69.318,97.682,25.231,134.654,177.960,127.562,124.734,151.895,48.750,95.778,150.374,207.032,99.017,149.822,54.389,127.543,177.888,249.750,129.164,168.644,88.542,130.247,160.996,56.000,112.356,151.690
365,284.354,109.441,166.515,151.600,106.233,160.441,670.714,100.110,153.722,96.762,108.336,214.331,231.304,100.694,145.545,193.933,105.961,151.844,44.230,93.323,193.215,494.727,112.702,162.345,9.750,94.464,115.751,179.688,134.884,171.606,206.381,102.292,210.258,252.310,92.181,159.688,247.750,87.171,158.437,160.667,123.780,168.565,360.294,107.297,157.012,95.318,123.357,160.443,100.000,117.710,160.370,217.690,97.559,160.382,122.839,126.669,171.242,122.235,113.522,218.435,336.054,117.680,173.669,356.250,118.059,167.998,168.045,90.003,153.420,79.767,65.485,101.524,134.919,129.996,174.401,48.000,57.163,104.171,468.292,69.423,97.644,12.923,134.761,178.156,101.875,124.645,151.832,94.125,95.404,150.372,320.516,99.055,149.914,48.722,127.499,178.220,148.000,129.052,168.725,133.458,130.006,160.917,39.200,112.202,151.729
366,274.253,109.388,166.434,185.833,106.227,160.272,534.476,100.077,153.732,179.143,108.190,214.268,219.333,100.812,145.547,219.500,105.907,151.831,68.197,93.247,193.252,460.455,112.717,162.392,17.350,94.253,115.799,181.875,134.830,171.527,173.857,102.364,210.301,225.448,92.129,159.740,296.292,87.016,158.375,214.556,123.717,168.664,333.118,107.260,157.069,91.455,123.429,160.627,44.765,117.966,160.768,174.138,97.486,160.416,202.774,126.734,171.065,126.059,113.406,218.435,294.108,117.676,173.728,361.000,118.131,167.956,163.136,90.129,153.416,130.233,65.852,101.574,130.811,129.950,174.380,51.636,56.742,104.058,426.167,69.355,97.598,20.077,135.272,178.299,182.438,124.759,151.762,141.875,95.399,150.402,239.742,98.976,149.873,34.944,127.347,178.379,130.438,129.284,168.673,70.333,130.062,160.778,100.700,112.248,151.447
367,315.696,109.338,166.557,116.767,106.143,160.282,341.905,100.042,153.668,176.762,108.135,214.515,197.159,100.815,145.455,240.167,106.083,151.601,43.344,93.198,192.958,398.091,112.701,162.508,25.250,94.501,115.388,140.188,134.881,171.365,175.000,102.245,210.317,184.793,92.132,159.704,298.000,87.067,158.333,140.500,123.573,168.566,291.000,107.223,156.984,101.318,123.162,160.384,68.647,117.920,160.726,158.862,97.593,160.344,225.935,126.658,171.219,123.471,113.600,218.269,295.730,117.746,173.744,396.000,118.069,167.960,131.591,90.178,153.403,99.533,65.753,101.455,116.324,129.905,174.214,65.091,57.389,104.010,424.875,69.356,97.732,12.231,135.317,177.953,138.188,124.707,151.927,117.000,95.292,150.454,228.065,99.096,149.906,79.222,127.542,177.817,201.438,128.881,168.612,91.083,130.033,160.829,79.300,112.442,151.472
368,359.747,109.304,166.470,144.233,106.094,160.240,445.000,100.142,153.651,114.381,108.335,214.470,223.101,100.701,145.534,231.400,106.036,151.705,37.836,93.088,193.544,431.364,112.540,162.428,35.350,94.465,115.701,138.812,135.025,171.535,197.429,102.352,210.128,202.759,92.181,159.835,221.208,87.131,158.423,183.389,123.680,168.549,270.588,107.232,157.167,89.500,123.399,160.474,41.647,117.911,160.790,162.448,97.654,160.461,174.258,126.656,171.337,1535.177,113.482,218.387,285.568,117.628,173.772,363.861,117.984,167.994,119.682,89.934,153.437,95.867,66.011,101.489,129.838,130.070,174.275,118.818,57.286,104.185,408.792,69.279,97.649,50.692,134.925,178.143,129.062,124.834,151.806,116.375,95.457,150.243,258.000,99.081,149.932,36.500,127.582,178.370,168.188,129.107,168.783,137.125,130.236,161.027,94.500,112.106,151.653
369,335.468,109.320,166.628,154.233,106.185,160.294,294.095,100.050,153.709,157.000,108.257,214.368,211.565,100.928,145.476,205.733,106.163,151.845,43.213,93.253,193.054,453.909,112.692,162.503,24.550,94.440,115.654,131.875,134.985,171.523,220.905,102.219,210.505,202.448,92.173,159.910,253.208,87.052,158.339,119.611,123.743,168.662,271.176,107.265,157.113,146.500,123.285,160.365,73.235,117.882,161.004,185.517,97.483,160.327,202.645,126.626,171.118,1037.235,113.447,218.408,231.838,117.555,173.743,333.111,118.090,167.978,150.045,90.028,153.232,83.400,65.736,101.631,114.703,130.013,174.528,64.591,57.085,104.179,465.750,69.340,97.612,47.000,134.608,178.249,136.562,124.634,151.736,115.375,95.327,150.421,278.516,98.985,149.925,25.833,127.657,178.349,182.062,129.117,168.726,125.542,130.212,160.761,94.000,112.219,151.660
370,362.481,109.374,166.522,180.500,106.110,160.328,396.000,99.960,153.724,119.810,108.200,214.351,240.348,100.957,145.415,176.067,106.060,151.784,39.049,93.192,193.054,412.227,112.608,162.450,27.850,94.429,115.522,204.438,134.770,171.495,158.238,102.273,210.290,200.000,92.112,159.868,241.292,87.088,158.388,181.611,123.814,168.496,209.412,107.364,156.975,122.182,123.384,160.518,48.647,117.605,160.898,189.138,97.590,160.200,252.968,126.637,171.387,426.176,113.481,218.348,353.135,117.692,173.643,296.694,118.120,168.016,147.909,90.270,153.420,79.167,65.638,101.514,132.432,129.999,174.188,74.409,56.838,103.996,358.417,69.444,97.691,14.846,134.774,178.105,89.938,124.874,151.855,48.250,95.197,150.271,247.935,99.114,149.820,81.111,127.688,178.253,214.625,129.082,168.634,114.542,130.091,160.868,63.400,112.341,151.459
371,320.405,109.383,166.438,140.100,106.189,160.284,233.619,100.089,153.682,119.952,108.293,214.080,201.884,100.561,145.509,231.200,105.982,151.909,43.016,93.269,193.197,498.773,112.740,162.386,21.175,94.265,115.645,153.500,134.718,171.585,135.714,102.203,210.472,203.207,92.181,159.851,280.000,87.098,158.494,119.389,123.595,168.325,273.882,107.284,157.088,94.318,123.526,160.397,40.412,117.790,161.017,201.069,97.574,160.492,240.581,126.795,171.412,86.941,113.381,218.512,315.622,117.685,173.696,364.222,117.933,168.047,160.364,90.164,153.467,60.567,65.690,101.385,113.459,129.949,174.139,38.682,56.888,104.013,417.583,69.443,97.628,22.615,134.869,177.955,132.562,124.904,151.719,106.750,95.368,150.550,294.839,99.135,150.029,63.278,127.545,177.836,170.625,129.139,168.607,100.333,130.113,160.870,102.800,112.042,151.660
372,296.608,109.342,166.598,172.700,106.363,160.466,184.810,100.152,153.749,81.286,108.401,214.537,250.116,100.783,145.550,217.400,105.942,151.866,38.656,92.979,193.204,369.273,112.763,162.399,57.250,94.599,115.685,154.125,134.680,171.693,180.143,102.220,210.282,179.310,92.119,159.804,237.000,87.033,158.425,178.389,123.597,168.593,1779.000,107.316,156.939,84.955,123.502,160.577,54.588,117.505,160.924,159.483,97.608,160.274,236.129,126.621,171.307,103.059,113.234,218.514,277.351,117.743,173.643,324.556,118.086,168.066,145.500,89.927,153.206,104.567,65.834,101.619,110.000,130.063,174.213,74.273,56.973,104.120,465.833,69.369,97.615,47.923,134.746,178.498,86.562,124.698,151.765,121.875,95.231,150.456,218.387,99.158,149.874,82.222,127.428,178.348,180.250,129.142,168.655,78.333,130.125,160.894,526.200,112.251,151.529
373,299.190,109.390,166.517,221.600,106.233,160.256,207.000,100.040,153.696,133.000,108.165,214.335,258.290,100.923,145.449,250.700,105.988,151.746,67.836,93.082,193.183,426.182,112.641,162.420,138.275,94.453,115.273,159.938,134.966,171.560,204.429,102.265,210.226,181.138,92.111,159.757,282.542,87.190,158.398,125.167,123.811,168.758,1159.118,107.270,156.956,96.545,123.656,160.450,91.176,117.876,160.824,133.310,97.628,160.103,133.484,126.672,171.457,87.353,113.253,218.171,237.730,117.741,173.617,370.222,117.995,167.949,144.409,90.035,153.364,87.933,65.968,101.689,134.324,130.052,174.272,100.727,57.005,104.329,459.792,69.258,97.640,55.692,134.794,177.929,105.875,124.890,152.283,34.875,95.292,150.506,331.355,99.051,149.957,29.056,127.475,177.976,152.938,129.139,168.715,75.000,130.255,160.854,291.400,112.230,151.635
374,319.443,109.438,166.603,228.667,106.451,160.532,176.238,100.021,153.796,133.381,108.199,214.105,228.261,100.641,145.511,309.033,106.004,151.825,42.393,93.294,193.386,406.545,112.667,162.445,69.225,94.409,115.484,196.625,134.818,171.586,177.190,102.219,210.374,195.483,92.184,159.811,265.042,87.182,158.443,115.667,123.677,168.739,1093.235,107.257,156.919,96.682,123.254,160.460,76.588,117.895,160.705,195.862,97.424,160.425,201.419,126.654,171.205,110.235,113.471,218.433,318.973,117.611,173.705,370.139,118.113,168.061,163.500,89.978,153.564,84.733,65.862,101.494,104.216,130.043,174.448,74.955,56.954,103.943,398.750,69.371,97.747,66.923,135.132,178.044,73.500,124.784,151.755,112.000,95.281,150.516,246.516,98.993,149.814,83.444,127.389,177.924,267.000,128.973,168.784,118.625,130.221,160.726,186.800,112.211,151.605
375,340.684,109.447,166.611,178.433,106.279,160.362,167.476,100.153,153.824,178.714,107.970,214.222,272.696,100.713,145.499,229.667,105.971,151.865,17.738,93.289,193.276,362.818,112.707,162.509,79.100,94.422,115.429,167.125,134.866,171.712,223.143,102.192,210.240,221.655,92.210,159.698,259.625,87.226,158.411,148.000,123.533,168.427,713.412,107.316,156.871,130.227,123.302,160.431,59.235,118.075,160.824,142.379,97.442,160.396,182.581,126.707,171.565,142.471,113.488,218.327,384.108,117.666,173.739,332.583,118.043,167.984,108.364,90.013,153.556,75.733,65.784,101.559,103.622,129.931,174.217,67.318,57.042,104.126,426.458,69.378,97.568,45.538,135.241,178.260,135.875,124.794,152.005,105.625,95.335,150.430,230.452,99.177,149.836,61.611,127.448,178.223,199.062,129.238,168.844,93.708,130.165,160.854,196.400,112.098,151.528
376,283.165,109.454,166.436,173.500,106.112,160.493,143.286,100.080,153.600,47.810,108.344,214.265,273.159,100.648,145.515,216.267,106.092,151.805,47.803,93.177,193.444,324.727,112.699,162.429,23.400,94.594,115.753,157.500,134.827,171.568,184.476,102.159,210.447,204.448,92.175,159.788,241.417,87.063,158.429,126.667,123.510,168.423,235.412,107.295,157.021,75.864,123.271,160.533,101.529,117.609,160.664,176.759,97.508,160.418,203.032,126.640,171.116,128.059,113.530,218.308,325.838,117.719,173.632,317.556,118.093,168.010,162.182,90.085,153.430,114.100,65.750,101.679,110.432,130.014,174.309,63.773,57.081,104.112,426.833,69.345,97.629,51.308,134.611,177.989,143.750,124.783,151.983,110.250,95.374,150.243,233.806,99.134,149.946,65.111,127.353,177.899,162.375,129.231,168.588,74.833,130.089,160.908,127.400,112.279,151.404
377,345.595,109.346,166.514,175.900,106.278,160.307,727.857,99.993,153.652,156.190,108.289,214.397,159.971,100.904,145.562,243.067,106.180,151.818,43.279,93.324,193.470,480.682,112.676,162.471,21.600,94.395,115.963,107.250,134.821,171.581,237.619,102.315,210.253,176.414,92.015,159.520,251.958,87.138,158.405,127.111,123.645,168.504,314.059,107.264,157.066,125.955,123.281,160.405,78.588,117.731,161.159,124.552,97.456,160.400,241.806,126.748,171.108,92.471,113.363,218.458,280.703,117.672,173.689,353.833,118.096,167.946,103.909,89.957,153.597,89.833,65.670,101.725,147.081,130.096,174.358,112.909,56.999,104.252,444.000,69.372,97.645,44.462,134.831,177.620,142.375,124.869,151.998,122.625,95.374,150.391,266.968,99.056,149.851,49.722,127.336,178.301,254.625,129.075,168.631,104.375,130.089,160.832,101.800,112.084,151.739
378,659.038,109.359,166.312,194.433,106.324,160.251,451.524,100.088,153.577,94.762,108.043,214.356,269.623,100.630,145.485,185.300,105.964,151.946,31.770,93.313,193.321,1236.591,112.593,162.514,21.525,94.786,115.853,176.938,134.796,171.525,205.286,102.297,210.300,194.000,92.188,159.768,286.500,87.066,158.398,156.556,123.927,168.602,276.235,107.302,156.984,164.818,123.318,160.509,58.000,117.939,160.705,195.138,97.527,160.291,246.903,126.645,171.148,134.000,113.455,218.452,323.784,117.598,173.826,303.472,118.093,167.944,136.636,89.905,153.480,102.667,65.684,101.571,129.568,129.997,174.393,82.500,57.286,104.091,411.875,69.327,97.652,31.615,134.750,177.715,94.062,124.730,151.647,87.500,95.216,150.208,258.968,99.212,149.879,40.667,127.509,178.022,138.562,129.168,168.896,123.875,130.008,161.049,108.500,112.217,151.498
379,539.063,109.382,166.371,177.267,106.310,160.339,218.143,99.935,153.627,117.238,108.108,214.146,251.072,100.837,145.510,167.267,106.072,151.778,56.295,93.483,193.144,852.909,112.637,162.489,16.275,94.505,115.425,136.438,134.734,171.542,249.190,102.285,210.273,185.655,92.186,159.842,275.208,87.057,158.382,150.333,123.744,168.410,311.941,107.337,157.009,145.909,123.125,160.347,84.176,117.582,160.960,143.379,97.540,160.448,155.484,126.666,171.397,113.706,113.451,218.437,273.676,117.658,173.723,330.750,118.018,168.041,147.864,90.275,153.397,103.200,65.710,101.334,167.243,129.972,174.340,78.273,57.076,103.884,393.750,69.463,97.628,54.154,135.122,178.076,108.688,124.722,152.006,81.500,95.466,150.326,225.742,99.187,149.700,61.000,127.539,178.422,278.188,129.073,168.784,152.500,130.181,160.899,100.600,112.292,151.908
380,426.835,109.390,166.514,167.967,106.217,160.441,207.238,100.017,153.849,124.810,108.257,214.114,203.797,100.473,145.558,242.967,106.069,151.762,60.984,92.918,193.427,664.318,112.674,162.576,15.225,94.453,115.851,200.688,134.886,171.487,279.476,102.380,210.369,145.207,92.274,159.739,234.417,87.099,158.395,160.333,123.588,168.766,281.529,107.214,156.914,93.727,123.520,160.508,58.765,117.642,160.625,110.931,97.516,160.408,225.935,126.635,171.396,152.353,113.357,218.187,335.189,117.674,173.813,367.083,118.313,168.076,133.727,90.056,153.323,112.767,65.758,101.308,92.324,130.109,174.391,95.727,56.779,103.708,397.792,69.356,97.626,26.077,135.384,178.145,91.500,124.672,151.835,47.000,95.570,150.230,269.871,99.003,149.932,53.000,127.431,177.940,207.875,129.194,168.691,106.708,130.027,161.300,53.100,112.335,151.666
381,334.456,109.404,166.476,225.967,106.394,160.348,396.667,100.019,153.660,119.048,108.328,214.350,221.884,100.621,145.564,199.900,105.931,151.907,55.082,93.006,193.178,430.045,112.638,162.475,9.925,94.607,115.096,188.125,134.920,171.428,177.333,102.341,210.236,172.690,92.190,159.861,244.667,87.098,158.445,185.778,123.636,168.644,292.471,107.285,157.004,122.591,123.327,160.571,69.412,118.008,160.980,116.069,97.449,160.394,294.000,126.759,170.988,111.647,113.570,218.452,340.595,117.616,173.768,400.306,118.037,168.026,103.864,90.208,153.058,110.700,65.719,101.415,113.514,130.041,174.202,49.091,56.853,104.127,354.208,69.340,97.625,32.769,135.408,177.901,126.625,124.786,151.744,105.625,95.043,150.161,273.806,99.124,149.921,51.222,127.478,178.112,193.688,129.119,168.613,106.375,130.225,160.978,87.800,112.257,151.546
382,298.304,109.388,166.466,138.733,106.191,160.301,563.619,100.046,153.713,114.905,108.185,214.396,199.304,100.632,145.471,154.233,105.968,151.957,39.148,93.226,193.189,372.273,112.667,162.445,10.600,94.348,115.736,231.188,134.999,171.608,253.190,102.353,210.399,188.379,92.121,159.871,265.250,87.180,158.479,1400.111,123.692,168.568,298.412,107.300,157.126,94.727,123.294,160.562,78.118,117.657,160.947,139.207,97.523,160.319,219.806,126.655,171.294,94.647,113.685,218.391,277.297,117.680,173.751,375.722,118.022,168.042,144.273,90.043,153.351,133.367,65.813,101.744,149.459,129.855,173.976,113.318,56.718,103.777,366.125,69.294,97.572,25.538,135.115,177.898,110.812,124.798,151.871,53.000,95.269,150.308,227.871,99.225,149.961,61.444,127.407,178.237,280.000,129.070,168.621,84.250,130.240,160.691,73.000,112.189,151.653
383,322.127,109.470,166.599,106.700,106.208,160.414,408.571,100.061,153.678,103.333,108.214,214.303,167.043,100.408,145.467,211.900,106.040,151.758,30.230,92.987,193.256,447.818,112.674,162.392,28.450,94.692,116.192,99.250,134.824,171.619,202.476,102.422,210.460,188.138,92.140,159.753,306.292,87.184,158.508,785.389,123.686,168.639,359.118,107.205,156.993,85.682,123.534,160.453,77.765,117.685,160.883,148.069,97.526,160.332,126.516,126.702,171.499,128.176,113.287,218.226,282.541,117.490,173.726,355.000,118.002,168.027,124.545,90.080,153.228,108.433,65.742,101.482,117.243,130.111,174.526,96.818,56.894,103.467,347.208,69.343,97.705,20.077,134.769,178.140,111.625,124.777,152.000,55.750,95.269,150.501,218.194,99.080,149.895,60.778,127.476,178.452,260.688,129.009,168.352,105.000,130.140,161.360,49.700,112.024,151.757
