 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32
135,334.000,36.863,87.310,40.250,39.773,44.855,768.667,46.606,33.510,277.500,50.825,48.166,181.455,58.397,58.000,152.500,51.489,76.918,163.750,55.097,50.008,746.250,60.343,44.054,319.000,39.704,67.057,547.750,48.717,65.562,421.500,56.292,45.606,261.636,51.592,88.686,249.333,48.571,86.336,389.857,45.447,96.094,940.000,44.191,68.674,122.750,39.631,72.324,87.333,34.671,68.787,134.444,60.639,81.305,175.000,54.580,80.443,188.182,61.261,48.967,102.250,65.045,43.101,108.952,61.734,40.088,295.500,55.529,104.365,144.200,57.964,77.640,313.333,47.115,39.096,267.833,44.967,100.796,445.500,51.302,98.491,141.000,63.749,52.413,289.875,61.987,76.782,243.750,55.977,65.904,169.000,32.639,74.275,497.556,53.765,26.763
136,244.250,36.992,87.299,82.250,39.846,45.103,705.667,46.608,33.531,216.500,50.848,47.866,155.455,58.312,58.061,90.200,51.397,76.852,113.750,54.984,50.010,812.125,60.381,44.056,393.667,39.717,67.244,699.000,48.751,65.578,249.000,56.260,45.563,138.000,51.577,88.844,244.444,48.454,86.367,664.429,45.378,96.165,662.889,44.176,68.704,90.500,39.599,72.428,176.667,34.711,69.042,203.556,60.556,81.345,151.500,54.547,80.538,123.455,61.164,48.887,50.250,65.125,43.280,62.952,61.914,40.228,300.000,55.516,104.333,224.400,57.979,77.624,220.000,47.206,39.087,231.333,44.968,100.797,352.500,51.315,98.592,179.875,63.635,52.453,317.250,61.995,76.749,148.250,56.026,65.683,158.500,32.593,74.250,653.111,53.821,26.784
137,327.000,36.809,87.296,40.500,39.653,44.977,850.667,46.682,33.496,307.000,50.802,47.996,239.455,58.321,58.087,93.200,51.395,76.820,86.750,55.021,49.877,727.375,60.279,44.011,540.333,39.653,67.109,697.250,48.697,65.537,338.750,56.262,45.451,192.000,51.676,88.854,179.556,48.374,86.213,605.571,45.417,96.103,884.444,44.181,68.696,162.750,39.721,72.319,162.000,34.762,69.047,142.444,60.656,81.268,129.500,54.711,80.585,153.636,61.315,48.901,126.750,65.311,43.293,125.524,61.992,40.070,186.250,55.435,104.309,146.800,57.945,77.603,215.833,47.088,38.973,389.667,45.012,100.738,370.000,51.264,98.544,116.875,63.827,52.299,407.875,61.880,76.683,251.500,56.037,65.730,30.000,32.498,74.472,646.222,53.809,26.871
138,191.250,36.828,87.390,38.500,39.920,44.964,660.667,46.632,33.480,400.000,50.829,47.925,124.182,58.531,58.122,117.100,51.538,77.098,255.250,55.105,50.001,827.125,60.336,44.034,397.333,39.690,67.052,554.750,48.665,65.574,303.500,56.260,45.541,224.909,51.566,88.761,131.778,48.528,86.340,652.857,45.394,96.191,795.778,44.191,68.687,105.500,39.720,72.381,40.333,34.688,68.916,87.333,60.622,81.475,298.750,54.556,80.409,118.545,61.095,48.791,143.500,65.164,43.263,72.476,61.912,40.064,231.000,55.527,104.309,204.600,58.004,77.684,286.167,47.162,39.093,302.500,45.001,100.741,307.750,51.348,98.598,175.750,63.660,52.329,444.750,62.027,76.668,235.500,55.972,65.656,176.250,32.441,74.178,542.667,53.791,26.814
139,296.500,36.879,87.279,27.000,39.835,44.984,667.667,46.635,33.483,359.250,50.847,48.065,195.273,58.482,57.957,88.500,51.459,76.866,248.000,55.065,49.901,809.500,60.338,43.997,378.000,39.706,67.011,482.500,48.590,65.528,265.500,56.384,45.589,197.091,51.673,88.778,188.889,48.499,86.207,442.000,45.441,96.050,928.000,44.162,68.681,146.750,39.817,72.287,147.667,34.666,69.010,109.556,60.653,81.226,112.500,54.586,80.511,190.545,61.103,48.855,133.000,65.166,43.156,64.571,61.928,40.021,224.000,55.326,104.377,321.600,57.961,77.499,212.833,47.060,39.103,407.167,45.001,100.856,369.000,51.316,98.612,167.875,63.682,52.244,454.500,61.887,76.675,132.750,55.790,65.708,51.250,32.711,74.230,528.222,53.775,26.844
140,306.750,36.960,87.321,42.500,39.591,45.123,760.667,46.604,33.495,221.250,50.852,48.027,171.091,58.444,58.083,105.100,51.427,76.845,86.500,55.047,49.920,716.250,60.316,44.026,372.000,39.750,67.092,649.500,48.637,65.560,298.000,56.301,45.521,281.273,51.572,88.911,155.778,48.549,86.296,493.000,45.426,96.153,824.000,44.202,68.678,91.500,39.806,72.461,101.333,34.751,69.048,228.667,60.563,81.367,148.000,54.566,80.470,250.364,61.337,48.731,52.000,65.207,43.396,86.857,61.738,40.277,158.500,55.585,104.223,201.800,58.085,77.466,110.333,47.119,39.102,297.833,44.926,100.809,489.500,51.306,98.557,132.000,63.883,52.427,483.000,61.983,76.707,180.750,55.940,65.768,65.250,32.452,74.188,452.000,53.879,26.814
141,157.250,36.937,87.270,27.750,39.908,44.826,705.667,46.622,33.478,256.000,50.830,48.078,181.091,58.548,57.936,119.400,51.452,76.808,167.250,54.990,49.905,902.375,60.256,44.083,419.667,39.669,67.149,638.750,48.626,65.593,311.000,56.327,45.667,181.636,51.601,88.531,379.111,48.566,86.263,522.714,45.361,96.108,707.778,44.197,68.753,63.500,39.754,72.287,223.667,34.685,68.865,147.556,60.682,81.258,161.500,54.387,80.438,172.000,61.091,48.840,117.500,65.268,43.212,73.524,61.649,40.195,210.750,55.519,104.323,339.000,57.983,77.335,161.333,47.188,38.944,318.333,44.964,100.667,499.750,51.319,98.543,182.125,63.719,52.402,365.625,62.004,76.697,167.250,55.961,65.742,133.250,32.521,74.148,430.222,53.777,26.797
142,193.250,36.831,87.142,67.750,39.940,44.994,794.667,46.655,33.492,252.500,50.814,48.069,106.182,58.401,58.120,113.400,51.593,76.820,138.500,54.902,49.817,864.875,60.280,44.050,617.333,39.678,67.138,371.250,48.763,65.565,365.000,56.274,45.655,216.364,51.668,88.796,152.667,48.434,86.257,486.143,45.394,96.178,651.778,44.199,68.657,151.250,39.639,72.283,109.333,34.707,69.094,152.889,60.462,81.434,308.750,54.624,80.495,208.909,61.440,48.846,134.750,65.123,43.324,69.524,61.888,40.188,149.250,55.642,104.238,88.800,57.930,77.366,231.167,47.118,39.116,410.000,44.989,100.783,446.250,51.367,98.561,180.375,63.682,52.364,432.750,61.963,76.783,176.500,55.881,65.731,106.250,32.608,74.138,673.333,53.816,26.801
143,184.000,36.949,87.199,95.750,39.753,44.929,738.333,46.661,33.464,386.000,50.766,47.948,76.545,58.524,58.079,140.700,51.321,76.771,116.000,54.941,49.820,840.750,60.310,44.020,441.333,39.734,67.157,510.000,48.695,65.495,414.000,56.311,45.524,179.455,51.552,88.865,222.000,48.624,86.243,482.286,45.407,96.119,774.222,44.227,68.689,37.750,39.550,72.381,112.333,34.687,69.116,188.444,60.531,81.395,164.500,54.346,80.446,167.455,61.053,48.688,97.500,65.292,43.308,96.286,61.931,40.286,230.000,55.351,104.349,202.200,57.991,77.427,143.667,47.151,39.166,318.667,44.912,100.787,502.500,51.337,98.622,74.375,63.828,52.212,394.000,62.071,76.767,151.000,55.960,65.901,101.500,32.368,74.137,584.222,53.840,26.792
144,439.750,37.002,87.274,92.500,39.704,44.943,677.667,46.686,33.505,342.500,50.837,48.061,141.818,58.321,58.081,110.800,51.351,76.844,141.750,55.118,49.889,797.750,60.318,44.084,536.333,39.699,67.123,675.000,48.745,65.592,292.000,56.204,45.590,232.545,51.562,88.823,207.333,48.632,86.264,457.429,45.349,96.128,823.333,44.216,68.660,227.250,39.626,72.353,110.333,34.762,68.941,112.222,60.567,81.339,134.750,54.551,80.490,212.727,61.283,48.872,113.250,65.101,43.233,94.667,61.867,40.249,263.250,55.562,104.362,205.000,58.002,77.621,215.667,47.089,39.034,395.500,44.909,100.793,471.000,51.376,98.534,77.375,63.928,52.401,342.125,62.048,76.774,96.750,55.905,65.929,190.750,32.557,74.150,567.778,53.763,26.821
145,178.750,36.814,87.237,107.250,39.809,45.193,587.333,46.651,33.467,203.750,50.821,47.969,70.909,58.464,58.077,101.800,51.401,76.899,235.750,55.157,49.884,752.000,60.292,44.056,368.000,39.728,67.203,730.500,48.722,65.548,351.250,56.267,45.638,264.545,51.645,88.857,226.667,48.524,86.360,439.857,45.383,96.151,725.111,44.142,68.637,67.250,39.510,72.348,197.333,34.738,69.013,232.000,60.609,81.397,283.500,54.497,80.360,184.182,61.178,48.878,46.500,65.263,43.287,71.333,61.771,39.980,215.500,55.484,104.320,240.600,57.915,77.624,158.333,47.153,39.173,303.333,45.017,100.715,471.750,51.261,98.578,173.375,63.733,52.296,382.500,62.055,76.721,209.250,55.918,65.836,38.000,32.621,74.188,547.778,53.804,26.793
146,319.500,36.912,87.344,82.000,39.714,45.145,645.333,46.575,33.447,248.250,50.855,48.129,107.273,58.442,58.306,118.600,51.397,76.796,235.250,55.032,49.960,850.500,60.326,44.044,323.000,39.678,67.103,592.500,48.776,65.530,261.500,56.288,45.538,207.818,51.700,88.790,266.222,48.460,86.237,487.571,45.446,96.165,578.000,44.224,68.635,174.000,39.685,72.332,137.333,34.661,68.822,314.222,60.643,81.379,231.250,54.563,80.350,173.091,61.231,48.757,108.500,65.231,43.249,36.190,62.007,40.160,267.000,55.519,104.318,325.200,57.960,77.575,214.167,47.109,38.979,327.667,44.902,100.592,350.250,51.267,98.701,131.625,63.566,52.264,394.625,61.860,76.751,196.000,56.002,65.863,80.750,32.633,74.226,568.222,53.761,26.775
147,304.250,36.991,87.252,74.750,39.716,44.800,935.667,46.666,33.493,305.500,50.861,48.179,81.818,58.427,57.909,154.500,51.327,76.896,94.500,55.096,49.807,797.875,60.325,44.030,390.000,39.686,67.068,590.250,48.673,65.507,265.250,56.245,45.535,261.091,51.621,88.825,213.111,48.528,86.340,543.571,45.441,96.166,985.111,44.205,68.681,198.250,39.606,72.421,90.000,34.821,68.912,96.889,60.510,81.402,283.250,54.636,80.411,124.909,61.119,48.779,59.500,64.799,43.311,60.857,61.989,40.328,149.000,55.441,104.253,359.600,57.927,77.735,213.333,47.136,38.978,451.667,44.941,100.708,452.750,51.323,98.595,180.750,63.649,52.394,317.250,61.975,76.835,223.500,55.920,65.755,103.250,32.588,74.215,555.778,53.782,26.833
148,284.250,36.910,87.206,70.750,40.086,44.874,724.000,46.633,33.544,340.750,50.824,48.027,159.455,58.459,58.148,112.200,51.427,76.703,216.750,55.073,49.909,704.875,60.283,44.020,429.000,39.686,67.135,754.750,48.691,65.497,316.000,56.318,45.569,359.273,51.631,88.867,248.889,48.380,86.337,433.000,45.440,96.155,815.778,44.152,68.623,157.250,39.643,72.291,198.667,34.736,68.895,129.556,60.736,81.453,259.500,54.598,80.394,131.455,61.066,48.840,124.500,65.017,43.313,60.000,61.936,40.291,171.250,55.547,104.304,273.200,57.943,77.636,253.500,47.141,39.024,244.000,44.994,100.795,452.750,51.239,98.606,125.000,63.839,52.391,360.125,61.940,76.795,257.250,55.996,65.814,178.750,32.435,74.287,492.667,53.790,26.817
149,240.750,36.916,87.295,45.500,39.847,44.923,901.000,46.700,33.480,308.500,50.921,47.950,120.182,58.386,58.093,150.700,51.446,76.709,160.000,54.990,49.882,773.125,60.308,44.037,299.667,39.656,67.160,611.000,48.663,65.519,353.500,56.244,45.582,469.455,51.628,88.890,225.556,48.607,86.362,544.857,45.374,96.122,757.556,44.212,68.694,101.000,39.734,72.350,239.333,34.652,68.890,234.222,60.579,81.354,259.500,54.539,80.508,168.000,61.171,48.807,138.000,65.167,43.256,97.905,61.694,40.232,166.250,55.460,104.398,184.600,57.917,77.612,128.333,47.131,39.018,461.000,44.942,100.796,431.000,51.294,98.568,159.500,63.567,52.311,380.750,61.989,76.642,182.750,55.984,65.725,88.000,32.423,74.240,549.111,53.743,26.854
150,384.750,36.902,87.303,57.750,39.795,44.918,678.333,46.662,33.467,335.750,50.838,48.013,65.636,58.497,57.991,97.400,51.280,76.928,214.250,55.038,49.760,745.500,60.345,44.049,404.333,39.688,67.089,559.000,48.622,65.607,342.000,56.300,45.565,726.364,51.673,88.796,310.889,48.537,86.292,556.571,45.471,96.103,908.222,44.154,68.649,83.750,39.714,72.335,112.667,34.705,68.810,169.778,60.646,81.332,314.250,54.538,80.496,277.818,61.091,48.813,82.750,64.946,43.232,66.571,61.903,39.972,290.000,55.484,104.256,235.400,57.932,77.723,280.667,47.195,39.001,327.333,44.999,100.759,581.000,51.291,98.564,97.500,63.713,52.239,263.375,61.952,76.810,223.500,55.895,65.834,162.750,32.502,74.219,548.000,53.782,26.801
151,191.500,36.809,87.175,98.500,39.798,45.049,558.667,46.604,33.492,279.250,50.806,48.015,141.455,58.443,58.030,157.700,51.562,76.935,143.750,55.039,49.787,843.000,60.304,44.046,400.667,39.693,67.052,607.500,48.733,65.585,442.500,56.313,45.615,557.273,51.619,88.797,597.556,48.553,86.392,373.000,45.387,96.125,696.444,44.166,68.774,95.000,39.748,72.357,73.000,34.800,68.788,207.333,60.542,81.409,222.500,54.662,80.444,168.000,61.159,48.879,81.750,65.219,43.318,116.286,61.741,40.282,223.500,55.525,104.415,143.400,57.999,77.516,205.000,47.089,39.041,264.667,44.915,100.892,360.750,51.277,98.635,115.500,63.720,52.483,413.500,61.965,76.692,217.500,55.900,65.697,21.000,32.749,74.323,551.556,53.775,26.793
152,270.250,36.888,87.334,138.500,39.818,44.843,742.667,46.695,33.481,285.750,50.846,48.121,211.818,58.409,58.189,159.200,51.401,76.877,129.250,54.987,49.669,765.625,60.322,43.999,394.333,39.635,67.075,377.750,48.619,65.518,381.250,56.237,45.565,615.273,51.641,88.817,806.222,48.488,86.367,427.286,45.424,96.056,740.444,44.204,68.691,162.500,39.623,72.357,125.333,34.716,68.773,167.333,60.578,81.393,198.000,54.494,80.384,136.545,61.353,49.045,115.000,65.294,43.222,69.143,61.914,39.958,230.000,55.409,104.266,123.400,57.926,77.670,93.500,47.052,39.071,403.667,44.905,100.735,550.000,51.300,98.499,133.250,63.668,52.481,287.625,61.924,76.780,271.000,55.957,65.820,97.500,32.651,74.355,663.778,53.766,26.796
153,322.250,36.825,87.255,123.000,39.809,44.936,712.667,46.652,33.505,276.250,50.835,47.975,78.000,58.413,58.427,116.000,51.509,76.614,118.750,55.066,49.795,724.000,60.206,44.055,304.000,39.703,67.136,551.500,48.646,65.501,441.250,56.264,45.635,301.636,51.569,88.783,1065.333,48.484,86.343,394.857,45.376,96.051,655.778,44.180,68.676,137.750,39.837,72.402,200.667,34.626,69.016,222.667,60.557,81.366,271.750,54.655,80.447,220.909,61.030,48.789,263.000,65.183,43.285,60.476,61.969,39.908,237.750,55.481,104.280,382.200,58.026,77.516,218.667,47.088,39.047,295.667,44.870,100.754,386.500,51.335,98.533,121.625,63.753,52.479,437.875,61.911,76.681,249.000,55.954,65.710,147.250,32.621,74.182,622.222,53.779,26.789
154,230.750,36.822,87.264,104.000,39.809,44.980,737.667,46.730,33.505,320.250,50.779,48.012,115.636,58.486,58.184,55.700,51.265,76.935,80.500,54.959,49.838,771.000,60.281,44.050,610.333,39.638,67.181,678.250,48.751,65.548,339.250,56.249,45.614,380.364,51.598,88.764,1519.111,48.509,86.330,372.143,45.401,95.999,650.444,44.177,68.681,154.250,39.698,72.297,106.333,34.661,68.887,183.111,60.575,81.407,247.750,54.635,80.332,195.636,61.127,48.806,65.750,65.262,43.201,83.238,61.858,40.188,170.500,55.434,104.307,213.800,58.029,77.524,203.667,47.130,39.057,260.000,44.971,100.764,449.750,51.272,98.577,191.500,63.768,52.307,499.625,61.945,76.626,169.000,55.974,65.667,168.750,32.581,74.301,678.889,53.850,26.893
155,203.750,36.881,87.254,185.250,39.884,44.849,686.000,46.614,33.496,372.750,50.799,48.041,86.909,58.478,58.019,66.200,51.446,76.748,131.000,55.056,49.740,760.250,60.319,43.997,508.333,39.636,67.152,795.500,48.674,65.468,376.500,56.284,45.606,416.545,51.554,88.705,1342.667,48.494,86.292,403.286,45.392,96.082,769.111,44.152,68.663,53.750,39.795,72.316,203.000,34.721,69.058,247.333,60.751,81.342,179.000,54.564,80.216,187.455,61.267,48.874,60.750,65.210,43.401,45.333,61.863,39.853,184.250,55.573,104.384,173.000,57.948,77.634,235.167,47.132,39.085,252.333,44.985,100.797,485.250,51.302,98.594,146.625,63.740,52.384,240.250,61.983,76.698,117.500,55.860,65.707,104.000,32.402,74.355,452.667,53.769,26.834
156,278.000,36.898,87.310,120.750,39.727,45.017,537.667,46.622,33.490,295.750,50.865,47.962,151.455,58.397,58.151,136.200,51.458,76.667,118.250,55.105,49.882,690.125,60.190,44.041,486.000,39.716,67.166,572.500,48.687,65.561,348.000,56.255,45.561,270.545,51.501,88.728,972.000,48.457,86.341,550.143,45.389,96.144,737.111,44.217,68.713,136.750,39.870,72.405,151.333,34.708,68.849,228.222,60.505,81.453,239.500,54.550,80.395,249.091,61.187,48.776,142.000,65.000,43.373,97.333,61.711,40.222,218.000,55.505,104.420,162.200,57.986,77.594,244.167,47.055,39.069,278.333,44.998,100.756,572.000,51.276,98.598,164.750,63.693,52.397,326.250,61.960,76.826,114.750,55.864,65.844,108.750,32.509,74.172,836.000,53.824,26.830
157,211.000,36.846,87.358,138.000,39.762,45.010,1073.667,46.666,33.448,249.250,50.862,47.971,107.091,58.322,58.171,120.900,51.482,76.837,211.750,54.899,49.848,825.375,60.339,44.029,589.000,39.664,67.110,472.250,48.740,65.540,297.750,56.129,45.578,251.273,51.684,88.706,587.778,48.510,86.328,462.714,45.421,96.036,712.222,44.208,68.640,205.750,39.772,72.443,126.333,34.791,68.880,89.556,60.540,81.196,371.750,54.625,80.309,211.455,61.215,48.831,33.750,65.152,43.149,55.619,61.688,40.270,173.750,55.518,104.424,205.200,57.967,77.617,254.667,47.123,39.025,305.667,44.921,100.690,421.500,51.316,98.665,121.500,63.705,52.266,406.875,62.016,76.668,242.500,55.847,65.739,117.500,32.638,74.372,592.444,53.749,26.843
158,267.500,36.880,87.328,121.500,40.006,44.978,638.000,46.624,33.460,263.750,50.783,47.958,122.727,58.488,58.271,61.900,51.446,76.984,209.750,55.001,49.714,814.375,60.278,44.052,453.333,39.717,67.171,684.750,48.739,65.482,220.750,56.228,45.569,244.909,51.615,88.743,452.222,48.523,86.352,500.143,45.417,96.166,609.333,44.176,68.706,109.000,39.796,72.301,69.667,34.645,68.947,166.000,60.773,81.369,210.000,54.523,80.493,240.364,61.316,48.834,145.750,65.046,43.310,45.333,61.833,40.086,145.750,55.439,104.334,155.800,57.883,77.673,130.500,47.045,38.998,383.500,44.925,100.754,570.500,51.325,98.526,132.750,63.630,52.482,334.125,61.932,76.713,160.500,55.910,65.738,166.000,32.606,74.319,492.000,53.756,26.768
159,371.500,36.877,87.335,56.750,39.925,45.059,764.667,46.609,33.502,272.000,50.870,47.942,66.364,58.546,58.155,158.500,51.510,76.699,169.250,55.175,49.884,744.625,60.264,44.077,578.000,39.712,67.144,454.250,48.677,65.517,364.000,56.198,45.610,286.000,51.610,88.758,438.889,48.512,86.341,492.286,45.412,96.020,910.444,44.186,68.614,152.000,39.758,72.387,224.333,34.764,68.975,240.444,60.611,81.380,297.000,54.431,80.282,201.273,61.265,48.882,133.750,65.132,43.184,94.095,61.847,40.210,218.000,55.289,104.354,251.000,57.996,77.616,127.833,46.981,39.066,425.000,44.961,100.818,666.750,51.313,98.593,128.875,63.828,52.272,389.000,61.959,76.611,272.750,56.010,65.924,68.000,32.624,74.424,625.111,53.846,26.839
160,356.750,36.792,87.327,161.750,39.888,45.045,775.667,46.624,33.441,316.500,50.818,48.155,222.909,58.421,58.120,133.200,51.564,76.729,156.000,55.237,49.948,755.500,60.249,44.073,392.667,39.659,67.192,609.250,48.730,65.518,407.750,56.229,45.578,218.364,51.698,88.955,319.778,48.523,86.338,536.857,45.378,96.037,768.222,44.202,68.690,63.750,39.592,72.372,108.333,34.753,68.871,155.556,60.508,81.386,217.750,54.519,80.418,288.727,61.278,48.826,37.000,65.035,43.082,82.571,61.763,40.302,240.000,55.558,104.363,283.600,57.972,77.643,195.500,47.048,39.064,378.667,45.009,100.715,297.000,51.238,98.602,126.750,63.847,52.326,337.125,61.968,76.640,179.250,56.113,65.734,117.250,32.616,74.340,746.889,53.719,26.876
161,263.750,36.997,87.244,51.750,39.805,44.879,557.333,46.694,33.511,371.250,50.823,48.224,111.455,58.474,58.021,78.900,51.556,76.870,249.000,55.036,49.918,684.250,60.263,44.006,649.000,39.698,67.104,518.750,48.725,65.601,273.750,56.157,45.615,250.182,51.646,88.809,186.889,48.522,86.233,1996.571,45.403,96.084,660.222,44.176,68.664,135.000,39.638,72.191,192.667,34.732,68.982,153.778,60.629,81.307,226.750,54.655,80.516,184.909,61.220,48.700,62.250,65.173,43.381,92.952,61.914,40.253,178.500,55.333,104.243,209.600,57.921,77.875,136.000,47.294,39.001,2033.333,44.963,100.745,565.500,51.274,98.619,134.125,63.700,52.327,321.750,62.015,76.661,169.000,55.924,65.697,71.250,32.585,74.129,614.889,53.785,26.765
162,240.500,36.975,87.205,44.750,39.806,45.041,793.333,46.648,33.474,277.500,50.823,47.992,101.636,58.395,58.221,158.000,51.288,76.756,118.500,55.054,49.753,720.750,60.329,44.047,369.333,39.730,67.119,517.500,48.699,65.512,393.000,56.335,45.496,192.909,51.560,88.752,145.333,48.606,86.284,2164.143,45.396,96.079,695.778,44.182,68.641,166.000,39.739,72.376,150.667,34.741,69.019,248.444,60.538,81.630,185.750,54.672,80.379,220.545,61.221,48.869,75.000,65.092,43.256,67.238,61.735,40.131,281.750,55.505,104.245,270.800,58.001,77.487,189.833,47.128,39.077,2082.833,44.929,100.739,576.250,51.298,98.664,165.125,63.749,52.235,382.250,62.044,76.688,154.250,56.084,65.678,94.500,32.489,74.361,501.333,53.790,26.798
163,271.500,36.856,87.285,133.000,39.816,44.645,522.000,46.619,33.412,194.500,50.860,48.089,97.636,58.449,58.165,230.000,51.388,76.814,138.500,55.110,49.957,802.750,60.268,43.986,384.333,39.669,67.107,703.250,48.669,65.566,289.250,56.277,45.474,195.636,51.547,88.791,292.222,48.456,86.375,1419.857,45.407,96.122,710.222,44.195,68.634,65.500,39.556,72.333,64.667,34.731,68.917,224.444,60.646,81.355,119.750,54.497,80.435,95.455,61.070,48.903,115.000,65.108,43.198,98.190,61.937,40.076,153.000,55.513,104.231,203.600,57.909,77.555,192.667,47.167,39.018,1665.333,44.950,100.749,583.250,51.289,98.627,84.250,63.918,52.304,437.375,61.978,76.840,181.750,55.964,65.696,164.250,32.547,74.208,487.111,53.788,26.769
