 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
20,371.392,128.888,176.956,238.731,232.274,234.978,239.793,239.503,205.589,1090.167,245.205,205.789,530.973,231.461,180.579,667.600,238.714,179.342,27.423,219.032,252.534,230.812,239.936,213.779,39.750,235.540,220.512,45.250,228.276,247.962,266.516,172.182,193.623,269.000,198.049,174.255,141.871,196.664,215.733,379.912,193.149,221.739,263.905,212.099,181.315,95.250,247.166,230.948,1161.812,231.594,254.802,440.062,244.377,194.971,434.600,218.052,216.144,441.286,198.054,200.834,247.059,232.747,244.301,192.125,241.382,166.590,363.833,210.788,203.387,359.444,206.205,190.095,116.324,195.691,187.539,157.071,206.437,214.612,495.706,220.730,209.836,10.794,203.194,229.912,165.231,198.877,192.198,105.125,255.594,236.002,166.875,221.877,206.194,134.375,244.064,161.154,571.750,170.112,151.637,159.077,186.023,200.303,276.516,152.079,180.588,444.000,141.431,182.028,183.154,234.164,175.362,295.700,219.766,190.253,613.700,243.372,185.028,66.615,212.195,189.355,338.400,202.742,185.516,162.500,205.774,196.080,29.161,210.713,228.986,33.316,221.666,247.097,21.290,226.722,198.600,47.784,183.733,173.924,54.710,256.040,215.606,6.000,184.756,225.780,20.100,177.234,222.329,21.419,180.131,211.505,434.903,216.840,194.143,3.571,189.143,234.341,85.938,191.179,167.276,105.548,192.242,174.308,134.154,232.989,209.284
21,369.646,128.804,176.841,165.692,232.160,235.080,358.655,239.460,205.509,978.444,245.235,205.792,441.351,231.407,180.510,709.000,238.705,179.377,43.769,218.684,252.377,185.250,240.041,213.503,59.312,235.494,220.802,39.000,228.353,248.120,251.677,172.175,193.628,300.800,198.116,174.257,133.226,196.735,215.846,408.500,193.121,221.767,202.476,212.060,181.483,108.125,247.512,230.835,856.312,231.589,254.805,510.812,244.449,195.072,395.220,218.047,216.029,372.286,198.089,200.819,231.294,232.834,244.258,224.062,241.250,166.919,355.444,210.764,203.442,316.556,206.179,190.133,50.162,195.605,187.455,101.810,206.424,214.637,471.412,220.658,209.881,10.118,203.183,230.482,127.308,198.902,192.330,125.312,255.752,236.398,152.500,222.075,206.185,153.625,244.115,161.222,1032.750,170.202,151.672,158.615,186.346,200.304,334.645,152.086,180.699,583.500,141.366,182.037,260.385,234.140,175.313,228.200,219.964,190.162,531.800,243.333,184.995,47.385,212.542,189.611,421.000,202.752,185.502,150.773,205.780,195.952,21.143,210.428,227.890,27.519,222.117,247.078,79.806,226.553,198.294,60.324,183.786,173.743,85.484,256.201,215.675,11.643,184.989,225.261,4.400,177.278,221.523,2.710,180.575,211.649,482.968,216.851,194.089,0.000,NaN,NaN,53.438,191.139,167.322,63.677,192.284,174.639,118.615,232.939,209.374
22,365.797,128.854,176.887,190.231,232.261,235.000,289.690,239.572,205.440,950.667,245.216,205.841,536.757,231.496,180.528,676.533,238.717,179.459,70.308,218.732,252.251,156.312,240.026,213.530,55.375,235.494,220.581,57.000,228.329,248.499,137.097,172.335,193.564,239.267,198.037,174.331,108.258,196.811,215.975,432.691,193.160,221.675,195.000,211.971,181.601,124.375,247.268,230.910,443.000,231.523,254.773,476.250,244.462,194.978,379.340,218.031,216.108,284.381,198.166,201.111,211.529,232.757,244.322,235.500,241.277,166.734,367.778,210.856,203.289,354.944,206.084,190.050,148.054,195.617,187.222,128.452,206.480,214.707,502.471,220.690,209.762,27.000,203.078,229.680,194.769,198.865,192.460,68.000,255.764,236.206,197.938,222.139,206.311,143.625,243.936,161.284,680.625,170.252,151.647,273.308,186.369,200.117,384.839,152.115,180.664,503.800,141.398,181.941,195.000,234.301,175.129,319.800,219.813,190.131,524.900,243.352,184.938,108.462,212.408,189.493,339.700,202.755,185.558,201.500,205.750,195.970,10.625,210.663,229.113,24.025,221.937,246.704,193.677,226.601,198.286,84.216,183.571,173.678,78.258,256.272,215.241,18.286,185.065,225.322,14.600,177.165,222.735,24.129,180.185,211.752,450.387,216.839,194.216,5.429,188.945,233.585,102.375,191.033,167.473,55.484,192.171,174.434,168.231,232.988,209.266
23,388.987,128.866,176.820,199.269,232.183,235.003,258.862,239.605,205.508,954.500,245.220,205.810,501.351,231.438,180.386,638.367,238.691,179.374,67.000,218.845,252.349,212.938,240.072,213.615,61.938,235.394,220.468,106.125,228.145,248.038,212.839,172.192,193.693,321.833,198.038,174.210,193.419,196.818,215.861,401.824,193.050,221.663,186.381,212.109,181.525,75.500,247.520,230.825,117.688,231.636,254.746,4031.281,244.439,195.004,458.680,218.095,216.077,399.571,198.160,201.008,224.765,232.738,244.318,318.812,241.315,166.735,441.389,210.777,203.296,383.611,206.095,189.991,122.432,195.765,187.368,141.524,206.511,214.802,666.118,220.709,209.733,28.676,202.960,230.050,224.231,198.928,192.193,83.812,255.581,236.183,660.562,222.053,206.302,155.688,244.055,161.443,1054.688,170.225,151.663,226.846,186.170,200.160,306.645,152.055,180.666,497.100,141.393,181.936,153.538,234.223,175.420,186.200,219.761,190.197,623.800,243.387,185.031,34.462,212.420,189.566,310.900,202.750,185.556,89.364,205.958,195.769,23.929,210.476,228.525,16.506,222.057,247.122,264.129,226.562,198.391,99.243,183.642,173.734,79.032,256.250,215.435,12.643,185.141,225.854,10.800,177.532,222.609,13.032,179.605,212.275,399.677,216.840,194.146,12.571,189.255,234.043,79.188,191.135,167.114,59.935,192.063,174.578,137.692,232.986,209.301
24,400.684,128.850,176.852,194.269,232.229,234.957,193.414,239.663,205.529,679.111,245.186,205.832,478.486,231.389,180.606,691.500,238.738,179.411,44.923,218.907,251.944,188.625,239.890,213.546,48.938,235.597,220.603,44.125,228.129,248.411,213.871,172.341,193.440,322.867,198.076,174.241,131.548,196.748,215.580,447.441,193.058,221.667,194.238,212.083,181.476,63.375,247.415,230.891,55.688,231.685,254.810,3733.688,244.436,195.003,643.060,218.087,216.332,332.619,198.143,200.934,181.353,232.805,244.367,273.938,241.316,166.604,387.833,210.755,203.354,378.556,206.118,190.034,107.297,195.734,187.319,116.667,206.453,214.672,753.941,220.730,209.726,24.500,203.071,230.660,510.769,198.905,192.228,84.000,255.590,236.317,854.938,222.001,206.201,136.812,243.918,161.223,263.062,170.242,151.709,293.385,186.164,200.097,335.935,152.089,180.552,469.200,141.442,182.096,288.462,234.200,175.363,326.800,219.921,190.065,305.300,243.396,184.921,57.462,212.584,189.468,445.500,202.728,185.409,229.409,205.580,196.143,23.214,210.698,229.346,27.848,222.078,246.929,154.903,226.443,198.248,92.486,183.460,173.691,73.613,256.217,215.548,18.000,185.167,225.754,4.500,177.475,221.908,18.452,180.064,212.420,412.323,216.843,194.102,22.286,189.118,234.479,61.250,190.999,167.200,103.484,192.022,174.532,137.154,233.217,209.408
25,328.734,128.893,176.922,228.654,232.273,235.048,230.414,239.537,205.455,743.444,245.158,205.830,427.730,231.380,180.497,711.500,238.660,179.438,85.808,219.159,251.999,178.562,239.988,213.591,80.125,235.265,220.845,68.000,228.133,248.259,155.871,172.292,193.398,259.633,198.076,174.220,116.129,196.706,216.007,390.544,193.088,221.709,223.095,212.139,181.579,103.312,247.374,230.803,100.688,231.555,254.732,2298.438,244.450,195.035,1450.220,218.074,216.711,351.667,198.146,201.045,209.882,232.909,244.271,270.812,241.312,166.588,331.500,210.793,203.262,452.167,206.110,190.059,111.676,195.758,187.366,153.619,206.420,214.457,508.529,220.657,209.759,17.294,203.230,230.883,373.077,198.837,192.249,83.250,255.634,236.086,232.875,221.945,206.173,130.688,244.016,161.289,101.812,170.125,151.754,308.615,186.285,200.117,349.806,152.133,180.662,423.400,141.372,182.014,310.231,234.263,175.439,272.800,219.818,190.227,502.800,243.236,185.039,54.769,212.489,189.586,280.700,202.666,185.552,180.682,205.672,196.021,24.125,210.536,229.062,18.051,221.823,246.756,76.581,226.562,198.271,105.514,183.711,173.863,69.484,256.194,215.567,39.214,185.259,225.808,8.800,177.373,222.527,6.516,180.044,212.419,419.484,216.858,194.024,7.143,189.100,234.825,71.625,191.202,167.334,87.097,192.086,174.674,102.000,232.957,209.314
26,366.810,128.792,176.670,221.846,232.177,234.978,281.034,239.488,205.596,789.167,245.152,205.865,580.541,231.362,180.501,690.767,238.690,179.397,57.269,218.869,252.207,236.688,239.782,213.582,52.750,235.585,221.001,113.625,228.366,248.043,158.903,172.218,193.617,269.400,198.004,174.239,152.387,196.656,215.816,464.456,193.066,221.543,198.524,212.034,181.470,45.312,247.465,231.045,89.375,231.676,254.857,664.688,244.486,194.909,1246.620,218.057,216.625,1401.286,198.115,201.144,224.824,232.722,244.215,276.375,241.168,166.701,373.833,210.797,203.329,317.056,206.056,189.868,112.270,195.726,187.491,144.381,206.540,214.524,649.176,220.680,209.833,31.941,203.057,230.805,250.462,198.983,192.357,107.312,255.711,235.914,136.312,221.783,206.304,127.625,243.956,161.313,165.562,170.179,151.603,245.231,186.209,199.984,380.323,152.109,180.608,451.400,141.397,182.000,223.615,234.245,175.379,311.900,219.845,190.148,527.400,243.314,185.125,52.000,212.701,189.680,299.200,202.808,185.493,163.591,205.628,196.069,25.750,210.789,229.011,22.481,221.791,247.104,42.516,226.452,198.221,56.486,183.590,173.769,117.290,256.038,215.549,3.286,185.151,225.215,14.300,176.992,222.672,6.194,180.146,211.798,346.516,216.763,194.129,11.000,189.146,234.632,69.500,191.151,167.140,73.677,192.069,174.306,305.692,232.903,209.223
27,274.633,128.845,176.853,226.269,232.289,235.070,250.759,239.548,205.459,787.111,245.114,205.805,607.946,231.329,180.519,703.767,238.707,179.325,67.231,218.815,252.073,152.500,239.982,213.605,68.125,235.485,220.841,24.625,228.041,248.385,122.258,172.172,193.606,244.000,198.069,174.424,138.839,196.836,215.801,483.324,193.072,221.573,185.286,212.082,181.398,64.125,247.050,231.000,83.250,231.729,254.819,408.250,244.467,195.169,748.720,218.010,216.372,1013.190,198.139,201.107,236.059,232.702,244.047,208.500,241.343,166.861,389.556,210.718,203.458,348.556,206.045,189.883,100.973,195.449,187.396,139.976,206.468,214.706,469.471,220.731,209.854,14.059,203.033,231.289,172.077,198.984,192.389,111.312,255.580,236.205,138.125,221.844,206.202,109.125,243.994,161.144,108.938,170.151,151.579,327.538,186.136,200.093,400.710,152.049,180.648,464.200,141.327,182.002,211.154,234.226,175.394,282.600,219.748,190.343,538.000,243.317,185.083,71.462,212.459,189.556,356.000,202.641,185.371,163.591,205.630,196.148,14.982,210.633,229.219,31.468,222.355,247.118,64.710,226.393,198.434,81.892,183.675,173.805,83.097,256.239,215.453,12.500,185.136,225.761,17.600,177.475,222.425,15.097,179.766,212.194,461.355,216.800,194.160,25.286,189.246,234.273,56.188,191.098,167.271,74.581,192.198,174.606,1265.615,233.011,209.231
28,280.203,128.850,176.762,201.346,232.376,234.976,313.000,239.577,205.525,680.333,245.168,205.781,520.378,231.415,180.503,717.833,238.663,179.361,73.846,218.917,252.465,228.000,239.967,213.700,46.312,235.774,220.258,84.375,228.242,248.044,210.645,172.123,193.511,281.200,198.037,174.231,229.742,196.597,215.837,490.456,193.045,221.547,193.333,212.073,181.282,60.062,247.196,231.065,83.250,231.746,254.754,543.500,244.439,195.005,489.980,218.079,216.108,650.381,198.144,201.182,222.000,232.859,244.149,264.188,241.295,166.848,377.056,210.831,203.214,308.167,206.005,189.870,105.297,195.908,187.231,409.333,206.424,213.802,630.824,220.731,209.692,35.441,203.191,230.964,256.769,198.979,192.386,78.125,255.632,236.034,173.812,221.901,206.187,123.938,243.935,161.363,112.375,170.219,151.579,309.692,186.102,200.026,396.903,152.070,180.660,670.400,141.347,182.000,166.385,234.071,175.448,300.300,219.758,190.066,545.400,243.365,185.015,133.846,212.471,189.596,364.700,202.733,185.428,210.091,205.620,195.980,22.750,210.827,228.406,25.165,222.123,247.315,71.871,226.467,198.229,103.568,183.629,173.656,61.419,256.296,215.412,14.714,184.932,225.046,23.900,177.031,222.374,2.774,179.349,212.346,466.710,216.800,194.206,0.000,NaN,NaN,61.812,191.150,167.132,49.806,192.037,174.751,344.462,232.929,209.147
29,325.848,128.882,176.813,218.577,231.995,234.967,306.793,239.564,205.497,648.167,245.124,205.806,518.757,231.367,180.489,790.467,238.721,179.350,57.615,218.937,252.274,231.000,240.037,213.642,60.438,235.534,220.701,210.000,228.212,248.103,239.742,172.201,193.614,260.567,198.031,174.415,203.806,196.701,215.648,455.029,193.054,221.563,260.952,212.012,181.479,39.625,247.357,231.154,46.750,231.754,255.020,447.312,244.410,195.017,469.740,218.032,216.022,272.952,198.073,201.076,2930.088,232.801,244.219,2550.062,241.333,166.793,386.722,210.730,203.499,349.333,206.101,189.816,83.297,195.664,187.465,211.071,206.442,214.222,465.059,220.701,209.777,37.500,203.047,230.680,215.923,198.957,192.533,77.188,255.556,236.437,170.188,221.782,206.165,415.125,244.313,161.514,97.750,170.068,151.734,298.231,186.242,200.106,387.161,151.964,180.656,598.000,141.352,181.986,353.923,234.195,175.329,439.100,219.876,190.153,496.500,243.388,185.111,97.077,212.504,189.479,373.300,202.648,185.502,174.727,205.678,195.966,21.571,210.631,229.584,25.013,221.924,247.304,32.065,226.375,198.317,56.865,183.532,173.481,174.516,256.160,215.509,13.143,185.050,225.382,3.500,177.130,222.088,16.903,179.867,212.240,405.161,216.825,194.064,0.000,NaN,NaN,55.375,191.392,167.338,71.935,191.837,174.562,142.769,232.912,209.312
30,279.823,128.935,176.692,236.000,231.949,235.014,276.103,239.560,205.482,634.111,245.113,205.873,550.270,231.416,180.534,1108.367,238.720,179.419,779.538,218.868,252.171,283.500,239.898,213.480,83.125,235.479,220.838,220.375,228.400,248.088,226.516,172.174,193.438,308.667,197.996,174.324,300.903,196.795,215.771,535.779,193.075,221.554,264.571,212.040,181.528,48.875,247.155,231.233,98.812,231.574,254.830,537.688,244.428,195.139,464.820,217.988,216.060,301.048,198.147,201.069,2432.588,232.825,244.248,1522.938,241.327,166.709,974.111,210.789,203.437,258.111,206.138,189.852,99.730,195.472,187.344,213.405,206.475,214.675,497.588,220.765,209.692,27.294,203.083,230.177,303.231,198.916,192.354,129.438,255.486,236.049,171.312,221.886,206.177,533.062,244.212,161.343,112.688,170.008,151.639,389.077,186.192,200.013,477.355,152.081,180.726,569.600,141.408,181.972,447.615,234.219,175.260,471.100,219.815,190.014,606.700,243.372,185.036,61.692,212.385,189.217,389.000,202.736,185.454,201.636,205.646,196.168,24.625,210.833,228.054,83.823,221.372,247.492,58.903,226.636,198.172,85.135,183.804,173.652,141.161,256.153,215.647,2.571,184.812,225.663,15.200,177.367,222.360,20.387,179.782,211.912,443.742,216.854,194.119,0.000,NaN,NaN,61.812,190.917,167.421,69.355,192.112,174.541,77.000,232.928,209.220
31,440.025,128.949,176.718,254.346,232.069,234.974,277.759,239.486,205.426,689.389,245.145,205.868,515.838,231.416,180.568,917.267,238.676,179.433,1185.000,218.899,252.316,225.875,239.978,213.604,101.125,235.597,220.784,303.500,228.328,248.146,278.774,172.377,193.611,234.300,197.990,174.216,655.419,196.653,215.556,492.015,193.145,221.550,201.571,211.991,181.291,62.938,247.293,230.829,33.938,231.237,254.776,434.438,244.427,195.125,468.780,218.008,216.093,324.524,198.067,201.041,2058.765,232.806,244.226,1108.625,241.321,166.879,2326.611,210.777,203.419,400.278,206.002,190.070,172.973,195.707,187.354,181.143,206.469,214.293,480.353,220.703,209.767,18.618,203.184,230.808,221.923,198.961,192.482,145.500,255.486,236.218,134.812,221.835,206.212,451.312,244.087,161.478,147.438,170.082,151.510,390.308,186.126,200.012,339.677,152.154,180.644,454.800,141.377,181.865,605.923,234.233,175.174,344.200,219.804,190.137,627.600,243.289,185.104,71.846,212.473,189.546,456.000,202.778,185.482,154.273,205.701,196.170,19.286,210.809,228.705,458.759,222.043,247.348,78.323,226.565,198.295,123.622,183.796,173.617,63.742,256.202,215.438,0.143,184.915,225.835,27.300,177.217,222.472,18.387,179.954,212.137,440.516,216.815,194.021,5.714,188.945,233.585,60.938,190.968,167.143,61.161,192.018,174.075,156.000,232.955,209.383
32,2686.848,128.920,176.788,241.462,232.178,234.916,318.172,239.499,205.432,522.667,245.134,205.764,504.703,231.414,180.635,782.633,238.696,179.335,659.923,218.983,252.299,126.875,239.939,213.735,80.562,235.518,221.026,77.875,228.370,248.073,207.032,172.268,193.510,230.800,198.083,174.316,680.129,196.676,215.540,461.544,193.124,221.500,233.619,212.013,181.533,78.562,247.386,230.612,87.375,231.753,254.850,478.438,244.501,195.098,497.900,217.953,216.167,303.429,198.153,201.157,980.765,232.806,244.288,1114.812,241.328,166.729,1484.667,210.766,203.380,252.556,206.116,189.866,134.378,195.657,187.348,162.048,206.487,214.580,445.529,220.752,209.712,33.882,202.901,231.194,344.462,199.034,192.353,92.188,255.651,236.159,69.375,221.951,206.089,334.438,244.157,161.414,173.812,170.220,151.561,319.769,186.209,200.105,325.355,152.121,180.548,517.600,141.427,181.953,460.154,234.163,175.215,495.900,219.846,190.096,558.200,243.309,185.043,84.923,212.476,189.693,434.800,202.729,185.580,227.182,205.801,196.159,18.643,210.643,228.875,290.354,222.111,247.313,102.968,226.679,198.229,88.378,183.630,173.788,46.645,256.070,214.987,1.714,185.393,226.339,4.500,177.227,222.067,19.032,179.755,212.007,505.935,216.810,194.079,17.143,188.945,233.523,48.625,191.239,167.206,38.065,192.160,174.299,102.000,232.844,209.195
33,1935.165,128.857,176.758,275.538,232.260,234.871,289.034,239.558,205.497,428.556,245.213,205.669,581.513,231.433,180.611,706.433,238.647,179.425,457.885,218.952,252.192,193.500,239.845,213.568,99.250,235.671,221.010,33.625,228.174,248.215,124.387,172.232,193.537,238.933,198.045,174.300,211.097,196.744,215.808,412.559,193.068,221.660,239.000,211.920,181.588,52.750,247.688,230.608,42.125,231.367,254.745,503.750,244.409,194.952,506.740,217.973,216.227,248.524,198.055,200.940,563.059,232.727,244.228,230.188,241.363,166.856,653.333,210.770,203.403,540.167,206.103,190.048,93.946,195.645,187.454,153.143,206.539,214.473,581.588,220.777,209.736,35.529,203.004,229.940,282.154,198.909,192.458,126.062,255.583,236.199,126.062,222.028,206.147,207.500,244.077,161.156,187.062,170.276,151.754,355.538,186.204,199.992,315.097,152.137,180.678,606.700,141.469,181.998,313.846,234.216,175.299,397.600,219.908,190.159,565.400,243.342,185.049,90.077,212.548,189.497,255.900,202.707,185.557,206.318,205.685,196.044,31.143,210.560,228.231,219.772,222.015,247.268,52.903,226.386,198.111,67.189,183.929,173.648,84.129,256.039,215.362,12.357,184.852,226.471,16.400,177.226,223.045,17.355,180.237,212.061,433.548,216.803,194.191,3.429,189.255,234.128,64.938,191.281,166.877,54.065,191.921,174.459,62.615,232.961,209.309
34,1226.051,128.927,176.816,281.115,232.051,234.899,326.034,239.578,205.587,395.444,245.162,205.848,495.243,231.400,180.572,663.467,238.676,179.371,161.885,219.066,252.237,160.250,239.932,213.485,98.375,235.683,220.601,155.250,228.003,248.456,239.226,172.365,193.466,232.200,198.103,174.323,97.161,196.762,215.658,520.882,193.063,221.511,233.571,211.977,181.516,71.625,247.221,230.875,52.750,231.552,255.027,577.188,244.457,195.046,474.240,217.910,216.092,326.286,198.150,201.083,358.471,232.798,244.184,158.750,241.396,166.764,378.056,210.805,203.316,2324.306,206.258,190.124,419.892,195.770,187.301,156.524,206.474,214.321,524.529,220.788,209.692,22.324,202.977,230.193,344.692,198.900,192.513,120.250,255.547,236.082,163.062,221.830,206.092,138.188,244.106,161.085,161.938,170.153,151.503,329.385,186.167,200.005,343.290,152.069,180.646,559.200,141.381,181.975,372.000,234.257,175.302,359.500,219.866,190.199,627.400,243.366,184.985,377.846,212.357,189.417,388.200,202.809,185.430,256.773,205.704,195.879,30.250,210.650,228.316,223.165,222.281,247.114,68.516,226.401,198.246,104.486,183.304,173.738,96.581,256.114,215.338,11.000,185.225,225.910,13.900,177.769,222.122,48.194,180.053,212.559,545.032,216.848,194.152,14.286,188.945,234.515,43.188,191.142,167.298,60.387,191.881,174.287,122.462,232.953,209.041
