 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44
97,51.762,126.728,162.285,42.067,127.606,144.413,10.902,156.507,146.855,39.286,156.395,109.832,89.967,63.516,170.280,102.091,83.668,174.365,44.250,57.935,169.163,78.688,154.124,158.747,64.438,137.168,186.126,34.812,132.868,189.922,20.955,121.481,172.085,16.973,153.196,176.662,66.438,87.918,171.108,32.344,156.943,103.572,689.773,92.114,176.725,80.941,85.523,166.495,625.476,161.449,148.574,17.889,60.331,163.195,23.677,165.156,155.267,30.524,141.268,186.822,754.750,126.558,171.016,1037.569,127.826,166.712,53.909,125.412,177.602,407.731,146.408,175.463,45.098,122.254,185.044,30.923,137.677,179.229,40.889,142.571,178.247,18.774,147.701,184.142,20.750,157.080,173.578,42.250,136.771,170.008,46.294,149.741,180.134,83.730,94.127,170.757,47.806,96.758,166.021,7.438,144.058,182.292,18.059,117.389,162.137,19.682,132.399,184.944,57.290,128.090,138.187,101.875,98.315,176.067,45.946,130.927,150.252,30.059,150.495,172.220,35.000,127.077,134.805,23.294,132.505,178.662,25.444,140.522,159.360,9.135,161.142,182.881
98,30.857,126.822,162.464,33.267,127.890,144.932,23.647,157.162,146.819,58.619,156.692,110.116,61.767,63.556,169.972,65.091,83.506,174.412,64.406,57.981,169.275,63.312,154.247,158.669,67.812,137.221,185.308,23.625,132.854,189.539,42.364,121.233,172.375,19.027,153.676,176.468,82.438,88.124,171.294,32.438,157.316,103.148,754.364,92.131,176.823,71.059,85.620,166.495,561.905,161.504,148.561,35.000,60.400,163.361,34.452,164.614,154.457,19.190,141.554,186.502,154.750,126.786,171.015,686.706,127.913,166.659,23.773,125.544,177.384,201.808,146.338,175.475,20.078,122.719,185.635,24.462,137.712,179.165,20.667,142.763,178.929,18.452,148.366,183.763,14.812,157.346,173.550,72.438,136.982,169.755,94.059,149.734,180.047,61.838,94.351,170.604,64.129,96.677,166.108,26.188,144.103,183.076,13.000,117.219,161.941,42.818,132.378,184.900,62.129,128.116,138.036,53.688,98.325,175.935,20.216,130.637,150.676,32.529,150.482,172.229,84.500,126.782,134.335,24.941,132.511,178.737,19.000,140.383,159.526,2.703,160.909,183.539
99,41.714,126.466,162.127,70.367,128.128,144.485,23.961,156.651,146.687,27.333,156.482,110.139,117.567,63.594,170.265,102.455,83.460,174.455,89.062,57.859,169.531,69.188,154.300,158.846,23.750,137.146,185.725,19.500,132.814,189.541,17.455,121.192,172.746,20.595,153.298,175.862,54.938,88.246,171.352,12.062,157.404,103.762,666.364,92.070,176.818,46.588,85.568,166.344,336.810,161.535,148.490,2.667,60.702,163.473,58.000,164.584,155.014,26.095,141.451,186.665,110.000,126.654,171.200,114.588,128.097,166.701,32.818,125.515,177.789,166.038,146.351,175.558,24.588,122.913,185.297,13.000,137.456,179.366,39.000,143.002,178.472,28.452,148.256,184.380,22.562,156.897,173.303,65.438,136.859,170.141,38.765,149.992,180.283,69.405,94.447,170.839,24.968,96.745,166.052,29.062,144.164,183.309,12.118,117.743,162.189,42.818,132.108,184.903,39.097,127.902,138.263,82.875,98.364,175.871,19.676,130.722,150.772,55.588,150.751,171.858,14.000,126.670,134.642,31.941,132.779,178.956,27.889,140.542,159.856,21.351,160.967,182.802
100,61.286,126.498,162.300,50.333,127.542,144.732,11.961,156.334,146.696,28.905,156.536,110.142,82.833,63.716,170.197,124.591,83.425,174.420,54.812,57.842,169.110,92.969,154.369,158.629,66.188,137.230,185.363,47.188,132.879,190.162,16.727,121.325,172.291,41.081,153.511,176.317,59.688,88.206,171.463,27.188,157.193,103.674,736.500,92.122,176.742,62.647,85.455,166.408,515.571,161.517,148.646,28.500,60.503,162.691,35.935,164.656,154.605,26.238,141.540,186.832,107.375,126.843,171.063,96.745,127.733,167.044,36.773,125.328,177.961,63.269,146.196,175.270,39.137,122.661,185.365,5.462,138.105,179.379,26.222,142.834,178.538,16.129,148.259,184.092,14.375,156.941,173.457,54.000,136.752,169.868,21.000,149.918,179.807,90.216,93.956,170.792,13.806,96.411,166.014,29.062,143.658,182.665,44.353,117.416,162.142,38.091,132.414,184.961,30.065,128.305,137.876,27.250,98.466,175.719,42.595,130.733,150.493,36.235,150.736,172.057,33.800,127.075,134.525,16.176,132.550,178.758,25.556,140.094,160.205,15.622,161.031,182.843
101,68.238,126.437,162.294,26.800,128.193,144.598,36.392,157.333,146.832,21.238,156.164,110.385,87.500,63.296,170.068,74.136,83.608,174.350,85.719,57.903,169.230,61.281,154.504,158.609,110.750,137.381,185.457,58.062,132.826,189.831,73.318,121.518,172.452,27.081,153.895,176.097,78.812,87.914,171.582,30.219,156.909,103.608,876.864,92.162,176.806,79.706,85.391,166.628,183.333,161.513,148.533,6.167,60.460,163.427,37.290,164.676,154.950,24.143,141.337,186.891,112.375,126.642,170.991,85.020,128.048,166.561,27.500,125.657,177.818,26.462,146.777,175.349,29.765,122.512,185.414,41.462,137.945,179.141,28.667,142.805,178.470,46.258,148.023,184.428,33.500,157.039,173.576,90.000,136.793,169.867,42.941,149.717,179.910,45.622,93.970,170.615,79.290,96.605,166.447,42.250,144.100,182.531,29.647,117.375,162.114,14.818,131.910,184.738,41.097,127.978,138.306,81.688,98.464,175.893,29.135,130.410,150.869,27.529,150.295,171.810,47.200,127.323,134.628,9.529,132.818,179.008,48.778,140.849,159.817,12.919,161.125,182.417
102,23.476,126.583,162.219,52.567,128.211,144.430,39.137,157.040,146.877,19.286,156.704,109.992,91.200,63.813,170.139,61.727,83.722,174.457,65.844,58.066,169.263,69.562,154.112,158.289,35.500,137.159,185.468,45.062,132.913,189.978,34.045,120.981,172.777,35.838,153.801,176.241,81.438,88.144,171.167,28.375,156.961,103.617,214.227,92.126,176.822,32.000,85.357,166.446,94.905,161.524,148.911,25.333,60.623,162.543,27.548,164.576,155.154,35.048,141.595,186.000,67.875,126.864,171.297,57.765,127.780,166.737,43.818,125.555,177.465,25.538,146.189,175.568,23.529,122.383,184.695,8.846,137.329,179.489,28.667,142.789,178.244,52.774,147.964,184.109,19.312,157.160,173.339,72.312,136.949,170.005,40.941,149.930,179.948,48.432,94.285,170.749,38.839,96.860,166.063,34.438,143.896,183.358,23.529,117.215,162.619,39.091,132.455,184.895,56.645,128.112,138.154,103.125,98.425,175.899,38.432,130.962,150.417,31.412,150.986,172.048,50.100,127.048,134.430,40.882,132.396,179.080,16.667,139.900,159.685,1.946,161.252,183.115
103,82.952,126.734,162.085,36.800,127.974,144.488,18.353,156.786,146.802,22.952,156.629,109.704,61.000,63.411,169.831,67.455,83.520,174.550,71.219,57.694,169.390,77.938,154.555,158.616,72.625,137.288,185.596,22.812,132.952,189.786,28.455,121.580,172.873,28.324,153.428,176.005,47.812,88.266,171.547,33.656,157.073,103.858,120.682,92.243,176.631,45.176,85.654,166.784,62.714,161.232,148.636,39.944,59.954,162.954,56.968,164.904,154.489,38.476,141.639,187.026,85.000,126.500,171.203,68.471,127.784,166.565,11.273,125.076,177.248,23.615,146.035,175.610,27.412,122.496,185.060,25.077,137.747,179.395,15.611,142.528,178.875,10.774,147.633,184.301,27.562,157.086,174.031,23.125,136.974,170.529,82.353,149.839,180.264,43.622,94.940,170.693,75.290,96.695,166.063,19.125,143.894,182.747,23.235,117.050,162.218,39.500,132.215,184.786,87.871,127.880,138.163,49.125,98.580,176.203,27.622,130.375,150.860,12.412,150.305,171.563,31.800,127.157,134.679,21.765,132.569,178.821,35.278,140.374,159.682,7.297,161.036,183.843
104,60.238,126.573,162.439,19.833,127.740,144.654,35.333,156.379,146.963,22.238,156.314,110.216,69.500,63.739,170.300,74.455,83.472,174.462,88.938,57.981,169.172,71.500,154.337,158.564,60.312,137.110,185.733,22.625,132.758,190.497,33.864,121.326,172.393,44.649,153.883,175.981,50.812,88.076,171.673,10.125,156.843,103.614,106.227,91.938,176.720,48.529,85.571,166.367,20.095,161.437,148.754,18.944,60.442,163.330,45.613,164.802,155.068,34.048,141.381,186.452,155.125,126.660,171.160,52.941,127.985,166.809,33.000,124.849,177.384,35.538,146.341,175.376,26.902,122.508,185.468,7.077,137.350,179.601,21.333,142.137,178.322,18.839,147.770,184.191,29.750,157.149,173.583,17.750,136.678,170.278,75.706,149.812,180.059,34.919,94.373,170.648,66.452,96.997,166.063,46.938,143.842,183.364,40.824,117.472,161.990,88.045,132.171,184.777,53.355,127.816,138.280,46.375,98.352,175.650,52.108,130.378,150.258,3.941,150.209,172.048,6.900,126.496,134.520,42.176,132.658,179.251,20.056,140.385,159.505,10.108,160.936,183.564
105,56.619,126.437,162.324,29.733,127.718,144.670,8.039,156.203,146.590,25.238,156.276,110.362,79.767,63.567,170.052,137.955,83.456,174.463,61.125,58.067,169.248,54.031,154.260,158.829,61.438,137.273,185.556,44.750,132.791,189.782,26.364,121.604,172.634,54.649,153.774,175.973,80.312,87.660,171.498,48.688,156.974,103.393,102.909,92.132,176.475,36.529,85.618,166.522,34.952,161.706,148.493,30.389,60.550,163.303,27.355,164.367,154.852,27.381,141.567,186.330,132.000,126.891,171.137,84.706,127.794,166.433,46.364,125.528,177.766,23.577,146.795,175.508,18.196,122.449,185.466,12.769,137.915,179.548,30.944,143.073,178.520,30.645,148.184,184.732,22.500,156.998,173.969,33.125,137.012,170.151,64.000,149.963,179.720,40.216,94.116,170.533,77.097,96.913,166.366,40.875,144.341,182.795,14.353,117.429,162.100,34.591,132.740,184.533,82.065,127.778,138.110,74.938,98.569,176.014,41.027,130.469,150.535,20.471,150.177,172.238,33.400,126.977,134.366,30.412,132.473,178.730,39.611,140.488,159.294,2.108,160.640,182.936
106,74.048,126.526,162.244,29.800,128.045,145.043,17.686,157.062,146.548,51.667,156.405,109.689,85.333,63.785,170.073,58.864,83.591,174.414,104.250,57.736,169.113,68.875,154.272,158.870,67.250,137.321,185.602,61.875,132.657,189.708,54.955,121.193,172.560,27.568,154.103,176.326,56.250,88.248,171.331,43.219,157.054,103.532,64.091,92.411,176.495,64.412,85.577,166.496,17.143,161.131,148.400,32.833,60.293,162.980,30.581,164.738,154.494,24.810,141.441,186.435,71.750,126.562,171.079,132.039,127.912,166.832,16.773,125.392,177.887,38.038,146.315,175.205,81.490,122.548,185.383,63.154,137.534,179.330,29.778,142.621,178.490,28.129,148.116,184.343,11.312,157.483,173.493,55.938,137.018,170.005,52.059,149.243,180.168,30.595,94.136,170.516,85.097,96.634,166.371,24.000,143.896,182.366,25.765,117.489,162.317,57.455,132.253,184.949,57.806,127.584,138.260,73.750,98.352,176.006,30.324,130.625,150.749,26.176,150.662,171.765,74.500,127.054,134.654,10.235,132.425,178.172,46.333,140.066,159.611,4.811,160.610,182.271
107,26.714,126.380,162.219,48.733,127.732,144.498,28.980,156.544,146.687,12.095,156.529,109.982,63.333,63.833,170.048,59.864,83.508,174.752,72.781,57.829,169.186,77.750,154.311,158.475,70.875,137.257,185.515,37.875,132.693,190.197,46.591,121.204,172.646,37.459,153.505,175.934,53.938,88.037,171.409,21.156,157.383,103.354,156.045,92.195,176.477,60.706,85.716,166.720,15.905,161.521,148.208,6.333,60.374,163.055,53.871,164.577,155.103,59.619,141.261,186.833,115.500,126.390,170.871,102.039,127.867,166.668,24.955,125.367,177.759,38.423,146.406,175.810,644.941,122.672,185.273,13.154,137.394,179.409,10.500,142.425,178.576,23.097,147.689,184.286,19.375,157.391,173.601,35.188,136.773,169.529,34.529,149.809,180.162,67.838,94.347,170.603,42.774,96.560,166.128,20.812,144.072,182.901,20.471,117.364,162.221,40.727,132.324,184.856,33.355,128.099,137.846,58.562,98.333,175.576,50.162,130.708,150.604,41.882,150.728,172.084,12.000,126.684,134.302,21.118,132.560,178.793,8.000,140.045,159.585,5.946,161.146,183.278
108,54.571,126.587,162.085,39.133,127.494,144.413,3.882,156.583,147.380,11.143,156.321,109.996,826.033,63.600,170.001,104.773,83.579,174.278,121.906,57.992,169.281,70.625,154.357,158.675,51.625,137.092,185.400,20.938,132.693,190.602,15.455,121.775,172.656,16.432,153.831,175.773,97.000,87.976,171.321,49.250,156.990,103.223,106.091,92.173,176.533,115.412,85.438,166.587,27.667,161.408,148.454,30.333,60.063,163.088,31.613,164.781,154.674,33.952,141.736,186.460,35.125,126.625,170.902,90.275,127.880,166.620,44.545,125.329,177.638,23.192,145.975,175.652,485.569,122.521,185.144,43.615,138.018,179.267,36.944,142.605,178.686,25.097,148.179,184.344,9.438,157.573,173.418,30.562,137.039,169.862,18.824,149.882,180.066,23.027,94.686,170.728,53.613,96.616,166.030,25.750,144.070,182.529,33.529,117.146,162.369,14.045,131.917,184.710,56.387,127.918,138.067,130.875,98.152,176.227,49.838,130.713,151.015,20.059,150.562,171.702,32.300,126.792,134.591,46.000,132.673,179.107,36.111,140.451,159.820,21.189,160.447,182.906
109,60.286,126.504,162.175,38.333,127.985,144.423,25.412,157.176,147.034,33.238,156.581,110.202,688.300,63.619,169.976,77.318,83.805,174.467,97.781,57.885,169.121,75.812,154.425,158.479,85.875,137.146,185.609,54.312,132.786,189.916,34.955,120.940,172.487,46.000,153.585,176.647,108.500,88.204,171.400,18.250,157.446,103.385,153.045,92.076,176.664,61.059,85.238,166.697,60.667,161.354,148.831,30.389,60.556,163.145,32.903,164.538,155.124,15.619,141.432,185.964,59.000,126.868,171.101,117.608,127.975,166.657,48.409,125.308,177.572,12.923,146.243,175.283,345.725,122.627,185.172,8.692,137.666,178.915,39.111,142.770,178.448,43.226,147.975,184.367,7.625,157.457,173.844,59.750,136.859,169.776,70.824,149.850,179.971,12.108,93.775,170.734,42.000,96.930,165.830,26.000,144.141,183.237,12.588,117.251,162.113,63.364,132.502,184.759,28.581,127.879,138.398,46.812,98.442,176.180,47.243,130.479,150.658,25.824,150.304,171.853,53.600,126.798,134.604,14.412,132.974,178.811,14.833,140.624,159.251,6.216,161.129,183.311
110,39.667,126.376,162.125,52.067,128.024,144.507,22.275,156.606,147.228,17.952,156.277,110.633,746.733,63.620,169.953,110.500,83.445,174.607,813.531,57.945,169.226,66.031,154.416,158.807,37.688,137.168,186.014,43.812,132.813,190.139,50.136,121.180,172.578,32.919,153.773,176.413,80.875,88.233,171.539,30.531,156.988,103.222,64.500,92.188,176.665,82.765,85.833,166.444,4.905,161.644,148.401,16.889,60.487,163.524,30.903,164.995,154.943,29.667,141.396,186.860,61.000,126.604,171.431,115.451,127.934,166.711,49.409,125.258,177.534,28.500,146.312,174.936,262.471,122.573,185.303,21.923,137.905,179.397,18.278,142.483,178.438,26.903,147.768,183.905,33.750,157.162,173.617,58.250,136.893,169.745,29.647,150.282,179.979,61.297,94.572,170.609,52.516,96.864,166.077,18.312,144.389,182.410,24.176,117.521,161.940,36.182,132.505,185.037,49.097,128.019,138.220,66.250,98.285,175.941,23.243,130.274,150.242,24.765,150.395,172.268,22.500,127.124,134.443,45.588,132.270,178.634,42.389,140.445,159.506,2.649,161.355,183.675
111,83.810,126.564,162.111,27.367,127.935,144.415,10.667,156.543,146.511,23.095,156.717,109.965,707.633,63.569,169.985,145.773,83.439,174.312,889.500,57.976,169.228,112.875,154.377,158.530,53.125,137.296,185.535,61.062,132.740,189.436,40.727,121.534,173.085,28.486,153.717,176.163,85.812,88.034,171.536,36.750,157.139,103.709,90.455,92.265,176.592,46.176,85.376,166.552,37.619,161.463,148.658,63.778,60.331,163.213,31.419,164.986,154.806,7.190,141.517,187.656,144.875,126.538,170.864,78.549,127.950,166.538,47.000,125.361,178.031,30.115,146.385,175.657,476.824,122.611,185.301,67.154,137.950,178.840,45.333,142.375,178.933,21.484,148.276,183.854,19.250,157.095,173.426,33.500,136.908,169.951,42.471,149.761,180.057,65.351,95.155,170.669,81.097,96.547,165.986,33.625,143.980,182.835,26.059,117.234,161.896,41.182,132.178,184.524,53.613,128.122,138.089,73.188,98.500,175.972,36.378,130.501,150.164,45.176,150.566,171.784,66.600,126.466,134.538,29.882,132.465,178.511,27.833,140.500,160.277,11.405,161.164,183.493
112,49.238,126.545,161.741,32.767,128.033,144.540,12.157,156.877,146.677,21.286,156.561,109.509,544.233,63.580,169.897,80.364,83.516,174.524,498.688,57.908,169.300,104.344,154.418,158.906,59.438,137.104,185.573,46.375,132.910,189.718,24.682,121.502,172.839,30.541,153.429,176.551,64.000,87.978,171.439,20.906,157.447,103.357,106.773,92.135,176.417,55.294,85.689,166.577,43.619,161.321,149.040,52.167,60.238,163.348,32.258,164.661,155.394,16.905,141.395,187.154,52.625,126.569,171.264,78.588,127.843,166.402,72.727,125.347,177.800,26.846,146.201,175.336,245.804,122.648,185.315,39.769,137.294,179.312,20.111,142.171,178.774,23.419,147.926,184.452,5.688,156.719,174.058,46.938,136.806,169.735,42.059,150.016,180.031,35.351,94.535,170.722,84.516,96.803,166.107,19.250,143.916,182.800,57.176,117.297,161.579,53.318,132.438,185.162,57.097,127.773,138.331,87.625,98.356,176.016,18.757,131.113,150.235,20.588,150.775,172.095,26.200,126.872,134.306,24.412,132.590,179.152,53.333,140.496,159.689,4.757,161.404,183.450
113,31.476,126.265,162.240,17.567,127.726,144.563,14.000,156.776,146.759,13.286,156.374,110.681,218.300,63.628,170.128,48.409,83.486,174.375,448.625,58.046,169.235,75.000,154.372,158.961,70.812,137.239,185.804,29.375,133.080,189.831,55.909,121.329,172.539,48.162,153.321,176.312,28.000,88.081,171.063,23.312,157.250,103.630,98.455,92.201,176.517,102.235,85.672,166.805,50.095,161.396,148.798,51.111,60.588,162.971,52.903,164.937,154.817,27.238,141.518,186.389,86.250,126.721,171.151,119.569,127.983,166.862,74.682,125.642,177.880,14.423,145.967,175.268,516.314,122.510,185.167,30.615,138.043,179.564,39.611,142.729,178.617,40.710,148.043,184.123,11.812,157.150,173.648,54.625,136.871,170.157,89.471,149.601,180.071,55.514,94.392,170.490,52.774,96.545,165.831,25.125,143.949,182.501,19.824,117.512,161.825,50.591,132.251,184.744,56.000,127.688,138.186,67.812,98.353,175.657,41.243,130.521,149.965,13.294,150.842,172.290,34.800,126.926,134.438,9.412,132.821,178.657,40.333,140.625,159.972,8.054,161.157,182.762
114,52.524,126.312,162.659,43.067,127.852,144.425,21.647,156.730,146.546,24.905,156.528,110.054,128.733,63.518,170.142,90.591,83.708,174.471,391.125,57.994,169.154,86.875,154.042,158.476,64.125,137.370,185.814,40.062,132.688,190.137,21.636,120.952,172.714,31.838,153.715,176.127,94.250,88.012,171.514,33.312,157.272,103.282,115.773,92.214,176.418,67.824,85.495,166.488,26.000,161.429,148.777,30.333,60.243,163.118,35.935,164.874,154.675,96.905,141.485,186.625,40.375,126.903,171.246,137.451,127.870,166.618,51.455,125.124,177.669,27.731,146.478,175.707,277.686,122.565,185.362,10.846,138.087,179.441,33.556,142.473,178.503,44.323,147.960,184.336,21.250,157.227,173.737,16.562,137.042,169.816,26.529,149.728,179.743,48.649,94.996,170.758,34.710,96.428,166.182,39.688,144.273,183.370,50.882,117.643,162.486,38.773,132.698,184.628,20.581,127.306,137.887,71.812,98.147,176.540,19.297,130.562,150.626,13.529,150.543,171.663,75.400,126.496,134.568,30.941,132.355,178.891,28.111,140.072,159.988,12.000,161.000,182.766
115,54.762,126.423,162.607,26.300,128.078,144.021,30.667,156.605,147.017,12.952,156.063,110.259,116.967,63.623,170.187,98.409,83.654,174.537,177.125,58.067,169.113,69.562,154.455,158.872,186.688,137.166,185.568,37.062,132.643,189.798,32.136,121.511,173.145,807.513,153.554,176.188,40.062,88.071,171.731,14.344,157.077,102.903,123.182,92.112,176.538,43.588,85.843,166.423,27.000,161.404,148.823,19.444,60.438,163.042,53.613,164.987,154.642,564.524,141.491,186.770,70.375,126.521,171.011,96.235,127.979,166.331,53.773,125.298,177.897,32.500,146.401,175.415,196.980,122.630,185.080,37.231,137.400,179.535,15.889,142.703,179.120,37.677,147.817,184.558,78.188,157.083,173.599,70.500,136.994,170.122,36.588,149.758,180.024,58.541,94.187,170.913,68.903,96.960,165.941,23.062,144.149,183.131,6.471,117.594,162.541,49.455,132.153,184.759,76.581,128.224,138.470,76.000,98.297,176.497,23.405,130.656,150.385,99.176,150.758,172.491,48.800,126.777,134.557,35.765,132.881,178.869,30.944,140.412,159.368,15.081,161.218,182.671
116,61.048,126.622,162.328,26.267,128.148,144.738,37.529,156.511,146.722,5.524,156.662,109.585,65.633,63.476,169.894,102.045,83.571,174.763,62.625,57.888,169.270,69.812,154.443,158.585,87.312,137.193,185.731,48.375,132.473,189.968,29.182,120.954,172.302,607.027,153.633,176.138,89.250,88.083,171.437,20.719,157.140,104.157,121.000,92.177,176.749,778.118,85.573,166.474,45.095,161.701,148.538,24.889,60.021,163.144,50.645,164.877,155.036,369.286,141.558,186.921,93.375,126.757,170.893,80.549,127.685,166.347,49.182,125.057,178.190,35.692,146.480,175.373,67.333,122.578,185.469,21.308,137.490,179.550,22.722,142.368,178.437,26.452,148.352,184.189,46.812,156.761,173.716,60.375,136.654,169.876,42.000,149.814,179.954,26.216,94.390,170.990,66.581,96.954,165.957,42.188,143.977,183.507,44.353,117.259,162.147,76.091,132.038,184.948,68.839,127.768,138.167,60.562,98.317,176.211,31.297,130.484,150.449,69.235,150.748,172.304,60.100,126.829,134.342,15.000,132.137,178.995,22.556,140.549,159.845,13.730,160.949,182.362
