 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30
183,283.562,131.488,184.644,497.333,209.886,151.352,199.143,209.503,131.972,277.615,150.341,132.739,99.389,139.362,136.579,357.400,161.609,129.640,26.788,124.213,102.601,188.562,141.402,115.658,943.667,174.197,192.611,92.882,210.786,143.843,198.919,129.171,118.611,240.067,156.715,201.137,178.353,160.979,198.385,191.176,146.598,138.298,164.294,129.257,102.287,219.556,128.675,124.775,196.235,155.475,128.670,320.488,136.041,121.505,189.869,205.725,160.213,313.433,115.376,132.940,131.438,154.917,137.576,467.000,122.369,128.136,270.182,179.539,175.206,203.412,145.707,189.355,37.267,147.517,208.621,947.909,174.017,178.157,111.824,178.782,189.318,94.977,131.294,127.098,57.381,141.778,203.530,20.037,146.022,104.883
184,229.562,131.581,184.819,426.875,209.881,151.256,196.333,209.532,131.958,306.423,150.284,132.658,106.222,139.445,136.331,294.733,161.415,129.708,13.654,124.541,102.294,146.188,141.292,115.677,1095.917,174.162,192.505,91.235,210.922,144.019,165.946,129.343,118.724,311.433,156.742,201.151,237.471,160.982,198.400,180.000,146.637,138.404,240.412,129.130,102.272,179.333,128.763,125.050,245.804,155.550,128.434,341.256,135.909,121.502,45.574,205.688,160.579,316.767,115.425,132.915,134.979,154.921,137.520,194.619,122.470,128.037,130.364,179.735,175.270,218.059,145.692,189.568,43.600,147.357,208.584,811.636,174.029,178.103,61.294,178.387,189.596,85.698,131.255,126.879,52.810,141.827,203.525,12.778,145.776,103.805
185,214.844,131.574,184.697,413.125,209.960,151.238,260.476,209.538,131.982,253.154,150.278,132.656,66.778,139.800,136.611,287.800,161.488,129.847,27.712,124.109,102.800,197.531,141.329,115.638,902.625,174.264,192.576,160.176,210.811,144.008,139.838,129.171,118.597,280.867,156.645,201.223,184.824,160.965,198.421,220.529,146.600,138.362,263.059,129.267,102.144,224.056,128.535,124.855,208.078,155.392,128.466,282.651,135.949,121.515,43.377,205.718,160.519,318.400,115.338,133.021,117.125,154.882,137.643,48.095,122.635,127.982,233.864,179.521,175.404,284.941,145.718,189.508,38.400,147.359,208.520,782.136,174.007,178.089,78.647,178.808,189.318,91.581,131.539,126.953,42.286,141.816,203.318,4.222,146.290,104.318
186,185.031,131.618,184.848,462.458,209.910,151.411,155.524,209.636,131.819,255.885,150.489,132.658,90.778,139.589,136.518,390.433,161.504,129.802,22.385,124.324,102.765,179.938,141.447,115.587,1003.792,174.208,192.609,134.824,210.865,144.127,160.000,129.116,118.715,281.467,156.779,201.218,240.765,161.052,198.284,199.059,146.638,138.276,227.235,129.222,102.179,258.667,128.831,124.848,213.529,155.527,128.615,309.884,136.159,121.487,33.672,205.588,160.662,266.800,115.356,132.830,118.396,155.091,137.553,45.857,122.677,127.976,174.818,179.623,175.209,255.235,145.577,189.536,57.900,147.689,208.688,756.727,174.039,178.096,57.647,179.220,189.404,101.930,131.268,126.687,36.952,141.689,203.511,7.963,146.001,104.256
187,222.375,131.611,184.731,497.583,209.841,151.327,167.143,209.611,131.962,290.308,150.138,132.640,51.222,139.692,136.350,312.067,161.488,129.616,20.192,124.285,102.697,123.844,141.328,115.497,919.250,174.187,192.592,187.706,210.689,144.183,118.649,129.128,118.526,257.000,156.753,201.221,166.765,160.967,198.458,156.882,146.730,138.378,315.353,129.427,102.006,210.667,128.634,124.905,206.745,155.628,128.388,261.744,135.945,121.515,25.344,206.046,160.938,153.433,115.537,132.968,117.500,154.943,137.410,64.286,122.635,127.754,204.818,179.516,175.342,265.000,145.450,189.659,61.633,147.561,208.642,833.455,174.009,178.109,91.176,178.490,189.443,94.070,131.398,126.840,64.190,141.861,203.470,12.593,145.695,103.727
188,234.156,131.577,184.816,462.958,209.929,151.415,169.190,209.381,132.050,168.423,150.574,132.598,94.944,139.589,136.379,311.000,161.642,129.691,28.558,124.169,102.838,96.156,141.362,115.426,1091.792,174.215,192.466,88.588,210.650,144.032,232.811,129.236,118.631,285.700,156.757,201.258,180.000,160.999,198.353,231.706,146.616,138.474,351.471,129.361,101.970,225.556,128.815,124.998,204.588,155.440,128.482,298.186,135.916,121.544,56.918,205.679,160.107,45.700,115.316,132.958,168.750,155.130,137.746,69.048,122.651,128.025,116.273,179.543,175.156,235.588,145.759,189.518,66.200,147.861,208.640,718.045,173.943,178.133,85.471,178.788,189.440,71.512,131.571,126.788,67.286,141.945,203.648,13.148,146.346,104.104
189,199.562,131.580,184.753,411.625,209.924,151.335,155.714,209.593,131.955,252.385,150.344,132.659,53.389,139.403,136.252,281.900,161.549,129.853,21.923,123.995,102.500,81.281,141.414,115.285,1054.875,174.217,192.541,107.353,210.885,144.151,153.784,129.274,118.496,271.067,156.751,201.172,175.706,160.884,198.429,2016.823,146.640,138.439,332.118,129.144,102.147,189.778,128.572,124.890,240.157,155.478,128.449,325.605,135.800,121.459,52.656,205.597,159.791,102.433,115.251,133.135,160.062,155.041,137.640,93.190,122.443,127.858,161.273,179.497,175.217,263.765,145.660,189.436,54.067,147.886,208.587,609.864,173.943,178.152,69.706,178.606,189.138,65.814,131.299,126.701,42.429,142.026,203.548,20.407,146.103,104.062
190,195.594,131.552,184.764,479.042,209.854,151.275,188.714,209.557,131.937,304.808,150.229,132.684,114.167,139.356,136.466,345.967,161.515,129.778,15.538,124.588,103.028,144.188,141.218,115.527,1018.125,174.171,192.479,117.941,210.579,143.962,155.676,129.080,118.657,276.567,156.634,201.247,190.000,161.072,198.319,1684.412,146.624,138.434,410.412,129.183,102.155,193.722,128.713,125.032,288.235,155.491,128.279,261.186,135.952,121.556,28.820,205.711,160.644,56.300,115.360,133.140,139.500,154.939,137.414,107.810,122.652,128.134,191.909,179.379,175.243,228.412,145.584,189.522,43.967,147.592,208.651,657.455,173.869,178.100,55.471,178.666,189.205,85.628,131.184,126.655,31.952,141.808,203.438,20.444,146.369,104.080
191,221.844,131.555,184.709,411.792,209.857,151.377,247.714,209.635,131.971,222.692,150.259,132.644,88.111,139.579,136.195,330.733,161.523,129.630,10.654,124.382,102.383,167.438,141.311,115.593,999.792,174.222,192.519,159.294,210.667,144.490,173.405,129.190,118.871,244.200,156.682,201.225,193.059,160.841,198.382,950.059,146.652,138.417,358.235,129.293,102.116,218.000,128.646,125.093,257.961,155.431,128.562,311.395,136.048,121.375,40.393,205.765,160.339,62.400,115.458,133.030,127.896,155.008,137.816,90.714,122.516,128.234,254.500,179.307,175.237,220.706,145.570,189.557,48.367,147.655,208.416,428.955,173.972,178.147,81.118,178.555,189.310,112.186,131.319,126.746,58.524,141.925,203.455,7.667,146.265,103.268
192,204.281,131.604,184.692,521.375,209.895,151.266,227.381,209.601,131.787,215.808,150.237,132.713,68.722,139.636,136.260,374.033,161.403,129.827,13.250,124.187,102.435,158.375,141.398,115.417,1025.417,174.199,192.544,85.529,210.857,144.076,110.703,129.063,118.779,264.633,156.696,201.245,245.529,161.137,198.503,343.176,146.631,138.515,341.118,129.362,102.046,184.111,128.592,124.868,202.196,155.462,128.496,259.791,135.908,121.431,37.902,205.542,160.430,72.367,115.205,133.137,148.958,155.062,137.699,48.524,122.520,128.537,141.500,179.392,175.185,209.353,145.691,189.492,29.867,147.345,208.578,510.091,173.911,178.028,101.824,178.512,189.355,95.140,131.390,126.867,39.714,141.506,203.892,7.444,145.718,103.473
193,234.531,131.579,184.846,408.125,209.887,151.263,186.571,209.420,131.819,227.154,150.203,132.511,62.556,139.450,136.574,228.567,161.367,129.640,23.019,124.722,102.151,149.438,141.384,115.523,1015.500,174.155,192.513,78.118,210.607,144.145,123.514,129.219,118.661,275.467,156.713,201.157,196.176,161.044,198.511,212.059,146.481,138.282,467.765,129.459,102.160,185.944,128.774,124.947,238.000,155.473,128.414,333.605,135.950,121.603,54.787,205.721,160.587,93.067,115.273,133.102,125.625,155.093,137.739,630.333,122.481,128.146,157.682,179.577,175.175,256.706,145.797,189.671,52.767,147.725,208.699,509.364,173.946,178.161,89.471,178.814,189.363,85.930,131.627,126.964,43.952,141.601,203.208,7.630,146.025,103.972
194,258.938,131.727,184.599,460.125,209.860,151.334,193.143,209.549,131.880,246.346,150.109,132.572,71.167,139.479,136.410,359.067,161.591,129.644,22.962,124.710,102.652,141.719,141.480,115.490,898.625,174.151,192.542,115.765,210.694,144.173,169.189,129.137,118.672,329.267,156.688,201.300,174.647,161.029,198.447,293.353,146.660,138.266,378.941,129.343,102.127,244.778,128.510,125.014,254.784,155.475,128.647,315.442,135.866,121.413,60.426,205.595,160.346,54.733,115.406,132.618,151.875,155.185,137.718,516.000,122.423,128.126,135.045,179.511,175.233,288.000,145.667,189.678,38.233,147.371,208.783,424.364,173.880,178.183,96.000,178.709,189.207,69.070,131.469,127.185,48.476,141.627,203.586,8.185,145.873,104.560
195,262.469,131.663,184.644,382.000,209.840,151.550,141.524,209.568,131.936,247.192,150.288,132.782,37.611,139.563,136.342,258.733,161.605,129.620,21.115,124.597,102.785,99.062,141.141,115.665,937.917,174.181,192.521,105.588,210.735,144.136,218.865,129.349,118.654,344.467,156.735,201.136,190.118,161.008,198.409,260.059,146.686,138.294,386.824,129.273,102.167,258.056,128.598,124.907,246.941,155.569,128.565,377.209,135.857,121.593,29.246,205.865,160.582,72.767,115.342,133.103,168.271,155.380,137.368,446.952,122.408,128.108,93.727,179.464,175.178,266.412,145.614,189.585,63.300,147.719,208.784,525.545,173.904,178.063,97.176,178.545,189.547,77.837,131.302,126.783,53.476,141.671,203.238,9.741,146.072,104.241
196,209.781,131.757,184.737,440.083,209.895,151.263,174.286,209.471,131.872,263.731,150.338,132.786,71.500,139.477,136.755,308.367,161.528,129.901,6.481,124.127,102.853,141.562,141.352,115.589,1047.875,174.176,192.431,126.824,210.742,144.182,128.108,129.173,118.773,398.133,156.742,201.192,187.235,161.079,198.440,234.000,146.664,138.357,373.941,129.271,102.009,309.889,128.638,124.797,259.098,155.619,128.404,439.698,135.852,121.525,66.066,205.830,160.511,71.167,115.267,133.009,189.875,155.021,137.467,224.810,122.453,128.157,143.455,179.616,175.218,238.529,145.638,189.671,56.167,147.520,208.594,507.773,173.985,178.068,26.824,178.455,189.480,121.000,131.320,126.784,53.000,141.498,203.485,14.333,146.069,103.502
197,179.062,131.586,184.684,396.375,209.838,151.189,166.048,209.376,131.827,215.192,150.172,132.595,81.444,139.767,136.356,264.567,161.461,129.650,16.712,124.543,102.907,127.094,141.260,115.567,935.000,174.196,192.437,148.824,210.808,144.020,116.054,129.166,118.668,243.033,156.773,201.305,222.824,160.950,198.414,167.118,146.750,138.339,400.765,129.245,102.113,298.167,128.644,124.927,296.353,155.537,128.538,368.070,135.786,121.481,33.148,205.780,160.391,111.733,115.297,132.901,142.896,155.161,137.486,69.381,122.537,128.232,137.364,179.566,175.286,318.471,145.659,189.416,47.433,147.373,208.892,515.318,173.885,178.103,39.529,178.875,189.378,87.744,131.610,126.689,30.476,141.358,202.831,13.000,146.146,103.601
198,258.094,131.903,184.836,394.042,209.943,151.354,177.095,209.658,131.891,189.154,150.205,132.779,51.278,139.601,136.294,262.233,161.556,129.654,8.154,124.301,102.171,150.188,141.408,115.468,1013.292,174.216,192.448,96.647,210.886,143.957,85.838,129.131,118.762,215.433,156.694,201.311,321.529,161.061,198.177,263.471,146.738,138.454,452.059,129.400,102.077,266.889,128.730,124.857,298.627,155.558,128.509,358.884,135.863,121.490,49.246,205.890,160.457,77.300,115.423,133.184,153.292,155.040,137.683,70.714,122.442,127.845,108.955,179.642,175.064,257.294,145.690,189.514,33.400,147.769,208.659,581.455,173.867,178.050,89.588,178.852,189.404,96.465,131.462,126.920,56.381,141.690,203.625,9.333,146.430,103.395
199,203.594,131.889,184.762,434.417,209.915,151.400,178.476,209.536,131.941,214.038,150.205,132.730,74.444,139.526,136.489,362.667,161.574,129.619,10.827,124.150,102.232,149.719,141.577,115.910,979.917,174.176,192.447,102.824,210.663,144.328,204.054,129.220,118.599,285.967,156.551,201.182,243.824,160.947,198.387,239.118,146.787,138.444,424.824,129.185,102.184,277.222,128.560,124.802,294.078,155.583,128.532,352.558,135.826,121.561,63.213,205.778,160.416,97.400,115.589,132.771,111.875,154.974,137.489,59.000,122.551,128.467,89.636,179.661,175.121,254.529,145.649,189.548,48.733,147.322,208.374,523.000,174.036,178.117,82.882,178.550,189.392,140.814,131.399,126.535,35.190,141.699,203.260,1.852,145.582,104.805
200,229.812,131.695,184.589,435.125,209.874,151.314,183.476,209.479,131.954,194.385,150.309,132.616,82.444,139.359,136.232,284.667,161.569,129.632,13.846,124.306,102.297,143.250,141.298,115.587,1108.208,174.194,192.467,70.294,210.990,143.817,108.973,129.073,118.974,301.567,156.648,201.225,206.059,161.129,198.481,229.765,146.627,138.354,455.412,129.306,102.166,202.278,128.485,125.009,280.824,155.531,128.449,354.116,135.899,121.446,47.541,205.698,160.675,62.400,115.375,133.052,150.708,154.932,137.726,46.524,122.200,128.021,103.000,179.598,175.024,364.941,145.671,189.491,44.033,147.411,208.516,716.455,173.934,178.099,39.706,178.569,189.526,132.814,131.390,126.802,49.333,141.690,203.901,8.556,146.335,103.366
201,252.500,131.668,184.578,451.458,209.907,151.390,145.190,209.378,131.835,261.731,150.276,132.772,79.778,139.697,136.332,313.400,161.479,129.754,12.442,124.075,102.677,132.875,141.204,115.316,967.833,174.201,192.439,101.059,210.888,144.237,215.730,129.171,118.511,271.833,156.778,201.177,236.412,161.120,198.423,257.294,146.605,138.507,305.941,129.225,102.068,230.444,128.534,124.802,335.373,155.539,128.482,372.837,135.875,121.525,56.951,205.816,160.606,107.967,115.403,133.219,131.188,154.964,137.498,59.857,122.757,127.967,106.909,179.531,175.396,292.294,145.575,189.560,45.700,147.666,208.411,529.773,173.966,178.125,76.118,178.731,189.298,112.419,131.537,126.708,96.762,141.673,203.521,53.926,145.963,103.416
202,274.938,131.718,184.736,456.375,209.956,151.317,271.333,209.493,132.019,219.269,150.166,132.597,84.889,139.520,136.628,288.900,161.661,129.693,10.173,124.078,102.800,158.406,141.235,115.368,1009.750,174.172,192.417,139.765,210.839,143.904,115.189,129.230,118.636,275.900,156.742,201.174,213.647,160.986,198.379,239.588,146.589,138.380,331.765,129.326,102.107,202.722,128.585,124.898,248.510,155.486,128.505,380.488,135.852,121.580,44.098,205.805,159.768,107.767,115.034,133.080,96.062,155.081,137.353,71.286,122.519,128.049,76.864,179.587,175.329,281.000,145.554,189.550,19.967,147.605,208.511,588.182,173.931,177.980,76.235,178.478,189.479,128.209,131.357,127.025,65.333,141.805,203.409,44.296,146.215,103.735
203,285.156,131.754,184.604,430.042,209.866,151.333,166.000,209.755,131.755,209.115,150.123,132.698,36.556,139.748,136.286,296.867,161.463,129.803,8.058,124.316,102.228,159.531,141.379,115.849,1016.583,174.130,192.468,105.824,210.830,144.089,215.892,129.126,118.811,314.267,156.772,201.242,208.294,160.981,198.477,274.941,146.689,138.303,336.647,129.276,101.976,244.833,128.687,125.021,346.235,155.636,128.554,372.442,135.897,121.522,53.902,205.743,160.520,86.600,115.078,132.987,109.604,154.993,137.181,68.667,122.720,127.969,77.409,179.578,175.247,290.235,145.718,189.562,37.467,147.580,208.470,645.364,173.927,177.999,55.294,178.655,189.368,124.628,131.455,126.896,61.000,141.671,203.777,39.370,145.641,103.843
204,311.094,131.643,184.557,395.042,209.909,151.274,212.190,209.528,131.912,189.115,150.368,132.502,64.278,139.747,136.337,304.533,161.545,129.714,10.827,124.194,102.999,164.250,141.398,115.624,993.458,174.158,192.562,108.353,210.630,144.020,141.297,129.280,118.656,271.500,156.726,201.175,208.000,161.059,198.582,243.529,146.644,138.402,352.176,129.258,102.203,249.389,128.674,124.967,340.902,155.453,128.654,411.093,135.888,121.565,68.197,205.568,160.571,111.167,115.270,132.846,153.667,155.079,137.351,100.048,122.614,128.016,98.182,179.460,175.100,325.529,145.535,189.478,28.033,147.619,208.572,544.318,173.964,178.007,84.471,178.671,189.545,130.116,131.284,126.764,53.857,141.594,203.326,21.519,145.786,104.658
205,239.875,131.808,184.823,423.500,209.930,151.400,158.333,209.667,131.931,164.692,150.088,132.707,55.222,139.617,136.492,298.267,161.609,129.657,6.115,123.729,102.395,173.719,141.396,115.581,947.250,174.185,192.540,114.706,210.623,144.044,111.351,129.328,118.755,279.867,156.794,201.272,267.706,161.052,198.372,201.353,146.575,138.539,174.118,129.517,102.019,281.111,128.504,124.898,269.098,155.538,128.579,336.326,135.868,121.482,56.393,205.747,160.315,65.233,115.412,133.051,130.625,155.103,137.719,106.238,122.721,128.189,94.455,179.315,175.326,187.294,145.695,189.509,37.467,147.868,208.529,601.045,174.006,178.159,42.059,178.732,189.326,119.442,131.368,126.861,76.762,141.708,203.810,11.593,146.099,103.415
206,234.719,131.946,184.718,385.750,209.892,151.362,164.667,209.542,131.982,207.385,150.171,132.681,95.222,139.663,136.312,349.567,161.363,129.698,13.846,124.782,102.878,194.750,141.204,115.603,993.417,174.205,192.372,75.706,210.837,144.041,240.811,129.114,118.788,263.867,156.647,201.152,263.412,160.958,198.392,136.706,146.768,138.489,254.824,129.339,102.260,227.444,128.531,124.855,367.686,155.423,128.445,389.488,135.883,121.487,70.951,205.759,160.254,86.100,115.208,133.046,142.542,154.990,137.393,78.286,122.538,127.945,104.091,179.667,175.134,186.882,145.760,189.531,31.667,147.644,208.658,722.182,173.971,178.171,57.529,178.655,189.303,124.047,131.359,126.887,42.619,141.549,203.451,13.704,146.162,104.412
207,276.156,131.777,184.637,423.417,209.892,151.179,261.571,209.545,131.975,191.731,150.159,132.663,88.111,139.497,136.479,250.433,161.514,129.852,6.519,124.302,102.440,139.750,141.324,115.727,991.292,174.169,192.491,128.294,210.777,143.872,197.081,129.191,118.457,279.833,156.618,201.140,232.824,160.927,198.294,210.176,146.590,138.370,248.118,129.177,102.248,287.889,128.622,124.830,272.941,155.468,128.612,339.070,135.723,121.716,50.295,205.732,160.181,85.833,115.142,132.964,150.833,154.995,137.605,103.619,122.457,128.302,91.227,179.335,175.306,249.235,145.723,189.476,55.867,147.681,208.714,804.409,173.969,178.091,106.353,178.433,189.586,112.047,131.418,126.919,65.286,141.708,203.520,2.407,146.189,102.999
208,215.531,131.907,184.701,359.208,209.831,151.359,169.095,209.524,131.799,153.115,150.181,132.530,91.500,139.393,136.019,298.633,161.551,129.673,13.288,124.196,103.455,225.969,141.361,115.459,921.792,174.238,192.439,68.471,210.577,144.078,213.676,129.064,118.515,222.533,156.815,201.159,231.294,161.010,198.504,353.235,146.653,138.431,194.000,129.262,102.054,283.333,128.563,124.925,256.706,155.505,128.752,264.860,135.902,121.591,80.492,205.709,160.461,99.533,115.157,133.037,135.792,154.865,137.478,61.429,122.572,127.686,110.045,179.334,175.145,225.471,145.786,189.428,55.167,147.702,208.917,722.545,173.987,178.148,66.000,178.421,189.509,89.907,131.465,126.808,47.286,141.523,203.679,53.778,145.633,103.164
