 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39
200,29.235,97.748,111.426,31.429,93.701,110.677,47.769,95.683,103.832,116.839,99.506,102.970,73.095,115.320,45.129,40.067,86.414,98.022,118.938,125.772,109.227,68.619,128.585,112.385,115.824,81.891,77.084,58.324,135.738,40.731,104.409,155.744,85.593,906.556,98.252,68.925,64.783,101.600,49.611,174.118,142.641,78.213,172.188,135.928,78.535,213.806,139.033,74.471,70.952,90.328,52.934,74.962,100.730,55.263,214.931,97.078,90.440,106.577,139.991,60.566,88.556,138.216,88.525,121.651,88.658,80.881,337.405,97.509,83.760,117.889,138.114,67.267,103.742,141.819,64.919,138.203,151.042,46.872,49.098,105.957,64.978,91.762,82.366,65.685,36.824,128.774,63.993,86.000,88.407,77.537,35.818,134.579,92.124,96.778,129.865,92.045,74.865,110.177,49.679,45.630,140.566,50.809,54.000,107.877,45.842,64.167,107.309,98.635,190.581,136.753,62.166,84.923,140.223,41.251,37.730,93.465,69.230
201,17.294,98.141,111.829,6.667,93.773,111.131,46.077,95.461,103.881,96.258,99.492,102.875,82.333,115.007,44.870,29.233,86.628,98.008,104.000,125.564,109.108,37.333,128.752,112.240,129.353,81.821,76.816,61.514,135.569,41.123,50.636,155.804,85.904,686.778,98.200,68.973,71.971,101.743,49.227,198.039,142.752,78.133,181.188,135.873,78.472,192.839,139.125,74.396,63.857,89.880,53.324,91.620,100.916,55.265,161.966,97.242,90.574,120.192,140.033,60.532,98.000,138.396,88.313,102.186,88.418,80.808,301.297,97.422,84.002,99.000,138.394,67.398,87.419,141.724,64.730,295.942,151.020,46.958,23.176,105.570,64.973,81.619,82.424,65.590,53.529,128.509,64.309,97.027,88.368,77.553,37.364,134.905,92.086,98.778,129.893,91.975,65.946,110.452,49.898,56.407,140.254,51.301,58.516,107.730,45.980,95.167,107.553,98.671,95.097,137.047,62.105,33.654,140.269,41.514,40.919,93.406,69.384
202,27.412,98.002,111.243,342.143,93.728,110.674,43.923,95.559,103.899,70.258,99.393,102.815,63.000,115.363,44.913,51.600,86.169,98.269,99.688,125.585,109.281,62.333,128.779,112.165,104.059,81.791,76.954,76.108,135.551,40.675,71.364,156.006,85.757,362.667,98.263,68.951,57.536,101.711,49.330,160.549,142.672,78.335,237.250,135.818,78.487,142.323,139.102,74.903,93.952,90.174,53.102,68.354,100.959,55.342,201.138,97.007,90.408,105.692,139.952,60.467,53.167,138.222,88.317,154.698,88.882,80.919,295.189,97.496,83.872,123.722,138.237,67.075,91.935,141.807,64.387,128.667,151.077,46.995,74.431,105.978,64.947,55.667,82.559,65.436,43.922,128.428,64.330,63.838,88.303,77.579,40.273,134.826,92.138,41.667,129.895,92.167,70.811,110.479,49.729,62.667,140.319,50.835,32.516,107.547,45.714,70.167,107.338,98.709,196.194,137.040,62.044,69.808,140.275,41.281,80.919,93.311,69.224
203,5.235,98.087,111.539,274.571,93.582,110.661,38.769,95.538,103.714,97.419,99.410,102.708,43.381,114.684,45.006,25.433,86.175,98.023,102.875,125.745,108.953,62.095,128.596,112.260,88.294,81.908,77.159,52.541,135.446,41.259,92.273,155.812,86.052,74.333,98.392,68.988,44.406,101.545,49.560,193.882,142.650,78.134,149.062,135.573,78.681,214.645,138.936,74.594,78.381,90.298,53.255,77.873,100.908,55.081,204.552,97.226,90.441,115.115,139.976,60.428,64.444,138.294,88.379,121.372,88.820,80.638,330.973,97.467,83.919,96.333,138.304,67.058,96.839,141.935,64.785,215.855,151.126,46.965,61.569,106.232,64.718,60.095,82.474,65.947,46.784,128.559,64.387,92.000,88.322,77.728,30.364,134.961,91.879,51.222,129.929,92.069,71.351,110.517,49.647,38.519,140.485,50.937,46.774,107.567,45.901,80.500,107.363,98.305,152.581,136.815,61.904,43.038,140.174,40.842,47.081,93.333,69.526
204,15.412,97.967,111.523,253.762,93.645,110.760,23.154,95.707,103.862,105.871,99.515,102.863,69.667,115.351,44.903,46.400,86.513,98.031,85.938,125.589,109.038,34.714,128.698,112.225,136.235,81.867,77.137,84.595,135.751,40.967,84.818,155.736,85.785,25.944,98.293,69.170,85.449,101.888,49.329,197.059,142.621,78.500,132.375,135.555,78.563,190.645,138.960,74.551,70.762,90.105,53.336,92.557,101.007,55.210,172.828,97.103,90.557,90.115,140.103,60.586,117.944,138.262,88.349,142.814,88.494,80.709,340.865,97.458,83.985,82.778,138.105,67.536,104.968,141.808,64.617,68.812,150.996,46.876,68.588,105.872,64.828,52.952,82.290,65.524,37.922,128.638,64.094,77.405,88.252,77.395,37.909,135.309,92.402,51.833,129.856,92.425,94.216,110.668,49.777,28.296,140.483,50.752,81.032,107.717,45.541,68.833,107.567,98.466,146.065,136.956,61.851,56.192,140.359,40.982,84.378,93.366,68.991
205,28.588,98.031,111.570,208.524,93.502,110.819,41.154,95.508,104.370,64.968,99.422,102.729,38.762,114.640,44.855,26.900,86.729,98.145,72.062,125.561,109.013,83.524,128.458,111.991,102.882,81.830,77.291,114.270,135.578,41.132,58.591,155.920,85.782,93.500,98.303,69.031,71.304,101.679,49.542,167.255,142.557,78.245,158.125,135.958,78.619,175.871,138.952,74.414,65.381,89.987,53.437,63.696,100.870,55.330,168.690,97.083,90.354,125.846,139.939,60.283,85.111,138.098,88.280,125.767,88.702,80.878,451.027,97.580,83.891,102.944,138.257,67.263,58.645,141.725,64.830,52.174,150.773,46.933,78.745,105.928,64.957,81.905,82.541,65.978,60.667,128.504,64.220,97.081,88.182,77.513,48.727,135.142,91.916,102.056,129.919,92.322,64.162,110.259,49.901,63.222,140.117,50.660,16.903,107.779,45.497,121.056,107.240,98.654,136.000,136.858,62.274,60.538,140.221,41.132,56.757,93.508,69.431
206,14.235,97.731,111.412,117.048,93.815,110.825,42.154,95.190,104.067,140.129,99.562,102.838,68.429,114.962,44.901,56.700,86.291,98.206,57.250,125.659,109.143,62.810,128.284,112.339,91.647,81.860,77.077,34.865,135.543,41.005,81.682,155.990,85.731,68.833,98.285,69.046,43.739,101.924,49.350,177.451,142.701,78.254,153.312,135.881,78.521,172.129,139.130,74.630,79.190,90.217,53.286,86.481,100.668,55.241,207.621,97.226,90.254,83.923,140.126,60.564,88.611,138.280,88.146,132.488,88.730,80.679,324.054,97.534,83.802,116.222,138.383,66.856,101.161,141.951,64.466,33.362,150.775,47.149,65.843,106.029,64.920,49.524,82.385,65.635,57.451,128.617,64.284,86.973,88.323,77.572,31.818,134.913,92.255,66.500,130.059,92.412,61.568,110.924,49.702,35.296,140.299,50.946,66.903,107.679,45.559,60.278,107.413,98.493,145.742,136.960,62.080,28.654,140.087,41.181,34.757,93.354,69.410
207,28.059,98.012,111.285,114.476,93.686,110.755,37.923,95.788,103.830,161.419,99.507,102.907,57.714,115.173,44.973,39.300,85.790,98.063,65.875,125.444,109.099,36.571,128.504,112.154,110.176,81.751,77.234,68.811,135.405,41.102,70.591,155.918,85.823,59.167,98.224,69.456,75.768,101.876,49.143,214.314,142.683,78.483,170.250,135.757,78.568,214.452,138.987,74.611,81.333,90.125,53.018,55.468,100.882,54.920,211.862,97.045,90.414,122.846,139.837,60.686,118.278,137.983,88.553,184.907,88.572,81.191,214.865,97.554,83.889,115.722,138.374,67.123,123.548,141.776,64.444,29.536,150.863,47.113,71.922,105.677,64.943,29.619,82.489,65.632,45.804,128.367,64.622,75.946,88.295,77.489,52.364,135.047,92.231,80.222,129.986,92.070,37.297,110.108,49.733,50.185,140.262,51.204,42.452,107.804,45.671,39.222,107.464,98.550,133.871,136.781,62.119,56.038,140.267,40.910,58.811,93.557,69.331
208,18.529,97.686,111.797,52.714,93.755,110.775,188.692,95.822,103.759,48.774,99.181,103.125,55.857,115.029,44.760,107.700,86.285,97.937,81.875,125.768,109.345,62.143,128.372,112.119,141.882,81.924,77.038,82.216,135.788,41.341,74.500,155.800,85.537,67.000,98.199,68.902,78.870,101.778,49.320,206.157,142.713,78.164,189.188,135.756,78.486,186.968,139.071,74.543,81.000,90.345,53.159,80.329,100.731,55.267,254.690,97.162,90.231,131.500,139.944,60.721,60.111,138.421,88.350,130.953,88.584,80.892,339.135,97.691,83.914,72.444,138.521,67.262,107.419,141.786,64.492,33.072,151.181,46.734,62.196,105.881,64.726,25.286,82.311,65.615,54.392,128.591,64.147,71.405,88.214,77.313,31.091,135.001,92.002,74.056,129.821,91.395,80.703,110.809,49.990,36.630,140.354,51.278,55.742,107.689,45.318,115.556,107.363,98.727,127.613,136.940,62.069,33.000,140.539,41.031,17.730,93.535,68.666
209,16.059,97.733,111.238,8.000,93.478,110.803,58.538,95.928,104.029,82.258,99.575,102.967,63.952,115.303,44.801,372.300,86.460,98.012,104.875,125.465,108.996,40.714,128.374,112.291,104.882,82.033,76.729,64.270,135.513,40.453,42.500,156.177,86.110,58.722,98.149,69.337,61.275,101.747,49.531,156.196,142.463,78.366,134.188,136.023,78.596,194.387,138.999,74.633,90.524,90.311,53.225,66.329,100.694,54.989,220.552,97.205,90.465,99.462,140.137,60.573,123.556,138.355,88.104,168.419,88.513,80.847,291.892,97.563,83.799,97.833,138.265,67.168,99.226,141.592,64.712,26.986,151.251,46.666,35.294,105.751,65.120,34.857,82.323,65.547,61.333,128.509,64.586,126.973,88.189,77.578,30.091,135.191,92.078,67.722,129.734,91.835,38.757,110.485,49.669,45.926,140.518,51.006,33.032,107.545,45.740,68.333,107.469,98.741,179.097,136.823,62.336,36.462,140.387,41.366,65.514,93.357,68.837
210,11.118,98.476,111.703,32.000,93.529,110.843,79.154,95.375,104.148,118.452,99.269,102.974,40.524,115.115,45.135,387.867,86.368,97.951,34.812,125.732,108.704,93.952,128.554,112.221,125.941,81.919,77.045,80.216,135.730,40.648,50.000,155.891,85.640,70.167,98.208,69.326,58.319,101.972,49.212,183.529,142.845,78.245,163.312,135.809,78.546,212.323,139.042,74.560,86.476,90.061,53.179,74.430,100.985,55.647,230.966,97.141,90.344,106.423,140.104,60.337,72.389,138.085,88.310,183.093,88.776,80.669,248.270,97.582,83.925,107.722,138.257,67.230,94.516,141.807,64.764,20.232,150.624,46.611,46.980,106.035,64.998,44.619,82.667,65.960,48.353,128.232,64.193,43.838,88.244,77.511,55.409,134.955,92.029,91.167,129.826,92.119,138.486,110.459,49.812,57.259,140.420,51.174,31.935,107.543,45.839,55.944,107.271,98.762,131.290,136.902,62.026,56.577,140.470,41.201,28.865,93.617,69.039
211,21.706,97.952,111.046,31.857,93.562,111.211,68.000,95.162,103.839,100.968,99.387,102.887,90.286,114.956,44.840,309.967,86.244,97.932,56.375,125.272,109.251,79.524,128.561,112.356,133.529,81.833,76.927,53.568,135.464,40.939,44.227,156.046,85.890,99.500,98.224,69.167,65.913,102.051,49.462,140.784,142.644,78.312,147.062,135.639,78.586,235.097,139.167,74.700,66.429,90.307,53.278,76.886,100.875,55.124,201.517,97.131,90.420,120.923,139.829,60.354,111.167,138.419,88.413,130.721,88.859,80.916,254.595,97.628,83.732,89.389,138.338,67.485,89.419,141.926,64.761,41.536,150.858,46.902,66.392,105.807,65.176,84.048,82.484,66.044,74.235,128.395,64.250,61.027,88.416,77.755,26.227,134.741,92.318,86.722,129.833,91.933,78.378,110.564,49.672,45.852,140.450,51.202,54.710,107.962,45.258,92.222,107.053,98.612,158.968,136.920,62.288,49.962,140.181,40.891,41.405,93.504,69.098
212,14.588,97.341,111.560,28.571,93.577,110.762,96.923,95.447,104.220,74.645,99.618,103.031,32.000,115.143,44.732,144.167,86.394,98.068,58.375,125.603,109.244,73.571,128.463,112.178,108.294,81.938,77.003,34.216,135.610,41.117,69.273,155.727,85.693,50.000,98.267,68.967,64.290,101.608,49.656,136.627,142.693,78.605,155.125,136.107,78.586,170.452,139.050,74.646,61.143,89.990,53.427,86.101,100.645,55.203,176.103,97.276,90.348,86.269,139.940,60.614,71.389,138.334,88.475,120.186,88.684,80.723,203.676,97.567,83.777,64.611,138.507,67.267,83.871,141.760,64.803,42.464,151.100,46.715,92.902,105.879,65.169,68.095,82.407,66.096,27.490,128.753,64.526,125.676,88.174,77.679,60.500,134.801,92.614,58.667,129.898,91.654,107.730,110.572,49.729,25.815,140.340,50.917,35.032,107.898,45.273,101.111,107.257,98.439,121.548,136.886,61.945,88.731,140.226,41.341,43.622,93.271,69.169
213,21.765,98.124,111.386,32.095,93.729,110.737,32.538,95.825,103.906,123.290,99.382,102.767,56.762,115.151,45.151,192.433,86.472,97.997,75.250,125.496,109.055,44.857,128.145,112.309,142.824,81.830,77.022,67.514,135.734,41.073,78.273,155.741,85.817,93.556,98.182,68.748,94.000,101.855,49.433,218.275,142.755,78.552,163.938,135.789,78.508,156.129,139.125,74.644,55.810,90.217,53.058,51.519,101.020,55.381,173.931,97.178,90.662,145.923,139.942,60.579,79.278,138.137,88.360,151.070,88.715,80.742,380.000,97.686,83.986,175.722,138.234,67.386,109.161,141.776,64.617,30.493,150.619,46.673,38.196,105.894,65.028,35.381,82.651,65.967,40.863,128.636,64.501,70.541,88.116,77.504,23.091,135.310,91.886,108.500,130.044,92.383,84.108,110.453,49.802,26.852,140.328,51.184,35.871,107.611,45.739,56.000,107.119,98.639,137.742,136.929,61.983,46.577,140.411,41.043,50.270,93.479,68.993
214,36.765,97.778,111.326,26.667,93.877,111.191,32.769,95.621,104.105,99.742,99.636,102.950,47.095,115.625,45.039,326.200,86.367,97.986,78.750,125.504,108.953,77.857,128.302,112.305,149.000,81.866,77.179,54.270,135.512,41.239,97.545,156.089,85.482,91.556,98.169,68.960,1332.667,101.774,49.368,218.706,142.847,78.185,70.125,136.147,78.605,209.226,139.008,74.707,43.429,90.134,53.114,75.392,100.367,55.196,152.345,97.053,90.417,108.923,140.115,60.688,76.167,138.101,88.457,113.116,88.598,80.862,222.000,97.442,83.843,101.500,138.423,67.395,147.419,141.703,64.682,41.507,150.497,46.693,51.412,105.721,65.146,69.095,82.725,65.945,54.863,128.347,64.255,39.946,88.284,77.539,38.000,135.221,92.403,64.889,130.009,92.284,62.108,110.592,49.954,22.519,140.336,50.703,32.000,107.479,45.203,67.278,107.284,98.831,128.774,136.844,62.249,70.692,140.279,41.246,37.838,93.564,69.131
215,13.647,97.899,111.028,6.952,94.255,110.449,61.462,95.535,103.865,135.871,99.658,102.906,88.095,115.039,44.740,168.767,86.371,97.948,110.000,125.579,109.153,88.238,128.593,112.367,108.471,82.019,77.036,58.811,135.698,41.127,78.773,155.844,85.751,91.889,98.079,68.755,766.551,101.780,49.283,167.922,142.844,78.464,102.875,135.895,78.598,178.452,138.950,74.524,104.286,90.110,53.034,48.000,100.607,55.222,227.414,97.192,90.192,143.000,139.921,60.487,61.222,137.980,88.343,130.326,88.657,80.930,295.459,97.491,83.858,125.889,138.296,67.175,135.935,141.523,64.844,18.551,151.243,47.232,99.686,105.807,65.117,52.333,82.438,65.921,48.627,128.649,64.395,69.189,88.409,77.618,52.909,135.048,92.095,77.667,130.061,91.952,73.838,110.402,49.785,55.370,140.305,50.833,73.419,107.853,45.560,42.556,106.928,98.707,182.452,137.042,62.103,63.346,140.380,41.380,44.054,93.576,69.369
216,18.471,97.831,111.447,27.190,93.762,111.153,66.231,95.357,104.130,107.677,99.160,102.982,31.095,115.418,44.728,75.000,86.551,97.883,53.188,125.975,108.981,46.619,128.582,112.173,131.647,81.893,77.120,82.486,135.513,40.950,74.818,155.599,85.579,65.278,98.109,68.736,783.565,101.709,49.428,213.804,142.662,78.542,113.438,135.653,78.726,204.452,138.885,74.571,83.714,90.225,53.379,81.949,100.944,55.120,272.483,97.213,90.205,132.769,140.149,60.661,59.833,138.245,88.639,147.977,88.704,80.898,369.027,97.642,83.797,76.556,138.485,67.208,74.194,141.753,64.436,41.188,150.977,47.184,75.922,105.872,64.876,42.238,82.697,65.908,37.529,128.497,64.178,133.838,88.136,77.699,34.000,135.230,92.302,52.667,129.884,92.376,64.162,110.365,49.849,47.926,140.134,51.355,59.935,107.699,45.595,60.444,107.318,98.744,138.065,136.997,62.346,34.192,140.080,40.766,88.432,93.399,69.085
217,44.706,97.814,111.636,10.000,93.224,111.024,18.923,95.532,103.632,100.903,99.284,102.806,62.571,115.090,44.944,62.833,86.423,97.853,90.625,125.452,109.398,78.048,128.494,112.184,91.824,82.050,77.192,69.027,135.475,41.097,51.591,155.782,85.828,102.278,98.482,69.099,711.217,101.699,49.451,192.196,142.700,78.330,122.062,135.836,78.510,207.484,139.015,74.514,45.333,90.398,53.422,100.734,100.651,55.401,189.966,97.195,90.383,124.231,140.035,60.529,50.000,138.496,88.610,123.140,88.684,80.917,292.919,97.427,83.859,128.278,138.363,67.245,135.871,141.715,64.708,37.710,150.447,47.047,81.294,105.860,65.231,114.381,82.573,65.949,28.941,128.613,64.622,96.865,88.114,77.481,40.364,135.150,92.307,69.500,129.858,92.065,43.838,110.484,49.884,69.222,140.467,51.269,62.903,107.529,45.442,55.111,107.118,98.466,123.226,136.788,62.281,46.808,140.384,40.975,38.757,93.492,68.625
218,19.000,97.983,111.537,23.381,93.598,110.374,45.000,95.506,103.742,96.903,99.785,102.990,40.429,115.029,44.770,69.200,86.475,98.133,98.688,125.782,109.065,50.810,128.535,112.277,163.412,81.827,77.191,62.108,135.497,41.070,61.909,155.815,85.595,40.611,98.245,68.961,731.536,101.754,49.435,145.098,142.829,78.398,229.250,135.832,78.394,159.355,139.103,74.610,74.381,90.237,53.497,68.228,100.629,55.364,197.207,97.381,90.506,111.692,139.999,60.627,88.167,138.250,88.681,121.581,88.683,80.924,343.568,97.432,83.838,161.833,138.420,67.365,92.903,141.744,64.815,52.000,151.066,46.949,53.804,105.827,65.134,52.952,82.773,65.828,57.843,128.381,64.313,99.459,88.284,77.797,55.864,134.619,91.887,46.667,130.090,91.923,96.108,110.454,49.707,57.370,140.313,50.932,53.032,107.581,45.658,62.222,107.117,98.401,122.194,136.770,61.999,53.385,140.369,40.680,35.892,93.370,68.753
219,21.000,97.779,111.273,34.952,93.710,111.336,76.385,95.761,103.907,112.839,99.318,103.066,64.571,115.146,45.041,67.900,86.451,98.043,71.125,125.642,109.201,40.714,128.603,112.378,116.706,81.830,77.448,82.811,135.472,40.973,317.864,156.022,85.892,58.722,98.402,69.043,550.435,101.784,49.325,191.373,142.550,78.333,166.750,135.625,78.402,187.806,139.018,74.548,96.619,90.156,52.998,54.684,100.723,55.336,178.793,97.092,90.506,89.385,140.095,60.526,86.778,138.349,88.615,146.860,88.841,80.824,325.946,97.504,84.006,91.611,138.408,67.111,66.581,141.753,64.701,53.594,151.401,47.119,62.588,105.702,65.076,56.048,82.527,65.970,95.059,128.673,64.048,66.973,88.417,77.746,29.955,135.032,91.695,34.167,129.855,91.797,96.324,110.535,49.772,35.111,140.445,51.026,42.258,107.715,45.689,57.111,107.390,98.647,205.806,136.971,61.859,81.385,140.534,40.995,77.459,93.357,68.907
220,34.412,98.003,111.548,17.571,93.755,110.865,26.846,95.408,104.322,130.710,99.516,102.847,36.143,115.251,44.980,60.267,86.207,98.026,84.438,125.523,109.312,73.524,128.380,112.095,189.765,81.819,76.929,58.378,135.544,40.906,440.455,156.000,85.799,100.278,98.333,69.180,226.203,101.724,49.459,166.314,142.603,78.271,111.375,135.759,78.614,215.290,139.150,74.452,93.476,90.215,53.043,63.114,100.726,55.277,183.931,97.125,90.389,105.692,139.973,60.214,102.333,138.278,88.336,119.512,88.655,80.808,344.703,97.413,83.923,206.278,138.201,67.403,105.548,141.847,64.642,46.145,150.989,47.033,31.490,105.823,64.666,45.238,82.355,65.969,44.000,128.182,64.594,100.378,88.254,77.457,31.909,134.949,92.524,71.944,129.776,92.267,81.514,110.306,49.519,33.630,140.213,50.848,33.613,108.001,45.200,104.056,107.316,98.654,187.871,136.820,62.250,91.385,140.356,40.833,41.946,93.539,69.122
221,19.588,97.769,111.498,31.571,93.337,110.681,55.462,95.548,103.787,103.871,99.441,102.787,31.857,115.344,44.897,63.300,86.430,98.147,70.688,125.729,109.285,56.619,128.700,112.079,132.647,81.956,77.004,66.432,135.757,41.315,196.727,155.970,85.937,85.000,98.396,69.073,69.594,101.743,49.479,188.588,142.697,78.232,159.250,135.713,78.562,155.935,138.949,74.446,85.048,90.136,53.013,70.911,100.551,55.043,213.483,97.321,90.386,113.654,140.091,60.412,120.111,138.169,88.387,135.419,88.598,80.967,316.649,97.515,83.887,121.444,138.208,67.174,114.645,141.755,64.798,46.261,151.160,46.435,33.882,105.955,65.005,82.714,82.408,65.650,40.000,128.604,64.292,99.459,88.264,77.493,35.045,134.752,92.137,58.778,129.807,91.914,49.081,110.416,49.706,10.667,140.349,51.149,34.129,107.666,45.687,49.056,106.874,98.920,179.226,136.929,62.150,57.346,140.290,41.168,46.649,93.552,68.747
222,45.765,97.982,111.272,14.333,93.845,110.770,61.846,95.809,103.891,91.097,99.199,102.629,52.333,115.461,45.106,35.500,85.849,98.066,58.000,125.218,109.526,59.286,128.298,112.100,106.118,81.810,77.153,63.946,135.517,40.997,165.045,156.009,85.755,83.056,98.301,68.843,54.116,101.680,49.441,2935.784,142.794,78.259,266.312,135.912,78.587,185.677,139.115,74.576,112.381,90.164,53.127,73.367,100.673,54.956,142.448,97.084,90.278,98.346,139.750,60.637,87.500,138.347,88.514,169.860,88.484,80.740,264.270,97.559,83.746,119.222,138.526,67.073,100.452,141.830,64.875,49.217,151.368,46.737,38.275,106.123,65.150,67.571,82.462,65.874,46.902,128.398,64.569,105.568,88.128,77.615,36.955,134.855,92.475,67.444,129.953,92.722,65.405,110.231,50.076,35.481,140.553,51.149,62.452,107.819,45.570,62.111,107.297,98.481,192.903,137.011,62.239,41.692,140.074,41.008,49.405,93.493,68.829
223,16.294,97.688,111.404,27.095,93.413,110.463,37.769,95.639,104.074,107.484,99.641,103.038,88.190,114.959,44.963,68.967,86.261,98.027,73.125,125.662,109.139,81.571,128.658,112.281,189.529,81.856,76.881,59.568,135.587,41.321,221.409,156.160,85.639,90.444,98.342,69.224,65.101,101.810,49.310,1567.725,142.814,78.314,197.125,135.942,78.475,137.355,139.014,74.845,52.476,89.997,53.170,67.190,100.657,55.316,212.690,97.244,90.462,82.269,140.109,60.510,76.500,138.371,88.412,180.791,88.696,80.696,284.811,97.499,83.934,115.667,138.369,67.148,120.774,141.801,64.497,33.797,151.224,46.859,86.902,105.755,64.776,54.095,82.446,65.757,44.863,128.455,64.170,100.108,88.133,77.609,44.091,135.099,92.689,55.889,129.743,91.922,47.405,110.811,49.883,28.667,140.486,51.413,94.000,107.787,45.411,71.500,107.378,98.548,188.839,136.838,62.009,42.269,140.506,41.130,44.216,93.432,69.219
224,32.824,98.353,111.656,12.857,94.014,110.892,89.769,95.557,103.709,83.032,99.671,102.900,63.667,115.139,45.149,27.700,85.872,98.064,57.938,125.548,109.031,53.857,128.613,112.266,168.059,81.823,76.900,66.649,135.575,40.799,82.773,155.818,85.822,77.056,98.299,68.933,72.725,101.751,49.177,1140.902,142.809,78.260,141.812,135.801,78.436,171.290,138.964,74.704,53.476,90.178,53.300,57.342,101.087,55.055,187.759,97.113,90.327,108.308,139.969,60.466,47.333,138.370,88.631,162.465,88.634,80.926,306.108,97.535,83.852,96.833,138.382,67.101,122.516,141.790,64.624,28.290,150.925,46.984,54.078,105.926,64.965,32.476,82.479,65.691,59.098,128.554,64.151,77.514,88.184,77.740,40.227,135.099,92.452,33.278,129.701,91.707,29.243,110.445,49.607,44.926,140.229,50.832,20.065,107.940,45.061,111.056,107.209,98.568,187.484,136.877,62.252,27.385,139.976,40.672,73.243,93.515,68.786
225,36.941,98.119,111.094,13.952,93.658,110.307,27.000,95.450,103.878,129.935,99.398,102.880,98.381,115.242,45.001,60.067,86.488,98.166,76.125,125.715,109.179,108.238,128.395,112.163,136.000,82.105,77.189,71.351,135.665,41.007,65.727,156.229,85.868,42.556,98.459,69.108,68.203,101.698,49.466,1159.294,142.735,78.335,171.188,135.755,78.495,158.194,139.049,74.429,80.429,90.178,52.970,76.152,101.015,55.147,190.207,97.250,90.543,127.615,140.187,60.542,80.556,138.383,88.304,165.140,88.657,80.762,307.514,97.534,83.812,112.444,138.518,67.045,76.903,141.712,64.732,20.696,150.561,46.794,36.745,105.899,65.028,68.286,82.398,65.834,28.196,128.796,64.493,88.703,88.343,77.554,59.864,135.024,92.039,81.389,129.982,91.627,88.919,110.310,49.720,39.667,140.704,51.053,22.839,107.627,45.392,40.556,107.105,98.636,110.774,136.910,62.164,41.538,140.352,41.141,74.270,93.402,69.098
226,28.235,97.993,111.079,20.524,93.661,110.411,61.692,95.141,103.929,105.935,99.310,102.569,53.857,115.614,45.080,38.833,86.379,98.002,72.875,125.698,109.321,67.143,128.304,112.087,78.412,81.789,77.218,63.405,135.638,40.870,50.318,156.217,85.979,114.111,98.322,68.890,52.725,101.623,48.973,1157.216,142.756,78.285,225.938,135.899,78.667,215.161,138.950,74.660,90.762,90.260,53.281,52.304,100.842,54.916,182.655,97.181,90.442,96.077,139.991,60.573,93.278,138.455,88.340,141.465,88.479,80.782,285.622,97.572,83.955,55.167,138.086,67.311,128.774,141.938,64.465,29.014,151.033,46.961,41.333,105.808,64.976,46.619,82.427,65.820,56.392,128.441,64.241,67.514,88.035,77.396,43.682,135.045,92.209,61.222,129.886,92.179,67.135,110.619,49.701,58.259,140.553,50.874,68.581,107.703,45.868,58.500,107.288,99.116,122.129,136.918,61.985,65.577,140.344,40.783,63.514,93.389,68.869
