 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43
453,192.595,244.732,61.627,341.354,227.601,73.984,39.176,244.235,22.641,314.000,242.797,29.864,80.000,250.606,31.810,195.696,252.158,20.431,235.143,214.655,22.134,113.900,212.400,29.359,65.806,237.310,35.347,146.688,235.817,26.657,706.100,245.196,80.984,456.588,235.559,59.829,366.375,224.633,66.761,406.100,231.227,61.524,412.765,211.657,78.317,186.769,244.101,75.374,150.500,239.923,71.268,164.444,223.165,57.810,100.529,173.001,70.828,172.900,171.073,75.960,158.095,239.162,65.275,141.846,238.494,51.643,195.062,233.671,55.636,134.375,219.628,31.335,92.154,253.944,79.657,520.375,237.767,56.609,356.333,227.924,55.803,239.556,228.722,19.786,38.750,206.044,75.362,176.324,183.199,75.455,79.900,249.888,77.296,98.167,227.866,14.535,106.688,223.568,20.217,177.810,249.042,21.039,57.692,244.686,67.541,91.619,247.380,72.333,193.806,211.033,34.548,188.824,243.256,33.151,712.812,232.537,70.333,84.588,255.187,18.803,268.300,174.712,75.561,362.645,231.141,82.597,1650.059,240.610,84.734
454,242.919,244.870,61.581,338.562,227.621,73.774,38.706,244.120,22.336,413.846,242.818,29.758,77.500,250.372,32.117,207.609,252.087,20.664,224.381,214.598,22.128,58.900,212.409,29.569,111.742,237.420,35.231,129.000,235.837,26.679,909.100,245.185,80.939,422.588,235.504,59.828,420.125,224.630,66.707,430.900,231.197,61.491,526.588,211.655,78.336,200.615,244.135,75.282,204.571,239.952,71.178,139.667,223.278,57.750,56.588,172.818,70.816,202.400,171.028,76.140,223.429,239.031,65.339,174.615,238.662,51.802,209.125,233.795,55.760,173.125,219.648,31.367,127.231,254.011,79.619,524.000,237.761,56.676,286.083,227.944,55.970,252.222,228.789,19.874,27.333,206.095,75.355,203.946,183.175,75.477,114.900,250.049,77.256,99.500,227.892,15.012,149.812,223.419,20.149,262.667,249.091,20.875,29.538,244.899,67.322,98.667,247.711,72.405,188.645,210.951,34.522,293.294,243.294,33.111,691.625,232.521,70.370,157.647,255.293,18.833,312.200,174.766,75.311,401.355,231.072,82.658,2207.206,240.556,84.719
455,237.946,244.747,61.719,353.438,227.599,73.866,37.647,244.237,22.382,352.615,242.768,29.784,64.800,250.374,31.766,294.565,252.233,20.789,202.000,214.687,22.211,10.200,212.402,29.669,54.387,237.256,34.694,139.250,235.850,26.502,594.200,245.185,80.938,410.000,235.593,59.883,282.812,224.581,67.042,489.267,231.243,61.434,559.647,211.678,78.427,124.462,244.284,75.168,154.429,239.996,71.249,136.167,223.287,57.755,80.294,173.232,70.679,187.500,171.083,76.041,154.762,239.194,65.223,122.615,238.470,51.651,188.500,233.655,55.602,122.312,219.540,31.614,108.769,254.220,79.728,383.750,237.668,56.610,297.250,227.958,55.844,228.556,228.613,19.730,24.500,206.078,74.793,111.730,183.296,75.646,109.200,250.133,76.937,113.667,227.755,14.892,154.125,223.463,20.159,231.048,249.077,20.897,80.462,244.990,67.359,84.190,247.457,72.490,157.161,211.048,34.455,227.000,243.228,33.021,711.312,232.556,70.422,112.412,254.987,18.873,199.800,174.870,75.395,562.774,231.065,82.576,1514.059,240.610,84.757
456,291.189,244.820,61.700,342.146,227.480,73.648,53.706,244.385,22.132,378.769,242.817,29.911,82.800,250.620,31.853,255.261,252.222,20.674,178.571,214.613,22.061,100.800,212.560,29.526,58.645,237.424,35.412,133.688,235.668,26.497,762.100,245.165,80.956,395.059,235.497,59.805,379.625,224.609,66.896,480.367,231.240,61.477,419.471,211.738,78.249,182.308,244.077,75.306,149.286,240.016,71.155,131.000,223.232,57.699,58.647,173.008,70.598,94.900,171.118,76.012,119.810,239.082,65.438,126.462,238.631,51.648,172.875,233.755,55.695,188.188,219.520,31.478,104.923,254.234,79.819,548.250,237.772,56.613,316.833,227.915,55.995,145.556,228.704,19.719,49.083,205.812,75.276,253.405,183.133,75.569,106.500,250.112,77.252,93.167,227.818,14.980,174.562,223.528,20.128,171.619,249.097,20.891,84.385,244.980,67.173,145.143,247.564,72.407,218.710,210.946,34.635,204.647,243.274,32.827,805.812,232.508,70.432,100.118,255.302,18.846,172.700,174.905,75.119,448.323,231.089,82.531,1102.059,240.570,84.739
457,266.216,244.883,61.540,333.479,227.635,73.780,41.824,244.529,22.016,393.615,242.810,29.805,32.600,250.719,32.006,200.848,252.019,20.395,234.762,214.816,22.256,107.400,212.484,29.458,77.097,237.514,35.182,165.125,235.726,26.807,853.900,245.219,80.943,372.941,235.576,59.894,343.562,224.670,66.781,420.533,231.204,61.529,550.000,211.749,78.247,216.000,244.181,75.300,164.429,239.947,71.375,89.944,223.203,57.979,75.706,172.931,70.857,164.600,171.132,76.089,225.619,239.169,65.244,148.077,238.628,51.661,163.875,233.677,55.771,67.812,219.535,31.488,111.231,254.042,79.842,545.000,237.836,56.656,258.833,227.988,55.937,300.389,228.775,19.804,10.417,205.829,74.739,179.730,183.204,75.500,82.300,250.152,77.336,75.667,227.959,14.991,118.188,223.544,19.977,224.286,249.078,20.851,32.692,244.765,67.275,56.952,247.410,72.545,200.581,210.971,34.592,231.647,243.257,33.136,724.375,232.557,70.361,128.235,255.137,18.847,183.200,174.809,75.317,480.000,231.092,82.721,786.059,240.596,84.690
458,203.892,244.806,61.778,361.125,227.607,73.656,41.294,244.166,22.133,412.923,242.822,29.876,68.100,250.451,31.772,181.630,252.109,20.571,173.619,214.758,22.199,85.300,212.376,29.597,121.032,237.309,35.015,176.250,235.903,26.642,831.400,245.154,80.842,403.588,235.575,59.843,419.125,224.565,66.775,377.967,231.105,61.403,504.765,211.689,78.206,149.231,244.163,75.339,149.500,239.929,71.384,104.722,223.312,57.788,119.706,172.994,70.757,208.800,170.968,75.965,204.000,239.250,65.283,141.154,238.687,51.802,168.500,233.823,55.688,147.688,219.615,31.432,106.692,254.132,79.592,467.750,237.760,56.589,374.083,227.893,55.823,259.611,228.809,19.798,54.417,205.815,75.641,210.432,183.162,75.406,67.900,250.323,77.339,140.167,227.908,14.841,129.312,223.534,20.070,120.000,248.960,20.941,96.077,244.959,67.626,120.095,247.248,72.605,186.839,210.887,34.624,287.882,243.322,32.992,675.812,232.495,70.398,111.235,255.227,18.972,191.500,174.822,75.309,420.774,231.130,82.674,484.706,240.573,84.668
459,223.676,244.763,61.686,313.667,227.734,73.778,80.529,244.298,21.950,394.154,242.805,29.832,65.500,250.496,31.765,176.891,252.063,20.495,181.619,214.666,22.042,96.200,212.581,29.571,78.710,237.306,34.888,155.000,235.853,26.887,3615.400,245.189,80.932,374.353,235.488,59.845,482.188,224.666,66.864,394.100,231.158,61.467,517.235,211.711,78.323,233.846,243.996,75.355,182.000,239.844,71.367,130.833,223.153,57.880,102.059,172.967,70.691,292.000,171.105,75.959,193.429,239.062,65.209,137.692,238.608,51.856,162.500,233.737,55.683,130.188,219.661,31.402,83.231,254.140,79.614,338.125,237.631,56.631,299.917,227.763,55.945,212.278,228.632,19.805,12.250,205.972,75.112,273.838,183.125,75.569,63.800,250.093,77.435,117.667,227.870,14.868,121.188,223.496,20.152,193.714,248.995,20.996,87.154,244.972,67.381,88.000,247.426,72.664,164.194,210.922,34.551,281.118,243.136,32.932,701.688,232.544,70.364,133.118,255.151,18.771,256.200,174.807,75.297,423.290,231.148,82.527,496.412,240.628,84.730
460,252.216,244.859,61.582,320.104,227.762,73.735,33.118,244.068,21.630,420.846,242.849,29.812,34.100,250.525,32.001,176.761,252.174,20.339,178.190,214.710,22.284,105.100,212.322,29.324,88.387,237.217,35.230,167.125,235.875,26.844,3866.300,245.201,80.913,412.059,235.640,59.872,321.938,224.541,66.979,300.967,231.193,61.423,641.941,211.731,78.148,180.077,244.184,75.516,154.714,239.892,71.314,125.889,223.128,57.867,95.118,172.828,70.707,190.000,171.183,76.045,173.238,239.050,65.215,174.077,238.489,51.812,148.875,233.780,55.643,100.750,219.564,31.394,152.769,253.998,79.857,495.500,237.836,56.688,340.583,227.916,55.785,237.889,228.800,19.816,24.667,205.956,75.343,351.081,183.236,75.455,48.700,250.097,77.242,87.750,227.770,14.938,112.375,223.317,20.151,156.952,249.081,20.810,45.077,245.154,67.405,95.143,247.541,72.400,154.645,210.983,34.586,246.471,243.273,32.822,751.500,232.485,70.425,180.000,255.278,18.804,187.600,174.839,75.284,307.355,231.073,82.577,440.647,240.634,84.718
461,218.486,244.767,61.516,317.042,227.586,73.692,50.000,243.994,21.691,341.769,242.877,29.920,56.800,250.424,31.901,208.065,252.164,20.327,174.476,214.679,22.149,75.000,212.465,29.584,64.323,237.547,35.057,210.875,235.862,26.793,3051.400,245.176,80.920,396.882,235.562,59.794,330.125,224.666,66.930,436.800,231.242,61.484,552.235,211.798,78.230,218.462,244.165,75.337,179.643,239.892,71.269,95.944,223.137,57.921,120.941,172.984,70.690,199.200,171.124,75.813,221.048,239.122,65.246,192.462,238.653,51.701,230.938,233.749,55.626,150.062,219.666,31.527,157.692,254.011,79.657,518.625,237.798,56.619,326.417,227.875,55.927,163.556,228.713,19.887,54.750,205.787,75.342,381.135,183.103,75.472,96.500,250.058,77.203,103.750,227.891,15.173,173.500,223.606,20.250,253.714,249.039,20.912,39.154,244.980,67.554,105.143,247.474,72.663,164.129,210.892,34.678,1184.177,243.338,32.922,764.500,232.502,70.351,148.353,255.276,18.865,389.400,174.887,75.381,331.871,231.025,82.598,451.176,240.598,84.559
462,184.378,244.783,61.731,311.312,227.576,73.642,38.529,244.115,21.575,392.000,242.782,29.874,50.200,250.340,31.854,194.413,252.117,20.417,180.000,214.812,22.230,99.000,212.625,29.173,64.710,237.171,35.050,130.688,235.886,26.821,2799.450,245.166,80.901,453.176,235.580,59.810,385.375,224.669,66.609,418.833,231.168,61.401,573.000,211.789,78.398,226.615,244.003,75.356,163.857,239.930,71.281,139.278,223.275,57.730,72.765,173.172,70.790,249.800,171.163,76.067,247.048,239.189,65.209,133.538,238.518,51.700,362.125,233.731,55.843,82.688,219.694,31.376,107.385,253.963,79.796,1183.875,237.787,56.503,466.167,227.933,55.818,285.056,228.783,19.882,18.667,205.610,75.412,225.351,183.080,75.495,90.600,250.224,77.114,108.917,227.765,14.901,98.312,223.440,20.174,262.667,249.107,20.814,116.923,244.942,67.484,54.952,247.461,72.476,151.226,210.926,34.660,1098.177,243.359,32.916,737.812,232.523,70.405,140.471,255.267,18.888,2122.800,174.817,75.325,410.323,231.189,82.542,472.118,240.542,84.580
463,232.162,244.699,61.717,371.188,227.610,73.631,47.235,244.309,22.109,430.154,242.859,29.970,380.900,250.512,31.828,155.022,252.226,20.248,198.000,214.706,22.092,112.100,212.232,29.361,29.032,237.390,34.993,148.250,235.856,26.676,1693.100,245.185,80.869,443.294,235.486,59.831,533.312,224.629,66.884,409.500,231.201,61.373,656.118,211.777,78.307,214.385,244.199,75.290,145.286,239.819,71.031,91.000,223.207,57.615,71.824,172.844,70.796,246.800,171.171,75.989,259.143,239.230,65.276,103.769,238.582,51.684,289.250,233.770,55.818,130.875,219.505,31.484,145.538,254.000,79.571,1017.750,237.777,56.486,385.000,227.813,55.866,252.500,228.717,19.780,19.917,206.075,75.263,264.541,183.186,75.579,90.300,250.118,77.609,87.750,227.888,14.963,85.500,223.424,20.259,223.810,249.219,20.885,34.769,245.038,67.392,116.476,247.388,72.542,193.613,211.026,34.375,1014.941,243.338,33.016,700.625,232.415,70.313,118.765,255.282,19.088,1947.300,174.856,75.351,325.419,231.103,82.510,480.824,240.667,84.756
464,284.757,244.772,61.658,265.896,227.702,73.706,52.706,244.305,21.936,426.923,242.721,29.792,180.000,250.508,31.887,151.522,252.082,20.538,205.524,214.674,22.162,70.800,212.563,29.347,78.065,237.137,35.154,150.125,235.817,26.698,913.700,245.205,80.915,456.176,235.562,59.906,478.688,224.637,66.680,429.633,231.183,61.505,668.118,211.691,78.254,383.923,244.112,75.273,113.071,239.914,71.060,88.944,223.185,57.499,53.235,172.870,70.698,195.000,171.108,76.017,204.000,239.161,65.220,154.923,238.540,51.637,236.000,233.640,55.757,151.312,219.521,31.423,132.231,254.212,79.577,573.000,237.720,56.590,246.667,227.967,55.951,303.611,228.750,19.724,8.583,206.233,74.606,235.027,183.163,75.559,165.000,250.151,77.213,81.833,227.902,15.030,102.438,223.307,20.122,191.905,249.028,20.939,92.615,244.765,67.551,38.286,247.489,72.606,140.323,211.088,34.562,420.294,243.236,32.991,770.562,232.526,70.422,126.824,255.393,18.917,1129.500,174.831,75.362,406.581,231.129,82.582,377.647,240.498,84.656
465,252.162,244.817,61.606,281.125,227.751,73.609,16.000,243.910,22.305,443.154,242.720,29.838,190.400,250.431,32.010,194.630,252.252,20.335,232.000,214.659,22.051,67.500,212.705,29.428,75.355,237.453,35.258,143.000,235.804,26.632,768.500,245.160,80.982,420.353,235.573,59.892,353.312,224.657,66.722,514.600,231.146,61.466,619.647,211.658,78.259,617.308,244.113,75.327,180.286,239.865,71.255,109.389,223.086,57.739,81.824,172.879,70.822,191.600,171.191,76.001,196.571,239.266,65.289,150.385,238.673,51.796,279.188,233.679,55.726,93.938,219.442,31.652,187.231,254.154,79.606,602.875,237.731,56.561,444.500,227.912,55.932,287.944,228.760,19.695,20.917,205.670,75.194,206.973,183.167,75.444,101.800,249.904,77.303,105.917,227.804,14.637,82.375,223.513,20.136,167.238,249.097,21.050,48.923,245.232,67.280,101.524,247.426,72.375,160.581,211.022,34.573,526.000,243.344,33.028,705.625,232.427,70.395,71.412,255.313,18.902,744.100,174.792,75.359,347.548,231.078,82.511,352.824,240.561,84.658
466,219.514,244.722,61.604,300.271,227.752,73.649,35.765,244.285,21.968,379.385,242.779,29.773,53.800,250.524,32.207,207.130,252.223,20.272,192.476,214.806,22.175,36.300,212.522,29.251,96.065,237.186,35.095,135.250,235.729,26.744,662.300,245.183,80.947,358.294,235.568,59.794,420.688,224.630,66.956,474.967,231.098,61.422,539.294,211.721,78.281,265.692,244.045,75.271,196.143,239.907,71.216,113.167,223.088,57.748,84.412,172.872,70.787,129.400,171.252,76.007,165.429,239.120,65.134,203.615,238.622,51.895,323.688,233.805,55.626,97.875,219.510,31.499,175.462,254.034,79.542,592.750,237.734,56.548,417.667,227.894,55.829,263.722,228.727,19.791,30.000,205.831,75.232,150.378,183.239,75.589,108.300,250.191,77.434,100.750,227.889,14.628,126.250,223.651,20.140,265.238,249.145,20.965,53.923,244.914,67.743,114.000,247.544,72.446,196.516,211.034,34.513,260.059,243.250,32.873,763.750,232.503,70.340,108.235,255.457,18.836,335.400,174.902,75.270,416.581,230.962,82.521,403.412,240.433,84.648
467,307.730,244.676,61.668,274.708,227.727,73.559,29.412,244.265,22.042,334.846,242.770,29.789,46.700,250.534,31.931,174.500,252.192,20.562,142.476,214.752,22.270,99.900,212.523,29.410,76.129,237.340,35.025,137.188,235.681,26.830,735.400,245.175,80.948,503.706,235.648,59.896,454.562,224.604,66.813,465.300,231.203,61.427,549.118,211.702,78.257,173.846,244.236,75.315,189.643,240.001,71.277,125.278,223.320,57.755,66.235,172.881,70.516,153.700,171.212,76.011,177.238,239.172,65.257,171.000,238.695,51.741,366.750,233.585,55.609,163.375,219.510,31.384,265.154,254.081,79.489,426.125,237.729,56.654,319.917,227.921,55.924,177.833,228.751,19.726,22.167,206.107,75.426,205.189,182.857,75.378,91.200,250.233,77.027,67.167,227.641,14.848,105.750,223.450,19.930,155.524,248.939,20.858,123.231,244.713,67.549,105.333,247.444,72.405,175.032,211.049,34.720,216.471,243.197,32.939,803.562,232.498,70.238,107.588,255.233,19.119,279.200,174.978,75.298,376.323,231.100,82.572,340.118,240.434,84.699
468,268.541,244.800,61.596,288.146,227.696,73.654,51.824,244.326,22.046,416.615,242.827,29.759,30.000,250.591,32.075,201.935,252.187,20.372,211.524,214.734,22.153,41.600,212.261,29.738,59.032,237.417,35.367,156.500,235.778,27.042,606.300,245.160,81.017,417.882,235.623,59.830,413.500,224.556,66.741,473.800,231.151,61.418,519.824,211.762,78.317,209.769,244.186,75.393,103.643,239.808,71.498,118.944,223.273,57.965,78.294,173.117,70.374,141.300,171.102,75.946,261.048,239.068,65.125,146.000,238.634,51.856,272.625,233.724,55.738,138.375,219.526,31.515,110.000,254.034,79.687,410.500,237.661,56.686,374.667,227.880,55.880,218.722,228.774,19.867,21.250,205.886,75.469,224.162,183.013,75.627,110.600,250.222,77.479,119.250,227.721,14.554,106.562,223.530,20.186,92.286,249.235,21.026,116.462,245.049,67.286,105.619,247.335,72.590,115.290,210.978,34.626,336.412,243.306,32.951,813.438,232.509,70.379,89.765,255.064,18.871,152.500,174.860,75.412,491.097,231.068,82.716,354.118,240.569,84.725
469,304.000,244.935,61.530,338.271,227.672,73.578,88.000,244.290,22.610,423.769,242.739,29.756,82.600,250.456,31.810,194.826,252.140,20.065,167.714,214.555,22.265,113.900,212.344,29.760,101.226,237.269,35.111,148.062,235.785,26.506,567.900,245.147,80.994,480.353,235.665,59.833,473.500,224.659,66.833,419.933,231.162,61.494,547.647,211.698,78.420,148.538,244.068,75.455,169.143,239.939,71.040,108.222,223.123,57.720,74.941,172.965,70.784,181.400,171.067,75.988,249.619,239.204,65.330,169.308,238.720,51.584,234.375,233.614,55.736,142.938,219.607,31.658,120.154,254.022,79.590,692.500,237.805,56.631,234.250,227.868,55.966,193.833,228.758,19.889,38.750,205.655,74.896,151.189,183.048,75.398,56.000,250.134,77.466,48.917,227.908,14.311,134.062,223.451,20.175,192.190,249.135,20.847,57.231,245.023,67.443,91.714,247.399,72.644,118.903,210.955,34.647,304.353,243.264,33.011,745.688,232.463,70.318,106.000,255.352,18.941,189.500,174.895,75.191,298.903,231.097,82.677,348.353,240.518,84.592
470,324.054,244.786,61.610,247.896,227.762,73.600,47.529,244.338,22.227,313.231,242.838,29.861,51.600,250.621,31.756,166.630,252.127,20.685,245.524,214.727,22.053,82.300,212.411,29.636,70.581,237.316,35.084,154.188,235.661,26.694,578.100,245.159,80.925,490.412,235.578,59.895,384.000,224.674,66.750,486.400,231.271,61.459,632.647,211.769,78.292,131.769,244.204,75.228,164.286,239.852,71.271,114.389,223.134,57.836,78.706,173.092,70.895,157.000,171.164,76.031,217.429,238.995,65.280,115.538,238.639,51.698,121.625,233.669,55.795,135.500,219.386,31.255,120.769,254.120,79.661,469.875,237.770,56.620,382.500,227.950,55.925,234.611,228.680,19.751,12.500,206.154,75.096,284.108,183.163,75.465,53.900,250.154,77.158,58.583,227.865,14.890,200.375,223.400,20.239,263.143,249.142,20.817,87.846,244.969,67.610,89.810,247.495,72.442,242.968,210.974,34.593,321.059,243.222,32.849,808.500,232.379,70.336,169.353,255.514,18.998,175.300,174.843,75.118,400.194,231.131,82.655,320.941,240.569,84.519
471,314.432,244.692,61.573,284.167,227.740,73.571,47.235,244.476,22.187,255.923,242.792,29.785,75.000,250.437,31.811,188.174,252.111,20.273,253.333,214.787,22.194,70.800,212.550,29.722,84.387,237.210,35.119,101.938,235.889,26.373,584.800,245.244,80.897,566.588,235.478,59.862,402.750,224.642,66.898,446.700,231.200,61.541,624.765,211.707,78.322,175.462,244.184,75.362,181.500,239.990,71.511,78.444,223.155,57.872,47.824,173.068,70.587,133.400,171.045,76.003,196.000,239.314,65.136,115.615,238.595,51.941,225.875,233.621,55.681,80.562,219.588,31.685,107.308,254.236,79.620,533.875,237.700,56.672,380.583,227.878,55.935,242.722,228.802,19.766,24.667,205.908,75.228,167.135,183.228,75.172,54.800,250.131,77.422,53.833,228.037,14.681,124.812,223.456,20.246,292.857,249.122,20.766,62.077,244.718,67.686,91.714,247.502,72.361,168.581,210.929,34.443,255.000,243.196,33.056,706.438,232.423,70.337,105.176,255.317,19.027,223.700,174.880,75.371,352.581,231.121,82.674,293.412,240.536,84.669
472,337.676,244.784,61.647,292.917,227.817,73.704,42.235,244.207,21.723,325.538,242.844,29.832,68.700,250.506,32.189,171.326,252.227,20.220,216.190,214.668,22.161,93.300,212.611,29.605,105.613,237.122,35.076,154.938,235.473,26.769,679.700,245.175,80.934,424.235,235.652,59.932,489.625,224.640,66.870,458.700,231.163,61.421,599.235,211.742,78.352,102.846,244.154,75.353,171.571,239.870,71.415,85.167,223.213,57.909,72.882,172.926,70.291,203.100,171.146,76.004,239.333,239.102,65.263,133.692,238.587,51.977,203.688,233.584,55.599,135.625,219.483,31.677,263.769,254.078,79.720,479.125,237.740,56.726,384.583,227.870,55.890,249.333,228.847,19.846,83.333,205.618,75.184,253.568,183.180,75.477,94.100,249.991,77.185,93.417,227.909,14.774,152.688,223.503,20.186,223.714,249.136,20.802,62.846,244.976,67.454,123.238,247.263,72.394,215.161,210.964,34.727,196.882,243.240,33.213,670.000,232.552,70.356,177.294,255.339,18.858,295.900,174.834,75.294,494.581,231.087,82.534,278.118,240.501,84.648
